Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
30,55.699,53.055,0.007,0.373,0.0,0.0,26.85702883,13.49473949,4424.98875,32.37445,0.79010757,0.10460203,42.5,60.307,0.013,0.769,0.0,0.0,13.69440601,26.28706313,4419.3507,9.7943,0.85790694,0.23655311,2760.0,2760.0
31,55.699,52.293,0.005,0.007,0.0,0.0,26.85702883,14.74567451,4424.99505,32.372275,0.79055174,0.08068549,45.362,59.966,0.013,0.762,0.0,0.0,14.41582764,25.73838446,4419.3507,9.81815,0.8263319,0.35064224,2852.0,2852.0
32,55.816,52.293,0.005,0.007,0.0,0.0,27.38615677,15.89921908,4424.99505,32.372275,0.81522004,0.07189912,42.5,50.473,0.013,0.77,0.0,0.0,13.81569572,22.83638908,4419.3507,9.81815,0.84005972,0.27710775,2944.0,2944.0
33,55.816,52.05,0.006,0.007,0.0,0.0,27.38615677,12.97411865,4424.99505,31.15485,0.82928073,0.0434771,40.663,47.013,0.025,0.768,0.0,0.0,14.26971892,18.8488565,4419.3507,9.73085,0.82931226,0.28612213,3036.0,3036.0
34,33.061,57.916,0.006,0.374,0.0,0.0,21.18855968,16.35831968,4424.99505,29.7713,0.81651459,0.0434771,42.5,43.903,0.026,0.401,0.0,0.0,13.97414816,19.65224867,4419.3507,15.3788,0.78156696,0.20752502,3128.0,3128.0
35,19.865,57.23,0.007,0.376,0.0,0.0,15.93736857,19.73977719,4424.99505,29.783875,0.80250181,0.0627124,44.833,43.903,0.026,0.393,0.0,0.0,14.12210391,19.65224867,4419.3507,15.3788,0.78275768,0.18231135,3220.0,3220.0
36,11.568,42.546,0.016,0.495,0.0,0.0,13.36450297,18.64431191,4424.99505,26.64785,0.75076699,0.11458527,19.837,52.757,0.11,0.991,0.0,0.0,11.52864084,16.44820512,4420.3703,14.198825,0.82931226,0.39725573,3312.0,3312.0
37,11.936,40.082,0.016,0.495,0.0,0.0,13.36450297,17.83583586,4424.99505,26.641225,0.71665798,0.10777959,19.837,52.757,0.11,0.991,0.0,0.0,11.52864084,16.44820512,4420.3703,14.198825,0.82931226,0.41028419,3404.0,3404.0
38,11.936,40.082,0.016,0.495,0.0,0.0,13.36450297,17.83583586,4424.99505,26.641225,0.71665798,0.10777959,19.837,52.757,0.11,0.991,0.0,0.0,11.52864084,16.44820512,4420.3703,14.198825,0.82931226,0.40602705,3496.0,3496.0
39,11.936,43.77,0.016,0.495,0.0,0.0,13.36450297,18.41373265,4424.99505,26.641225,0.71665798,0.10939885,16.262,52.757,0.314,0.991,0.0,0.0,11.07498317,15.53558135,4420.3703,14.198825,0.82931226,0.38125082,3588.0,3588.0
40,10.26,48.854,0.262,0.496,0.0,0.0,14.89868117,18.3297545,4424.99505,26.641225,0.75076699,0.16410116,20.665,49.898,0.262,0.692,0.0,0.0,12.38817237,16.69969892,4420.3703,14.198825,0.86532442,0.30002117,3680.0,3680.0
41,10.26,44.942,0.262,0.495,0.0,0.0,14.55185029,17.45712958,4424.99505,26.644275,0.75076699,0.11565168,20.665,46.784,0.262,0.692,0.0,0.0,12.38817237,16.69969892,4420.3703,14.198825,0.86532442,0.31061164,3772.0,3772.0
42,10.26,44.942,0.262,0.495,0.0,0.0,14.55185029,17.19617542,4424.99505,26.603325,0.77972403,0.15628703,20.665,47.298,0.262,0.692,0.0,0.0,12.38817237,16.68035376,4420.3703,14.20085,0.86532442,0.31367799,3864.0,3864.0
43,7.914,46.653,0.5,0.515,0.0,0.0,13.76895255,17.91080665,4424.99505,26.564925,0.79082372,0.13509912,20.665,47.298,0.262,0.692,0.0,0.0,12.38817237,17.3807786,4420.3703,14.1344,0.86532442,0.32308777,3956.0,3956.0
44,7.914,46.653,0.5,0.515,0.0,0.0,12.83189108,16.80462168,4425.1282,26.54955,0.81333962,0.22013141,20.665,47.383,0.259,0.692,0.0,0.0,12.38817237,17.65798205,4420.3703,14.15225,0.86532442,0.32769344,4048.0,4048.0
45,7.914,46.653,0.5,0.515,0.0,0.0,12.83189108,16.87308839,4425.1282,26.5467,0.8561128,0.17803398,20.665,47.383,0.259,0.692,0.0,0.0,12.38817237,17.65798205,4420.3703,14.15225,0.86532442,0.31673069,4140.0,4140.0
46,7.914,45.823,0.5,0.513,0.0,0.0,12.83189108,14.14974626,4425.1282,26.5467,0.88643954,0.17541031,20.665,47.383,0.265,0.692,0.0,0.0,12.38817237,15.81499247,4420.3703,14.15225,0.84823286,0.36266107,4232.0,4232.0
47,4.339,45.625,0.5,0.993,0.0,0.0,12.26591916,15.04989994,4425.1282,26.5467,0.90383656,0.19118777,20.665,47.383,0.265,0.692,0.0,0.0,12.38817237,15.81499247,4420.3703,14.15225,0.84823286,0.3530011,4324.0,4324.0
48,4.339,49.668,0.5,0.993,0.0,0.0,12.62807131,15.04989994,4425.1282,26.5468,0.94601079,0.19118777,20.665,47.468,0.265,0.693,0.0,0.0,12.38817237,17.12786208,4420.3703,14.152325,0.89314176,0.3681821,4416.0,4416.0
49,4.339,49.668,0.5,0.993,0.0,0.0,12.62807131,15.04989994,4425.1282,26.5468,0.94601079,0.19118777,20.665,46.696,0.273,0.693,0.0,0.0,10.82516326,16.54324797,4420.3703,14.152325,0.84551803,0.34718598,4508.0,4508.0
50,4.339,49.668,0.5,0.993,0.0,0.0,11.93237102,15.04989994,4425.1282,26.2606,0.94601079,0.23192242,20.665,49.073,0.255,0.869,0.0,0.0,10.82516326,15.96331588,4420.3703,15.515525,0.84551803,0.35402124,4600.0,4600.0
51,4.339,45.625,0.5,0.993,0.0,0.0,11.40180696,15.04989994,4425.1282,24.46345,0.97503422,0.24353017,20.665,44.842,0.255,0.563,0.0,0.0,10.82516326,14.88298031,4422.25705,15.515525,0.79725337,0.41666888,4692.0,4692.0
52,4.339,40.933,0.5,0.992,0.0,0.0,9.56523143,14.7109016,4425.1282,24.46345,0.93564813,0.1957985,20.665,44.842,0.255,0.563,0.0,0.0,10.82516326,14.88298031,4422.41375,15.515525,0.79725337,0.41925104,4784.0,4784.0
53,2.6,40.318,0.75,0.996,0.0,0.0,9.74356797,17.78938406,4425.1282,24.5671,0.94161446,0.11486361,20.665,44.842,0.255,0.563,0.0,0.0,10.82516326,14.88298031,4422.41375,15.515525,0.79725337,0.43194823,4876.0,4876.0
54,2.6,40.318,0.75,0.996,0.0,0.0,9.74356797,18.10371144,4425.1282,24.397025,0.91747287,0.13603317,16.262,43.432,0.245,0.891,0.0,0.0,10.48687374,14.88298031,4422.41375,13.9387,0.74938318,0.53452042,4968.0,4968.0
55,2.6,35.977,0.75,0.995,0.0,0.0,9.74356797,16.53578309,4425.1282,24.397025,0.91747287,0.13603317,16.262,43.432,0.245,0.891,0.0,0.0,10.48687374,14.88298031,4422.41375,13.9387,0.74938318,0.53160816,5060.0,5060.0
56,6.078,34.855,0.512,0.995,0.0,0.0,10.41317284,15.36266934,4425.1282,24.270125,0.91747287,0.08848669,16.262,43.432,0.245,0.891,0.0,0.0,10.48687374,14.88298031,4422.41375,13.9387,0.74938318,0.53456338,5152.0,5152.0
57,3.478,33.705,0.762,0.995,0.0,0.0,10.41317284,15.69602851,4425.1282,24.270125,0.94161446,0.11470975,9.918,43.432,0.487,0.887,0.0,0.0,9.25096892,16.73544794,4422.41375,13.9387,0.88090401,0.35218737,5244.0,5244.0
58,3.478,33.705,0.762,0.995,0.0,0.0,10.41317284,15.52799983,4425.1282,24.17255,0.92156477,0.11470975,9.918,44.243,0.487,0.888,0.0,0.0,9.25096892,17.51646833,4422.41375,14.297975,0.85036601,0.38281269,5336.0,5336.0
59,3.478,33.705,0.762,0.995,0.0,0.0,10.41317284,15.52799983,4425.1282,24.17255,0.92156477,0.11470975,9.918,44.243,0.487,0.888,0.0,0.0,9.25096892,17.51646833,4422.41375,14.297975,0.85036601,0.37660074,5428.0,5428.0
60,1.739,33.705,0.762,0.871,0.0,0.0,9.8566126,14.57611063,4425.1282,24.17255,1.01800834,0.25115236,9.918,44.243,0.487,0.888,0.0,0.0,9.25096892,17.51646833,4422.41375,14.297975,0.90118012,0.41666738,5520.0,5520.0
61,1.739,33.705,0.762,0.871,0.0,0.0,9.8566126,14.57611063,4425.1282,24.17255,1.01800834,0.25115236,9.918,44.243,0.487,0.888,0.0,0.0,9.25096892,17.51646833,4422.41375,14.297975,0.86587909,0.41566157,5612.0,5612.0
62,0.0,30.768,1.0,0.87,0.0,0.0,9.11607177,15.11933697,4425.1282,19.45475,1.06836177,0.21554332,12.465,44.833,0.306,0.924,0.0,0.0,9.73528427,17.08708168,4423.80215,12.751025,0.86237121,0.39614198,5704.0,5704.0
63,0.0,30.768,1.0,0.87,0.0,0.0,9.11607177,15.11933697,4425.1282,19.31735,1.09696287,0.1948622,12.465,44.627,0.306,0.923,0.0,0.0,9.73528427,16.8701136,4423.80215,12.751275,0.87169861,0.39614198,5796.0,5796.0
64,0.0,29.899,1.0,0.745,0.0,0.0,9.11607177,14.33612254,4425.1282,19.31735,1.09696287,0.25579963,12.465,44.627,0.306,0.923,0.0,0.0,9.73528427,16.8701136,4423.80215,12.751275,0.8855065,0.39614198,5888.0,5888.0
65,0.0,29.899,1.0,0.745,0.0,0.0,9.11607177,14.33612254,4425.1282,19.31735,1.09696287,0.25579963,12.465,46.615,0.306,0.925,0.0,0.0,9.51908443,16.61148638,4423.80215,12.41385,0.85501896,0.34861363,5980.0,5980.0
66,0.0,29.899,1.0,0.745,0.0,0.0,9.11607177,14.61819568,4425.1282,19.31735,1.09696287,0.26314036,16.366,43.648,0.269,0.691,0.0,0.0,9.51908443,16.61148638,4423.80215,12.41385,0.84002089,0.36303951,6072.0,6072.0
67,0.0,29.899,1.0,0.745,0.0,0.0,8.73659888,14.63529538,4425.1282,19.31735,1.09696287,0.25236687,16.366,42.144,0.269,0.692,0.0,0.0,8.70111973,16.47712833,4424.2512,11.884175,0.87322222,0.35106865,6164.0,6164.0
68,0.0,29.899,1.0,0.745,0.0,0.0,8.73659888,14.63529538,4425.1282,19.31735,1.09696287,0.25236687,12.465,46.766,0.306,0.928,0.0,0.0,8.70111973,24.64032193,4424.2512,11.884175,0.90639408,0.37177436,6256.0,6256.0
69,0.0,29.899,1.0,0.745,0.0,0.0,8.73659888,14.63260526,4425.1282,19.31735,1.09696287,0.26314036,12.465,46.766,0.306,0.928,0.0,0.0,8.70111973,24.7729458,4424.2512,11.884175,0.91765445,0.37177436,6348.0,6348.0
70,0.0,29.899,1.0,0.745,0.0,0.0,8.73659888,14.58638639,4425.1282,19.31735,1.09696287,0.26314036,8.02,42.521,0.551,0.928,0.0,0.0,8.30742355,24.7729458,4424.2512,11.884175,0.89055891,0.40285063,6440.0,6440.0
71,0.0,29.899,1.0,0.745,0.0,0.0,8.73659888,14.77705767,4425.1282,19.310225,1.09340451,0.26314036,8.02,42.521,0.551,0.928,0.0,0.0,8.30742355,24.7729458,4424.2512,11.884175,0.88525082,0.40285063,6532.0,6532.0
72,0.0,29.899,1.0,0.745,0.0,0.0,8.00218655,15.00087726,4426.63285,20.94345,1.11481753,0.24950838,8.02,42.521,0.551,0.928,0.0,0.0,8.30742355,24.7729458,4424.2512,11.884175,0.91095255,0.40285063,6624.0,6624.0
73,0.0,31.048,1.0,0.745,0.0,0.0,8.00218655,14.0512112,4426.63285,20.919075,1.16573194,0.2478468,8.02,42.521,0.551,0.928,0.0,0.0,8.30742355,24.7729458,4424.2512,11.884175,0.91591875,0.40285063,6716.0,6716.0
74,0.0,31.048,1.0,0.745,0.0,0.0,7.73758737,14.03279168,4426.63285,20.919075,1.16455993,0.2478468,8.02,42.521,0.551,0.928,0.0,0.0,8.30742355,24.7729458,4424.2512,11.884175,0.91775731,0.42003106,6808.0,6808.0
75,0.0,31.048,1.0,0.745,0.0,0.0,7.69587135,14.22361302,4426.63285,20.919075,1.16455993,0.2478468,8.02,36.878,0.551,0.924,0.0,0.0,8.30742355,24.36606218,4426.05215,13.036825,0.91775731,0.48629201,6900.0,6900.0
76,0.0,31.048,1.0,0.745,0.0,0.0,7.69587135,13.91642484,4426.63285,21.402675,1.16989459,0.23938788,8.02,16.18,0.551,0.992,0.0,0.0,8.30742355,22.39084493,4426.05215,10.41155,0.91733224,0.49956327,6992.0,6992.0
77,0.0,31.048,1.0,0.745,0.0,0.0,7.69587135,13.26861187,4426.63285,14.139075,1.19007069,0.23938788,8.02,16.18,0.551,0.992,0.0,0.0,8.30742355,22.47435669,4426.05215,10.41155,0.90892346,0.47903026,7084.0,7084.0
78,0.0,27.77,1.0,0.74,0.0,0.0,7.34770754,13.26861187,4426.63285,14.139075,1.22653586,0.29934356,8.02,16.18,0.551,0.992,0.0,0.0,8.30742355,22.01508328,4426.05215,10.41155,0.91733224,0.48640049,7176.0,7176.0
79,0.0,27.77,1.0,0.74,0.0,0.0,7.34770754,13.25260046,4426.63285,14.139075,1.22653586,0.29934356,8.02,16.18,0.551,0.99,0.0,0.0,7.80624517,13.38557576,4426.8336,9.93855,0.81104782,0.47903026,7268.0,7268.0
80,0.0,22.692,1.0,0.742,0.0,0.0,7.52751047,12.38935784,4426.89875,13.641925,1.18998424,0.22990589,8.02,16.18,0.551,0.988,0.0,0.0,7.80624517,12.79500242,4426.8976,9.93855,0.81104782,0.47738683,7360.0,7360.0
81,0.0,22.692,1.0,0.742,0.0,0.0,7.52751047,13.09870142,4426.89875,13.641925,1.18998424,0.22990589,7.406,15.613,0.551,0.988,0.0,0.0,7.80624517,12.79500242,4426.8976,9.93855,0.81104782,0.47738683,7452.0,7452.0
82,0.0,22.692,1.0,0.742,0.0,0.0,7.52751047,13.268187,4426.89875,13.641925,1.21148471,0.23105889,7.406,15.613,0.551,0.99,0.0,0.0,8.30742355,19.82227595,4426.8976,9.93855,0.86796434,0.48173088,7544.0,7544.0
83,0.0,22.692,1.0,0.742,0.0,0.0,7.52751047,11.82983775,4426.89875,13.641925,1.21148471,0.23105889,2.083,8.918,0.755,0.85,0.0,0.0,7.73115604,17.92074449,4426.8976,9.93855,0.98986621,0.45058911,7636.0,7636.0
84,0.0,22.692,1.0,0.742,0.0,0.0,7.4727576,11.82983775,4432.0325,13.508975,1.19373592,0.2266325,2.083,8.918,0.755,0.85,0.0,0.0,7.73115604,17.92074449,4426.8976,9.93855,0.98986621,0.45058911,7728.0,7728.0
85,0.0,18.733,1.0,0.742,0.0,0.0,7.4727576,11.82983775,4432.0325,13.508975,1.20683704,0.23395242,0.0,8.918,1.0,0.498,0.0,0.0,7.73115604,13.57466862,4426.8976,9.93855,1.08124819,0.28660411,7820.0,7820.0
86,0.0,18.733,1.0,0.742,0.0,0.0,7.4727576,12.11796324,4432.0325,13.508975,1.20683704,0.35480837,0.0,8.918,1.0,0.498,0.0,0.0,7.73115604,13.57466862,4426.8976,9.93855,1.08124819,0.28660411,7912.0,7912.0
87,0.0,18.733,1.0,0.742,0.0,0.0,7.4727576,12.11796324,4432.0325,13.491725,1.21821743,0.36202093,0.0,8.918,1.0,0.498,0.0,0.0,7.73115604,13.69151867,4426.8976,9.93855,1.08124819,0.30848858,8004.0,8004.0
88,0.0,7.387,1.0,0.371,0.0,0.0,7.4727576,12.35370228,4432.0325,13.491725,1.21821743,0.44709749,0.0,8.918,1.0,0.498,0.0,0.0,7.73115604,13.75126882,4426.8976,9.93855,1.08124819,0.2879836,8096.0,8096.0
89,0.0,0.0,1.0,0.0,0.0,0.0,7.4727576,12.35370228,4432.0325,13.491725,1.21821743,0.46700753,0.0,8.918,1.0,0.498,0.0,0.0,7.73115604,13.32120392,4426.8976,9.93855,1.08124819,0.27468936,8188.0,8188.0
90,0.0,0.0,1.0,0.0,0.0,0.0,7.4727576,12.35370228,4432.0325,13.491725,1.22998682,0.46700753,0.0,8.918,1.0,0.498,0.0,0.0,7.73115604,13.32120392,4426.8976,9.93855,1.08124819,0.27468936,8280.0,8280.0
91,0.0,0.0,1.0,0.0,0.0,0.0,7.4727576,11.96729485,4432.0325,13.491725,1.22998682,0.48485725,0.0,8.918,1.0,0.498,0.0,0.0,7.73115604,13.47057929,4426.8976,9.93855,1.08405759,0.25857004,8372.0,8372.0
92,0.0,0.0,1.0,0.0,0.0,0.0,7.01651789,10.94314722,4432.0325,13.491725,1.26613317,0.47531848,0.0,8.918,1.0,0.498,0.0,0.0,7.73115604,12.84828608,4426.8976,9.93855,1.08405759,0.25857004,8464.0,8464.0
93,0.0,0.0,1.0,0.0,0.0,0.0,7.01651789,11.02695272,4432.0325,12.27445,1.26613317,0.44316222,0.0,8.918,1.0,0.498,0.0,0.0,7.73115604,12.2886082,4426.8976,9.93855,1.08405759,0.24320241,8556.0,8556.0
94,0.0,0.0,1.0,0.0,0.0,0.0,7.01651789,11.02695272,4432.0325,12.27445,1.27554868,0.45742836,0.0,8.918,1.0,0.498,0.0,0.0,7.73115604,12.01623501,4426.8976,9.93855,1.08405759,0.24320241,8648.0,8648.0
95,0.0,0.0,1.0,0.0,0.0,0.0,7.01651789,7.66376557,4432.0325,12.27445,1.27554868,0.38119194,0.0,8.918,1.0,0.498,0.0,0.0,7.73115604,12.01623501,4426.8976,9.93855,1.11188696,0.24320241,8740.0,8740.0
96,0.0,0.0,1.0,0.0,0.0,0.0,7.01651789,7.66376557,4432.0325,12.27445,1.27554868,0.38119194,0.0,8.918,1.0,0.498,0.0,0.0,7.73115604,9.29616241,4426.90685,9.93855,1.11188696,0.24320241,8832.0,8832.0
97,0.0,0.0,1.0,0.0,0.0,0.0,7.01651789,7.55887191,4432.0325,12.140525,1.27554868,0.455713,0.0,8.918,1.0,0.498,0.0,0.0,7.4997519,9.0650223,4426.90685,9.93855,1.11188696,0.24320241,8924.0,8924.0
98,0.0,0.0,1.0,0.0,0.0,0.0,7.01651789,7.55887191,4432.0325,12.140525,1.27554868,0.38126917,0.0,6.695,1.0,0.375,0.0,0.0,7.21854033,9.0650223,4426.90685,9.93855,1.11188696,0.24320241,9016.0,9016.0
99,0.0,0.0,1.0,0.0,0.0,0.0,6.75193966,7.55887191,4432.0325,12.0837,1.27428277,0.37478274,0.0,6.695,1.0,0.375,0.0,0.0,7.21854033,9.0650223,4426.90685,9.93855,1.11188696,0.24320241,9108.0,9108.0
100,0.0,0.0,1.0,0.0,0.0,0.0,6.75193966,6.50057386,4432.0325,12.0837,1.27428277,0.37478274,0.0,6.695,1.0,0.375,0.0,0.0,6.82344955,9.01280385,4426.90685,9.93855,1.11188696,0.27143871,9200.0,9200.0
