Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
13,28.282,24.588,9.052,1.611,85.982,129.877,59.8131865,104.84745427,2.84628069322e+13,66897832026.3,0.56973426,0.46957327,24.275,12.464,9.778,3.873,73.13,42.105,47.93693939,27.25079704,2.84372022247e+13,94475036595.3,0.71548212,0.2527188,1196.0,1196.0
14,28.282,24.588,9.067,1.611,85.982,131.076,59.8131865,107.97030108,2.84628069322e+13,67409932768.2,0.62767902,0.45969585,27.612,24.65,8.901,2.093,75.947,51.772,47.38273454,28.18722009,2.84372022247e+13,94473962829.5,0.7450646,0.16843194,1288.0,1288.0
15,24.535,16.884,9.067,0.667,65.059,78.807,39.91135223,77.40389728,2.84628069849e+13,67938877957.7,0.57740743,0.31173419,27.612,24.65,8.901,2.093,75.947,51.772,47.38273454,28.18722009,2.84372022247e+13,1.02380856977e+11,0.7450646,0.16473239,1380.0,1380.0
16,24.535,25.365,9.191,1.205,65.059,78.807,39.91135223,77.40389728,2.84628069849e+13,39402575695.5,0.63100782,0.32442604,24.623,16.327,8.901,2.19,75.947,43.614,47.38273454,19.53674079,2.84372022247e+13,1.02187052101e+11,0.7450646,0.1824354,1472.0,1472.0
17,24.535,27.133,9.191,0.648,65.059,80.188,39.91135223,75.86459479,2.84628069849e+13,39402575695.5,0.67968523,0.40860524,24.623,17.31,8.901,2.19,75.947,43.614,45.91243641,19.53674079,2.84372022247e+13,1.01901567696e+11,0.72358583,0.23433735,1564.0,1564.0
18,24.535,25.258,9.191,0.648,65.059,73.368,37.61937983,75.02249403,2.84628123065e+13,39402575695.5,0.67968523,0.21243678,24.623,16.825,8.901,2.21,73.141,43.614,45.91243641,21.44246578,2.84372024251e+13,1.01901567696e+11,0.72358583,0.22184743,1656.0,1656.0
19,24.535,25.258,9.191,0.648,65.059,73.368,37.61937983,75.02249403,2.84628123065e+13,39402575695.5,0.67968523,0.21100827,24.623,16.825,8.901,2.21,73.141,43.614,45.91243641,21.44246578,2.84372024251e+13,1.02234814441e+11,0.72358583,0.23433735,1748.0,1748.0
20,20.382,14.564,9.067,1.624,52.931,46.788,24.88390475,42.80095589,2.84744026854e+13,39238216223.2,0.67968523,0.174061,24.623,15.48,9.098,2.21,73.141,42.105,45.91243641,20.28143842,2.84372024251e+13,1.02234814441e+11,0.72358583,0.21188208,1840.0,1840.0
21,20.382,9.241,9.188,1.786,50.896,22.926,24.88390475,26.73434189,2.84744026854e+13,39491193558.3,0.68435708,0.26798106,24.623,13.616,8.867,2.21,69.754,42.105,44.30167646,20.28143842,2.84372024251e+13,1.02234814441e+11,0.73229874,0.23996377,1932.0,1932.0
22,20.382,9.241,9.188,1.786,50.896,22.926,24.88390475,26.73434189,2.84744026854e+13,39491193558.3,0.68435708,0.26798106,24.476,14.996,8.849,2.077,60.945,33.888,43.93425686,12.86908977,2.84387628404e+13,1.02229160911e+11,0.69056295,0.18510105,2024.0,2024.0
23,20.382,9.241,9.188,1.786,50.896,22.926,24.88390475,26.73434189,2.84744026854e+13,39491193558.3,0.68435708,0.26798106,23.148,14.397,8.307,1.406,63.169,43.176,43.93425686,13.33927717,2.84393430866e+13,1.02229160911e+11,0.69056295,0.19931681,2116.0,2116.0
24,20.382,9.223,9.188,1.929,53.392,23.523,34.30411679,27.4127196,2.84744030083e+13,39491193558.3,0.68435708,0.23138583,23.148,14.397,8.307,1.406,63.169,43.176,43.93425686,13.33927717,2.84393430866e+13,1.02229160911e+11,0.69056295,0.19931681,2208.0,2208.0
25,20.382,9.223,9.188,1.782,51.2,26.402,35.6608722,36.76787435,2.84744030083e+13,39506720109.8,0.69553547,0.29717625,23.148,14.324,8.108,1.406,63.169,40.574,42.5639667,13.33927717,2.84393430866e+13,1.01760118764e+11,0.69056295,0.27573271,2300.0,2300.0
26,19.972,9.876,9.424,1.9,51.2,26.402,35.6608722,38.33415513,2.84744739644e+13,39506720109.8,0.77367674,0.3137838,21.256,17.301,8.177,1.769,53.769,51.301,39.22575643,30.69848615,2.84671385864e+13,1.07198331697e+11,0.70803252,0.30263545,2392.0,2392.0
27,20.713,9.876,9.329,1.958,52.399,29.988,36.54105136,38.41374561,2.84744739644e+13,39508691494.2,0.65149094,0.30873354,21.256,17.301,8.177,1.769,53.769,51.301,39.22575643,30.69848615,2.84671385864e+13,1.07198331697e+11,0.70803252,0.30781392,2484.0,2484.0
28,16.978,10.625,9.329,1.958,52.399,26.962,36.54105136,36.63889922,2.84744739644e+13,39508691494.2,0.58604154,0.30700603,20.419,16.582,8.311,1.769,53.769,51.411,37.12297487,30.69848615,2.84671385864e+13,1.07197061383e+11,0.70803252,0.2999903,2576.0,2576.0
29,17.267,9.876,9.248,1.94,56.627,26.953,36.54105136,36.60766661,2.84744739644e+13,37997900168.1,0.60465901,0.23971223,20.419,16.582,8.311,1.769,53.769,51.411,37.12297487,30.69848615,2.84671385864e+13,1.07197061383e+11,0.70803252,0.2999903,2668.0,2668.0
30,16.425,8.761,8.862,2.33,51.667,16.772,24.38189559,36.88158141,2.84787783359e+13,36752042328.1,0.60465901,0.26113116,20.525,16.582,8.445,1.769,53.769,51.301,36.44607545,31.22975503,2.84671385864e+13,1.06863735369e+11,0.64234562,0.29851937,2760.0,2760.0
31,16.425,8.761,8.862,2.33,51.667,16.772,24.38189559,36.88158141,2.84787783359e+13,36752042328.1,0.60465901,0.2358565,19.738,18.241,8.237,1.635,41.777,47.137,32.59985046,29.55697491,2.84671385864e+13,1.06863735369e+11,0.64234562,0.30295067,2852.0,2852.0
32,16.425,8.659,8.862,1.909,51.667,20.317,24.38189559,36.97731015,2.84857902974e+13,45356966178.0,0.60465901,0.23460436,19.738,18.241,8.237,1.635,41.777,47.137,32.59985046,29.55697491,2.84671385864e+13,1.06863735369e+11,0.64234562,0.30295067,2944.0,2944.0
33,16.425,6.3,8.843,2.042,51.667,13.514,25.67563736,22.36049191,2.84874468928e+13,45356966178.0,0.65270264,0.23710459,19.738,18.241,8.237,1.635,41.777,47.137,32.59985046,29.55697491,2.84671385864e+13,1.06863735369e+11,0.64234562,0.30295067,3036.0,3036.0
34,16.124,2.259,8.299,2.266,51.293,20.317,25.67563736,23.10935095,2.84875046323e+13,45356966178.0,0.59418174,0.18345578,19.738,16.699,8.237,1.245,41.777,46.718,32.59985046,29.55178396,2.84671385864e+13,1.06863735369e+11,0.67447531,0.27624942,3128.0,3128.0
35,15.69,3.009,8.299,1.841,47.597,24.364,22.88003714,12.68906223,2.84960293586e+13,66319616734.0,0.58725325,0.20981182,19.738,16.699,8.237,1.245,41.777,46.718,32.59985046,29.55178396,2.84671385864e+13,1.06863735369e+11,0.67447531,0.18112135,3220.0,3220.0
36,14.544,2.755,8.32,1.841,48.417,24.912,24.16255433,13.73216154,2.84960294003e+13,66318137842.3,0.56168253,0.21318855,19.738,17.027,8.237,1.134,41.777,44.746,32.96511654,29.55178396,2.84671390002e+13,1.06863735369e+11,0.66913633,0.11787081,3312.0,3312.0
37,14.533,3.674,8.622,1.205,41.949,24.42,20.49485274,8.10795332,2.84983251315e+13,62405413115.4,0.62168969,0.25857893,19.738,17.027,8.237,1.134,41.777,44.746,32.96511654,29.55178396,2.84671390002e+13,1.06863735369e+11,0.67447531,0.12801241,3404.0,3404.0
38,14.533,3.674,8.622,1.205,41.949,24.42,20.49485274,8.10795332,2.84983251315e+13,62405413115.4,0.58306864,0.26877509,19.738,16.797,8.237,1.245,52.932,64.39,33.98861988,67.5693862,2.84671390675e+13,85148985272.1,0.67447531,0.12803707,3496.0,3496.0
39,14.533,3.674,8.622,1.205,41.949,24.42,20.49485274,8.10795332,2.84983251315e+13,62405413115.4,0.58306864,0.26830315,20.822,16.736,7.809,1.271,55.044,60.024,33.83734105,68.16785252,2.84900921494e+13,82408332265.8,0.67447531,0.20289598,3588.0,3588.0
40,14.076,4.486,8.622,1.205,42.344,28.978,21.41955405,8.10795332,2.85033749427e+13,67002255629.4,0.58306864,0.28085171,20.822,16.736,7.809,1.271,55.044,60.024,33.83734105,68.16785252,2.84900921494e+13,82408332265.8,0.67447531,0.18316693,3680.0,3680.0
41,14.076,4.681,8.719,1.063,40.052,28.978,23.77500973,8.10795332,2.85035655456e+13,67002255629.4,0.58306864,0.38387497,19.738,16.736,7.78,1.382,60.423,64.164,33.87101577,68.16785252,2.84900921494e+13,82121808939.6,0.67447531,0.19087896,3772.0,3772.0
42,14.076,4.681,8.719,1.063,40.052,28.978,23.77500973,8.10795332,2.85035655456e+13,67002255629.4,0.58306864,0.38387497,19.738,17.208,7.91,1.399,60.423,63.507,34.46014488,68.16785252,2.84900921494e+13,82121576968.2,0.67447531,0.13112166,3864.0,3864.0
43,14.076,4.681,8.719,1.063,40.052,28.978,23.77500973,8.10795332,2.85035655456e+13,67002255629.4,0.58306864,0.38387497,19.738,17.208,7.91,1.399,60.423,63.507,34.46014488,68.16785252,2.84900921494e+13,82121576968.2,0.67447531,0.13634451,3956.0,3956.0
44,14.076,4.681,8.719,1.063,40.052,28.978,23.77500973,8.10795332,2.85035655456e+13,67002255629.4,0.58306864,0.38387497,19.738,17.208,7.91,1.399,60.423,63.507,34.46014488,68.16785252,2.84900921494e+13,82121576968.2,0.67447531,0.13680734,4048.0,4048.0
45,14.076,4.681,8.719,0.669,34.429,25.415,20.49547518,12.77860787,2.85035655456e+13,67002255629.4,0.6264139,0.37465623,18.742,13.206,8.002,1.996,57.538,63.613,34.46014488,68.7500148,2.84900921494e+13,82121576968.2,0.65813374,0.09304725,4140.0,4140.0
46,14.076,4.681,8.719,0.669,34.429,25.415,20.49547518,12.77860787,2.85035655456e+13,67002255629.4,0.6264139,0.37465623,18.742,13.206,8.002,1.996,57.538,63.613,32.75313081,67.7543307,2.85013849651e+13,56144266734.3,0.64655984,0.13326463,4232.0,4232.0
47,14.076,4.681,8.719,0.669,34.429,25.415,20.49547518,12.77860787,2.85035655456e+13,67002255629.4,0.6264139,0.37465623,18.742,13.206,8.002,1.996,57.538,63.613,32.75313081,67.7543307,2.85013849651e+13,56144266734.3,0.64655984,0.13326463,4324.0,4324.0
48,14.076,4.681,8.622,0.648,34.429,25.415,20.39502072,12.77860787,2.85035655456e+13,67002255629.4,0.6264139,0.33394388,18.742,14.62,8.026,2.057,57.538,62.956,32.75313081,68.05073625,2.85013849651e+13,56143774771.6,0.64655984,0.14302246,4416.0,4416.0
49,14.076,4.681,8.622,0.648,34.429,25.415,20.39502072,12.77860787,2.85035655456e+13,67002255629.4,0.6264139,0.33394388,18.742,15.632,8.026,2.049,49.268,46.233,28.8716734,23.19063562,2.8506906429e+13,39237288152.8,0.68893516,0.18879285,4508.0,4508.0
50,14.076,4.722,8.622,0.648,36.334,25.415,20.33253444,12.77860787,2.85035655456e+13,67002255629.4,0.6264139,0.32427413,18.742,15.632,8.026,2.049,49.268,46.233,28.8716734,26.06425358,2.8506906429e+13,40046234141.4,0.68893516,0.23343496,4600.0,4600.0
51,14.076,6.52,8.622,0.505,36.334,27.214,20.33253444,12.77860787,2.85035655456e+13,58175617263.1,0.6264139,0.34396691,18.742,16.147,8.026,2.207,49.268,50.982,28.8716734,26.06425358,2.8506906429e+13,45573542561.9,0.68893516,0.20894191,4692.0,4692.0
52,14.076,6.52,8.622,0.505,36.334,27.214,20.33253444,12.77860787,2.85035655456e+13,58175617263.1,0.6264139,0.34396691,19.491,16.147,7.943,0.967,49.268,50.979,28.8716734,26.05550321,2.85069067748e+13,45573542561.9,0.63869313,0.22748002,4784.0,4784.0
53,14.076,6.52,8.622,0.505,36.334,27.214,20.33253444,12.77860787,2.85035655456e+13,58175617263.1,0.6264139,0.34396691,19.491,16.147,7.943,0.967,49.268,50.021,28.8716734,25.65627295,2.85069067778e+13,45573542561.9,0.63869313,0.2233968,4876.0,4876.0
54,14.076,6.988,8.538,0.497,36.607,24.35,23.77500973,10.43030472,2.85035655456e+13,58175617263.1,0.54368308,0.37108173,19.491,16.147,7.943,0.967,49.268,50.021,28.8716734,25.65627295,2.85069067778e+13,45573542561.9,0.63869313,0.24234675,4968.0,4968.0
55,14.076,6.988,8.538,0.497,36.607,24.35,23.77500973,10.43030472,2.85035655456e+13,58175617263.1,0.54368308,0.37108173,19.491,14.338,8.026,0.666,49.268,50.021,28.8716734,25.65627295,2.85069067778e+13,45573542561.9,0.62086954,0.25827214,5060.0,5060.0
56,13.922,6.988,8.538,0.572,36.607,24.35,23.77500973,10.64599673,2.85035676815e+13,58175617263.1,0.54368308,0.39102118,22.01,14.899,7.985,0.689,53.534,52.487,29.29315649,24.63395774,2.85069085229e+13,45573542561.9,0.58494472,0.2973647,5152.0,5152.0
57,13.922,6.988,8.622,0.601,40.511,28.854,23.77500973,11.18707652,2.85161281393e+13,40863007165.3,0.59852791,0.42909171,22.01,14.899,8.026,0.689,53.534,52.487,29.29315649,24.67775931,2.85069085229e+13,45573542561.9,0.58494472,0.30794303,5244.0,5244.0
58,13.922,6.988,8.622,0.601,40.511,28.854,23.77500973,11.18707652,2.85161281393e+13,40863007165.3,0.59852791,0.42681326,22.01,14.899,8.026,0.689,53.534,52.487,29.29315649,24.67775931,2.8518317876e+13,45572465684.0,0.58494472,0.29947393,5336.0,5336.0
59,13.922,7.55,8.622,0.601,40.511,28.854,20.33253444,15.80452474,2.85296346628e+13,40455907457.2,0.59852791,0.39012377,22.01,14.481,8.004,0.689,50.794,52.744,29.29315649,23.73355132,2.8518317876e+13,45621542092.6,0.58494472,0.29707067,5428.0,5428.0
60,13.922,7.55,8.622,0.601,40.511,28.854,20.33253444,15.80452474,2.85296346628e+13,40455907457.2,0.59852791,0.39011235,22.01,14.481,8.004,0.689,50.794,52.744,29.29315649,23.73355132,2.8518317876e+13,45621542092.6,0.58494472,0.28012927,5520.0,5520.0
61,13.922,7.55,8.622,0.527,40.511,27.654,20.33253444,15.35205144,2.85296346628e+13,40455907457.2,0.59852791,0.40615777,22.01,14.393,8.004,1.285,50.794,52.744,29.29315649,23.73355132,2.8518317876e+13,45621542092.6,0.58494472,0.27693967,5612.0,5612.0
62,12.913,29.467,8.635,2.701,40.778,102.333,20.33253444,145.24654589,2.8536462039e+13,55380286421.6,0.76468138,0.34717458,20.923,14.393,8.004,1.285,50.794,53.046,29.29315649,24.11849163,2.8518317876e+13,45621510871.1,0.6030302,0.28455094,5704.0,5704.0
63,12.913,29.467,8.361,2.775,40.778,102.333,19.36854411,141.50915004,2.8536462039e+13,55303091962.7,0.76468138,0.23622123,20.923,14.393,8.004,1.285,50.794,53.046,29.29315649,24.11849163,2.8518317876e+13,45621510871.1,0.6030302,0.29165501,5796.0,5796.0
64,13.145,29.467,8.361,2.566,40.778,105.65,19.73554128,141.60317124,2.85366727869e+13,55303091962.7,0.70165017,0.1939191,19.74,15.585,8.004,1.285,50.794,50.757,29.29315649,26.60975789,2.8518317876e+13,45254740571.6,0.61348387,0.28574012,5888.0,5888.0
65,13.145,29.467,8.361,2.566,40.778,105.65,19.73554128,136.8403114,2.85366727869e+13,55303091962.7,0.70165017,0.20266347,19.74,15.585,8.004,1.285,50.794,50.757,29.29315649,26.60975789,2.8518317876e+13,45254740571.6,0.61348387,0.28104428,5980.0,5980.0
66,13.145,29.467,8.361,2.566,40.778,105.65,19.73554128,136.8403114,2.85366727869e+13,55303091962.7,0.70165017,0.2085323,18.206,12.867,8.004,1.956,34.93,32.399,23.91964852,21.90661097,2.85187977274e+13,45254740571.6,0.6039815,0.29926732,6072.0,6072.0
67,13.001,29.725,7.996,3.178,42.127,103.769,20.36527358,129.91289539,2.85367385352e+13,54504648277.7,0.67972946,0.18496886,18.206,12.867,8.004,1.956,34.93,32.399,23.91964852,21.90661097,2.85187977274e+13,45254740571.6,0.6039815,0.28510972,6164.0,6164.0
68,13.001,29.725,7.996,3.178,42.127,103.769,20.36527358,134.340156,2.85367385352e+13,54504648277.7,0.67972946,0.18855351,18.206,12.838,8.004,1.758,34.93,32.399,23.91964852,22.07273645,2.85187977274e+13,45254740571.6,0.6039815,0.28279658,6256.0,6256.0
69,13.905,29.554,7.996,3.279,43.477,103.769,19.73554128,134.25183442,2.85367385352e+13,54502546495.4,0.66232337,0.22009806,18.206,12.838,8.004,1.758,34.93,32.399,23.91964852,22.07273645,2.85187977274e+13,45254740571.6,0.6039815,0.28279658,6348.0,6348.0
70,13.905,29.051,7.996,3.089,43.477,101.769,19.73554128,130.25193342,2.85367385352e+13,54502546495.4,0.66232337,0.19990872,18.206,12.838,8.004,1.758,34.93,32.399,23.91964852,22.07273645,2.85187977274e+13,45254740571.6,0.6039815,0.28330899,6440.0,6440.0
71,13.905,29.051,7.996,3.089,43.477,101.769,19.73554128,130.25193342,2.85367385352e+13,54502546495.4,0.66232337,0.2072567,15.92,12.838,8.004,0.678,34.93,33.012,22.2059086,22.07273645,2.85253417641e+13,29683417222.8,0.6039815,0.24347183,6532.0,6532.0
72,13.905,29.051,7.996,3.089,43.477,101.769,19.73554128,128.15453458,2.85367385352e+13,54502546495.4,0.66232337,0.22264462,15.92,12.838,8.004,0.678,34.93,33.012,22.2059086,22.07273645,2.85253417641e+13,29683417222.8,0.57602316,0.2569364,6624.0,6624.0
73,13.001,4.348,7.785,1.636,39.758,27.955,19.53204863,4.11963559,2.85367393362e+13,54502546495.4,0.66865925,0.19456127,15.92,12.703,8.052,0.678,34.93,20.863,22.2059086,20.32742837,2.85253417641e+13,29683417222.8,0.57602316,0.2243118,6716.0,6716.0
74,13.001,4.348,7.785,1.636,39.758,27.955,19.53204863,4.11963559,2.85367393362e+13,54502546495.4,0.66865925,0.18143128,15.92,12.703,8.052,0.678,34.93,20.863,22.2059086,20.32742837,2.85253417641e+13,29683417222.8,0.57602316,0.24681476,6808.0,6808.0
75,13.001,4.348,7.785,1.636,39.758,27.955,19.53204863,4.11963559,2.85367393362e+13,54502546495.4,0.66865925,0.15391916,15.92,12.703,8.052,0.678,34.93,20.863,22.2059086,20.32742837,2.85253417641e+13,29683417222.8,0.57602316,0.30915177,6900.0,6900.0
76,13.001,4.348,7.785,1.636,39.758,27.955,19.53204863,4.11963559,2.85367393362e+13,54502546495.4,0.66865925,0.15161835,15.92,12.703,8.052,0.678,34.93,20.863,22.2059086,20.32742837,2.85253417641e+13,29683417222.8,0.57602316,0.31324658,6992.0,6992.0
77,13.001,4.348,7.785,1.636,39.758,27.955,19.53204863,4.11963559,2.85367393362e+13,54502546495.4,0.66865925,0.16738679,15.003,7.304,8.129,0.641,34.93,23.044,21.77644045,19.31221295,2.85253417641e+13,27973970954.0,0.57602316,0.30089783,7084.0,7084.0
78,13.001,3.763,7.284,1.636,39.758,29.1,19.16505146,8.29635333,2.85367393362e+13,53030886002.0,0.66865925,0.19058281,15.003,7.722,8.129,0.653,32.413,23.413,21.77644045,18.57707986,2.8525341795e+13,27973970954.0,0.57602316,0.32160546,7176.0,7176.0
79,13.001,3.763,7.284,1.636,39.758,29.1,19.16505146,8.29635333,2.85367393362e+13,53030886002.0,0.66865925,0.22689095,14.397,6.249,8.029,1.491,29.125,18.444,16.46469318,17.28147517,2.8525341795e+13,23705304786.0,0.57602316,0.24522426,7268.0,7268.0
80,13.001,3.763,7.284,1.636,39.758,29.1,19.16505146,8.29635333,2.85367393362e+13,53030886002.0,0.66865925,0.19382237,14.397,5.065,8.043,1.428,29.125,16.955,16.46469318,15.66663175,2.8525341795e+13,23521074416.4,0.56893964,0.189183,7360.0,7360.0
81,11.709,5.296,6.85,1.681,39.758,22.546,17.71776754,8.71247065,2.85367393362e+13,82074298993.5,0.66865925,0.14301197,14.397,6.249,8.043,1.428,29.125,18.444,16.46469318,14.98130434,2.8525341795e+13,23606753148.4,0.57602316,0.21303294,7452.0,7452.0
82,11.709,5.296,6.85,1.681,39.758,22.546,17.71776754,8.71247065,2.85367393362e+13,82074298993.5,0.66865925,0.14301197,14.397,6.249,8.043,1.428,29.125,18.444,16.46469318,14.98130434,2.8525341795e+13,23606753148.4,0.57602316,0.21303294,7544.0,7544.0
83,11.709,5.296,6.85,1.681,39.758,22.546,17.71776754,8.71247065,2.85367393362e+13,82074298993.5,0.66865925,0.14301197,14.397,5.065,8.043,1.428,29.125,21.343,16.46469318,16.2049815,2.8525341795e+13,23607073629.6,0.57602316,0.2116336,7636.0,7636.0
84,11.709,5.296,6.85,1.339,39.758,22.546,14.08676055,8.41378483,2.85367393362e+13,82074298993.5,0.6621447,0.28542272,14.397,5.065,8.043,1.428,29.125,21.343,16.46469318,16.2049815,2.8525341795e+13,23607073629.6,0.57602316,0.2116336,7728.0,7728.0
85,11.547,5.296,7.231,1.685,39.758,19.373,15.34256665,10.26074822,2.85367393362e+13,82208431576.5,0.63067871,0.28542272,14.347,5.005,8.113,1.428,29.125,21.343,16.46469318,14.94009183,2.85254196629e+13,23605791414.4,0.57602316,0.22828935,7820.0,7820.0
86,11.547,4.086,7.231,1.223,39.758,16.407,15.34256665,10.26074822,2.85367393362e+13,82235403387.2,0.53542885,0.25895761,14.347,5.005,8.113,1.428,29.125,21.343,16.46469318,14.94009183,2.85254196629e+13,23605791414.4,0.57602316,0.22828935,7912.0,7912.0
87,11.574,4.086,7.231,1.223,37.853,16.407,15.02570795,10.26074822,2.85367402641e+13,82235403387.2,0.53542885,0.22447545,14.347,5.005,8.113,1.428,29.125,21.343,16.46469318,14.94009183,2.85254196629e+13,23605791414.4,0.57602316,0.22828935,8004.0,8004.0
88,11.574,4.086,7.231,1.223,37.853,16.407,15.02570795,10.26074822,2.85367402641e+13,82235403387.2,0.53542885,0.22447545,14.347,5.005,8.122,1.428,29.125,23.071,16.46469318,14.94009183,2.85254196629e+13,23605791414.4,0.57602316,0.22828935,8096.0,8096.0
89,11.574,4.086,7.231,1.223,37.853,16.407,15.02570795,10.26074822,2.85367402641e+13,82235403387.2,0.53542885,0.22447545,14.347,6.559,8.122,1.848,29.125,21.233,18.52485364,14.95400364,2.85254196629e+13,23605791414.4,0.56216242,0.26289781,8188.0,8188.0
90,11.574,4.086,7.231,1.223,37.853,16.407,14.7101552,10.26074822,2.85367402684e+13,82235403387.2,0.53542885,0.23506024,14.431,5.826,8.114,2.186,31.173,18.334,18.52485364,13.80729411,2.85290577104e+13,15123887204.0,0.56216242,0.26995519,8280.0,8280.0
91,11.574,4.086,7.231,1.223,37.853,16.407,14.7101552,10.26074822,2.85367402684e+13,82235403387.2,0.53542885,0.23506024,14.431,4.272,8.114,1.428,31.173,20.172,17.04366496,13.79338231,2.85290577104e+13,15589606524.0,0.56216242,0.27428738,8372.0,8372.0
92,11.574,4.086,7.231,1.223,37.853,16.407,14.7101552,10.26074822,2.85367402684e+13,82235403387.2,0.53542885,0.23506024,14.431,4.272,8.114,1.428,31.173,20.172,17.04366496,13.79338231,2.85290577104e+13,15589606524.0,0.56216242,0.27428738,8464.0,8464.0
93,11.574,4.086,7.231,1.223,37.853,16.407,14.7101552,10.26074822,2.85367402684e+13,82235403387.2,0.48124686,0.21998883,14.431,4.272,8.114,1.428,31.173,20.172,17.04366496,13.79338231,2.85290577104e+13,15589606524.0,0.56216242,0.25505214,8556.0,8556.0
