Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
16,29.7,22.463,9.026,3.756,110.017,89.769,86.49985067,207.65719351,1.38122734241e+13,15783153266.7,0.55003689,0.31258019,29.967,17.649,9.533,1.54,105.638,156.765,56.07080426,107.36943467,1.38207506639e+13,44059210034.1,0.75736291,0.22744139,1472.0,1472.0
17,29.7,22.157,9.026,2.226,85.517,95.49,82.87505926,209.6708691,1.38123515875e+13,17904581735.1,0.51035968,0.51956872,32.446,79.913,9.863,4.244,105.638,319.298,56.07080426,385.56564884,1.383782783e+13,54259533720.7,0.77242255,0.24850754,1564.0,1564.0
18,32.384,17.806,9.0,2.226,85.517,98.637,76.60924198,167.14056328,1.38123557991e+13,17902524579.3,0.59345663,0.37074274,30.603,78.743,9.863,4.18,97.057,313.829,54.13514584,383.59450973,1.383782783e+13,54258925378.5,0.77242255,0.25701503,1656.0,1656.0
19,32.384,17.806,9.0,2.226,85.517,98.637,76.60924198,167.14056328,1.38123557991e+13,17902524579.3,0.59345663,0.38209738,23.079,19.05,9.521,1.467,64.939,111.633,33.24241009,73.25418487,1.38379717893e+13,54258925378.5,0.75098077,0.24118225,1748.0,1748.0
20,32.384,16.439,9.0,2.262,85.517,95.878,72.28666529,165.38433456,1.38123557991e+13,17902373773.3,0.67156021,0.36803764,24.152,19.353,9.368,0.973,64.939,107.059,32.83880366,72.6523463,1.38380304905e+13,54253917257.0,0.74082254,0.16505093,1840.0,1840.0
21,32.384,14.325,9.0,2.073,95.369,95.878,72.28666529,159.03676111,1.3813731752e+13,21603758173.8,0.64874349,0.30280502,24.152,17.647,9.368,0.853,61.139,107.059,32.83880366,67.27988169,1.38380304905e+13,54253673338.3,0.73490051,0.15574279,1932.0,1932.0
22,32.384,20.256,9.026,2.073,95.369,96.839,72.28666529,143.66579489,1.3813731752e+13,21603758173.8,0.70153496,0.3322432,22.089,17.647,9.568,0.896,61.139,92.017,26.5410583,62.09964824,1.38380304905e+13,42569029526.8,0.73314208,0.19566617,2024.0,2024.0
23,28.25,14.273,8.647,2.293,76.504,89.736,52.44623883,145.35275236,1.38176445893e+13,16861829162.9,0.71999858,0.33702231,20.061,17.579,9.26,0.952,44.876,61.906,20.88846087,25.62477291,1.38380304905e+13,42569029526.8,0.71746886,0.15856085,2116.0,2116.0
24,22.929,19.288,8.561,2.301,72.166,85.596,48.28689397,54.80819369,1.38176445893e+13,16861829162.9,0.75341424,0.34181209,20.061,17.579,9.01,0.955,51.056,61.999,20.88846087,24.55678832,1.38380304905e+13,42569029526.8,0.65496817,0.18163273,2208.0,2208.0
25,22.929,19.627,8.561,2.301,72.166,85.596,48.28689397,54.80819369,1.38182317462e+13,19347669655.3,0.74699094,0.29632817,20.173,17.579,8.885,1.258,51.056,61.999,20.88846087,24.55678832,1.38380305057e+13,42569029526.8,0.64712597,0.18163273,2300.0,2300.0
26,22.929,21.551,8.561,2.105,72.166,83.133,47.50072815,54.80819369,1.38184918537e+13,19347871530.8,0.75228369,0.29156621,18.811,11.196,8.544,0.998,44.876,43.683,16.2221388,14.80319784,1.38380305057e+13,33776777344.3,0.64712597,0.25783138,2392.0,2392.0
27,23.028,64.889,9.026,3.849,72.166,195.433,51.23354072,244.22555554,1.38290934837e+13,27289150383.7,0.78076786,0.12711296,18.811,11.196,8.544,0.998,44.876,43.683,16.2221388,14.80319784,1.38380305057e+13,33776777344.3,0.64712597,0.25783138,2484.0,2484.0
28,23.028,82.652,9.026,5.034,72.166,285.395,53.3409534,344.51489083,1.38290934837e+13,36435315910.6,0.80368676,0.15618832,18.811,10.091,8.48,0.958,44.876,43.683,16.2221388,14.06020382,1.38380305057e+13,33776755734.2,0.64712597,0.24455857,2576.0,2576.0
29,22.296,77.068,8.967,4.944,69.375,285.813,46.53880873,341.81432574,1.38408297361e+13,32509768346.3,0.77534028,0.31757631,18.811,10.091,8.48,1.592,44.876,43.683,16.2221388,16.5734641,1.38383217027e+13,39477064705.8,0.59265047,0.26701536,2668.0,2668.0
30,22.296,77.606,8.967,4.743,69.375,265.312,46.53880873,304.96837125,1.38432719877e+13,32509768346.3,0.77605017,0.29477614,18.811,10.091,8.48,1.592,44.876,43.683,16.2221388,16.5734641,1.38383217027e+13,39477064705.8,0.59265047,0.26701536,2760.0,2760.0
31,22.296,76.593,8.967,4.692,69.375,261.544,46.53880873,297.96046379,1.38432719877e+13,32543045326.8,0.77758511,0.29884574,18.811,11.41,8.544,2.288,44.876,43.683,16.2221388,18.07693206,1.38383217027e+13,35797929540.1,0.64712597,0.25201186,2852.0,2852.0
32,20.75,74.382,9.031,4.335,69.375,251.657,46.53880873,295.38240871,1.38432719877e+13,32543045326.8,0.80723554,0.18384376,18.811,11.41,8.544,2.288,44.876,43.683,16.2221388,18.07693206,1.38383217027e+13,35797929540.1,0.64712597,0.23200549,2944.0,2944.0
33,20.75,70.582,9.031,4.303,69.375,243.522,46.53880873,269.92113445,1.38432719877e+13,32543045326.8,0.79766216,0.16280444,18.811,15.083,8.544,2.168,44.876,47.332,16.2221388,18.24058771,1.38383217027e+13,35797576808.6,0.64712597,0.28266908,3036.0,3036.0
34,20.093,68.638,8.918,4.671,47.004,242.161,17.53995497,265.20592242,1.3843537327e+13,32418441144.2,0.72455367,0.12079943,18.811,15.083,8.544,2.168,40.412,43.217,16.2221388,18.24058771,1.38383217027e+13,35812834572.8,0.59265047,0.31247913,3128.0,3128.0
35,20.093,66.391,8.918,4.279,47.004,242.033,17.96763794,254.84981285,1.3843537327e+13,32418441144.2,0.7608647,0.14322781,18.811,15.497,8.267,2.213,40.791,43.217,14.7297278,18.24058771,1.38383217027e+13,35670036981.5,0.51236625,0.34163477,3220.0,3220.0
36,20.093,66.391,8.918,4.133,47.004,239.939,17.96763794,252.99150534,1.3843537327e+13,32418441144.2,0.72993775,0.1599146,18.811,15.058,8.267,2.2,33.243,43.217,14.7297278,18.24058771,1.38383217027e+13,35670061805.6,0.56448935,0.31247913,3312.0,3312.0
37,19.093,63.757,8.907,4.508,47.004,229.827,17.96763794,250.89521024,1.38436005353e+13,32418441144.2,0.72042231,0.09474404,18.811,11.385,8.267,2.2,33.243,43.217,14.7297278,14.22320798,1.38383217027e+13,35579883277.3,0.56448935,0.28609754,3404.0,3404.0
38,19.093,62.339,8.907,4.47,47.004,226.42,17.16777167,248.11609394,1.38436005356e+13,32418441144.2,0.71913846,0.07950963,18.811,10.066,8.267,2.2,33.243,43.217,14.7297278,17.45850554,1.38489142039e+13,39502112802.6,0.58993938,0.27198799,3496.0,3496.0
39,19.572,58.194,8.907,4.538,47.514,210.601,17.16777167,229.15842071,1.38436005356e+13,25879810148.2,0.70898588,0.09110272,17.872,10.066,8.16,1.423,33.243,48.785,14.7297278,14.18371172,1.38489142039e+13,39502155902.6,0.58993938,0.17402632,3588.0,3588.0
40,19.572,46.204,8.907,3.495,44.83,151.555,17.16777167,155.20799143,1.38436005356e+13,25893308609.3,0.73333495,0.09565884,16.933,10.038,7.925,1.697,33.243,51.968,14.7297278,13.13336795,1.38489142039e+13,38119703360.5,0.58993938,0.15810614,3680.0,3680.0
41,19.572,47.884,8.907,3.472,47.514,151.069,15.51978898,153.74543366,1.38436829894e+13,25893308609.3,0.71445098,0.11205967,16.933,7.661,7.925,1.659,35.785,50.64,14.68108952,13.13336795,1.38489142039e+13,38119703360.5,0.61257681,0.15810614,3772.0,3772.0
42,19.572,47.884,8.907,3.431,47.514,151.069,15.51978898,153.74543366,1.38436829894e+13,25893308609.3,0.72708333,0.09327902,16.933,8.261,7.925,1.659,35.785,50.777,14.68108952,13.13336795,1.38489142039e+13,38119703360.5,0.64449799,0.16018747,3864.0,3864.0
43,19.572,47.13,8.907,3.405,47.514,147.459,15.51978898,151.20914781,1.38436829894e+13,25893308609.3,0.71041413,0.10614977,16.933,9.282,7.925,1.659,35.785,50.64,14.68108952,13.13336795,1.38489142039e+13,38119703360.5,0.64449799,0.18126071,3956.0,3956.0
44,19.572,46.714,8.907,3.315,47.548,149.262,15.85971166,147.66921968,1.38500052375e+13,25893308609.3,0.70102948,0.11445299,16.933,9.282,7.925,1.659,35.785,50.64,14.68108952,13.13336795,1.38489142039e+13,38119703360.5,0.64449799,0.15817962,4048.0,4048.0
45,14.587,20.581,8.506,1.647,44.83,22.886,13.15830595,9.66998605,1.38500052375e+13,25647740588.5,0.70604279,0.12009096,16.933,9.282,7.925,1.659,35.785,50.64,14.68108952,13.13336795,1.38489142039e+13,38119703360.5,0.64449799,0.15817962,4140.0,4140.0
46,14.587,20.696,8.506,3.622,44.83,22.971,13.15830595,11.91106745,1.38500052375e+13,25838723391.9,0.70731375,0.14714492,16.901,10.76,8.117,1.487,35.785,50.64,14.68108952,13.13336795,1.38489142039e+13,38119704838.5,0.64464496,0.18585122,4232.0,4232.0
47,14.587,20.696,8.506,3.61,44.83,22.971,13.15830595,11.91106745,1.38500052375e+13,25838723391.9,0.72993775,0.1795577,16.901,10.675,8.117,1.487,40.936,49.486,14.68108952,12.98913714,1.38490978958e+13,38119704838.5,0.69912046,0.17215971,4324.0,4324.0
48,14.587,20.446,8.622,3.596,44.83,21.167,13.15830595,11.30169309,1.38500052375e+13,25838723391.9,0.74705205,0.18415753,16.901,10.675,8.117,1.487,40.936,49.486,14.68108952,12.98913714,1.38490978958e+13,38119704838.5,0.69912046,0.17215971,4416.0,4416.0
49,14.587,20.446,8.907,3.437,44.83,21.167,13.15830595,11.30169309,1.38500052375e+13,25759163740.0,0.71090875,0.17685195,16.901,10.675,7.925,1.659,40.936,49.486,14.68108952,12.98913714,1.38490978958e+13,38120687428.3,0.69912046,0.22127899,4508.0,4508.0
50,14.587,20.446,8.907,3.425,44.83,21.167,13.15830595,11.30169309,1.38500052375e+13,25759163740.0,0.70743163,0.19695033,16.901,10.675,7.925,1.659,40.936,49.486,14.68108952,12.98913714,1.38490978958e+13,38120687428.3,0.69912046,0.22127899,4600.0,4600.0
51,14.587,20.446,8.907,3.41,44.83,21.167,13.15830595,11.30169309,1.38500052375e+13,25759163740.0,0.69705422,0.17845067,16.186,10.902,8.16,1.628,40.702,50.26,14.4487955,13.28189889,1.38490978958e+13,38063231925.6,0.66482827,0.22127899,4692.0,4692.0
52,15.264,20.101,8.761,3.115,44.83,21.167,13.15830595,11.30169309,1.38500052375e+13,25758722313.6,0.69667014,0.19929155,16.355,10.902,8.16,1.628,39.083,50.26,14.4487955,13.17537795,1.38490983198e+13,38063231925.6,0.63527676,0.21375778,4784.0,4784.0
53,14.784,20.101,8.761,3.016,40.14,21.382,13.15830595,11.77717209,1.38500052375e+13,25758716540.2,0.69667014,0.18698486,13.354,10.902,7.871,1.042,39.083,49.808,14.4487955,11.89023498,1.38584268655e+13,39827465043.4,0.67074308,0.23783146,4876.0,4876.0
54,18.593,39.046,8.836,3.602,42.858,135.336,14.64096294,120.43438614,1.38500052375e+13,24726540808.1,0.77690624,0.20512511,13.016,10.902,7.871,1.042,39.083,46.83,14.4487955,12.97460091,1.38587065857e+13,36325411879.6,0.66482827,0.25381924,4968.0,4968.0
55,18.593,37.326,8.836,3.588,42.858,135.336,14.64096294,123.49201414,1.38500052375e+13,24726540808.1,0.78501982,0.21611025,13.584,10.872,7.726,0.973,39.083,47.035,14.4487955,12.16056271,1.38587065857e+13,32017538111.0,0.66482827,0.23281163,5060.0,5060.0
56,18.593,37.209,8.836,3.5,42.858,129.042,14.64096294,121.45008133,1.38500052375e+13,24726540808.1,0.79440874,0.20616318,13.584,10.872,7.726,0.973,39.083,47.035,14.4487955,12.16056271,1.38587065857e+13,32017538111.0,0.66482827,0.23281163,5152.0,5152.0
57,18.462,37.209,8.836,3.445,42.858,126.039,14.64096294,121.45772344,1.38500052375e+13,24726540808.1,0.79226096,0.17640319,13.016,7.875,7.726,0.735,26.163,18.264,11.84422905,4.29190117,1.38587065857e+13,29334656242.8,0.72766493,0.18281897,5244.0,5244.0
58,18.462,37.209,8.836,3.445,42.858,126.039,14.64096294,121.45772344,1.38500052375e+13,24726540808.1,0.79306372,0.18031903,13.016,7.875,7.726,0.735,26.163,18.264,11.84422905,4.29190117,1.38587065857e+13,29334656242.8,0.72766493,0.18281897,5336.0,5336.0
59,18.462,36.983,8.836,3.391,42.858,122.754,14.64096294,116.02939181,1.38500052375e+13,24726540808.1,0.78311084,0.17981027,13.016,7.875,7.726,0.735,26.163,18.264,11.84422905,4.29190117,1.38587065857e+13,29334656242.8,0.72766493,0.18281897,5428.0,5428.0
60,18.462,36.983,8.836,3.391,42.858,118.207,14.64096294,116.02939181,1.38500052375e+13,24726540808.1,0.77527842,0.18082982,13.016,7.875,7.726,0.735,26.163,18.264,11.84422905,4.29190117,1.38587065857e+13,29334656242.8,0.72766493,0.18281897,5520.0,5520.0
61,18.462,36.983,8.836,3.334,42.858,118.207,14.64096294,115.42889165,1.38500052375e+13,24726540808.1,0.78467037,0.17836438,13.016,7.875,7.726,0.735,26.163,18.264,11.84422905,4.29190117,1.38587065857e+13,29334656242.8,0.72766493,0.18281897,5612.0,5612.0
62,18.462,37.512,8.697,3.828,42.858,118.207,14.64096294,114.34940747,1.38514973184e+13,22400812084.3,0.74847367,0.14672275,13.016,7.875,7.726,0.735,26.163,18.264,11.84422905,4.29190117,1.38587065857e+13,29334656242.8,0.72766493,0.18281897,5704.0,5704.0
63,18.462,37.254,8.697,3.799,42.858,112.077,14.64096294,109.84795476,1.38514973184e+13,22400812084.3,0.75173984,0.17378727,13.016,7.875,7.726,0.735,26.163,18.264,11.84422905,4.29190117,1.38587065857e+13,29334656242.8,0.72766493,0.18281897,5796.0,5796.0
64,18.462,36.469,8.697,3.799,42.858,112.077,14.64096294,109.84795476,1.38514973184e+13,22400812084.3,0.76207417,0.17252427,12.632,7.752,7.621,0.735,26.163,18.264,11.84422905,4.49906657,1.38587065857e+13,29334656242.8,0.73491243,0.132092,5888.0,5888.0
65,18.462,35.592,8.697,3.799,42.858,110.714,14.64096294,109.84795476,1.38514973184e+13,22400812084.3,0.75919087,0.15270529,12.632,7.752,7.621,0.735,26.163,18.264,11.84422905,4.49906657,1.38587065857e+13,29334656242.8,0.73491243,0.132092,5980.0,5980.0
66,18.462,35.592,8.697,3.799,42.858,108.577,14.64096294,109.84795476,1.38514973184e+13,22400812084.3,0.76207417,0.12758992,12.632,7.752,7.621,0.735,26.163,18.264,11.84422905,4.49906657,1.38587065857e+13,29334656242.8,0.73491243,0.12117705,6072.0,6072.0
67,18.462,35.592,8.697,3.737,42.858,106.429,14.64096294,109.84795476,1.38514973184e+13,22400812084.3,0.75531404,0.13985577,12.632,7.752,7.621,0.735,26.163,18.264,11.84422905,4.49906657,1.38587065857e+13,29334656242.8,0.73491243,0.12117705,6164.0,6164.0
68,18.462,34.691,8.697,3.713,42.858,103.394,14.64096294,109.14909958,1.38514973184e+13,22400812084.3,0.75265109,0.12426572,12.632,7.122,7.598,0.626,26.163,18.264,11.84422905,4.49906657,1.38587065857e+13,29334656242.8,0.7075421,0.12164641,6256.0,6256.0
69,18.462,34.691,8.067,4.361,42.858,103.285,14.64096294,109.14909958,1.38514973184e+13,22400812084.3,0.79760708,0.14887401,12.632,7.122,7.598,0.626,26.163,18.264,11.84422905,4.49906657,1.38587065857e+13,29334656242.8,0.7075421,0.12164641,6348.0,6348.0
70,18.462,33.793,8.254,4.279,42.858,96.179,14.64096294,107.1420519,1.38514973184e+13,22401631496.2,0.80671189,0.14150096,12.632,3.714,7.569,1.008,26.163,18.264,11.84422905,4.49906657,1.38587065857e+13,29334656242.8,0.7075421,0.20666542,6440.0,6440.0
71,19.304,32.86,8.657,4.185,42.858,98.0,20.18050927,107.88608542,1.38514973184e+13,22401591262.3,0.79739071,0.14018253,12.632,3.714,7.569,1.008,26.163,18.264,11.84422905,4.49906657,1.38587065857e+13,29334656242.8,0.7075421,0.20666542,6532.0,6532.0
72,15.866,19.147,8.067,3.814,34.653,34.957,13.44812428,16.63389214,1.38514973184e+13,16235793370.6,0.78003015,0.0885283,12.632,3.714,7.569,1.008,26.163,18.264,11.84422905,4.49906657,1.38587065857e+13,29334656242.8,0.7075421,0.20666542,6624.0,6624.0
73,15.866,19.147,7.508,3.631,34.653,34.957,13.44812428,16.85473105,1.38514973184e+13,16237039914.2,0.7575813,0.09510368,12.632,3.714,7.569,1.008,26.163,18.264,11.84422905,4.49906657,1.38587065857e+13,29334656242.8,0.7075421,0.20666542,6716.0,6716.0
74,15.866,19.147,7.508,3.595,33.013,32.433,13.51515459,16.85473105,1.38514986447e+13,16237039914.2,0.77219028,0.09105453,12.632,3.714,7.569,1.008,26.163,18.264,11.84422905,4.49906657,1.38587065857e+13,29334656242.8,0.7075421,0.20666542,6808.0,6808.0
75,15.866,19.147,7.508,3.595,33.013,32.433,13.51515459,16.85473105,1.38514986447e+13,16237039914.2,0.77219028,0.14484432,12.632,3.714,7.569,0.763,26.163,18.338,11.84422905,4.4317311,1.38587065857e+13,29334645621.8,0.73185058,0.20666542,6900.0,6900.0
76,15.866,19.147,7.508,3.631,33.013,32.433,13.51515459,16.85473105,1.38514986447e+13,16237039914.2,0.77219028,0.12722673,12.632,3.714,7.569,0.763,26.163,18.338,11.84422905,4.4317311,1.38587065857e+13,29334645621.8,0.73185058,0.20666542,6992.0,6992.0
77,14.312,8.727,6.978,1.853,30.827,13.122,10.8321906,13.89594187,1.38515092472e+13,16237039914.2,0.77219028,0.12289617,12.632,3.714,7.569,0.763,26.163,18.338,11.84422905,4.4317311,1.38587065857e+13,29334645621.8,0.73185058,0.20666542,7084.0,7084.0
78,14.312,8.727,6.978,1.853,30.827,13.122,10.8321906,13.89594187,1.38515092472e+13,16237039914.2,0.77219028,0.11415892,12.632,3.714,7.569,0.763,26.163,18.338,11.84422905,5.1560701,1.38587065857e+13,29334645621.8,0.70105362,0.20513449,7176.0,7176.0
79,14.182,7.977,6.978,1.69,29.615,16.232,10.52347159,15.57085438,1.38515092472e+13,13267797391.0,0.73925867,0.13447466,12.632,3.714,7.569,1.008,26.163,20.285,11.68194275,4.90852742,1.38587065857e+13,25601787662.3,0.70105362,0.22370188,7268.0,7268.0
80,14.182,7.977,6.978,1.69,29.615,16.232,10.52347159,15.57085438,1.38515092472e+13,13267797391.0,0.73255586,0.13447466,12.632,3.714,7.569,1.008,26.163,20.285,11.68194275,4.90852742,1.38587065857e+13,25601787662.3,0.70105362,0.22370188,7360.0,7360.0
81,13.568,8.041,6.978,1.64,31.801,27.218,10.52347159,14.93489549,1.38515092472e+13,13267797391.0,0.68514975,0.1881303,12.216,4.18,7.569,1.008,26.163,20.285,10.830356,3.07630671,1.38587065857e+13,25638561159.1,0.70105362,0.23164002,7452.0,7452.0
82,13.568,8.041,6.978,1.399,29.768,27.218,10.52347159,11.29834581,1.38515092472e+13,13268343958.5,0.72061633,0.15075687,12.216,4.18,7.569,1.008,26.163,20.285,10.830356,3.07630671,1.38587065857e+13,25638561159.1,0.70105362,0.23164002,7544.0,7544.0
83,13.568,8.041,6.978,1.399,29.768,27.218,10.52347159,11.29834581,1.38515092472e+13,13268343958.5,0.70387286,0.15503513,11.586,4.18,7.621,1.035,26.163,19.996,10.37268369,3.13891299,1.38587065857e+13,25638561159.1,0.67893283,0.24335114,7636.0,7636.0
84,13.568,8.041,6.978,1.399,29.768,27.218,10.52347159,11.29834581,1.38515092472e+13,13268343958.5,0.71022131,0.15503513,11.586,4.18,7.621,1.035,26.163,19.996,10.37268369,3.13891299,1.38587065857e+13,25638561159.1,0.67893283,0.24335114,7728.0,7728.0
85,13.568,8.041,6.978,1.399,29.768,27.218,10.52347159,11.29834581,1.38515092472e+13,13268343958.5,0.71857344,0.15536318,11.586,4.18,7.621,1.035,26.163,19.996,10.37268369,3.13891299,1.38587065857e+13,25638561159.1,0.67893283,0.24335114,7820.0,7820.0
86,13.568,8.041,6.978,1.399,29.768,27.218,10.52347159,11.29834581,1.38515092472e+13,13268343958.5,0.71607132,0.15503513,11.237,2.252,7.419,0.935,26.163,23.13,10.37268369,5.30284178,1.38587065857e+13,25912464529.8,0.67780398,0.27462291,7912.0,7912.0
87,13.568,8.041,6.978,1.399,29.768,27.218,10.52347159,11.29834581,1.38515092472e+13,13268343958.5,0.71857344,0.15909347,11.237,2.252,7.419,0.935,26.163,23.13,10.37268369,5.30284178,1.38587065857e+13,25912464529.8,0.67780398,0.27462291,8004.0,8004.0
88,13.568,8.041,6.978,1.399,29.768,27.218,10.52347159,11.29834581,1.38515092472e+13,13268343958.5,0.71857344,0.16233481,11.237,2.252,7.419,0.935,26.163,23.13,10.37268369,5.30284178,1.38587065857e+13,25912464529.8,0.67780398,0.27462291,8096.0,8096.0
89,13.568,8.041,6.978,1.399,29.768,27.218,10.52347159,11.29834581,1.38515092472e+13,13268343958.5,0.71857344,0.17754762,11.237,2.447,7.26,0.935,26.927,20.185,9.51919718,5.37580029,1.38615520044e+13,21137033318.7,0.66807526,0.26316293,8188.0,8188.0
90,13.568,8.041,6.978,1.399,29.768,27.218,10.52347159,11.29834581,1.38515092472e+13,13268343958.5,0.71474569,0.15503513,11.237,2.383,7.413,0.935,29.757,20.185,9.51919718,5.43571834,1.38615520044e+13,21137033318.7,0.65438175,0.3460503,8280.0,8280.0
91,13.568,8.041,6.978,1.399,29.768,27.218,10.52347159,11.29834581,1.38515092472e+13,13268343958.5,0.71857344,0.18086163,11.237,2.383,7.328,0.935,29.757,20.185,9.28788735,4.90284257,1.38615520044e+13,20990693065.4,0.65438175,0.3460503,8372.0,8372.0
92,13.568,8.041,6.978,1.399,29.768,27.218,10.52347159,11.29834581,1.38515092472e+13,13268343958.5,0.71857344,0.17620149,11.237,2.383,7.328,0.935,29.757,20.185,9.28788735,4.90284257,1.38615520044e+13,20990693065.4,0.65438175,0.3460503,8464.0,8464.0
93,13.568,8.041,6.978,1.399,29.768,27.218,10.52347159,11.29834581,1.38515092472e+13,13268343958.5,0.71857344,0.18680724,11.237,2.383,7.328,0.935,29.757,20.185,9.28788735,4.90284257,1.38615520044e+13,20990693065.4,0.65438175,0.3460503,8556.0,8556.0
94,13.568,5.586,6.978,1.317,29.768,27.335,10.52347159,10.3684695,1.38515092472e+13,13268343958.5,0.75105057,0.1839742,11.237,2.383,7.328,0.935,29.757,20.185,9.28788735,4.90284257,1.38615520044e+13,20990693065.4,0.65438175,0.3460503,8648.0,8648.0
