Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
14,518.613,193.577,0.546,0.047,0.249,0.184,80.94840175,63.88660129,84957.2199,3832.601125,0.76825877,0.17171206,507.24,121.084,0.576,0.06,0.132,0.259,68.71668863,119.39593457,84613.80775,2845.850375,0.70052608,0.28071664,45.7,44.4
15,542.884,291.215,0.554,0.021,0.184,0.187,74.34532341,24.8863316,83415.7863,2538.7211,0.78416262,0.25077629,477.884,132.331,0.53,0.026,0.132,0.151,67.54006202,26.87506321,85098.6134,1775.087925,0.8001598,0.17345743,48.6,47.5
16,542.521,78.041,0.573,0.013,0.234,0.178,76.122661,62.77666467,83312.3107,4076.06985,0.63109925,0.29201413,515.201,337.052,0.551,0.045,0.207,0.118,89.35565776,76.7455827,83520.8959,3484.368325,0.77700234,0.22913293,51.6,51.0
17,501.956,151.876,0.565,0.07,0.129,0.162,58.3287513,47.24327769,84005.825,4262.96205,0.89305968,0.15085689,486.142,159.963,0.537,0.038,0.168,0.115,74.03818593,56.27041636,84979.42535,3213.278975,0.6705038,0.28810165,54.8,54.2
18,518.156,150.094,0.552,0.02,0.242,0.189,78.08519305,51.45923583,85374.02445,1836.915675,0.73552176,0.2992737,442.082,213.238,0.58,0.025,0.114,0.134,67.06168593,57.08966623,83998.4671,2136.283325,0.74955411,0.30255075,58.2,57.3
19,492.348,286.075,0.566,0.026,0.165,0.186,73.90307053,18.79928763,84502.19965,3394.332,0.79834427,0.16100636,557.677,174.476,0.549,0.05,0.175,0.249,82.10130581,203.60938515,84565.4483,1325.103925,0.59661217,0.38225656,61.8,60.5
20,472.298,304.16,0.566,0.042,0.153,0.209,95.77052797,133.06892972,84164.76225,3445.315675,0.82402851,0.2641932,537.604,273.431,0.555,0.041,0.286,0.153,79.14236168,24.40213092,82760.4694,2305.3731,0.83383596,0.33123192,64.7,63.7
21,597.0,368.664,0.577,0.057,0.16,0.223,99.91377472,85.4246775,83022.9193,4481.800175,0.66578236,0.26427264,502.852,172.526,0.566,0.05,0.186,0.259,66.7298481,23.72945451,83207.94675,4141.260375,0.68455029,0.30163385,68.1,66.9
22,576.477,116.549,0.554,0.038,0.208,0.115,61.46727854,50.86971011,83970.61965,2693.6429,0.65028853,0.30490276,478.319,231.075,0.552,0.045,0.241,0.194,53.08688764,23.44184103,85576.9736,3388.578525,0.72058482,0.18188757,71.4,70.4
23,524.69,190.992,0.571,0.035,0.193,0.184,69.19218018,24.23281941,84116.9136,3138.14795,0.73030946,0.27184909,553.986,169.589,0.554,0.043,0.177,0.093,86.0311137,41.9986212,85374.3671,4415.835875,0.73927162,0.28340885,74.7,73.9
24,561.478,297.814,0.592,0.037,0.239,0.136,110.91074914,102.78482938,82452.11005,3153.0196,0.72715231,0.23386007,507.02,109.151,0.552,0.048,0.203,0.184,71.74649554,42.33583707,84202.70345,1651.08855,0.77933728,0.29960687,77.7,76.5
25,552.568,118.547,0.548,0.036,0.203,0.15,92.01912476,54.05177771,85169.69925,3918.606825,0.63152492,0.18361498,540.134,296.251,0.572,0.043,0.125,0.312,133.40628521,107.15099246,82636.5149,4448.752975,0.63861845,0.19068671,80.9,79.9
26,453.316,212.224,0.531,0.017,0.241,0.056,70.64027313,49.14294974,82252.8792,3343.8899,0.73545064,0.37925222,451.946,125.743,0.569,0.015,0.254,0.152,55.68660626,24.90630241,85207.42445,1795.4935,0.80861686,0.32244036,83.8,83.4
27,509.598,312.463,0.571,0.056,0.171,0.22,78.25217239,37.87283233,85369.76095,4509.981325,0.63454895,0.2981288,528.152,278.884,0.566,0.029,0.178,0.133,108.10377178,103.65279231,83174.2307,2412.456075,0.78902551,0.42691437,87.5,86.6
28,503.629,238.607,0.555,0.058,0.221,0.156,90.77823685,27.18100866,84462.3347,2966.642675,0.8101568,0.3911837,430.779,169.826,0.566,0.022,0.206,0.109,76.50165401,54.3073632,84052.4946,3139.4276,0.73081659,0.34722483,90.8,90.3
29,551.831,242.106,0.543,0.04,0.246,0.245,75.67906552,65.13370436,84482.31335,2898.05385,0.68649922,0.37217787,464.616,98.95,0.551,0.025,0.225,0.04,78.7156398,46.8600218,83753.31155,3469.62775,0.7265527,0.34737074,94.0,93.6
30,511.826,182.321,0.574,0.039,0.199,0.198,66.96351822,28.92410483,83895.7474,3423.974325,0.84357995,0.1267255,501.5,252.148,0.575,0.039,0.17,0.073,107.68811116,177.55259103,84701.01395,1929.871925,0.72275054,0.33231647,96.8,96.7
31,470.334,280.378,0.576,0.019,0.248,0.213,95.97530854,36.79202114,83077.325,5878.162425,0.82555919,0.28369235,591.91,322.572,0.551,0.063,0.252,0.099,95.85435038,34.05987338,83883.01715,3535.127225,0.6735889,0.44017617,99.8,99.8
32,596.56,172.736,0.562,0.025,0.136,0.191,94.4416591,89.33164881,84005.23365,3095.530425,0.71999981,0.2255709,420.773,126.759,0.566,0.048,0.265,0.234,70.76236762,28.2367141,84102.70205,1514.9205,0.81580751,0.21452986,103.3,103.0
33,479.557,195.516,0.565,0.028,0.141,0.114,71.91080754,36.44342996,83663.33625,2173.09595,0.69988665,0.41730545,526.042,115.581,0.566,0.039,0.116,0.101,75.60815735,42.62095519,84510.49735,2917.152025,0.76930671,0.08640045,106.8,106.2
34,444.818,261.185,0.567,0.041,0.232,0.058,75.70594438,45.73580812,82151.5945,4541.592525,0.84558014,0.26613163,434.906,66.463,0.57,0.051,0.198,0.133,77.73596295,25.31469766,83627.1625,2895.264725,0.78564124,0.11071768,109.7,109.5
35,491.149,104.863,0.56,0.027,0.163,0.119,61.32788745,39.81200489,84726.0912,2745.1331,0.6846733,0.16238533,541.243,151.776,0.565,0.054,0.164,0.215,69.09454636,64.85984655,83673.46765,2925.623475,0.64923679,0.39302573,112.9,112.7
36,464.109,333.727,0.566,0.057,0.174,0.156,59.71572265,62.08975324,84274.41745,3830.365725,0.7790495,0.27607144,493.761,90.251,0.578,0.043,0.202,0.124,69.9004214,27.11980044,84921.23735,1671.789775,0.81063097,0.26836628,116.4,115.9
37,519.578,211.697,0.556,0.018,0.191,0.119,80.04068028,46.10747144,83774.38275,3822.7851,0.70275602,0.38849626,556.097,249.275,0.575,0.053,0.16,0.123,70.75494724,38.47723328,85269.5063,4819.6222,0.74655316,0.41470509,119.4,119.2
38,437.527,151.394,0.562,0.024,0.283,0.236,72.0479946,58.63874481,83967.5165,6004.405875,0.60178884,0.24978798,542.59,159.823,0.573,0.049,0.191,0.158,107.82445624,46.80333931,84265.0829,2611.590175,0.69113757,0.29466996,122.4,122.4
39,475.159,247.653,0.555,0.038,0.111,0.186,58.88278889,61.06737161,84903.7094,2367.077425,0.72239205,0.3122932,538.061,179.806,0.559,0.043,0.157,0.037,95.32793096,46.73679684,85143.13705,3965.646325,0.70094309,0.32570448,125.5,125.5
40,626.41,293.43,0.569,0.037,0.23,0.125,99.74111388,27.28280973,84929.39885,6586.4597,0.79021111,0.41226347,448.221,87.947,0.526,0.06,0.174,0.125,62.00341467,14.4892661,85358.98225,2666.0026,0.67967197,0.23335242,128.8,128.9
41,592.046,312.269,0.565,0.043,0.168,0.152,107.69363012,109.49814168,83795.8605,4841.901425,0.73046305,0.24834107,666.05,235.331,0.543,0.06,0.309,0.254,77.25066918,74.04681474,83186.65285,2168.551225,0.70329063,0.13246649,131.7,132.3
42,475.674,170.947,0.575,0.049,0.331,0.263,60.63169032,36.55952605,85088.77675,5103.87525,0.66820325,0.36256632,513.8,114.773,0.562,0.054,0.108,0.066,87.89479241,56.65975581,84965.89685,2606.471075,0.51826741,0.20216646,134.7,135.2
43,440.85,246.145,0.573,0.03,0.233,0.073,64.96577096,17.60222609,85574.391,3501.71115,0.792812,0.15841005,551.777,134.661,0.559,0.062,0.15,0.209,55.32300635,55.70728251,82617.8529,3157.9587,0.74931102,0.3113262,138.2,138.6
44,572.857,300.245,0.568,0.05,0.165,0.247,86.898841,24.94796947,84156.98095,2891.75115,0.73628426,0.22719068,579.18,252.546,0.539,0.046,0.125,0.24,104.43004169,23.0652566,83824.4291,2152.94865,0.61030119,0.32393608,141.6,141.4
45,550.864,164.665,0.564,0.042,0.232,0.223,77.27757882,47.70834152,84822.5016,5184.781475,0.8093468,0.25863749,508.748,254.039,0.561,0.038,0.171,0.12,90.65308019,35.38257465,84643.36005,2181.73315,0.71423729,0.19026949,144.4,145.0
46,523.899,184.962,0.54,0.062,0.246,0.135,74.2285849,38.80141772,83204.48175,3421.852725,0.8159104,0.42330932,654.012,201.789,0.554,0.04,0.264,0.208,69.88930027,41.94016765,82075.62375,4566.52045,0.68910704,0.29432989,147.7,148.2
47,533.148,331.685,0.573,0.032,0.24,0.128,77.82090552,57.38329256,81476.0277,3151.81075,0.77916209,0.27076422,574.471,184.167,0.538,0.053,0.152,0.085,66.87773167,82.49818522,84549.7402,4501.3307,0.63449883,0.26356277,151.1,151.7
48,504.551,214.169,0.573,0.028,0.153,0.135,75.99527912,42.62730297,83450.50975,5389.698375,0.66556469,0.40845401,476.812,177.345,0.564,0.036,0.254,0.066,87.97314661,124.85271832,83188.5696,4623.4226,0.81592065,0.15396339,154.4,155.2
49,428.915,170.306,0.578,0.04,0.237,0.071,81.78204404,32.90921517,84528.852,3163.417375,0.78211965,0.21931021,499.228,308.387,0.55,0.049,0.191,0.111,91.32576501,92.22042852,85598.2291,2636.23685,0.772026,0.5162036,157.6,158.7
50,550.6,138.181,0.551,0.066,0.213,0.15,82.25573413,50.4013958,85080.09645,2677.324875,0.78703789,0.24570749,489.197,295.459,0.543,0.047,0.304,0.149,65.04900682,45.88662378,82777.11755,5046.313725,0.7238104,0.28116079,160.7,161.8
51,456.418,73.038,0.54,0.025,0.241,0.202,70.10818294,51.81416325,83898.80175,3945.4546,0.87491754,0.29433137,437.507,154.277,0.577,0.032,0.242,0.104,80.27739274,46.17169529,81170.5021,3200.427625,0.6978007,0.0747459,164.1,164.5
52,574.635,126.499,0.566,0.033,0.136,0.088,69.09879594,19.8467417,83816.96205,2679.42695,0.79031421,0.29945803,649.604,158.171,0.526,0.042,0.196,0.246,89.67303988,49.25335402,84420.8965,4756.51815,0.57213681,0.24149635,167.7,167.9
53,501.15,154.717,0.536,0.059,0.161,0.156,76.92755953,28.45948409,83666.50275,4692.520725,0.89197718,0.19646013,449.943,261.674,0.547,0.034,0.248,0.152,80.15265777,27.73026357,84257.10885,2040.10715,0.6686908,0.19601391,171.0,170.9
54,738.022,369.37,0.589,0.054,0.19,0.12,95.10263908,93.8020185,82963.91235,2289.465225,0.60402319,0.2701385,585.918,195.231,0.568,0.041,0.221,0.144,59.05703531,49.00369413,82631.7467,6783.927525,0.5901612,0.44559946,174.2,174.3
55,451.46,87.089,0.577,0.021,0.2,0.077,83.11432173,66.63601737,84412.331,1459.47435,0.60350776,0.39662622,507.371,216.304,0.545,0.032,0.191,0.056,72.50601047,72.60756596,83661.047,4638.23755,0.70360853,0.43373467,177.8,177.6
56,474.207,141.836,0.545,0.037,0.121,0.134,65.37168843,32.37521409,85662.8989,2401.77525,0.77323286,0.17221961,486.918,149.975,0.563,0.057,0.222,0.229,81.02918974,35.96557799,84888.47315,3516.306075,0.54539139,0.33651985,180.9,180.8
57,502.309,352.894,0.572,0.082,0.193,0.223,67.9013762,37.85108173,84327.65665,3929.788,0.60792565,0.36813716,601.193,265.276,0.556,0.01,0.19,0.125,122.9139207,94.09732589,84848.6368,2471.024475,0.56842523,0.23979584,183.7,183.9
58,478.817,230.639,0.558,0.058,0.154,0.113,82.87474041,99.52088821,85516.72815,4558.370275,0.72614869,0.3995992,629.856,178.999,0.567,0.027,0.181,0.226,95.28916104,48.59866733,82653.0302,3554.15055,0.70715443,0.10904543,186.5,187.1
59,616.074,205.791,0.557,0.021,0.212,0.208,102.54791442,137.26120739,84238.6823,3096.461175,0.65263822,0.41778078,561.697,267.308,0.565,0.038,0.242,0.142,69.16726596,54.28277675,83573.944,2949.881775,0.61464111,0.36867596,189.6,190.5
60,437.751,138.585,0.538,0.061,0.125,0.143,63.05336992,37.36298589,85314.93565,2323.529775,0.74995854,0.2062234,499.396,113.9,0.562,0.029,0.141,0.129,78.80275661,42.00772444,84196.52165,4710.0439,0.83563074,0.21535626,192.8,194.1
61,585.077,181.075,0.572,0.028,0.224,0.107,74.47948118,35.41879374,84289.3582,2711.752725,0.64470319,0.18462513,437.353,231.503,0.561,0.028,0.213,0.075,87.72444951,86.53114164,83252.4379,4284.7044,0.78694189,0.09095138,196.1,197.3
62,443.78,166.605,0.578,0.045,0.237,0.216,58.34093051,40.50516394,85069.07405,1581.35325,0.8276023,0.3276205,457.425,163.824,0.561,0.075,0.317,0.133,78.93178905,70.14761649,84181.38685,4784.18095,0.73997663,0.25898761,199.1,200.6
63,568.231,303.684,0.558,0.054,0.258,0.197,109.04259915,54.46382748,82414.98115,2010.6051,0.69670882,0.22887003,475.533,144.788,0.567,0.029,0.232,0.084,68.70344025,31.06385815,84587.2196,5167.553575,0.80393762,0.11563211,202.3,204.0
64,527.277,254.906,0.556,0.05,0.217,0.16,87.18727276,53.64931707,83040.0729,2171.83395,0.67975007,0.38916481,545.374,302.657,0.57,0.044,0.2,0.049,80.51681935,137.01967695,83728.03175,3558.546475,0.61956578,0.32855732,205.7,207.2
65,486.178,209.62,0.568,0.027,0.191,0.22,63.56214978,11.84384003,86907.8787,2917.03655,0.63928526,0.48706915,498.501,87.616,0.569,0.049,0.172,0.09,65.364541,10.27230445,84448.40355,2373.661075,0.74642594,0.26213212,209.0,210.2
66,483.162,277.098,0.557,0.01,0.189,0.163,83.04799565,106.56729878,83708.8816,4212.696075,0.71828353,0.20766281,492.304,256.239,0.584,0.056,0.272,0.265,89.74799294,55.48333158,82875.04905,4548.1042,0.7739275,0.09976094,212.0,213.5
67,443.175,105.539,0.558,0.026,0.224,0.16,91.08254111,78.23785158,84500.62975,3188.42755,0.88640815,0.20939579,572.137,93.959,0.575,0.047,0.241,0.096,76.41285852,60.95690883,84109.0055,1939.8044,0.86976215,0.35682843,215.6,216.3
68,479.349,126.91,0.562,0.05,0.223,0.211,100.82186126,33.4589408,82937.95165,2981.547,0.79299151,0.248461,519.738,181.495,0.564,0.026,0.148,0.184,59.01381895,30.05310572,84039.5344,3806.11275,0.58578986,0.3950029,218.8,219.3
69,479.509,179.106,0.587,0.033,0.174,0.123,69.79045995,45.82094656,83179.79295,3304.139775,0.6293201,0.36552252,569.831,125.028,0.556,0.033,0.186,0.187,69.45545779,26.11303546,82721.26775,3456.6378,0.73956117,0.20219972,222.1,223.1
70,661.282,267.489,0.56,0.06,0.185,0.11,89.44373759,14.6605669,83597.26265,1156.2767,0.67922647,0.07744544,622.431,275.076,0.567,0.04,0.167,0.173,179.38836681,127.90752032,84085.38965,4832.001775,0.5657147,0.19634163,225.7,226.4
71,466.055,164.78,0.542,0.045,0.294,0.272,61.54172881,67.95429416,82006.02175,6302.207425,0.58182517,0.18505171,511.954,155.215,0.555,0.062,0.132,0.116,83.71356592,34.41847233,83263.71355,3715.80325,0.77301311,0.35922032,228.9,229.8
72,471.594,321.301,0.548,0.054,0.153,0.102,92.83372811,56.76972519,85085.4357,3153.389925,0.67675049,0.40286691,566.961,400.387,0.562,0.02,0.155,0.079,94.95781575,87.70800313,83798.8738,4360.208,0.87287991,0.25458122,232.3,232.8
73,570.71,160.204,0.55,0.053,0.181,0.122,83.60912516,22.41601231,85257.26255,2691.6957,0.61359117,0.32023712,542.52,269.321,0.54,0.024,0.198,0.178,94.2471067,67.18702504,85455.4316,2283.22935,0.71671041,0.31515635,236.2,236.2
74,500.117,166.355,0.584,0.034,0.213,0.13,66.93210843,63.661582,84102.1524,4542.5812,0.62032373,0.37322228,598.165,278.316,0.548,0.048,0.205,0.11,58.85560245,60.82446611,82896.4442,5263.363875,0.71711699,0.26926726,239.5,239.4
75,419.568,151.454,0.574,0.023,0.232,0.124,73.98912459,67.51966808,84645.8924,3035.9706,0.61541951,0.35180673,502.23,82.908,0.576,0.013,0.21,0.21,65.12111945,66.08270573,83992.408,3451.417825,0.71670021,0.17089361,242.8,242.8
76,476.751,199.484,0.571,0.03,0.211,0.132,79.14009448,57.74100089,83552.1495,3520.292725,0.41692451,0.34564932,560.044,325.825,0.539,0.027,0.281,0.169,62.28262965,37.98598118,83375.5517,2802.1711,0.70252858,0.18062046,246.3,246.1
77,646.075,189.842,0.553,0.052,0.229,0.198,84.32704718,66.63811243,83367.60865,2577.286625,0.62294525,0.35149032,551.909,230.126,0.536,0.048,0.152,0.151,99.32873432,54.11123746,84429.4799,3178.744625,0.59577727,0.38318674,249.7,249.3
78,530.009,155.508,0.566,0.023,0.235,0.085,69.86306527,93.70873409,84349.6458,6107.9222,0.64987443,0.20230893,490.94,175.496,0.579,0.016,0.187,0.177,87.98809551,48.55107421,85463.57545,1763.968475,0.79024929,0.10626867,252.9,252.9
79,532.869,270.282,0.554,0.051,0.307,0.134,92.11082985,238.47068191,82044.1107,2132.3615,0.65916569,0.13374264,603.91,277.777,0.557,0.043,0.16,0.139,107.42151642,55.08376201,84191.4083,3248.921825,0.61312697,0.30621395,255.9,255.8
80,529.717,183.507,0.583,0.018,0.19,0.16,70.90518256,52.26785205,83221.46825,3962.53445,0.65930463,0.29689654,436.178,319.875,0.546,0.023,0.28,0.098,67.25197067,40.85328829,83311.3006,4718.4805,0.87257642,0.28308679,259.0,259.3
81,576.68,143.016,0.551,0.062,0.281,0.159,62.04989519,58.04504675,83480.06595,4358.68005,0.70663545,0.37085039,466.199,228.504,0.548,0.064,0.164,0.172,84.40732458,29.14410334,84326.98615,3377.959925,0.92565024,0.18257438,262.1,262.3
82,467.376,168.951,0.563,0.029,0.315,0.224,116.26339251,81.01832982,82368.71995,6789.367325,0.74495778,0.30353094,532.33,207.889,0.564,0.017,0.234,0.118,72.11679005,45.87400539,85070.5005,2122.17175,0.66327984,0.15004506,265.3,265.8
83,592.989,156.268,0.561,0.082,0.215,0.168,79.91607133,40.76997661,83605.52785,1174.56415,0.55312704,0.30287111,477.083,167.038,0.574,0.046,0.166,0.16,70.69613034,54.62126231,83029.25555,3838.827225,0.86393037,0.17386828,268.4,268.6
84,698.872,285.654,0.567,0.035,0.189,0.141,96.03420131,60.96958924,82837.84305,3325.924875,0.80089793,0.37614053,498.932,123.063,0.558,0.028,0.179,0.135,75.73872611,26.91042707,83202.609,4109.115575,0.66307111,0.24153423,271.6,271.7
85,470.973,80.452,0.543,0.028,0.191,0.132,77.4438309,36.57023911,83758.48025,2875.882425,0.84097753,0.15863862,569.965,247.436,0.557,0.035,0.104,0.356,86.37000114,67.95836544,84213.60175,3829.96705,0.52665539,0.13498008,274.7,274.9
86,551.101,374.885,0.553,0.031,0.138,0.14,105.00801266,94.17777403,84520.8496,2767.213725,0.70599101,0.31175424,457.34,137.526,0.558,0.038,0.145,0.136,103.05495717,38.47460442,85301.01735,3035.22755,0.7427111,0.16734601,278.2,278.5
87,531.478,166.536,0.58,0.053,0.184,0.227,83.31512973,63.71064543,84270.8219,2724.980925,0.65736613,0.31982903,606.729,260.321,0.564,0.053,0.198,0.169,100.18757239,86.97755899,83225.92145,4621.017675,0.68158001,0.40257602,281.4,281.8
88,536.916,235.692,0.579,0.042,0.223,0.212,102.86141337,95.94198032,83451.9026,3478.9897,0.65338253,0.27114186,710.655,424.693,0.528,0.055,0.238,0.151,56.69327962,78.84598016,83169.86575,5135.456025,0.79504938,0.18259896,284.7,284.8
89,563.913,181.262,0.549,0.028,0.179,0.174,57.05620834,39.72259787,84885.3398,3181.622875,0.62079083,0.46279744,564.432,205.0,0.577,0.054,0.212,0.119,67.5986554,54.06388766,84097.2442,3549.535575,0.62758641,0.22299377,287.8,288.1
90,533.774,234.509,0.535,0.043,0.147,0.227,60.09576724,26.04435851,85964.81785,2772.790675,0.68297206,0.42193185,594.149,138.842,0.55,0.055,0.159,0.216,90.32415365,84.75235271,85055.5708,5681.605575,0.81998927,0.44210177,290.9,291.0
91,500.389,147.57,0.546,0.057,0.252,0.171,97.4964745,92.81048313,84011.33835,3587.272025,0.72206044,0.20980462,568.806,307.956,0.566,0.053,0.196,0.17,71.91157418,133.26438217,84192.9277,4325.989125,0.6553528,0.31810353,294.4,293.8
92,540.717,178.15,0.567,0.025,0.195,0.078,72.46903842,20.04301306,83844.0336,4183.794575,0.81578966,0.16471511,455.29,173.83,0.545,0.024,0.237,0.108,77.11003875,42.3995076,82457.76545,5974.4543,0.78273496,0.30617252,297.6,297.1
93,418.105,224.84,0.565,0.051,0.318,0.217,69.45180324,62.0169883,86317.9252,2214.67925,0.57887583,0.21940896,446.907,100.73,0.563,0.034,0.211,0.18,76.18658791,28.27196242,83858.8768,3429.319225,0.70231672,0.35439185,301.2,300.4
94,577.062,52.675,0.554,0.055,0.186,0.141,50.48821914,57.26950311,82276.2643,3334.95025,0.76943259,0.22530694,432.9,134.773,0.576,0.01,0.229,0.137,55.87989317,35.24413491,82725.51135,6272.375725,0.63025857,0.24966938,304.5,303.5
95,504.575,282.958,0.556,0.055,0.182,0.165,83.5600547,66.10363734,84343.8142,4986.779475,0.63422555,0.2792101,450.459,106.623,0.576,0.037,0.134,0.11,102.9828745,38.39548121,84102.78485,1366.289025,0.73845105,0.34144593,307.6,306.8
96,414.583,126.771,0.563,0.04,0.2,0.231,82.22895615,33.21742593,83577.72295,2170.2251,0.74336941,0.25297655,539.599,118.024,0.561,0.034,0.204,0.245,69.17049586,32.11407942,83144.7054,3713.2798,0.59036756,0.38151408,310.8,310.5
97,469.903,412.597,0.541,0.03,0.107,0.221,72.80169867,111.39449288,85602.1509,2385.74595,0.72804449,0.13822426,465.496,285.19,0.556,0.036,0.193,0.132,84.38735095,56.87511669,84668.34635,2470.05535,0.65782919,0.259147,314.1,313.7
98,550.041,203.16,0.552,0.025,0.355,0.127,74.04264786,48.92231035,81797.10555,2656.177375,0.63939164,0.32298619,498.445,239.694,0.542,0.039,0.306,0.119,66.558347,35.26376319,84022.5565,4979.987875,0.61477557,0.34556157,317.5,316.9
99,508.607,164.488,0.568,0.065,0.267,0.124,76.22680229,37.05320953,83309.36955,3972.6517,0.73799315,0.41522537,505.778,235.357,0.566,0.029,0.277,0.28,103.78479311,182.33828514,81164.12935,2435.99265,0.6053418,0.27230506,321.0,320.2
100,506.055,188.934,0.546,0.079,0.218,0.15,81.73520228,29.47103928,84739.739,3825.51535,0.67177616,0.43426121,445.859,168.996,0.574,0.048,0.234,0.171,66.72983414,42.87669501,83357.01595,6013.540825,0.67290033,0.24295914,324.1,323.3
