Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
40,217.974,16.076,0.418,0.014,0.241,0.055,9.80472563,8.69587348,93612.94495,306.818525,0.84265912,0.14302623,226.106,8.962,0.422,0.016,0.269,0.054,5.7735823,7.00639184,93533.1907,331.863625,0.83409776,0.16991489,3680.0,3680.0
41,217.366,12.208,0.42,0.018,0.238,0.104,9.72273874,8.72055851,93613.1921,305.344975,0.88649489,0.15873228,223.294,15.555,0.427,0.012,0.269,0.083,4.67408106,9.2824705,93590.3014,320.375375,0.8477849,0.12579304,3772.0,3772.0
42,211.362,16.679,0.414,0.019,0.266,0.087,9.87489915,8.27360134,93753.8072,240.95705,0.86864223,0.1712181,224.52,10.466,0.426,0.017,0.27,0.073,4.61645723,10.63169611,93594.00375,332.14295,0.80614227,0.15605419,3864.0,3864.0
43,210.366,17.176,0.414,0.019,0.269,0.077,8.10649687,6.96687464,93753.95025,240.5143,0.86211521,0.14245853,223.294,16.17,0.42,0.009,0.259,0.085,5.22655301,9.76040563,93594.0065,386.63155,0.79643675,0.1788967,3956.0,3956.0
44,210.931,16.641,0.413,0.019,0.259,0.099,8.01562314,6.9419152,93754.4898,242.27545,0.85907653,0.1379273,225.866,13.403,0.42,0.02,0.236,0.108,5.74116906,9.27933078,93594.0075,385.976275,0.79899091,0.22166622,4048.0,4048.0
45,213.405,12.68,0.416,0.016,0.26,0.052,7.90768785,9.3216996,93767.6721,180.7205,0.85301023,0.06301627,224.608,15.883,0.419,0.014,0.235,0.108,5.74854596,9.56152976,93595.88625,386.438075,0.83228821,0.26223626,4140.0,4140.0
46,210.933,12.513,0.418,0.017,0.258,0.052,8.07668422,8.67048589,93768.145,181.354775,0.83856695,0.0573189,223.778,19.623,0.417,0.012,0.235,0.111,8.55426486,9.29048534,93619.6632,387.992425,0.8762935,0.27918821,4232.0,4232.0
47,210.933,12.704,0.415,0.016,0.26,0.054,8.0523179,8.63365135,93768.3935,181.3709,0.81835453,0.04910625,223.042,18.426,0.42,0.018,0.222,0.112,7.16063037,7.77433297,93664.54795,391.66105,0.89345586,0.25583257,4324.0,4324.0
48,210.895,10.261,0.415,0.016,0.265,0.071,8.0523179,8.49710345,93768.41045,181.22525,0.86691065,0.07428007,222.031,19.592,0.423,0.017,0.227,0.104,7.05231757,7.76533581,93664.56805,390.4289,0.86161583,0.23203081,4416.0,4416.0
49,209.838,14.385,0.415,0.015,0.287,0.08,7.88993254,8.30572614,93768.5685,182.15245,0.86896228,0.06681957,225.486,8.907,0.422,0.017,0.231,0.103,6.7910723,7.48972928,93664.56805,389.56965,0.85867333,0.2152383,4508.0,4508.0
50,209.934,13.35,0.415,0.015,0.287,0.081,7.56356213,7.95872517,93768.58865,182.060875,0.83193352,0.06701843,227.079,10.681,0.418,0.016,0.236,0.115,7.19154859,7.42650958,93665.2247,390.021675,0.7945598,0.19404535,4600.0,4600.0
51,209.901,18.915,0.41,0.017,0.266,0.084,6.72535356,7.97174171,93768.6571,182.7096,0.86228465,0.11070239,225.83,14.284,0.417,0.016,0.243,0.121,7.14801956,6.24911576,93665.2457,264.308225,0.79922199,0.26705005,4692.0,4692.0
52,207.564,22.887,0.412,0.023,0.243,0.098,4.81531438,5.00290283,93768.75615,291.30285,0.86613127,0.10528507,226.395,16.156,0.417,0.017,0.258,0.12,6.18428317,6.85977737,93665.3158,264.6552,0.79895175,0.1557871,4784.0,4784.0
53,207.711,19.642,0.412,0.023,0.245,0.105,4.71013085,5.38132717,93781.96925,291.303,0.86169386,0.06731086,225.201,16.049,0.425,0.019,0.232,0.088,5.24170912,4.0531422,93737.8394,253.88,0.85623333,0.17270201,4876.0,4876.0
54,207.873,14.658,0.41,0.022,0.243,0.108,4.63330164,5.26564331,93782.28075,291.475175,0.84580261,0.10355666,225.125,14.455,0.421,0.02,0.243,0.077,5.68435655,3.71093059,93738.34625,253.3311,0.83241769,0.2037443,4968.0,4968.0
55,207.157,16.809,0.41,0.023,0.248,0.092,4.66384627,5.38432876,93782.28665,291.7556,0.8515785,0.15464223,219.541,21.155,0.42,0.016,0.241,0.094,5.81649096,3.76767539,93821.9499,218.321075,0.83045553,0.10171114,5060.0,5060.0
56,205.741,13.273,0.41,0.019,0.254,0.099,4.45677937,5.33298674,93782.29295,298.644125,0.85612695,0.11820764,221.719,21.378,0.424,0.009,0.234,0.065,5.90625903,4.50299846,93821.9974,253.88385,0.87896088,0.11226018,5152.0,5152.0
57,208.221,10.863,0.404,0.015,0.25,0.089,4.43402654,5.90589868,93784.08295,301.157875,0.83853528,0.11108262,221.638,24.995,0.423,0.009,0.236,0.065,5.86316694,4.20431985,93822.0206,253.9368,0.86007282,0.09162624,5244.0,5244.0
58,208.197,10.845,0.404,0.015,0.259,0.088,4.28114095,5.39027306,93784.08295,301.2996,0.81910259,0.09955299,216.976,25.134,0.418,0.015,0.232,0.135,5.98551034,4.94476392,93822.2486,254.2411,0.8134721,0.08341147,5336.0,5336.0
59,207.817,10.827,0.405,0.015,0.254,0.147,4.4109668,5.14501892,93784.08295,347.751375,0.80426188,0.10073333,215.433,23.295,0.418,0.015,0.232,0.138,5.79832074,4.8403716,93822.7762,253.537675,0.86122884,0.10586326,5428.0,5428.0
60,207.45,10.332,0.404,0.014,0.259,0.156,4.36621266,5.00781211,93784.10905,342.770925,0.82332418,0.10245654,214.227,22.146,0.418,0.015,0.232,0.169,5.43075663,4.05282041,93840.3467,188.774125,0.85127077,0.10474195,5520.0,5520.0
61,207.45,10.332,0.405,0.013,0.246,0.137,4.87773523,3.93377098,93784.1167,343.688925,0.80294805,0.14140123,211.756,19.142,0.42,0.014,0.232,0.159,5.29319299,4.21454413,93840.506,189.2902,0.83938051,0.11788713,5612.0,5612.0
62,206.896,9.914,0.405,0.013,0.25,0.206,4.96149672,4.05500579,93784.1171,343.957675,0.78874967,0.14630789,208.289,17.874,0.421,0.016,0.23,0.135,5.7090179,6.06081819,93872.3986,110.39205,0.88431214,0.09910133,5704.0,5704.0
63,204.329,4.749,0.407,0.011,0.261,0.139,4.95835171,2.94673403,93794.49605,343.792175,0.81176706,0.05824867,208.289,21.026,0.42,0.017,0.23,0.128,5.58385357,6.10960726,93878.0959,110.3528,0.87997281,0.08926633,5796.0,5796.0
64,205.57,4.806,0.404,0.012,0.257,0.111,4.95835171,2.88923041,93794.49605,344.0333,0.82624917,0.07130693,208.892,18.013,0.419,0.017,0.23,0.116,5.64405351,5.68853895,93878.16035,108.284275,0.8766595,0.04983888,5888.0,5888.0
65,205.839,5.225,0.403,0.01,0.261,0.111,5.03086509,2.84577353,93794.577,345.23065,0.8307998,0.03960339,206.949,21.407,0.419,0.015,0.226,0.147,6.01672939,8.42725107,93891.5265,102.1813,0.82101052,0.20434931,5980.0,5980.0
66,205.146,6.819,0.402,0.011,0.278,0.144,5.03086509,3.42707205,93794.577,346.375125,0.83294488,0.06968979,207.96,18.345,0.415,0.014,0.227,0.123,5.9964875,8.59582988,93904.26765,101.733275,0.85313579,0.08169496,6072.0,6072.0
67,206.888,8.213,0.401,0.011,0.264,0.217,4.81035227,3.30908223,93794.6404,346.475175,0.81019985,0.14622024,207.996,17.983,0.415,0.014,0.227,0.136,5.9148846,8.55727812,93928.8353,245.689375,0.83022279,0.12697824,6164.0,6164.0
68,206.888,6.8,0.401,0.011,0.262,0.195,4.78053439,3.28040869,93794.64195,345.733075,0.79499974,0.11858026,206.984,19.414,0.415,0.013,0.227,0.142,6.41443177,8.38902293,93930.18055,240.4017,0.83079812,0.11087898,6256.0,6256.0
69,206.17,6.05,0.402,0.01,0.26,0.167,4.78053439,3.27751373,93898.87975,345.696675,0.80316115,0.09922129,206.984,23.483,0.412,0.013,0.243,0.117,6.5877127,8.38689282,93930.18055,237.223325,0.83581736,0.08167224,6348.0,6348.0
70,206.17,6.566,0.402,0.011,0.26,0.149,4.70351752,3.16662327,93917.9939,344.74785,0.81008363,0.10372265,209.177,23.646,0.411,0.015,0.243,0.135,6.40932289,8.20681645,93930.28645,237.3275,0.84082455,0.10242561,6440.0,6440.0
71,204.848,9.657,0.401,0.011,0.226,0.173,4.0973351,3.47637581,93918.76435,345.199675,0.80226038,0.15141154,209.812,19.706,0.411,0.014,0.267,0.157,6.4682956,9.04454355,93943.061,236.75665,0.84586144,0.06773753,6532.0,6532.0
72,205.658,10.022,0.401,0.012,0.22,0.198,4.47596174,3.64868541,93974.23395,315.016775,0.82323873,0.15421357,215.38,19.248,0.411,0.013,0.287,0.148,6.30399552,7.21077727,93944.15195,231.366625,0.81655993,0.14163696,6624.0,6624.0
73,206.022,7.263,0.402,0.012,0.214,0.179,4.41048226,3.841187,93974.35445,369.086475,0.81517875,0.13729797,211.579,16.311,0.41,0.012,0.276,0.181,5.47863188,7.1453771,93946.2139,220.560375,0.81923853,0.1074793,6716.0,6716.0
74,206.555,8.354,0.404,0.015,0.21,0.173,4.43029403,3.96939478,93974.3763,449.605075,0.80816463,0.12710947,211.542,16.583,0.411,0.009,0.267,0.157,5.85305551,7.16233253,93947.55705,219.57325,0.84560339,0.13602826,6808.0,6808.0
75,206.704,7.817,0.401,0.013,0.217,0.149,4.48221926,3.76321132,93974.95395,449.624925,0.80816463,0.12908774,213.136,17.034,0.411,0.009,0.262,0.123,5.98865049,7.17917057,93947.79565,214.62465,0.85173443,0.07149649,6900.0,6900.0
76,206.02,11.521,0.402,0.015,0.242,0.142,3.74754332,3.00829965,93978.223,454.65965,0.80816463,0.12514489,213.743,17.618,0.411,0.009,0.266,0.12,6.47526964,7.152698,93951.04735,214.625175,0.83781085,0.07264549,6992.0,6992.0
77,206.02,13.693,0.402,0.011,0.258,0.112,3.62465243,3.23978983,93978.2843,454.47735,0.82887673,0.07378315,207.231,13.946,0.411,0.011,0.264,0.102,6.3132188,7.1319467,93963.75555,159.6413,0.8275901,0.11174029,7084.0,7084.0
78,204.092,11.812,0.402,0.012,0.234,0.173,3.6261451,3.08434091,93978.5986,454.514625,0.81589121,0.111311,207.618,13.09,0.411,0.012,0.265,0.122,6.61572872,7.25791174,93964.7523,166.210425,0.84239548,0.12203417,7176.0,7176.0
79,203.2,10.852,0.401,0.017,0.234,0.206,2.56587917,3.16559718,93978.664,454.29435,0.76103777,0.09092587,206.224,15.172,0.411,0.013,0.267,0.116,6.23027682,7.03287183,93968.0507,168.72735,0.86686561,0.08971015,7268.0,7268.0
80,205.109,11.57,0.402,0.018,0.29,0.218,2.54575159,3.64211968,93979.0608,453.330525,0.76715268,0.18114628,206.224,14.062,0.41,0.013,0.265,0.103,6.18289176,6.83190727,93968.06095,168.7285,0.84909375,0.09191556,7360.0,7360.0
81,205.109,8.551,0.402,0.018,0.29,0.224,2.53171251,3.64369046,93979.0608,442.9328,0.77061198,0.16631124,207.596,20.244,0.412,0.018,0.264,0.061,4.61118081,6.70870566,93968.1158,168.70495,0.8802686,0.12169934,7452.0,7452.0
82,202.797,8.995,0.405,0.016,0.271,0.197,2.45503859,3.34237252,93979.1715,440.97645,0.825077,0.15961279,203.4,22.561,0.412,0.011,0.264,0.076,4.51546409,6.77059197,93968.11815,168.609475,0.86759269,0.13422744,7544.0,7544.0
83,202.404,8.75,0.405,0.016,0.265,0.187,2.44781119,3.32594971,93979.2032,441.06705,0.77753827,0.14740219,203.19,22.53,0.411,0.011,0.271,0.09,4.22881351,6.63872776,93968.1679,168.55145,0.8778868,0.19730839,7636.0,7636.0
84,201.477,7.64,0.405,0.016,0.249,0.184,2.44781119,3.33354112,93979.2032,441.068025,0.7838275,0.1304483,203.011,25.978,0.411,0.011,0.271,0.103,4.24999778,6.66375599,93968.20495,168.554225,0.86933346,0.23509004,7728.0,7728.0
85,201.387,7.452,0.405,0.016,0.225,0.174,2.45056096,3.28715493,93979.2126,442.25355,0.77993417,0.13293054,202.315,11.357,0.413,0.014,0.253,0.09,4.80254541,7.32070983,93978.23525,162.1725,0.88597585,0.13244349,7820.0,7820.0
86,201.009,7.077,0.406,0.017,0.225,0.143,2.46481214,3.01119881,93979.2126,443.1954,0.79931527,0.14170406,201.598,12.356,0.413,0.016,0.256,0.076,4.75840054,8.03383635,93978.7976,162.15665,0.91115267,0.12581927,7912.0,7912.0
87,201.009,7.294,0.406,0.017,0.232,0.144,2.39713569,2.94355185,94030.84865,429.64065,0.77067622,0.17788052,201.598,10.938,0.414,0.015,0.264,0.075,4.72669964,7.85888077,93979.55585,162.159325,0.91778649,0.15635148,8004.0,8004.0
88,201.009,11.681,0.405,0.017,0.232,0.155,2.3933243,2.53685529,94064.9934,198.379125,0.78153967,0.16435369,198.48,12.982,0.414,0.021,0.27,0.098,4.86759193,7.87811416,93979.6948,162.1612,0.91778649,0.10319307,8096.0,8096.0
89,201.601,11.493,0.405,0.016,0.231,0.147,2.39801282,2.52721475,94065.0008,198.3339,0.8130198,0.15912557,198.48,12.213,0.411,0.02,0.27,0.092,5.12763746,7.86197255,93979.7928,162.99645,0.89990656,0.1242138,8188.0,8188.0
90,201.601,11.747,0.405,0.015,0.231,0.145,2.39801282,2.40445566,94065.00085,198.34335,0.76415015,0.15690134,198.075,10.991,0.411,0.021,0.263,0.098,5.12763746,7.83234478,93979.9033,171.134175,0.91504038,0.11439156,8280.0,8280.0
91,201.009,11.747,0.406,0.014,0.228,0.145,2.37313498,2.40445566,94065.00085,198.327525,0.76415015,0.15690134,198.718,10.896,0.411,0.019,0.263,0.096,4.93429588,8.01765361,93980.2287,173.417825,0.89534228,0.13608895,8372.0,8372.0
92,200.843,11.865,0.406,0.017,0.228,0.154,2.00152971,2.10256766,94065.243,484.157825,0.78024243,0.15627142,198.012,10.896,0.411,0.017,0.266,0.097,5.00975453,8.06463735,93980.2287,169.17995,0.89534228,0.15528664,8464.0,8464.0
93,200.58,12.117,0.406,0.02,0.233,0.174,2.00152971,1.98365339,94065.62175,484.15995,0.75491792,0.19295776,198.012,10.896,0.411,0.017,0.27,0.1,5.00975453,7.98731675,93980.2287,169.55105,0.90497024,0.1528202,8556.0,8556.0
94,199.892,9.389,0.407,0.018,0.247,0.163,1.98939827,1.89853187,94067.78855,484.305175,0.75541417,0.15524781,198.012,10.8,0.411,0.018,0.267,0.102,4.96233079,8.20191095,93980.913,169.563725,0.90149128,0.18848714,8648.0,8648.0
95,199.892,14.422,0.407,0.017,0.248,0.174,1.97991999,2.10061656,94068.41505,484.50835,0.74123725,0.12014114,198.718,10.691,0.411,0.019,0.25,0.172,4.55439816,8.45735294,93982.23435,169.415925,0.87904432,0.1903611,8740.0,8740.0
96,199.892,12.0,0.407,0.017,0.248,0.163,1.92678183,1.1052005,94103.11495,484.5214,0.76681405,0.1184645,198.375,10.691,0.412,0.019,0.25,0.192,4.48450709,8.31619523,93998.02075,178.165775,0.87552569,0.11826875,8832.0,8832.0
97,200.677,13.873,0.405,0.012,0.254,0.086,1.92678183,1.08270642,94103.11495,482.907825,0.79463864,0.11358932,198.375,10.691,0.412,0.019,0.253,0.19,4.48450709,8.29714428,93998.0299,178.178675,0.90478395,0.12488935,8924.0,8924.0
98,200.58,8.201,0.405,0.011,0.251,0.082,1.89116113,1.23359559,94112.1881,489.31235,0.78321735,0.06901525,198.375,10.787,0.414,0.016,0.246,0.18,4.17782956,7.73197782,94010.45455,178.178675,0.88544524,0.11160797,9016.0,9016.0
99,200.58,8.201,0.405,0.011,0.251,0.082,1.87453639,1.24020047,94112.18815,489.31235,0.78321735,0.06786009,198.91,10.787,0.412,0.016,0.246,0.179,4.11640772,7.52167373,94010.46,178.176375,0.89026126,0.1135145,9108.0,9108.0
100,199.989,9.842,0.406,0.012,0.24,0.084,1.86476831,1.30034068,94112.24845,489.2636,0.74543036,0.11242233,198.375,10.279,0.414,0.016,0.246,0.179,4.11640772,5.9981036,94011.6925,171.833675,0.881999,0.12646701,9200.0,9200.0
