Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
14,94.327,143.384,12.566,6.86,322.449,533.883,416.22159262,745.49319111,1.38190390831e+13,55713464761.8,0.80194802,0.28004569,32.536,20.241,9.756,1.922,79.66,54.136,37.31465176,90.11739247,1.3776924823e+13,35524226885.1,0.72398849,0.27843981,1288.0,1288.0
15,94.293,130.58,12.323,7.496,312.987,491.729,424.87543401,702.7242591,1.38190391148e+13,55713464761.8,0.79923736,0.25445788,29.612,18.697,9.736,1.043,77.945,66.157,36.85760907,68.52573112,1.37818515512e+13,35522980788.9,0.76733972,0.24565147,1380.0,1380.0
16,88.475,113.407,12.084,6.934,287.2,420.199,395.00617064,662.80461762,1.38190391148e+13,55713464761.8,0.79595413,0.24601637,29.612,18.56,9.475,1.174,77.945,54.195,36.17926357,68.52573112,1.37942178173e+13,37428101891.9,0.76733972,0.26643791,1472.0,1472.0
17,39.611,108.725,9.389,6.878,110.242,415.663,116.30175816,628.20532571,1.38190391148e+13,55750626411.3,0.81375789,0.17311574,26.695,11.658,9.315,0.949,73.295,48.177,31.31613929,22.05526503,1.37942178173e+13,37606194813.1,0.76733972,0.23388972,1564.0,1564.0
18,40.284,103.851,9.442,6.256,104.863,383.798,112.34214348,532.37849001,1.38190391148e+13,55750626411.3,0.78406544,0.2243535,25.298,11.634,9.237,0.949,73.295,48.177,31.31613929,19.95496403,1.3801410078e+13,32217913483.9,0.76733972,0.23388972,1656.0,1656.0
19,40.284,96.982,9.442,5.977,104.863,359.412,112.34214348,502.16340038,1.38190391148e+13,55935098487.6,0.76143194,0.21478288,23.064,10.561,9.177,0.768,71.58,48.177,29.61023555,22.86469897,1.38056027294e+13,31831518564.0,0.76733972,0.23131066,1748.0,1748.0
20,40.284,97.226,9.442,5.877,104.863,356.575,112.34214348,481.35856095,1.38195274232e+13,55935098487.6,0.76143194,0.18162623,25.298,11.634,9.237,0.949,78.63,65.634,31.95055433,73.89964102,1.38056027294e+13,31831518564.0,0.76977838,0.2578773,1840.0,1840.0
21,40.284,92.842,9.442,5.867,104.863,315.193,112.34214348,487.46508966,1.38195274232e+13,55935098487.6,0.76143194,0.20550779,26.584,11.254,9.283,0.811,69.343,49.201,30.12637466,19.96959447,1.38056027294e+13,31211359433.8,0.76245668,0.24110955,1932.0,1932.0
22,40.284,92.213,9.442,5.864,104.863,312.684,112.34214348,475.94442807,1.38195274232e+13,55935098487.6,0.78406544,0.22242738,25.298,9.076,9.301,1.199,70.302,43.864,29.08249975,20.72351077,1.38070156259e+13,12935293453.3,0.76245668,0.23902368,2024.0,2024.0
23,21.618,33.796,8.509,2.296,62.513,60.55,45.61703694,106.46150396,1.38195274232e+13,55935058637.6,0.72975157,0.09934429,25.298,9.076,9.301,1.199,70.302,43.864,29.08249975,20.72351077,1.38070156259e+13,12935293453.3,0.76245668,0.25516509,2116.0,2116.0
24,22.358,70.235,9.254,4.953,58.717,238.152,48.11002327,341.51670262,1.38457023121e+13,65766316333.3,0.73618312,0.16102986,25.298,10.011,9.301,1.199,69.876,43.864,30.9005517,20.72351077,1.38070156259e+13,12936179477.1,0.76245668,0.27143631,2208.0,2208.0
25,22.358,69.837,9.254,4.929,58.717,235.071,48.11002327,324.18928109,1.38457023121e+13,65766316333.3,0.76143194,0.16214112,22.277,9.899,9.41,1.964,61.685,27.421,25.63250474,16.525664,1.38133656126e+13,25901711398.9,0.76245668,0.28380049,2300.0,2300.0
26,15.618,19.152,8.573,2.215,52.641,27.985,17.73466874,67.58802622,1.38457023121e+13,65895697920.8,0.78727878,0.16629764,22.277,9.899,9.41,1.964,61.685,27.421,25.63250474,16.525664,1.38133656126e+13,25901711398.9,0.76245668,0.28380049,2392.0,2392.0
27,16.831,17.988,8.573,2.444,53.005,26.988,17.7910292,66.43492312,1.38457052792e+13,65895697920.8,0.79059493,0.16569806,22.277,9.814,9.465,1.724,61.685,28.345,25.63250474,16.525664,1.38133656126e+13,25901711398.9,0.76245668,0.23711028,2484.0,2484.0
28,16.831,17.988,8.573,2.444,53.005,26.988,17.7910292,66.43492312,1.38457052792e+13,65895697920.8,0.78727878,0.17446028,22.277,9.814,9.465,1.724,61.685,28.345,25.63250474,16.525664,1.38133656126e+13,25901711398.9,0.76245668,0.23711028,2576.0,2576.0
29,16.831,16.976,8.201,2.339,48.228,29.596,16.66548975,108.54493109,1.38457052792e+13,65762329582.7,0.75907923,0.12246575,22.277,9.814,9.465,1.724,61.685,28.345,25.63250474,16.525664,1.38133656126e+13,25901711398.9,0.76245668,0.27392939,2668.0,2668.0
30,13.191,9.042,7.871,2.339,45.565,19.794,14.17663691,12.0110195,1.38457052792e+13,70088040044.8,0.72231304,0.13590708,22.277,9.687,10.052,2.423,61.685,22.236,30.81625661,19.78652029,1.38133656126e+13,25901711398.9,0.72048155,0.25823272,2760.0,2760.0
31,13.191,8.497,7.871,2.304,40.075,17.197,13.66144338,12.0110195,1.38457052792e+13,70088039995.4,0.73199068,0.13739892,22.277,9.687,10.052,2.423,61.685,22.236,30.81625661,19.78652029,1.38133656126e+13,25901711398.9,0.67245287,0.21038712,2852.0,2852.0
32,13.911,5.04,7.871,2.304,41.205,17.197,15.49613753,11.15644111,1.38580573795e+13,56168972432.8,0.68932666,0.15330955,22.277,10.157,9.471,3.045,62.897,38.811,26.69934137,17.95601792,1.38227534811e+13,24511633314.2,0.71198934,0.30429645,2944.0,2944.0
33,13.911,4.902,7.871,2.239,39.689,15.583,16.82581584,11.77561182,1.38580573795e+13,56255936327.1,0.68932666,0.13776817,22.277,10.157,9.471,3.045,60.64,40.871,26.11590053,17.95601792,1.38227534811e+13,24510412540.8,0.72383923,0.21212985,3036.0,3036.0
34,14.194,5.538,8.215,2.239,39.689,15.583,16.82581584,11.67360764,1.38580573795e+13,56255985587.8,0.68932666,0.09382924,22.277,9.853,8.814,3.128,51.462,47.68,27.66445782,14.23440802,1.38227546582e+13,24128297107.6,0.71123264,0.26009997,3128.0,3128.0
35,14.55,6.021,8.215,2.222,40.258,15.583,16.82581584,10.87291853,1.38580573795e+13,56255985587.8,0.73504176,0.1432537,22.277,9.853,8.814,3.128,51.462,47.68,27.66445782,14.23440802,1.38227546582e+13,24128297107.6,0.71123264,0.26009997,3220.0,3220.0
36,14.55,6.021,8.215,2.222,40.258,15.583,15.49613753,9.56788952,1.38580573795e+13,56271424075.5,0.71080423,0.09438051,22.277,8.695,8.615,3.284,53.753,50.363,27.88820199,15.32640129,1.38302797441e+13,20054899706.7,0.68972545,0.2555728,3312.0,3312.0
37,15.025,7.018,8.215,2.575,39.689,15.583,15.49613753,12.78104346,1.38581986914e+13,56271424075.5,0.75353567,0.1481919,22.277,8.537,8.615,3.284,53.111,50.363,27.88820199,15.48514386,1.38302797441e+13,20054898599.5,0.74115495,0.2555728,3404.0,3404.0
38,15.025,7.018,8.215,2.575,39.689,15.583,14.85017026,12.69777515,1.38581987761e+13,56271424075.5,0.76585889,0.16151692,22.277,45.103,9.726,3.442,67.875,148.896,34.52530313,156.48556855,1.38318215868e+13,24532808968.2,0.77542468,0.26649521,3496.0,3496.0
39,15.025,6.132,8.215,2.575,41.205,21.509,14.60297431,26.62734243,1.38583249035e+13,45829653991.2,0.76845535,0.15169143,18.821,44.356,9.726,3.745,93.879,160.574,42.3814985,161.40912018,1.38318215868e+13,22854635465.7,0.73340046,0.41806519,3588.0,3588.0
40,15.025,6.132,8.215,2.575,41.205,21.509,14.60297431,26.62734243,1.38583249035e+13,45829653991.2,0.81118591,0.17541096,18.821,45.273,10.398,3.648,93.879,149.277,40.07443451,162.4207758,1.38335523213e+13,24548026641.5,0.85562728,0.41852476,3680.0,3680.0
41,15.025,6.132,8.215,2.575,41.205,21.509,14.60297431,26.62734243,1.38583249035e+13,45829653991.2,0.81374866,0.18055798,18.821,44.895,10.398,3.648,93.879,149.277,40.07443451,159.1557562,1.38335523213e+13,24548026641.5,0.85095218,0.42870212,3772.0,3772.0
42,14.194,5.633,7.655,1.692,40.152,17.203,13.27337959,4.46835054,1.38583249035e+13,45828479411.9,0.74421782,0.18638068,18.821,43.876,10.398,3.648,93.879,148.14,40.07443451,155.84947276,1.38335523213e+13,24548026641.5,0.8671103,0.43780429,3864.0,3864.0
43,14.194,5.633,7.655,1.692,40.152,17.203,13.27337959,4.46835054,1.38583249035e+13,45828479411.9,0.74421782,0.18638068,18.821,41.755,10.551,3.5,93.879,145.16,40.07443451,152.77925726,1.38335523213e+13,24548026642.9,0.84539456,0.41725989,3956.0,3956.0
44,14.194,5.633,7.655,1.692,40.152,17.203,13.27337959,4.46835054,1.38583249035e+13,45828479411.9,0.74421782,0.18638068,18.821,40.299,10.551,3.5,93.879,145.16,40.07443451,140.72385382,1.38335523213e+13,24548026642.9,0.84191017,0.40175348,4048.0,4048.0
45,14.194,5.792,7.655,1.692,40.152,17.203,13.10488501,4.59932954,1.38583249035e+13,44694803258.4,0.74421782,0.18638068,16.524,7.518,9.614,3.309,70.542,61.116,29.88153617,33.12622085,1.38335523213e+13,24548026642.9,0.7927566,0.41263831,4140.0,4140.0
46,14.194,5.792,7.655,1.692,40.152,17.203,13.10488501,4.59932954,1.38583249035e+13,44694803258.4,0.74421782,0.18092142,16.781,7.518,9.614,3.155,72.83,63.438,29.88153617,31.61638371,1.38335523213e+13,24548026642.9,0.79492435,0.35464869,4232.0,4232.0
47,14.194,5.792,7.655,1.692,40.152,17.203,13.10488501,4.59932954,1.38583249035e+13,44694803258.4,0.74421782,0.18638068,15.141,7.154,8.824,2.841,44.211,65.638,21.60204025,28.83573963,1.38335523213e+13,24546215500.5,0.72419649,0.32279944,4324.0,4324.0
48,14.194,5.792,7.655,1.692,40.152,17.203,13.10488501,4.59932954,1.38583249035e+13,44694803258.4,0.74421782,0.17236232,15.141,7.025,8.824,2.579,44.211,61.83,21.60204025,28.30411597,1.38335523213e+13,24546215500.5,0.72501351,0.26660053,4416.0,4416.0
49,14.194,5.792,7.655,1.692,40.152,17.203,13.10488501,4.59932954,1.38583249035e+13,44694803258.4,0.74421782,0.17236232,15.141,7.025,8.824,2.579,44.211,61.83,21.60204025,28.30411597,1.38335523213e+13,24546215500.5,0.72501351,0.27663315,4508.0,4508.0
50,13.557,6.535,7.742,1.289,37.363,25.546,14.91063802,26.62626812,1.38616452181e+13,44694547080.0,0.76262574,0.15723162,13.656,8.143,8.824,2.319,40.626,52.353,21.60204025,24.421007,1.38377796557e+13,22764744369.6,0.77340815,0.26636067,4600.0,4600.0
51,13.557,6.535,7.742,1.289,37.363,25.546,14.91063802,26.62626812,1.38616452181e+13,44694547080.0,0.76262574,0.13513175,13.656,8.143,8.824,2.319,40.626,52.353,21.60204025,24.421007,1.38377796557e+13,22764744369.6,0.76327135,0.25961539,4692.0,4692.0
52,13.914,6.535,7.412,1.447,37.363,25.481,14.89404533,26.62626812,1.38616464393e+13,44694547080.0,0.7549204,0.10475337,15.005,11.268,9.614,2.421,38.803,52.382,21.60204025,24.421007,1.38404498352e+13,21098380852.9,0.76327135,0.09416431,4784.0,4784.0
53,13.914,6.535,7.412,1.447,37.363,25.481,14.89404533,26.62626812,1.38616464393e+13,44694547080.0,0.7549204,0.13858736,15.005,11.268,9.614,2.367,38.803,52.382,21.60204025,24.36934043,1.38404498352e+13,20916398631.9,0.75853234,0.21587765,4876.0,4876.0
54,15.978,3.518,7.674,1.432,36.941,14.591,14.84340723,26.67477816,1.38616464393e+13,39503341172.6,0.7549204,0.10680158,14.667,10.28,9.462,1.938,42.832,26.523,20.4841893,19.28474951,1.38404498352e+13,20825216805.5,0.74240461,0.22120023,4968.0,4968.0
55,15.978,3.518,7.674,1.432,36.941,14.591,14.84340723,26.67477816,1.38616464393e+13,39503341172.6,0.7549204,0.12341088,14.667,9.075,9.953,2.121,39.255,30.515,20.13392259,18.35285457,1.38426047289e+13,19203407262.5,0.74405084,0.23774506,5060.0,5060.0
56,15.978,3.518,7.674,1.432,36.941,14.591,14.84340723,26.67477816,1.38616464393e+13,39503341172.6,0.7549204,0.14185389,14.667,8.048,10.105,2.219,39.255,33.208,18.26277494,17.4850291,1.38431814469e+13,21640126265.1,0.70116026,0.138318,5152.0,5152.0
57,14.718,4.761,7.442,1.036,36.941,15.565,13.2505184,26.60202338,1.38616464393e+13,39018613212.1,0.7549204,0.1742925,14.667,8.048,10.105,2.219,39.255,33.208,18.26277494,17.4850291,1.38431814469e+13,21640126265.1,0.70116026,0.11804895,5244.0,5244.0
58,14.718,4.761,7.442,1.036,36.941,15.565,13.2505184,26.60202338,1.38616464393e+13,39018613212.1,0.7549204,0.1812518,14.667,8.048,10.105,2.219,39.255,33.208,18.26277494,17.4850291,1.38431814469e+13,21640126265.1,0.70116026,0.16538027,5336.0,5336.0
59,14.718,8.76,7.442,1.256,35.124,18.612,13.2505184,26.64766941,1.38616464393e+13,39018613212.1,0.7549204,0.12629523,14.667,8.048,10.105,2.219,39.255,33.208,18.26277494,17.4850291,1.38431814469e+13,21640126265.1,0.70116026,0.16624778,5428.0,5428.0
60,14.718,8.76,7.442,1.256,35.124,18.612,13.2505184,26.64766941,1.38616464393e+13,39018613212.1,0.7549204,0.13652976,14.667,8.164,9.953,2.106,39.255,38.962,18.26277494,19.18068447,1.38431814469e+13,21637335954.8,0.73558155,0.16758093,5520.0,5520.0
61,14.718,8.76,7.442,1.256,35.124,18.612,13.2505184,26.64766941,1.38616464393e+13,39018613212.1,0.7549204,0.16016182,14.667,8.164,9.953,2.121,39.255,38.962,18.26277494,19.18068447,1.38431814469e+13,21637335954.8,0.73558155,0.18892755,5612.0,5612.0
62,13.107,6.975,7.345,1.068,35.124,18.523,13.2505184,32.97098737,1.38616464393e+13,39019233465.4,0.74000071,0.16556068,14.667,8.164,9.953,2.075,39.255,38.962,18.26277494,19.18068447,1.38437108059e+13,21637335954.8,0.73558155,0.19353052,5704.0,5704.0
63,13.723,11.325,7.345,1.291,37.363,46.899,14.47254846,47.30370229,1.38690990139e+13,38399528410.1,0.75840864,0.1380419,14.667,8.104,9.953,2.037,39.255,38.962,18.46126202,19.41812824,1.3844570505e+13,20419677630.2,0.77859183,0.21214449,5796.0,5796.0
64,13.723,11.325,7.345,1.291,37.363,46.899,14.47254846,47.30370229,1.38690990139e+13,38399528410.1,0.75840864,0.13127919,14.667,8.104,9.953,2.037,39.255,38.962,18.46126202,19.41812824,1.3844570505e+13,20419677630.2,0.7732363,0.2324127,5888.0,5888.0
65,13.723,6.32,7.331,1.374,37.363,14.388,14.47254846,51.05456759,1.38690990139e+13,38399528410.1,0.78347246,0.15586532,14.667,9.489,8.667,3.427,37.519,39.337,18.46126202,19.06430782,1.3844570505e+13,20234718116.0,0.86895841,0.17736347,5980.0,5980.0
66,13.723,6.32,7.331,1.374,37.363,14.388,14.47254846,51.05456759,1.38690990139e+13,38399528410.1,0.78052844,0.15974671,14.667,8.741,8.877,3.427,37.519,42.461,17.83950806,19.06430782,1.38445705312e+13,20234718116.0,0.85329622,0.1871497,6072.0,6072.0
67,13.723,6.32,7.331,1.374,37.363,14.388,14.47254846,51.05456759,1.38690990139e+13,38399528410.1,0.78052844,0.16505801,14.667,8.741,8.877,3.427,37.519,42.461,17.83950806,19.06430782,1.38445705312e+13,20234718116.0,0.8601121,0.17769378,6164.0,6164.0
68,13.723,6.32,7.331,1.374,37.363,14.388,14.47254846,51.05456759,1.38690990139e+13,38399528410.1,0.78052844,0.16632577,16.392,8.4,8.877,3.122,41.232,35.617,17.55671712,18.39371221,1.38445705312e+13,19411058899.7,0.85408419,0.18528653,6256.0,6256.0
69,13.107,6.418,7.504,1.3,37.363,13.316,14.47254846,51.05456759,1.38690990237e+13,38399528410.1,0.78740955,0.16726444,16.392,8.4,8.877,3.122,41.232,35.617,17.55671712,18.39371221,1.38445705312e+13,19411058899.7,0.85419845,0.17554076,6348.0,6348.0
70,13.895,6.501,7.504,1.238,36.612,13.316,14.47254846,49.51456207,1.38690990237e+13,38383798881.2,0.78740955,0.17987313,16.392,9.148,8.667,3.122,41.232,34.307,18.66379124,18.39371221,1.3844570592e+13,19411058899.7,0.84920805,0.26396402,6440.0,6440.0
71,13.895,6.501,7.504,1.238,36.612,13.316,14.47254846,49.51456207,1.38690990237e+13,38383798881.2,0.78740955,0.20857752,16.392,9.148,8.667,3.122,41.232,34.307,18.66379124,18.39371221,1.3844570592e+13,19411058899.7,0.85082358,0.27382265,6532.0,6532.0
72,12.911,5.061,7.504,1.029,36.612,13.316,13.2505184,50.80119583,1.38766541553e+13,25506702509.2,0.8260547,0.17281953,16.392,28.879,9.198,3.29,41.232,87.733,18.66379124,83.7168897,1.3851833242e+13,18686016561.7,0.83920419,0.26367837,6624.0,6624.0
73,12.911,5.061,7.504,1.029,36.612,13.316,13.2505184,50.80119583,1.38766541553e+13,25506702509.2,0.8260547,0.17228343,14.57,8.65,8.667,3.122,35.411,34.643,17.02434349,20.87883605,1.3851833242e+13,18686016561.7,0.84462051,0.28230835,6716.0,6716.0
74,12.911,5.061,7.504,1.029,36.612,13.316,13.2505184,50.80119583,1.38766541553e+13,25506702509.2,0.8260547,0.19196255,12.258,7.277,7.64,2.769,29.609,30.763,14.36650043,17.7834019,1.3851833242e+13,18686016561.7,0.82097053,0.28230835,6808.0,6808.0
75,11.805,4.636,7.758,1.223,36.09,15.302,11.70855403,42.47812661,1.38784435181e+13,18907501761.8,0.78740955,0.14789354,12.59,7.277,7.64,2.769,29.609,30.823,13.9372337,17.13284675,1.3851833242e+13,18686051774.3,0.8152231,0.27898911,6900.0,6900.0
76,11.65,4.609,7.835,0.857,36.09,16.439,11.70855403,41.75036559,1.38784436981e+13,18851477975.2,0.78740955,0.11071771,12.59,7.277,7.64,2.769,29.609,30.823,13.9372337,17.13284675,1.3851833242e+13,18686051774.3,0.80230996,0.27898911,6992.0,6992.0
77,11.65,3.918,7.891,1.153,30.696,16.439,11.51701952,41.75036559,1.38785028946e+13,18851477975.2,0.78740955,0.17123229,12.59,7.277,7.64,2.769,29.609,30.823,13.9372337,17.13284675,1.3851833242e+13,18686051774.3,0.79241027,0.27898911,7084.0,7084.0
78,11.65,3.918,7.891,1.153,30.696,16.439,11.51701952,41.75036559,1.38785028946e+13,18851477975.2,0.78740955,0.17123229,12.59,7.277,7.64,2.769,29.609,30.823,13.9372337,17.13284675,1.3851833242e+13,18686051774.3,0.79241027,0.27898911,7176.0,7176.0
79,11.65,3.807,7.891,1.153,30.696,16.439,11.51701952,31.68330092,1.38785028946e+13,18851477975.2,0.82558084,0.1201119,12.928,7.277,7.64,2.734,29.609,29.795,14.50074836,17.13284675,1.3851833242e+13,18688215016.5,0.79241027,0.212832,7268.0,7268.0
80,10.895,2.646,7.835,0.704,26.888,15.456,9.36072001,7.49877953,1.38785028946e+13,13468090442.6,0.82558084,0.12432397,12.928,7.22,7.468,2.234,33.457,40.775,14.50074836,17.13284675,1.3857645762e+13,24490152534.1,0.76191707,0.2284429,7360.0,7360.0
81,10.895,3.291,7.835,0.704,26.31,15.456,9.24848268,7.49877953,1.38785032126e+13,13468090442.6,0.82558084,0.10385222,12.928,7.22,7.468,2.234,33.457,40.775,14.50074836,17.13284675,1.3857645762e+13,24490152534.1,0.76191707,0.21989398,7452.0,7452.0
82,10.895,3.291,7.835,0.704,26.31,15.456,9.24848268,7.49877953,1.38785032126e+13,13468090442.6,0.82558084,0.10385222,12.928,7.22,7.468,2.234,33.457,40.775,14.50074836,17.13284675,1.3857645762e+13,24490152534.1,0.76191707,0.21729919,7544.0,7544.0
83,10.507,3.175,7.89,0.714,25.595,15.456,9.24848268,7.72506528,1.38785032126e+13,13467606032.1,0.79203837,0.07277112,12.928,7.22,7.468,2.234,33.457,40.775,14.50074836,17.13284675,1.3857645762e+13,24490152534.1,0.76191707,0.21729919,7636.0,7636.0
84,10.507,2.44,7.89,0.714,26.173,15.456,9.18907624,7.72506528,1.38785042867e+13,13467606032.1,0.79203837,0.07277112,12.928,7.22,7.468,2.234,33.457,40.775,14.50074836,17.13284675,1.3857645762e+13,24490152534.1,0.76191707,0.21986986,7728.0,7728.0
85,10.507,2.44,7.932,0.632,26.173,15.456,9.18907624,8.50058306,1.38785042867e+13,13467606032.1,0.79203837,0.07277112,12.928,6.868,7.468,2.338,33.457,39.465,14.50074836,16.84897728,1.3857645762e+13,24466166440.6,0.76138733,0.21724827,7820.0,7820.0
86,10.895,3.021,7.932,1.308,26.173,15.456,7.9789802,8.50058306,1.38785042867e+13,13644580922.9,0.79203837,0.10164745,12.928,6.868,7.468,2.338,33.457,39.465,14.50074836,16.84897728,1.3857645762e+13,24466166440.6,0.76159205,0.21724827,7912.0,7912.0
87,10.895,3.021,7.932,1.308,26.173,15.456,7.9789802,8.50058306,1.38785042867e+13,13644580922.9,0.79203837,0.10164745,12.928,6.868,7.468,2.338,33.457,39.465,14.50074836,16.84897728,1.3857645762e+13,24466166440.6,0.76191707,0.21744634,8004.0,8004.0
88,10.895,3.021,7.932,1.308,26.173,15.456,7.9789802,8.50058306,1.38785042867e+13,13644580922.9,0.79203837,0.08018412,12.928,6.868,7.468,2.338,33.457,39.465,14.50074836,16.84897728,1.3857645762e+13,24466166440.6,0.76191707,0.21994731,8096.0,8096.0
89,10.895,3.021,7.932,1.308,26.173,15.456,7.9789802,8.50058306,1.38785042867e+13,13644580922.9,0.78893639,0.13984983,12.928,6.55,7.468,2.234,33.457,40.775,14.50074836,17.71097643,1.3857645762e+13,23607267471.0,0.76191707,0.17686825,8188.0,8188.0
90,10.895,3.696,7.932,1.308,26.173,21.577,7.9789802,8.50058306,1.38785042867e+13,13644580922.9,0.76764083,0.15398662,12.928,6.559,7.468,2.184,33.887,38.7,14.50074836,15.86456039,1.3857645762e+13,23607267471.0,0.77805768,0.19003013,8280.0,8280.0
91,11.418,3.336,7.932,1.308,25.279,21.352,7.9789802,10.89019461,1.38785809696e+13,13644580922.9,0.76764083,0.15398662,12.928,6.559,7.468,2.184,33.887,38.7,14.50074836,15.86456039,1.3857645762e+13,23607267471.0,0.76653459,0.19003013,8372.0,8372.0
92,11.418,3.336,7.932,1.308,25.279,21.352,7.9789802,10.89019461,1.38785809696e+13,13644580922.9,0.76764083,0.13518783,12.928,6.559,7.468,2.184,33.887,38.7,14.50074836,15.86456039,1.3857645762e+13,23607267471.0,0.76689307,0.19003013,8464.0,8464.0
93,11.761,3.336,7.922,1.046,25.279,22.326,7.9789802,10.96168499,1.38785809696e+13,13644580922.9,0.76764083,0.13738657,12.928,6.559,7.468,2.184,33.887,38.7,14.50074836,15.86456039,1.3857645762e+13,23607267471.0,0.7585483,0.19003013,8556.0,8556.0
94,11.761,3.336,7.922,1.046,25.279,22.326,7.9789802,10.96168499,1.38785809696e+13,13644580922.9,0.76764083,0.12220678,12.928,6.132,6.775,2.167,33.887,42.483,14.50074836,14.93342796,1.3857645762e+13,23505303523.4,0.82887093,0.19138551,8648.0,8648.0
