Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
36,16.088,18.616,8.165,2.366,45.313,56.169,45.20902292,43.67245675,6.05862669845e+13,1.34430865192e+11,0.64802888,0.32817302,16.029,46.191,7.777,4.745,47.583,166.853,25.9824679,235.38135691,6.0617674663e+13,86863784833.1,0.63008273,0.36178663,3312.0,3312.0
37,16.088,18.616,8.165,2.366,45.313,56.169,45.20902292,43.67245675,6.05862669845e+13,1.34430865192e+11,0.64802888,0.32607886,16.029,44.622,7.777,4.604,47.583,164.463,25.9824679,242.93044845,6.0617674663e+13,86863784833.1,0.69754722,0.32022887,3404.0,3404.0
38,21.99,46.857,8.165,4.372,45.388,183.317,49.73963783,232.89623761,6.05862669845e+13,70457552263.5,0.72820375,0.29482143,16.029,43.223,7.777,4.363,47.583,158.991,25.9824679,232.25363488,6.0617674663e+13,86863784833.1,0.69754722,0.31719967,3496.0,3496.0
39,28.707,54.777,8.881,4.758,78.105,204.31,60.37462878,292.43743643,6.05869708393e+13,65740259183.8,0.75838668,0.22844488,16.029,42.378,8.045,3.964,48.748,162.67,25.43334557,225.59969404,6.06186332076e+13,86863784833.1,0.69754722,0.2555802,3588.0,3588.0
40,28.707,51.819,8.881,4.654,78.105,201.105,60.37462878,287.713206,6.05869708393e+13,65740259183.8,0.76022275,0.26613276,16.029,41.347,8.045,3.805,48.748,160.813,25.43334557,223.84149741,6.06186332076e+13,86863784833.1,0.69754722,0.25601532,3680.0,3680.0
41,23.567,52.593,9.098,4.57,45.388,196.391,49.73963783,288.25015676,6.05873514091e+13,43711405840.0,0.77893109,0.17338822,16.029,40.25,8.045,3.805,48.748,160.813,25.43334557,215.31187963,6.06186332076e+13,86863784833.1,0.69754722,0.22895672,3772.0,3772.0
42,23.567,51.464,9.098,4.553,45.388,191.106,49.73963783,282.74953727,6.05873514091e+13,43711405840.0,0.7629948,0.2091505,16.029,39.245,8.045,3.805,48.748,158.716,25.43334557,216.40802768,6.06186332076e+13,86863784833.1,0.69754722,0.28794031,3864.0,3864.0
43,40.545,54.879,10.534,4.309,121.621,205.979,170.70760846,304.87112756,6.05900425367e+13,43711405840.0,0.79970051,0.21471633,16.029,37.12,8.045,3.805,48.748,149.153,25.43334557,201.77403842,6.06186332076e+13,86863784833.1,0.69754722,0.28362535,3956.0,3956.0
44,40.172,54.059,10.486,4.236,121.621,204.413,173.96193203,293.13175354,6.05900425367e+13,43711405840.0,0.79422788,0.19504047,16.029,36.712,8.045,3.805,48.748,149.153,25.43334557,201.92301466,6.06186332076e+13,86863784833.1,0.69754722,0.35457539,4048.0,4048.0
45,40.172,53.048,10.486,4.203,121.621,198.758,167.64287543,290.09088116,6.05900425367e+13,43711405840.0,0.80041254,0.17936006,16.029,36.712,8.045,3.805,48.748,146.513,25.43334557,202.5285639,6.06186332076e+13,86863784833.1,0.69754722,0.38693306,4140.0,4140.0
46,39.816,52.746,10.486,4.17,127.513,196.222,167.59316376,287.11258263,6.05900425367e+13,43711395127.7,0.80102673,0.18122052,14.776,5.13,7.741,2.582,42.737,46.666,21.12459763,19.49966424,6.06186332076e+13,86970467279.8,0.69754722,0.27375232,4232.0,4232.0
47,38.388,52.417,10.413,4.161,128.455,187.458,164.86054762,270.92171568,6.05900425367e+13,43700287519.5,0.80503159,0.1517614,13.476,4.976,7.049,1.947,32.282,24.342,20.70631377,11.81154262,6.06389739435e+13,1.05772112393e+11,0.6481424,0.26939865,4324.0,4324.0
48,36.748,51.412,10.342,4.115,126.703,184.612,160.0781645,267.52665753,6.05900425367e+13,43700287519.5,0.7893473,0.14394204,13.476,4.976,7.049,1.947,32.282,24.342,20.70631377,11.81154262,6.06389739435e+13,1.05772112393e+11,0.6481424,0.23991524,4416.0,4416.0
49,36.448,51.234,10.342,4.082,122.856,185.275,157.86705056,263.46978013,6.05900425367e+13,43700287519.5,0.8156988,0.15894723,13.476,4.976,7.049,1.947,32.282,24.342,20.70631377,11.81154262,6.06389739435e+13,1.05772112393e+11,0.6481424,0.23991524,4508.0,4508.0
50,36.448,50.961,10.28,4.053,120.889,187.637,154.50267359,250.84288162,6.05900425367e+13,43700287519.5,0.79813342,0.17993962,13.476,4.976,7.049,1.947,32.282,24.342,20.70631377,11.81154262,6.06389739435e+13,1.05772112393e+11,0.6481424,0.26939865,4600.0,4600.0
51,36.117,48.853,10.28,4.034,118.924,174.525,152.06779372,251.99754035,6.05900425367e+13,43700287519.5,0.78901337,0.1824466,13.476,4.976,7.049,1.947,32.282,24.342,20.70631377,11.81154262,6.06389739435e+13,1.05772112393e+11,0.6481424,0.26939865,4692.0,4692.0
52,35.884,48.535,10.254,3.955,117.947,172.399,146.18619661,248.22977059,6.05900425367e+13,43700287519.5,0.80572016,0.16997509,13.787,5.652,6.994,1.93,32.381,21.391,20.70631377,10.9506919,6.06389739435e+13,1.05771242811e+11,0.67277809,0.18145686,4784.0,4784.0
53,15.72,43.314,8.606,3.753,56.821,161.288,38.35299175,234.61607554,6.05900425367e+13,43700298116.2,0.79706997,0.24697149,13.787,5.652,6.994,1.93,32.381,21.391,20.70631377,10.9506919,6.06389739435e+13,1.05771242811e+11,0.67277809,0.18145686,4876.0,4876.0
54,15.72,42.94,8.606,3.637,56.821,147.152,38.35299175,233.10640418,6.05900425367e+13,43700298116.2,0.80518843,0.24623698,13.787,5.652,6.994,1.93,32.381,21.391,20.70631377,10.9506919,6.06389739435e+13,1.05771242811e+11,0.67277809,0.18145686,4968.0,4968.0
55,15.72,42.278,8.606,3.668,56.821,143.423,38.35299175,229.12553683,6.05900425367e+13,43700298116.2,0.77672889,0.2397231,13.787,5.652,6.994,1.93,32.381,21.391,20.70631377,10.9506919,6.06389739435e+13,1.05771242811e+11,0.67277809,0.18145686,5060.0,5060.0
56,15.72,42.278,8.606,3.699,56.821,143.423,38.35299175,224.15881851,6.05900425367e+13,43700298116.2,0.76096717,0.2397231,13.787,5.652,6.994,1.93,32.381,21.391,20.70631377,10.9506919,6.06389739435e+13,1.05771242811e+11,0.67277809,0.18145686,5152.0,5152.0
57,14.327,34.832,7.57,3.233,45.852,116.422,26.32264723,182.65023513,6.06055931103e+13,72137856582.5,0.72738644,0.26891953,13.787,5.652,6.994,1.93,32.381,21.391,20.70631377,10.9506919,6.06389739435e+13,1.05771242811e+11,0.67277809,0.18145686,5244.0,5244.0
58,14.327,32.36,7.611,3.191,45.15,117.343,25.7770464,185.58997648,6.06055931103e+13,72137856582.5,0.7304806,0.27555506,14.896,5.937,6.855,1.902,37.227,21.524,21.12459763,10.39940041,6.06389739435e+13,1.05771109594e+11,0.6481424,0.15781685,5336.0,5336.0
59,14.327,32.36,7.611,3.153,45.15,115.385,25.7770464,173.27197176,6.06163222524e+13,95953372861.9,0.73221046,0.27388724,14.787,5.736,6.855,1.662,35.274,21.322,20.63485031,10.71232103,6.06389739435e+13,1.05771625068e+11,0.62280683,0.14179515,5428.0,5428.0
60,14.327,32.36,7.611,3.153,45.15,115.385,25.7770464,173.27197176,6.06163222524e+13,95953372861.9,0.74239338,0.27563049,14.787,5.736,6.855,1.662,35.274,21.322,20.63485031,10.71232103,6.06389739435e+13,1.05771625068e+11,0.62844171,0.14179515,5520.0,5520.0
61,14.327,32.36,7.611,3.13,45.15,115.385,25.7770464,169.26874112,6.06163222524e+13,95953372862.0,0.73808521,0.27570909,14.768,5.489,6.855,1.618,43.656,22.92,21.33558665,12.63998353,6.06389739435e+13,1.0577050002e+11,0.6481424,0.14404567,5612.0,5612.0
62,14.327,31.5,7.611,3.13,45.15,114.452,25.7770464,165.06346437,6.06163222524e+13,95953372862.0,0.74489108,0.27986922,14.768,5.489,6.855,1.618,43.656,22.92,21.33558665,12.63998353,6.06389739435e+13,1.0577050002e+11,0.6481424,0.14404567,5704.0,5704.0
63,14.022,31.369,7.611,3.055,45.15,112.037,25.03418894,161.59647148,6.06402045246e+13,82627240640.1,0.74443641,0.27865585,14.768,5.489,6.855,1.618,43.656,22.92,21.33558665,12.63998353,6.06389739435e+13,1.0577050002e+11,0.6481424,0.14404567,5796.0,5796.0
64,14.022,31.369,7.611,2.93,45.15,112.037,25.03418894,159.43231509,6.06402045246e+13,82627240640.1,0.74304294,0.27715075,14.768,5.489,6.855,1.618,43.656,22.92,21.33558665,12.63998353,6.06389739435e+13,1.0577050002e+11,0.6481424,0.14404567,5888.0,5888.0
65,14.022,28.617,7.611,2.87,45.15,102.0,25.03418894,159.10543987,6.06402045246e+13,82627240640.1,0.72745594,0.27886105,14.768,5.489,6.855,1.618,43.656,22.92,21.33558665,12.63998353,6.06389739435e+13,1.0577050002e+11,0.6481424,0.14404567,5980.0,5980.0
66,14.022,28.617,7.611,2.832,45.15,102.0,25.03418894,156.91181782,6.06402045246e+13,82627240640.1,0.74104273,0.27501414,14.768,5.676,6.99,1.597,41.39,22.92,21.40196432,12.17233677,6.06389739435e+13,1.05781043819e+11,0.6481424,0.1887483,6072.0,6072.0
67,14.022,28.749,7.611,2.875,45.15,96.773,25.03418894,154.47516345,6.06402045246e+13,82627240640.1,0.6428297,0.28738966,14.768,5.676,6.99,1.596,41.39,23.03,21.40196432,12.17233677,6.06389739435e+13,1.05781043819e+11,0.61750905,0.20715251,6164.0,6164.0
68,14.022,28.749,7.611,2.875,45.15,91.077,25.03418894,153.36784826,6.06402045246e+13,82627240640.1,0.64278221,0.26462156,13.787,5.467,7.041,1.668,39.126,20.201,21.01068026,12.62841025,6.06389739435e+13,1.05781043819e+11,0.63020829,0.20715251,6256.0,6256.0
69,14.601,27.049,7.57,2.836,46.396,91.027,26.91517337,146.64839871,6.06402045246e+13,82627131760.1,0.64278221,0.23770207,13.787,5.467,7.041,1.668,39.126,20.201,21.01068026,12.62841025,6.06389739435e+13,1.05781043819e+11,0.63020829,0.20715251,6348.0,6348.0
70,12.559,7.466,7.57,2.074,46.396,39.857,24.68764298,46.94864423,6.06402045246e+13,82627131760.1,0.64278221,0.29596605,13.787,5.185,7.207,1.668,39.115,17.636,23.55049811,11.06933455,6.06389739435e+13,1.05860157687e+11,0.65370907,0.20035919,6440.0,6440.0
71,12.559,7.466,7.57,2.074,46.396,39.857,24.68764298,46.94864423,6.06402045246e+13,82627131760.1,0.64278221,0.27685852,13.787,5.185,7.207,1.668,39.115,17.636,23.55049811,11.06933455,6.06389739435e+13,1.05860157687e+11,0.65370907,0.20035919,6532.0,6532.0
72,12.559,7.466,7.57,2.074,46.396,39.857,24.68764298,46.94864423,6.06402045246e+13,82627131760.1,0.64278221,0.27355301,13.787,5.185,7.207,1.668,39.115,17.636,23.55049811,11.06933455,6.06389739435e+13,1.05860157687e+11,0.65370907,0.20035919,6624.0,6624.0
73,12.617,7.466,7.57,1.92,48.175,38.934,24.91361264,46.94864423,6.06402045246e+13,82627139032.0,0.64278221,0.24605523,13.787,5.185,7.207,1.668,39.115,17.636,23.55049811,11.06933455,6.06389739435e+13,1.05860157687e+11,0.65370907,0.20035919,6716.0,6716.0
74,12.617,7.466,7.57,1.873,48.175,38.934,24.91361264,47.04142268,6.06403198187e+13,82627139032.0,0.58163073,0.22630309,13.787,5.185,7.207,1.668,39.115,17.636,23.55049811,11.06933455,6.06389739435e+13,1.05860157687e+11,0.65370907,0.20035919,6808.0,6808.0
75,12.617,7.466,7.57,1.873,48.175,38.934,24.91361264,47.04142268,6.06403198187e+13,82627139032.0,0.58163073,0.22694964,13.787,5.455,7.207,1.668,39.115,17.24,23.55049811,11.06933455,6.06389739435e+13,1.41744245852e+11,0.65370907,0.10931064,6900.0,6900.0
76,12.617,7.466,7.57,1.873,48.175,38.934,24.91361264,47.04142268,6.06403198187e+13,82627139032.0,0.58163073,0.2339838,13.787,5.455,7.207,1.668,39.115,17.24,23.55049811,11.06933455,6.06389739435e+13,1.41744245852e+11,0.65370907,0.10818626,6992.0,6992.0
77,12.617,7.466,7.57,1.873,48.175,38.934,24.91361264,47.04142268,6.06403198187e+13,82627139032.0,0.58163073,0.25123273,13.787,5.455,7.207,1.668,39.115,17.24,23.55049811,11.06933455,6.06389739435e+13,1.41744245852e+11,0.65370907,0.10145804,7084.0,7084.0
78,12.617,7.466,7.57,1.873,48.175,38.934,24.91361264,47.04142268,6.06403198187e+13,82627139032.0,0.58163073,0.2646085,13.787,5.455,7.207,1.668,39.115,17.24,23.55049811,11.06933455,6.06389739435e+13,1.41744245852e+11,0.65370907,0.1006943,7176.0,7176.0
79,12.617,7.466,7.57,1.873,48.175,38.934,24.91361264,47.04142268,6.06403198187e+13,82627139032.0,0.58163073,0.25682908,13.787,5.455,7.207,1.668,39.115,17.24,23.55049811,11.06933455,6.06389739435e+13,1.41744245852e+11,0.65370907,0.105925,7268.0,7268.0
80,12.617,7.179,7.57,1.86,47.631,38.001,24.91361264,42.55507599,6.06403198187e+13,82627139032.0,0.61559684,0.25982898,13.787,5.455,7.207,1.668,39.115,17.24,23.55049811,11.06933455,6.06389739435e+13,1.41744245852e+11,0.65370907,0.11511364,7360.0,7360.0
81,12.617,7.179,7.57,1.86,47.631,38.001,24.91361264,42.55507599,6.06403198187e+13,82627139032.0,0.64977049,0.24871392,13.787,5.455,7.207,1.668,39.115,17.24,23.55049811,11.06933455,6.06389739435e+13,1.41744245852e+11,0.65370907,0.11615353,7452.0,7452.0
82,12.617,7.179,7.57,1.86,47.631,38.001,24.91361264,42.55507599,6.06403198187e+13,82627139032.0,0.64977049,0.24690217,13.787,5.455,7.207,1.668,39.115,17.24,23.55049811,11.06933455,6.06389739435e+13,1.41744245852e+11,0.65370907,0.12146498,7544.0,7544.0
83,12.617,6.893,7.57,1.902,37.206,41.764,24.91361264,25.74285203,6.06403198187e+13,82627139032.0,0.67398617,0.29801159,13.787,5.455,7.207,1.668,39.115,17.24,20.76069811,11.04342986,6.06390732667e+13,1.41849492234e+11,0.62302698,0.12834437,7636.0,7636.0
84,12.758,6.922,7.56,1.975,37.206,44.274,24.91361264,49.64338064,6.06403198187e+13,82627108287.9,0.75279975,0.28498759,13.787,5.455,7.207,1.668,39.115,17.24,20.76069811,11.04342986,6.06390732667e+13,1.41849492234e+11,0.62302698,0.12834437,7728.0,7728.0
85,12.758,6.922,7.56,1.975,37.206,44.274,24.91361264,49.64338064,6.06403198187e+13,82627108287.9,0.75279975,0.282923,13.787,4.697,7.207,1.266,39.115,16.703,19.87642597,11.04342986,6.06390732667e+13,1.41849492234e+11,0.62302698,0.20181225,7820.0,7820.0
86,12.758,6.922,7.56,1.975,37.206,44.274,24.91361264,49.64338064,6.06403198187e+13,82627108287.9,0.76982598,0.29248102,13.787,4.697,7.372,1.266,39.126,16.703,20.11741604,11.04342986,6.06390732667e+13,1.42170448441e+11,0.62302698,0.21624804,7912.0,7912.0
87,12.758,6.922,7.56,1.975,37.206,44.274,24.91361264,49.64338064,6.06403198187e+13,82627108287.9,0.76982598,0.29143398,13.787,4.697,7.372,1.266,39.126,16.703,20.11741604,11.04342986,6.06390732667e+13,1.42170448441e+11,0.62302698,0.21624804,8004.0,8004.0
88,12.816,7.039,7.56,2.263,37.206,41.937,24.91361264,49.39788277,6.06403198187e+13,82627085677.3,0.74727439,0.25768097,13.787,4.697,7.372,1.266,39.126,16.703,20.11741604,11.04342986,6.06390732667e+13,1.42170448441e+11,0.62302698,0.21624804,8096.0,8096.0
89,12.816,7.039,7.56,2.263,37.206,41.937,24.91361264,49.39788277,6.06403198187e+13,82627085677.3,0.74727439,0.2529899,13.787,4.697,7.372,1.266,39.126,16.703,20.11741604,11.04342986,6.06390732667e+13,1.42170448441e+11,0.62302698,0.21624804,8188.0,8188.0
90,11.294,6.069,7.362,1.828,32.573,32.922,24.06179201,24.63827406,6.06403198187e+13,82627085677.3,0.67398617,0.24673268,13.787,5.171,7.372,1.266,39.126,16.043,20.11741604,9.94002183,6.06390732667e+13,1.42170327495e+11,0.62302698,0.19652275,8280.0,8280.0
91,11.236,6.069,7.362,0.731,30.068,32.033,22.76109733,24.38358897,6.06403198187e+13,82629010403.4,0.6698701,0.32148082,14.197,4.875,7.232,1.166,39.126,15.581,23.27746273,9.94002183,6.06390732667e+13,1.42170327495e+11,0.62302698,0.13032898,8372.0,8372.0
92,11.236,6.069,7.362,0.731,30.068,32.033,22.76109733,24.38358897,6.06403198187e+13,82629010403.4,0.6698701,0.32759485,14.197,4.875,7.232,1.166,39.126,15.581,23.27746273,9.94002183,6.06390732667e+13,1.42170327495e+11,0.62302698,0.13032898,8464.0,8464.0
