Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
24,49.595,95.744,10.558,6.498,154.829,321.031,194.53268465,434.49370218,2.85000539875e+13,1.11621345075e+11,0.73479943,0.29792968,20.044,12.182,8.34,2.188,52.028,40.73,44.13358884,139.85853419,2.84736850174e+13,94002430565.9,0.78687613,0.1922454,2208.0,2208.0
25,49.269,90.124,10.558,6.614,147.706,306.005,185.13853906,404.1660952,2.85000539875e+13,1.11621345075e+11,0.74083187,0.28671124,19.857,12.182,8.34,1.452,54.204,39.905,44.13358884,140.5339511,2.84736850174e+13,94002430565.9,0.78687613,0.1922454,2300.0,2300.0
26,48.002,77.536,10.509,6.374,139.818,294.579,184.96758356,371.10234384,2.85000539875e+13,1.11621345075e+11,0.74594438,0.25684542,19.857,12.182,8.34,1.467,54.204,39.905,44.13358884,93.69685672,2.84736850174e+13,86487462149.1,0.78687613,0.18239929,2392.0,2392.0
27,21.049,73.171,7.838,6.243,46.818,271.702,36.28974912,373.61127212,2.85015701992e+13,1.11621348933e+11,0.66663587,0.27863353,19.857,12.182,8.34,1.3,54.204,41.28,44.13358884,93.69685672,2.84737858184e+13,86487462149.1,0.77176767,0.18239929,2484.0,2484.0
28,18.916,71.595,7.885,6.055,44.555,253.971,33.72625779,355.446841,2.85015701992e+13,1.11621348933e+11,0.70823828,0.28951634,19.857,8.232,8.34,1.092,58.022,53.475,44.13358884,96.0657415,2.84737858184e+13,86487462149.1,0.761315,0.22839285,2576.0,2576.0
29,16.741,45.619,7.885,5.26,36.013,150.309,33.72625779,232.94195983,2.85015870253e+13,1.11621348933e+11,0.64520792,0.21952569,19.857,8.232,8.34,1.092,58.022,53.475,44.13358884,96.0657415,2.8498872302e+13,1.14963512816e+11,0.761315,0.22839285,2668.0,2668.0
30,16.741,45.619,7.885,5.1,36.248,150.309,33.72625779,262.55471075,2.85015870253e+13,1.11870074411e+11,0.68635964,0.16224977,21.661,8.406,8.34,1.469,55.845,54.075,44.13358884,92.37366954,2.8498872302e+13,1.14963512816e+11,0.761315,0.23036916,2760.0,2760.0
31,16.741,45.619,7.885,4.529,36.248,150.309,28.95438443,254.68795246,2.85022767798e+13,1.11870074411e+11,0.68635964,0.17343995,20.763,8.104,8.34,1.548,51.958,50.358,33.72726995,92.64779174,2.8498872302e+13,1.09973414002e+11,0.70572928,0.21609438,2852.0,2852.0
32,16.519,46.479,7.885,4.529,36.248,149.301,28.95438443,212.47911572,2.85022792327e+13,1.11870074411e+11,0.68563122,0.16008997,20.885,8.392,8.34,1.031,51.958,50.845,33.72726995,94.11138768,2.8498872302e+13,1.09973413869e+11,0.72044055,0.27693899,2944.0,2944.0
33,16.519,43.896,7.885,4.44,36.248,135.387,28.95438443,188.37280209,2.85022792327e+13,1.11870074411e+11,0.68563122,0.17116725,20.938,10.298,8.704,1.312,50.161,50.945,33.81682174,97.02582413,2.8498872302e+13,1.09613338398e+11,0.71465898,0.21240764,3036.0,3036.0
34,16.519,42.605,7.419,4.28,36.248,135.387,31.04928895,183.19207792,2.85141970789e+13,1.11870074411e+11,0.68563122,0.19558972,20.938,10.298,8.704,1.312,50.161,50.945,33.81682174,97.02582413,2.8498872302e+13,1.09613338398e+11,0.71465898,0.22977786,3128.0,3128.0
35,15.887,41.133,7.48,3.875,36.248,135.035,30.63530759,182.22944774,2.85141970789e+13,1.1187007441e+11,0.68563122,0.20554661,20.334,10.574,8.704,1.312,44.268,50.945,28.90040879,97.02582413,2.8498872302e+13,1.09605348597e+11,0.71282563,0.21230863,3220.0,3220.0
36,15.887,37.112,7.48,3.875,36.248,134.86,30.63530759,176.64484133,2.85141970789e+13,1.1187007441e+11,0.68563122,0.20739791,20.334,10.484,8.704,1.421,44.268,29.366,28.90040879,82.56706571,2.8498872302e+13,1.0960022108e+11,0.65646872,0.22075739,3312.0,3312.0
37,15.887,36.981,7.48,3.875,36.248,128.671,30.63530759,172.95285013,2.85141970789e+13,1.1187007441e+11,0.68563122,0.21255689,19.065,10.484,8.764,1.421,44.068,32.325,28.90040879,84.00197191,2.8498872302e+13,1.0960022108e+11,0.69818653,0.18588358,3404.0,3404.0
38,15.887,36.432,7.48,3.875,36.248,128.671,30.63530759,171.74849339,2.85141970789e+13,1.1187007441e+11,0.68474187,0.2271316,19.065,10.484,8.764,1.421,44.068,32.325,28.90040879,84.00197191,2.8498872302e+13,1.0960022108e+11,0.69818653,0.22187553,3496.0,3496.0
39,15.887,33.984,7.48,3.577,36.248,121.932,30.63530759,167.87767414,2.85141970789e+13,1.1187007441e+11,0.68474187,0.21939033,20.666,19.661,8.898,3.056,51.31,81.702,53.35817434,161.02226312,2.8498872302e+13,1.0960022108e+11,0.7541336,0.21040986,3588.0,3588.0
40,15.887,33.984,7.48,3.577,36.248,121.932,30.63530759,167.87767414,2.85141970789e+13,1.1187007441e+11,0.68474187,0.26247469,20.666,20.203,8.898,2.709,51.31,81.702,53.35817434,161.28309481,2.8498872302e+13,1.0959952476e+11,0.76615844,0.17397919,3680.0,3680.0
41,17.647,33.264,7.48,3.634,37.432,121.475,30.04718114,154.95877642,2.85141970789e+13,1.1187007441e+11,0.68474187,0.26478255,21.534,20.203,8.898,2.709,51.31,87.324,51.75854247,134.58772048,2.84988913578e+13,1.0959952476e+11,0.68055084,0.18272065,3772.0,3772.0
42,17.647,33.602,7.48,3.577,36.248,121.932,29.34992184,149.28700687,2.85141970789e+13,1.1187007441e+11,0.63003045,0.26363344,21.534,20.203,8.898,2.709,51.31,87.324,51.75854247,134.58772048,2.84988913578e+13,1.0959952476e+11,0.68055084,0.18273511,3864.0,3864.0
43,17.647,32.956,7.48,3.577,36.248,114.908,29.34992184,147.06955536,2.85141970789e+13,1.1187007441e+11,0.63003045,0.2658916,21.534,20.203,8.898,2.709,51.31,87.324,51.75854247,134.58772048,2.84988913578e+13,1.0959952476e+11,0.68055084,0.1854253,3956.0,3956.0
44,17.647,32.94,7.48,3.522,36.013,114.908,29.34992184,146.47787753,2.85141970789e+13,1.1187007441e+11,0.58504734,0.33517969,21.534,21.019,8.658,1.421,57.417,87.324,51.75854247,135.0357605,2.84988913578e+13,1.09441157567e+11,0.68055084,0.21550417,4048.0,4048.0
45,17.647,32.763,7.699,3.412,36.013,115.916,26.22071603,148.31608211,2.85360571017e+13,1.11800052671e+11,0.57553873,0.37184424,20.523,11.89,8.658,1.601,54.505,88.284,33.54747258,138.1770534,2.84988913578e+13,1.07502415968e+11,0.68834931,0.23770843,4140.0,4140.0
46,17.647,31.907,7.699,3.412,36.013,111.728,26.22071603,144.37709032,2.85360571017e+13,1.11800052671e+11,0.57553873,0.38292546,20.523,11.89,8.658,1.601,54.505,88.284,33.54747258,138.1770534,2.84988913578e+13,1.07502415968e+11,0.71775633,0.25041288,4232.0,4232.0
47,17.647,32.147,7.672,3.425,36.013,114.267,26.22071603,144.36991175,2.85360571017e+13,1.11821098782e+11,0.57072031,0.47594924,20.523,11.89,8.658,1.601,54.505,88.284,33.54747258,138.1770534,2.84988913578e+13,1.07502415968e+11,0.71775633,0.24726248,4324.0,4324.0
48,17.647,32.147,7.672,3.275,36.013,114.267,26.22071603,144.61642175,2.85360571017e+13,1.11821098782e+11,0.57072031,0.45665687,20.523,11.89,8.658,1.601,54.505,88.284,33.54747258,138.1770534,2.84988913578e+13,1.07502415968e+11,0.71775633,0.25569037,4416.0,4416.0
49,17.647,34.813,7.919,3.404,36.013,114.521,26.22071603,144.61642175,2.85360571017e+13,1.11382774572e+11,0.66920718,0.32726714,20.523,11.911,8.658,1.547,53.723,88.284,33.17202577,138.1770534,2.84988913578e+13,1.07308854955e+11,0.71775633,0.26348564,4508.0,4508.0
50,14.104,12.161,7.372,1.829,34.36,37.038,19.35717386,21.70592681,2.85360571017e+13,1.11545287033e+11,0.56678581,0.34723885,20.523,11.932,8.658,1.493,52.941,88.284,33.54874594,138.1770534,2.84988913578e+13,1.07307563494e+11,0.62904171,0.26945535,4600.0,4600.0
51,14.104,12.161,7.372,1.829,34.36,37.038,19.35717386,21.70592681,2.85360571017e+13,1.11545287033e+11,0.56678581,0.3457683,20.19,11.255,8.847,1.574,52.941,52.587,32.36106865,131.48929856,2.84988913578e+13,1.06995003048e+11,0.76389133,0.24977298,4692.0,4692.0
52,14.104,10.804,7.372,1.864,36.013,37.261,19.35717386,28.45227739,2.85360571017e+13,1.03637016734e+11,0.56678581,0.34565061,21.026,11.189,7.924,2.085,51.289,47.235,32.36106865,128.47248904,2.84988913578e+13,1.0699406619e+11,0.76265641,0.18002599,4784.0,4784.0
53,14.104,10.804,7.372,1.864,36.013,37.261,19.35717386,28.45227739,2.85360571017e+13,1.03637016734e+11,0.56678581,0.35060513,21.026,10.77,7.924,1.823,51.289,47.235,33.38309616,124.47412446,2.84988913578e+13,97463352715.1,0.68804277,0.23642677,4876.0,4876.0
54,14.104,10.804,7.372,1.864,36.013,37.261,19.35717386,28.45227739,2.85360571017e+13,1.03637016734e+11,0.56678581,0.3668297,21.026,11.447,8.13,2.079,43.603,48.466,33.31901763,128.26269607,2.85088819411e+13,91213711911.5,0.69085966,0.21995851,4968.0,4968.0
55,14.104,11.547,7.372,1.775,36.013,37.658,18.60483027,28.45227739,2.85360571017e+13,1.03637016734e+11,0.65015942,0.38552221,21.026,11.447,8.13,2.079,43.603,48.466,33.31901763,128.26269607,2.85088819411e+13,91213711911.5,0.69085966,0.23364277,5060.0,5060.0
56,14.104,11.547,7.372,1.775,36.013,37.658,18.60483027,28.45227739,2.85360571017e+13,1.03637016734e+11,0.65015942,0.37909179,20.19,11.447,7.924,2.386,40.136,46.919,32.25307543,116.84471367,2.85112395675e+13,1.11174931772e+11,0.67715258,0.36500888,5152.0,5152.0
57,14.104,11.547,7.372,1.775,36.013,37.658,18.60483027,28.45227739,2.85360571017e+13,1.03637016734e+11,0.65015942,0.37909179,20.19,11.447,7.924,2.386,40.136,46.919,32.25307543,116.84471367,2.85112395675e+13,1.11174931772e+11,0.67715258,0.3642654,5244.0,5244.0
58,15.363,11.547,7.339,1.775,32.407,37.658,18.60483027,27.63855148,2.85360571017e+13,1.03637016734e+11,0.64432205,0.3827517,20.19,11.447,7.924,2.386,40.136,46.919,32.25307543,116.84471367,2.85112395675e+13,1.11174931772e+11,0.67715258,0.37137923,5336.0,5336.0
59,15.363,11.547,7.339,1.775,32.407,37.658,18.60483027,27.63855148,2.85360571017e+13,1.03637016734e+11,0.64432205,0.38561531,20.19,11.447,7.924,2.386,40.136,46.919,32.25307543,114.8962975,2.85112395675e+13,1.11174931772e+11,0.67715258,0.30509338,5428.0,5428.0
60,15.363,11.547,7.339,1.775,32.407,37.658,18.60483027,27.63855148,2.85360571017e+13,1.03637016734e+11,0.64432205,0.3767801,20.19,11.447,7.924,2.386,40.136,46.919,32.25307543,114.8962975,2.85112395675e+13,1.11174931772e+11,0.67715258,0.31811371,5520.0,5520.0
61,15.363,11.937,7.167,1.875,32.407,37.658,13.93349756,25.69777678,2.85363087782e+13,1.03637016734e+11,0.64432205,0.30072432,20.19,11.447,7.924,2.386,40.136,46.919,32.25307543,111.86050192,2.85112395675e+13,1.11174931772e+11,0.67715258,0.30648788,5612.0,5612.0
62,15.363,11.937,7.167,1.875,32.407,37.658,13.93349756,25.69777678,2.85363087782e+13,1.03637016734e+11,0.64432205,0.30227504,20.19,11.447,7.924,2.386,40.136,46.919,32.25307543,111.13385571,2.85112395675e+13,1.11174931772e+11,0.67715258,0.40764621,5704.0,5704.0
63,15.363,11.937,7.167,1.875,32.407,37.658,13.93349756,25.69777678,2.85363087782e+13,1.03637016734e+11,0.64432205,0.30799338,20.19,11.447,7.924,2.386,40.136,46.919,32.25307543,111.13385571,2.85112395675e+13,1.11174931772e+11,0.67715258,0.39303392,5796.0,5796.0
64,11.918,9.672,7.146,1.025,29.843,12.186,13.93349756,21.91326884,2.85363087782e+13,1.03294616759e+11,0.59582581,0.29546466,20.19,10.77,7.924,1.941,40.163,45.776,32.19477913,108.61845641,2.85112410525e+13,1.11174931772e+11,0.61587989,0.39522626,5888.0,5888.0
65,11.918,8.615,7.146,1.059,29.843,14.53,13.93349756,21.22736725,2.85363087782e+13,1.02216720392e+11,0.60196699,0.29546466,20.19,10.286,7.924,1.496,41.812,45.776,32.25307543,107.15025624,2.8511426236e+13,1.11174931772e+11,0.62938017,0.40008998,5980.0,5980.0
66,11.918,8.615,7.146,1.059,29.843,14.53,13.93349756,21.22736725,2.85363087782e+13,1.02216720392e+11,0.60196699,0.29546466,20.19,10.286,7.924,1.496,41.812,45.776,32.25307543,105.2066787,2.8511426236e+13,1.11174931772e+11,0.65893015,0.41092975,6072.0,6072.0
67,11.918,8.615,7.146,1.059,29.843,14.53,13.93349756,21.22736725,2.85363087782e+13,1.02216720392e+11,0.60196699,0.29546466,20.19,10.286,7.924,1.496,41.812,45.776,32.25307543,104.43919575,2.8511426236e+13,1.11174931772e+11,0.65893015,0.31177686,6164.0,6164.0
68,15.363,12.356,7.146,1.295,32.407,36.476,18.60483027,23.49520969,2.85542046074e+13,1.10916885731e+11,0.63103259,0.35029895,20.19,10.286,7.924,1.496,41.812,45.776,32.25307543,104.43919575,2.8511426236e+13,1.11174931772e+11,0.65893015,0.31648595,6256.0,6256.0
69,15.363,10.868,7.146,1.295,32.407,36.476,13.93349756,23.93601793,2.85542046074e+13,1.10916885731e+11,0.53567113,0.3991837,20.19,10.286,7.924,1.496,41.812,45.776,32.25307543,104.43919575,2.8511426236e+13,1.14928687464e+11,0.65893015,0.31996359,6348.0,6348.0
70,15.363,10.868,7.146,1.295,32.407,36.476,13.93349756,23.93601793,2.85542046074e+13,1.10916885731e+11,0.53567113,0.41630653,20.19,10.192,7.698,1.48,41.812,44.389,30.80436266,103.53325058,2.8511426236e+13,1.14924550934e+11,0.65893015,0.30815791,6440.0,6440.0
71,15.363,10.868,7.146,1.295,32.407,36.476,13.93349756,23.93601793,2.85542046074e+13,1.10916885731e+11,0.53567113,0.39630508,20.19,10.192,7.698,1.48,41.812,44.389,30.80436266,102.88151147,2.8511426236e+13,1.14924550934e+11,0.75028426,0.36940425,6532.0,6532.0
72,15.363,10.868,7.146,1.295,32.407,36.476,13.93349756,23.93601793,2.85542046074e+13,1.10916885731e+11,0.53567113,0.39597786,20.19,23.736,7.871,3.105,43.143,90.57,33.5154432,128.8212959,2.8511426236e+13,94215999970.7,0.75309238,0.34403162,6624.0,6624.0
73,15.363,10.868,7.146,1.295,32.407,36.476,13.93349756,23.93601793,2.85542046074e+13,1.10916885731e+11,0.53567113,0.40215761,20.19,23.736,7.871,3.105,43.143,90.57,33.5154432,128.8212959,2.8511426236e+13,94215999970.7,0.75482918,0.35424918,6716.0,6716.0
74,15.363,10.868,7.146,1.295,32.407,36.476,13.93349756,23.93601793,2.85542046074e+13,1.10916885731e+11,0.53567113,0.41089834,20.19,23.736,7.871,2.943,43.143,88.152,33.5154432,128.95089724,2.8511426236e+13,94215999970.7,0.74780708,0.36096309,6808.0,6808.0
75,15.363,10.868,7.146,1.295,32.407,36.476,13.93349756,23.93601793,2.85542046074e+13,1.10916885731e+11,0.53567113,0.41393103,20.19,22.719,8.196,2.943,43.143,89.161,33.5154432,129.13985857,2.8511426236e+13,94215995697.2,0.74436756,0.4327853,6900.0,6900.0
76,11.956,9.672,7.146,1.988,32.407,39.311,13.93349756,24.57086414,2.85542046074e+13,98004442017.2,0.6317716,0.34853964,17.56,21.936,7.817,3.275,45.65,89.997,36.05386666,129.28848182,2.85114310197e+13,94215995697.2,0.68781874,0.41675576,6992.0,6992.0
77,11.956,9.672,7.146,1.988,32.407,39.311,13.93349756,24.57086414,2.85542046074e+13,98004442017.2,0.6317716,0.36346119,17.058,22.152,7.817,3.219,51.734,88.445,33.30847807,142.32920401,2.85116169424e+13,93722994566.4,0.68613724,0.46378008,7084.0,7084.0
78,11.956,9.672,7.146,1.988,32.407,39.311,13.93349756,24.57086414,2.85542046074e+13,98004442017.2,0.6317716,0.38506869,20.19,27.024,8.109,3.901,73.263,96.703,81.89222954,145.88742985,2.85116169424e+13,93722994566.4,0.79898425,0.47188653,7176.0,7176.0
79,11.956,8.592,7.146,2.226,31.312,37.651,13.32999159,24.39140727,2.85542046074e+13,98004442002.4,0.6317716,0.42564651,20.19,27.024,8.109,3.901,73.263,96.703,81.89222954,145.88742985,2.85116169424e+13,93722994566.4,0.79476552,0.47188653,7268.0,7268.0
80,11.956,8.592,7.146,2.226,31.312,37.651,13.32999159,24.39140727,2.85542046074e+13,98004442002.4,0.6317716,0.4272013,20.19,27.024,8.109,3.863,73.263,99.242,81.89222954,145.9655271,2.85116169424e+13,93722994566.4,0.80685304,0.47188653,7360.0,7360.0
81,11.956,8.592,7.146,2.226,31.312,37.651,13.32999159,24.39140727,2.85542046074e+13,98004442002.4,0.6317716,0.39106314,20.19,26.731,8.109,3.861,73.263,96.703,81.89222954,145.51992872,2.85116169424e+13,93722994566.4,0.8263129,0.45454748,7452.0,7452.0
82,11.956,8.592,7.146,2.226,31.312,37.651,13.32999159,24.39140727,2.85542046074e+13,98004442002.4,0.6317716,0.39290545,20.19,27.65,8.109,3.861,73.263,96.703,83.83063304,146.06235305,2.85116169424e+13,93684071398.4,0.81581004,0.48632374,7544.0,7544.0
83,11.956,8.592,7.146,2.226,31.312,37.651,13.32999159,24.39140727,2.85542046074e+13,98004442002.4,0.6317716,0.40463463,20.19,26.919,8.109,3.698,73.263,98.495,81.71146752,146.11448725,2.85116169424e+13,93684071398.4,0.83355258,0.48797671,7636.0,7636.0
84,11.956,8.592,7.146,2.226,31.312,37.651,13.32999159,24.39140727,2.85542046074e+13,98004442002.4,0.6317716,0.41757639,20.19,26.767,8.086,3.584,73.263,99.065,80.6942613,146.29161101,2.85510946408e+13,87900220462.4,0.8199701,0.36467626,7728.0,7728.0
85,11.956,8.592,7.685,2.226,31.312,37.651,13.32999159,25.22618925,2.85542046074e+13,98031981772.8,0.57892199,0.33955099,19.349,26.767,8.102,3.431,62.017,94.952,80.6942613,128.49464235,2.85510946408e+13,87900160106.3,0.8474447,0.36982742,7820.0,7820.0
86,11.956,8.592,7.685,2.226,31.312,37.651,13.32999159,25.22618925,2.85542046074e+13,98031981772.8,0.57892199,0.32976709,17.187,26.368,8.102,3.385,62.017,94.952,80.6942613,129.1648517,2.85510946408e+13,87900160106.3,0.84631741,0.36776843,7912.0,7912.0
87,11.956,8.019,7.685,2.265,31.312,32.509,14.02199077,25.22618925,2.85542049424e+13,98031981772.8,0.57892199,0.32619887,17.187,26.043,8.102,3.322,62.017,94.595,80.05255758,129.27648673,2.85510946408e+13,87899641444.4,0.85491536,0.32262682,8004.0,8004.0
88,11.76,8.091,7.405,2.046,31.312,32.509,14.02199077,25.22618925,2.85542049424e+13,87811251199.5,0.54724364,0.30647548,26.78,28.204,9.454,3.512,87.952,98.977,77.90839389,151.0282611,2.85800483347e+13,94480843593.0,0.84189452,0.27355631,8096.0,8096.0
89,11.76,8.091,7.405,2.046,31.312,32.509,14.02199077,25.22618925,2.85542049424e+13,87811251199.5,0.54724364,0.29346368,26.78,28.174,9.454,3.43,87.952,98.861,77.70771434,142.68719117,2.85800483347e+13,94480843593.0,0.84514852,0.27682687,8188.0,8188.0
90,11.76,8.091,7.405,2.046,31.312,32.509,14.02199077,25.22618925,2.85542049424e+13,87811251199.5,0.54724364,0.32903618,14.962,27.541,8.086,3.552,49.378,93.969,30.622897,130.16901345,2.85800483347e+13,94480843593.0,0.75336463,0.31852906,8280.0,8280.0
91,11.76,8.091,7.405,2.046,31.312,32.509,14.02199077,25.22618925,2.85542049424e+13,87811251199.5,0.54724364,0.34254772,14.962,27.541,8.086,3.517,49.378,92.218,30.622897,130.4684842,2.85800483347e+13,94480843593.0,0.76482792,0.31497384,8372.0,8372.0
