Generation, o25, o50, o75, n25, n50, n75 
26,11.3845211282,14.3655995602,15.3337155177,0.35626264168,0.711404967284,0.826738716597
27,11.3845211282,15.3337155177,16.9787837912,0.35626264168,0.826738716597,1.02271926046
28,10.8230014518,14.5546606629,16.8298142612,0.289367587329,0.733928225635,1.00497219795
29,10.2646870241,10.8230014518,16.8298142612,0.222854381186,0.289367587329,1.00497219795
30,10.2646870241,10.8230014518,16.8298142612,0.222854381186,0.289367587329,1.00497219795
31,9.68996930548,10.1123303315,16.8298142612,0.1543870155,0.204703798655,1.00497219795
32,9.68996930548,10.1123303315,16.8298142612,0.1543870155,0.204703798655,1.00497219795
33,9.3314334531,10.1123303315,15.5774557909,0.111673863422,0.204703798655,0.855776022874
34,9.3314334531,10.1123303315,12.035365787,0.111673863422,0.204703798655,0.433799174514
35,9.3314334531,10.1123303315,12.035365787,0.111673863422,0.204703798655,0.433799174514
36,8.11164755893,9.3314334531,12.035365787,-0.0336418701506,0.111673863422,0.433799174514
37,8.09873305396,8.3458574944,11.7772598731,-0.0351804030779,-0.00573993363405,0.40305045837
38,8.09873305396,8.15374467507,11.7772598731,-0.0351804030779,-0.0286267495935,0.40305045837
39,8.09873305396,8.15374467507,11.7772598731,-0.0351804030779,-0.0286267495935,0.40305045837
40,8.10104495806,8.15374467507,11.7772598731,-0.0349049809394,-0.0286267495935,0.40305045837
41,8.13172874001,8.15374467507,11.7772598731,-0.0312495555861,-0.0286267495935,0.40305045837
42,8.13172874001,8.15374467507,11.7772598731,-0.0312495555861,-0.0286267495935,0.40305045837
43,7.00922277037,8.13172874001,11.7772598731,-0.164976121205,-0.0312495555861,0.40305045837
44,7.00922277037,8.13172874001,11.7772598731,-0.164976121205,-0.0312495555861,0.40305045837
45,7.00922277037,8.13172874001,11.7772598731,-0.164976121205,-0.0312495555861,0.40305045837
46,7.00922277037,8.13172874001,11.445698853,-0.164976121205,-0.0312495555861,0.363550876447
47,7.00922277037,8.13172874001,11.445698853,-0.164976121205,-0.0312495555861,0.363550876447
48,7.05693509758,8.13172874001,11.445698853,-0.1592920484,-0.0312495555861,0.363550876447
49,7.05693509758,8.13172874001,11.445698853,-0.1592920484,-0.0312495555861,0.363550876447
50,5.23286218422,7.05693509758,11.445698853,-0.376597802436,-0.1592920484,0.363550876447
51,5.41869348725,7.05693509758,11.445698853,-0.354459317108,-0.1592920484,0.363550876447
52,5.40546763115,7.05693509758,11.445698853,-0.35603494197,-0.1592920484,0.363550876447
53,5.30526609288,7.05693509758,11.445698853,-0.367972168092,-0.1592920484,0.363550876447
54,5.30526609288,6.9887608801,11.445698853,-0.367972168092,-0.167413790479,0.363550876447
55,4.66769635129,6.9887608801,11.445698853,-0.443927231309,-0.167413790479,0.363550876447
56,4.66769635129,6.9887608801,11.445698853,-0.443927231309,-0.167413790479,0.363550876447
57,4.66769635129,6.9887608801,11.445698853,-0.443927231309,-0.167413790479,0.363550876447
58,4.66769635129,6.9887608801,11.445698853,-0.443927231309,-0.167413790479,0.363550876447
59,4.66769635129,6.9887608801,9.73114468988,-0.443927231309,-0.167413790479,0.15929232816
60,4.66769635129,5.30187492255,6.9887608801,-0.443927231309,-0.368376165554,-0.167413790479
61,4.66769635129,5.30187492255,6.9887608801,-0.443927231309,-0.368376165554,-0.167413790479
62,4.66769635129,5.30187492255,6.9887608801,-0.443927231309,-0.368376165554,-0.167413790479
63,4.66769635129,5.30187492255,6.9887608801,-0.443927231309,-0.368376165554,-0.167413790479
64,4.66769635129,5.36039208165,6.9887608801,-0.443927231309,-0.36140488974,-0.167413790479
65,4.66769635129,5.37118072592,6.98616786979,-0.443927231309,-0.360119615198,-0.16772270141
66,4.66769635129,5.37118072592,6.20348290814,-0.443927231309,-0.360119615198,-0.260965654867
67,4.66769635129,5.37118072592,5.58733628215,-0.443927231309,-0.360119615198,-0.334368535957
68,4.66769635129,5.37118072592,5.58733628215,-0.443927231309,-0.360119615198,-0.334368535957
69,4.66769635129,5.37118072592,5.58733628215,-0.443927231309,-0.360119615198,-0.334368535957
70,4.66769635129,5.37118072592,5.58733628215,-0.443927231309,-0.360119615198,-0.334368535957
71,4.66769635129,5.37118072592,5.58733628215,-0.443927231309,-0.360119615198,-0.334368535957
72,4.22248751445,5.37118072592,5.94669503525,-0.496965923614,-0.360119615198,-0.291557349934
73,4.22248751445,5.25887002477,5.94669503525,-0.496965923614,-0.373499432102,-0.291557349934
74,4.22248751445,5.25887002477,5.65479619194,-0.496965923614,-0.373499432102,-0.326331890899
75,4.22248751445,5.25887002477,5.65479619194,-0.496965923614,-0.373499432102,-0.326331890899
76,4.22248751445,5.25887002477,5.65479619194,-0.496965923614,-0.373499432102,-0.326331890899
77,4.22248751445,5.25887002477,5.42801392188,-0.496965923614,-0.373499432102,-0.353348953558
78,4.22248751445,5.25887002477,5.42801392188,-0.496965923614,-0.373499432102,-0.353348953558
79,4.22248751445,5.12492733208,5.25887002477,-0.496965923614,-0.389456314976,-0.373499432102
80,4.23068975757,5.12492733208,5.25887002477,-0.495988772639,-0.389456314976,-0.373499432102
81,4.92988005159,5.12492733208,5.27298137812,-0.412692719645,-0.389456314976,-0.371818316036
82,4.92988005159,5.12492733208,5.17594895901,-0.412692719645,-0.389456314976,-0.383377998133
83,4.92988005159,5.12492733208,5.17594895901,-0.412692719645,-0.389456314976,-0.383377998133
84,3.24182305918,5.12492733208,5.17594895901,-0.613794602636,-0.389456314976,-0.383377998133
85,2.52041067165,5.03536424403,5.17594895901,-0.699738021726,-0.400126159499,-0.383377998133
86,2.27781407041,5.03536424403,5.17594895901,-0.728639079886,-0.400126159499,-0.383377998133
87,2.27781407041,4.63172947292,5.17594895901,-0.728639079886,-0.448212043373,-0.383377998133
88,2.27781407041,4.63172947292,5.17594895901,-0.728639079886,-0.448212043373,-0.383377998133
89,2.27781407041,4.63172947292,5.17594895901,-0.728639079886,-0.448212043373,-0.383377998133
90,2.2392618919,3.97933132462,4.32497536292,-0.733231884352,-0.525933646775,-0.48475632441
91,2.2392618919,3.87348482095,4.32497536292,-0.733231884352,-0.538543369842,-0.48475632441
92,2.2392618919,3.87348482095,4.32497536292,-0.733231884352,-0.538543369842,-0.48475632441
93,2.2392618919,3.87348482095,4.32497536292,-0.733231884352,-0.538543369842,-0.48475632441
94,2.2392618919,3.87348482095,4.32497536292,-0.733231884352,-0.538543369842,-0.48475632441
95,2.2392618919,3.87348482095,4.32497536292,-0.733231884352,-0.538543369842,-0.48475632441
96,2.2392618919,3.87348482095,4.32497536292,-0.733231884352,-0.538543369842,-0.48475632441
97,2.2392618919,3.87348482095,4.32497536292,-0.733231884352,-0.538543369842,-0.48475632441
98,2.2392618919,3.87348482095,4.32497536292,-0.733231884352,-0.538543369842,-0.48475632441
99,2.2392618919,3.87348482095,4.32497536292,-0.733231884352,-0.538543369842,-0.48475632441
