Generation, o25, o50, o75, n25, n50, n75 
75,70.7107824244,93.2392112559,102.234626665,6.34549337542,8.68576481729,9.62021585897
76,70.7107824244,91.4420204546,91.6873148954,6.34549337542,8.49907118059,8.52455256587
77,70.467551875,90.343396512,91.6873148954,6.32022638886,8.38494523521,8.52455256587
78,62.6414608791,88.1463717669,91.0741274102,5.5072457147,8.15671652443,8.46085415303
79,62.6414608791,81.8565497344,90.5757867042,5.5072457147,7.50332471504,8.40908611668
80,62.6414608791,81.8565497344,90.395170813,5.5072457147,7.50332471504,8.39032359155
81,62.6414608791,82.1247232911,90.5427880781,5.5072457147,7.53118280141,8.40565819267
82,63.191414734,80.7881872005,90.4505503081,5.56437536678,7.39234234931,8.39607645837
83,78.4563836763,80.5405166993,90.2931083263,7.15011270975,7.36661413697,8.37972125774
84,77.1139451751,77.8585948972,90.0630204129,7.01065911046,7.08801392699,8.35581953885
85,75.6680861081,77.6577583608,90.2941535243,6.860462099,7.06715086485,8.37982983375
86,73.9400121013,75.6680861081,89.6528327804,6.68094837091,6.860462099,8.31320891521
87,63.0786146117,75.2892884211,77.2510909889,5.55265759867,6.82111228834,7.02490592873
88,62.1347248798,75.2892884211,76.1467714782,5.45460556848,6.82111228834,6.91018832313
89,61.25745201,73.7147884206,75.8375116222,5.36347375191,6.65755195246,6.87806215869
90,61.25745201,71.9914154444,73.3961771778,5.36347375191,6.47852657124,6.62445435839
91,61.25745201,69.7757979778,70.8562090701,5.36347375191,6.24836643349,6.36060041322
92,57.9538432513,69.097936443,70.8562090701,5.02029219713,6.17794962798,6.36060041322
93,57.1337242298,69.097936443,70.8562090701,4.93509756863,6.17794962798,6.36060041322
94,57.1337242298,69.097936443,70.8562090701,4.93509756863,6.17794962798,6.36060041322
95,52.5698432288,68.0672041816,68.8782262201,4.46099791212,6.07087632546,6.15512595199
96,51.7945784791,68.6632482682,70.6539254875,4.38046278172,6.13279386815,6.33958703075
97,51.0062308274,68.6632482682,70.9455351666,4.29856858887,6.13279386815,6.3698796805
98,51.7287465254,65.6164443239,70.9455351666,4.37362410503,5.81628940558,6.3698796805
99,51.3794064876,67.3983917119,70.9455351666,4.33733437883,6.00139954416,6.3698796805
