Generation, o25, o50, o75, n25, n50, n75 
58,118.568419753,145.854935222,152.002920073,11.4210625166,14.2795598736,14.9236142041
59,115.736043979,145.854935222,152.002920073,11.1243467753,14.2795598736,14.9236142041
60,110.949140969,145.854935222,150.576788663,10.6228774829,14.2795598736,14.7742146638
61,106.904111879,132.340886452,144.896194641,10.1991258692,12.8638469463,14.1791235457
62,98.4629921336,130.56940356,142.742161607,9.31484592112,12.6782688658,13.9534700451
63,94.9735545858,130.56940356,131.420863048,8.94929730353,12.6782688658,12.7674665759
64,100.846553644,126.451004328,126.779053784,9.56454450524,12.2468310982,12.2811971022
65,99.5147818288,105.565507911,119.995354247,9.42502994469,10.0588955819,11.5705461868
66,97.191193271,99.7195890838,102.976784259,9.18161404357,9.44648526749,9.78770449757
67,96.8937618714,111.554272445,115.911020312,9.15045554439,10.6862702136,11.1426770523
68,97.2063665614,110.630925845,111.718124198,9.18320357634,10.5895417098,10.703435095
69,91.4884522659,108.747878558,110.630925845,8.58420283839,10.3922762986,10.5895417098
70,92.1165806045,107.675417807,108.747878558,8.65000468831,10.279926804,10.3922762986
71,82.5277591761,107.675417807,110.256524393,7.64549311036,10.279926804,10.5503199351
72,81.5319702511,107.963224784,110.256524393,7.54117564947,10.310077062,10.5503199351
73,80.81081134,104.654837279,108.245450181,7.46562804633,9.96349499477,10.3396426016
74,80.1498261776,98.073222126,100.476481075,7.39638416131,9.27401415797,9.52577621828
75,79.6663714718,94.6527825867,99.9265164182,7.34573811966,8.91569367566,9.46816268683
76,67.9504892403,92.0632328644,118.721570092,6.11839861445,8.64441605336,11.4371063328
77,67.5364837688,90.7328482838,125.893748532,6.07502797786,8.5050468176,12.188453757
78,60.823942841,87.3205700017,106.700623766,5.37183153918,8.14758129724,10.1778087379
79,61.6892936316,87.3205700017,89.7041746107,5.46248448279,8.14758129724,8.3972843963
80,73.2051448967,85.5015040551,93.3128832097,6.66886902256,7.95701848218,8.77532768308
81,60.9002147237,85.7394293885,90.1143899767,5.37982167538,7.98194320873,8.44025798671
82,60.6310100872,85.7394293885,100.722021891,5.35162017261,7.98194320873,9.55149873226
83,60.6310100872,84.153458738,85.7394293885,5.35162017261,7.81579913226,7.98194320873
84,60.6310100872,85.1360204145,88.5555092362,5.35162017261,7.91873092502,8.27695181147
85,59.1441158258,84.0490795851,85.1360204145,5.19585520066,7.80486451758,7.91873092502
86,59.1441158258,76.6383347316,82.9807396955,5.19585520066,7.02852520807,7.69294671868
87,58.8957510267,73.6093476611,82.6237022546,5.16983685022,6.7112127412,7.65554397364
88,58.8957510267,72.7216160473,82.6237022546,5.16983685022,6.61821521374,7.65554397364
89,61.6984750357,72.6975706745,91.6273973419,5.46344631389,6.61569625396,8.59875853104
90,61.1161547525,72.6975706745,91.6273973419,5.40244325205,6.61569625396,8.59875853104
91,60.3944576366,71.2011354168,91.6273973419,5.32683926734,6.45893178054,8.59875853104
92,59.150835653,71.2011354168,81.8459447243,5.1965591604,6.45893178054,7.57406717798
93,52.4770165344,71.2379218509,79.3417564572,4.49741916453,6.46278547615,7.31173190285
94,53.2271571884,69.1777500616,84.907157873,4.57600285468,6.24696474881,7.89475560392
95,49.7669883472,69.1777500616,78.5515952741,4.21352038604,6.24696474881,7.2289557178
96,48.7739903183,67.3096216679,78.5515952741,4.10949529554,6.05126222013,7.2289557178
97,48.0706211702,66.711343497,78.5515952741,4.0358113232,5.9885874322,7.2289557178
98,46.5446216407,66.711343497,77.0851625277,3.87594973784,5.9885874322,7.07533426567
99,48.0706211702,66.711343497,78.1979910259,4.0358113232,5.9885874322,7.19191262925
