Generation, o25, o50, o75, n25, n50, n75 
49,10.9805956607,11.0334236666,11.0555735313,-0.283229174217,-0.279780766264,-0.278334908739
50,10.7862270308,10.9812219138,11.472004114,-0.295916806803,-0.283188294836,-0.251151930525
51,10.9534348726,10.9839951748,11.2199389028,-0.285002125439,-0.283007267079,-0.267605772848
52,11.0943992433,11.2454839484,11.5928131403,-0.275800516389,-0.265938291042,-0.243265984423
53,10.502432425,11.0943992433,11.7677904596,-0.314441821317,-0.275800516389,-0.231844141607
54,10.1532233565,10.8416563898,11.8687783705,-0.337236839013,-0.292298592579,-0.225252041277
55,10.3824670465,10.8939907745,12.235512227,-0.322272697349,-0.288882406311,-0.201313073186
56,9.99486984761,11.001882805,12.0323748325,-0.347573543763,-0.281839631749,-0.214573096823
57,10.4908630199,11.2434677947,11.2809038856,-0.315197027344,-0.266069897765,-0.263626214505
58,10.1570810977,11.1844781689,11.3579962623,-0.336985020586,-0.269920512437,-0.258593922246
59,10.3840180158,11.3942522156,11.4629750079,-0.322171456073,-0.256227273811,-0.251741315659
60,11.278526056,11.4873355687,11.7273580526,-0.263781430026,-0.250151152446,-0.234483412798
61,10.9752804533,11.3953426855,11.6341122411,-0.283576130399,-0.256156092148,-0.240570138818
62,11.5013934054,11.514076482,11.5290636939,-0.249233511226,-0.248405609023,-0.247427301781
63,11.4196399734,11.6381779404,11.737739199,-0.254570059144,-0.240304745685,-0.233805771702
64,11.4104036842,11.4196399734,11.7473869009,-0.255172968392,-0.254570059144,-0.233176007028
65,10.4096200485,10.4560064031,10.5128742127,-0.320500254375,-0.317472332509,-0.31376022179
66,10.4688307173,10.6199568214,10.6535093694,-0.316635210865,-0.306770283154,-0.304580102557
67,9.67806026389,10.4123600372,10.5029945046,-0.368253648373,-0.320321398508,-0.314405130934
68,8.8530938024,10.0043441662,10.6466589663,-0.42210426906,-0.34695509688,-0.305027270387
69,8.79203809894,10.2199459736,10.7350315649,-0.426089749297,-0.332881444566,-0.299258648858
70,9.1524994616,10.2199459736,10.7018386558,-0.402560225347,-0.332881444566,-0.301425353616
71,9.13039656289,10.2545596227,10.3962026557,-0.40400301711,-0.330621999396,-0.321376089896
72,9.56753204465,10.119205806,10.2941633329,-0.375468503143,-0.339457373175,-0.328036822332
73,9.0806732539,10.3638892648,10.4618533572,-0.407248762454,-0.323485383108,-0.317090665953
74,9.13260792124,9.32048384332,10.5562289138,-0.403858668187,-0.391594854458,-0.310930194543
75,8.68975346357,8.90030226782,9.18616383421,-0.432766494787,-0.41902268298,-0.400362745275
76,8.01301614849,8.76985101753,9.18616383421,-0.476941289958,-0.42753803618,-0.400362745275
77,8.17636273095,9.26249970148,9.32766088472,-0.466278656672,-0.395379835029,-0.391126364947
78,8.29934285437,8.99221091508,9.18954660912,-0.458250989745,-0.413023241873,-0.400141930809
79,8.28236168485,9.01517710378,9.49603737889,-0.45935945483,-0.411524097878,-0.380135398473
80,8.17976708867,8.96433216379,9.91897426029,-0.466056433364,-0.414843058957,-0.352527714236
81,9.27226347173,9.30304522817,10.1954836346,-0.39474249386,-0.392733179825,-0.334478251464
82,8.92741420388,9.21250848235,9.96448751028,-0.417252920628,-0.398643068511,-0.349556785264
83,8.74312694765,9.03493077795,10.3036849889,-0.429282480127,-0.41023465441,-0.327415285441
84,9.18113223678,9.20556092603,10.0386278667,-0.400691188499,-0.399096578124,-0.344717189475
85,8.70279345768,9.19593093358,10.2724364209,-0.431915294394,-0.399725186794,-0.329455071132
86,8.68430354329,9.16557294558,10.3978976085,-0.43312224451,-0.401706838865,-0.321265449929
87,8.78782346244,9.05406491793,10.4186375859,-0.426364864471,-0.408985651739,-0.319911624401
88,8.46125736947,8.76942102985,10.4039735634,-0.447681836278,-0.427566104113,-0.320868835091
89,8.85670691712,8.90719199538,9.85223876203,-0.421868418903,-0.418572948205,-0.356883949515
90,8.8609310392,9.56158800335,10.366520586,-0.421592684547,-0.375856507175,-0.323313620632
91,8.74002406785,9.04795059606,9.47832774702,-0.429485024123,-0.409384771028,-0.381291414764
92,8.65641091751,9.06517412801,9.56415561355,-0.434942967268,-0.408260485461,-0.375688903509
93,8.65414384724,8.85046529778,9.50336328161,-0.435090952848,-0.422275847679,-0.379657191871
94,8.6887409679,8.74764011371,9.93804666396,-0.432832586589,-0.428987878098,-0.351282741472
95,8.63598425127,9.07626941705,10.3666223329,-0.436276341056,-0.407536227895,-0.323306978987
96,7.97141584527,8.63598425127,9.70354069432,-0.479656796896,-0.436276341056,-0.366590384401
97,7.94126528983,9.0898277824,9.97294419267,-0.481624908571,-0.406651190232,-0.349004765737
98,7.97984477201,9.02410412464,9.9038979994,-0.479106589151,-0.410941376475,-0.353511834251
99,7.95098949859,9.58296847034,9.7675086193,-0.480990149824,-0.374460872962,-0.362414805604
