Generation, o25, o50, o75, n25, n50, n75 
50,245.466989252,283.581110479,322.942489139,29.8476243238,34.6373929874,39.5839034142
51,237.602645488,285.541808456,320.574649084,28.8593190421,34.883792207,39.2863390015
52,230.473972914,285.541808456,320.574649084,27.9634649227,34.883792207,39.2863390015
53,229.353977347,285.541808456,320.172513006,27.822716048,34.883792207,39.2358029083
54,227.244818944,300.535332116,308.325166791,27.557659935,36.7680153629,37.7469571519
55,226.439280141,278.421294585,281.438987203,27.45642857,33.9889633847,34.3681942071
56,225.458310848,265.302290021,286.201089024,27.333151007,32.3403094232,34.966643426
57,220.038345136,262.864500776,284.921591555,26.6520286017,32.0339545563,34.8058500853
58,217.927134979,259.37683943,283.055623756,26.3867146466,31.5956631701,34.5713555252
59,216.514796008,250.546077514,259.37683943,26.2092272291,30.4859089547,31.5956631701
60,216.514796008,261.333688126,261.551733811,26.2092272291,31.841578654,31.8689802667
61,218.922123828,259.211870769,259.411645927,26.511754035,31.5749317011,31.6000372725
62,222.389949501,255.008764558,259.211870769,26.9475526894,31.0467309773,31.5749317011
63,216.860232025,241.131720762,259.211870769,26.2526378748,29.3028148807,31.5749317011
64,216.860232025,229.753457278,256.405873559,26.2526378748,27.8729183457,31.2223044576
65,216.860232025,227.291938793,256.405873559,26.2526378748,27.5635814457,31.2223044576
66,214.592089124,221.254453608,253.493838409,25.9676023173,26.8048559021,30.8563515179
67,204.317586491,210.800157091,253.493838409,24.6764144541,25.4910734969,30.8563515179
68,204.317586491,210.800157091,251.056671451,24.6764144541,25.4910734969,30.5500748533
69,205.895696235,213.099504642,247.770725083,24.8747341412,25.7800305159,30.137132814
70,205.895696235,207.719439903,247.770725083,24.8747341412,25.1039224314,30.137132814
71,204.295342994,207.12475883,241.626376582,24.673619133,25.029189375,29.3649778499
72,203.45859862,206.945258556,257.765468042,24.5684661909,25.0066317307,31.3931635209
73,201.945988896,206.242382034,254.332821142,24.3783778346,24.9183018459,30.9617857526
74,200.031100254,205.30383217,257.134002171,24.1377354345,24.8003550959,31.3138077508
75,197.355396499,204.138468031,251.543639799,23.8014820569,24.6539047921,30.6112717445
76,184.021629549,203.65183681,251.543639799,22.1258390918,24.5927502672,30.6112717445
77,183.172760282,198.330463609,249.891326147,22.0191624248,23.9240178975,30.4036269165
78,183.172760282,213.358638893,249.57280632,22.0191624248,25.8125956931,30.3635988052
79,176.935848814,212.144179045,252.199572394,21.2353751527,25.6599755739,30.6937022267
80,176.935848814,218.630463043,246.654110935,21.2353751527,26.4751012764,29.9968088794
81,169.455480464,210.639617668,246.654110935,20.2953237292,25.4708986465,29.9968088794
82,168.510135804,205.480815846,246.654110935,20.1765230832,24.8225964815,29.9968088794
83,171.68388772,203.128994946,245.879990947,20.5753657426,24.5270451821,29.8995258898
84,171.68388772,200.994302933,244.688065086,20.5753657426,24.2587802824,29.7497375973
85,171.035044325,197.226292004,244.688065086,20.4938261541,23.7852576065,29.7497375973
86,171.035044325,191.171797546,238.629380443,20.4938261541,23.0243945224,28.9883479362
87,171.035044325,182.463378472,235.436117796,20.4938261541,21.9300150261,28.5870533801
88,171.035044325,173.937052105,232.996884339,20.4938261541,20.8585189628,28.2805170203
89,171.035044325,172.675086792,233.232208084,20.4938261541,20.699928873,28.3100899519
90,172.675086792,173.554059266,229.520339605,20.699928873,20.8103885839,27.8436226492
91,172.089978658,172.755793373,209.194364973,20.6263988397,20.7100711993,25.2892749897
92,169.89638794,170.215955265,207.778000357,20.3507321905,20.3908919401,25.1112816729
93,169.89638794,170.215955265,196.219601313,20.3507321905,20.3908919401,23.6587476577
94,167.795345722,170.886888133,196.219601313,20.0866960315,20.4752074935,23.6587476577
95,171.274859741,173.393206855,196.219601313,20.5239635501,20.7901744006,23.6587476577
96,171.274859741,172.427394208,189.404830054,20.5239635501,20.6688015602,22.8023412453
97,167.951709523,174.531875161,186.093362536,20.1063461352,20.9332698621,22.3861919852
98,165.371882908,171.274859741,187.088461351,19.7821415549,20.5239635501,22.5112451929
99,165.371882908,170.594829162,187.088461351,19.7821415549,20.4385046951,22.5112451929
