Generation, o25, o50, o75, n25, n50, n75 
57,192.75629461,244.033315058,275.320437477,-0.0516039851039,0.200688278284,0.354626608958
58,191.451178535,207.679871161,237.670176825,-0.058025393475,0.0218227248133,0.169380481283
59,196.981615248,209.201184989,225.638363577,-0.0308146393484,0.0293078654423,0.110181772574
60,187.668930831,216.227544713,217.078330349,-0.0766347398401,0.0638788327601,0.0680648527711
61,188.421610075,209.418312299,214.220811609,-0.072931421112,0.0303761712848,0.054005341041
62,198.630908238,200.429176308,210.258453587,-0.0226998179769,-0.0138520121273,0.03450981917
63,198.071691273,201.096844653,224.439870227,-0.0254512671155,-0.0105669624795,0.104284967389
64,188.551084523,199.048412902,224.411269865,-0.0722943832869,-0.02064561912,0.104144248409
65,188.572902165,192.059734902,211.297586798,-0.0721870365244,-0.0550311855063,0.0396225434933
66,192.343353921,193.147050902,197.413132511,-0.0536357283674,-0.0496813931017,-0.0286914959618
67,186.0480356,190.345534819,196.823011051,-0.0846098390717,-0.0634653615793,-0.0315950008346
68,172.149619851,185.584124995,203.978978225,-0.152992571458,-0.0868923635954,0.00361365870343
69,150.961669537,186.994847617,208.289791807,-0.257241139227,-0.0799513518093,0.0248236452834
70,150.715425658,186.558690986,204.181406284,-0.258452703881,-0.0820973217325,0.00460964155756
71,167.687030224,184.547931575,206.281018914,-0.174949323774,-0.0919906236147,0.0149401174306
72,157.848641843,165.569597217,195.872485626,-0.223355983346,-0.185367479144,-0.0362717587436
73,147.281114724,167.383546461,195.83002972,-0.275350138079,-0.176442519066,-0.0364806495206
74,150.911698461,186.868956308,195.701028537,-0.257487006007,-0.0805707599346,-0.0371153587922
75,136.550286568,182.503291688,187.597047458,-0.3281477636,-0.102050623597,-0.0769884191034
76,142.872021638,148.418848838,196.801493145,-0.297043677686,-0.269752279381,-0.0317008728435
77,140.006873856,145.896852353,179.132631991,-0.31114072569,-0.282160960617,-0.118634882131
78,145.896852353,177.487604167,183.729054997,-0.282160960617,-0.126728718111,-0.0960196452606
79,109.791613917,170.264261136,191.417389386,-0.459805298088,-0.162268879117,-0.0581916422317
80,98.6759565843,160.385808861,184.695913582,-0.514496353127,-0.210872660333,-0.0912625252322
81,97.30569992,152.859309949,202.068855538,-0.521238265045,-0.247904403386,-0.00578449219956
82,106.348620061,141.517882216,154.63501245,-0.47674545384,-0.303706289839,-0.239167624239
83,110.278514859,149.150842366,157.053906546,-0.457409656933,-0.26615073814,-0.227266225502
84,114.322615943,141.779625634,161.883936495,-0.437511944332,-0.302418464635,-0.203501599993
85,116.379135881,127.679879036,153.21639034,-0.427393492337,-0.371791781403,-0.246147502939
86,123.01450612,129.06656288,138.139436273,-0.394746264371,-0.364969044775,-0.320328858122
87,107.269825999,128.772025928,136.782909469,-0.472212953135,-0.366418220129,-0.32700321663
88,102.036216335,127.782453161,129.939118984,-0.497963264219,-0.371287098057,-0.360675910102
89,101.984768064,114.11473773,121.892433426,-0.498216399063,-0.438534742932,-0.40026706603
90,105.003738416,107.375392027,128.467544192,-0.483362516049,-0.471693549087,-0.36791632563
91,105.96031181,107.375392027,135.264330228,-0.478656001035,-0.471693549087,-0.334474902591
92,108.969421511,114.233355868,116.510798505,-0.463850634213,-0.437951120129,-0.42674568829
93,97.6185667803,106.775611776,111.009883073,-0.519698903209,-0.474644576971,-0.453811192344
94,89.6282048994,97.3783375043,110.321503014,-0.559012936407,-0.520880874923,-0.457198147392
95,75.6895950649,91.9650985142,122.541448035,-0.627593431,-0.547514994947,-0.397073796158
96,82.8262908652,100.079790808,121.876245205,-0.592479590126,-0.507589233514,-0.400346715023
97,96.1796241636,103.588931199,122.61115416,-0.5267787625,-0.490323624783,-0.396730829349
98,82.9106385368,105.089477192,120.450036867,-0.592064584246,-0.482940665683,-0.407363919347
99,106.613505069,106.740468089,129.806992511,-0.47544217144,-0.474817490298,-0.36132599637
