Generation, o25, o50, o75, n25, n50, n75 
83,3.02294424767,3.46982468542,4.36029925096,-0.587289748881,-0.526278985011,-0.40470612377
84,3.02294424767,3.46982468542,4.36029925096,-0.587289748881,-0.526278985011,-0.40470612377
85,2.70498924925,3.46982468542,4.36029925096,-0.630698848252,-0.526278985011,-0.40470612377
86,2.70498924925,3.46982468542,3.96814225928,-0.630698848252,-0.526278985011,-0.458245718701
87,2.52899768377,3.39624466778,3.96814225928,-0.654726259026,-0.536324564774,-0.458245718701
88,1.9507095655,2.52899768377,3.39624466778,-0.733677577659,-0.654726259026,-0.536324564774
89,1.9507095655,2.52899768377,3.39624466778,-0.733677577659,-0.654726259026,-0.536324564774
90,1.9507095655,2.52899768377,3.39624466778,-0.733677577659,-0.654726259026,-0.536324564774
91,1.9507095655,2.52899768377,3.39624466778,-0.733677577659,-0.654726259026,-0.536324564774
92,1.9507095655,2.52899768377,3.39624466778,-0.733677577659,-0.654726259026,-0.536324564774
93,1.61387921621,2.52899768377,3.0728985616,-0.779663651715,-0.654726259026,-0.580469690104
94,1.61387921621,2.03886059547,2.52899768377,-0.779663651715,-0.721642677002,-0.654726259026
95,1.61387921621,2.03886059547,2.52899768377,-0.779663651715,-0.721642677002,-0.654726259026
96,1.61387921621,2.03886059547,2.52899768377,-0.779663651715,-0.721642677002,-0.654726259026
97,1.19085587989,2.03886059547,2.52899768377,-0.837417302812,-0.721642677002,-0.654726259026
98,1.19085587989,2.03886059547,2.52899768377,-0.837417302812,-0.721642677002,-0.654726259026
99,1.19085587989,2.03886059547,2.52899768377,-0.837417302812,-0.721642677002,-0.654726259026
