Generation, o25, o50, o75, n25, n50, n75 
40,1.304715186,1.39199600145,2.36101951279,-0.941583217769,-0.937675342361,-0.89428868139
41,1.21379257181,1.39199600145,2.36101951279,-0.945654149578,-0.937675342361,-0.89428868139
42,1.21379257181,1.39199600145,2.25234547399,-0.945654149578,-0.937675342361,-0.899154408199
43,1.21379257181,1.39199600145,2.23195994669,-0.945654149578,-0.937675342361,-0.900067141431
44,1.21379257181,1.2769794931,2.23195994669,-0.945654149578,-0.942825044299,-0.900067141431
45,1.15449391454,1.2769794931,2.11132991074,-0.94830916332,-0.942825044299,-0.90546818115
46,1.13252210185,1.15449391454,1.92271395977,-0.949292920244,-0.94830916332,-0.913913194323
47,0.90223273958,1.13252210185,1.92271395977,-0.95960380163,-0.949292920244,-0.913913194323
48,0.90223273958,1.13252210185,1.92271395977,-0.95960380163,-0.949292920244,-0.913913194323
49,0.787733487182,1.13252210185,1.92271395977,-0.964730344162,-0.949292920244,-0.913913194323
50,0.787733487182,1.14367193063,1.53734449184,-0.964730344162,-0.948793702386,-0.931167568709
51,0.787733487182,1.14367193063,1.53734449184,-0.964730344162,-0.948793702386,-0.931167568709
52,0.787733487182,1.14367193063,1.53734449184,-0.964730344162,-0.948793702386,-0.931167568709
53,0.744091171176,1.14367193063,1.53734449184,-0.966684367306,-0.948793702386,-0.931167568709
54,0.744091171176,1.14367193063,1.53734449184,-0.966684367306,-0.948793702386,-0.931167568709
55,0.655531430797,1.14367193063,1.53734449184,-0.970649504774,-0.948793702386,-0.931167568709
56,0.604501148308,1.14488008317,1.48933137839,-0.972934313697,-0.94873960906,-0.933317288144
57,0.607158320588,1.14488008317,1.48933137839,-0.972815342556,-0.94873960906,-0.933317288144
58,0.607158320588,1.14488008317,1.46460189201,-0.972815342556,-0.94873960906,-0.934424516017
59,0.607158320588,1.14488008317,1.42830619249,-0.972815342556,-0.94873960906,-0.936049604771
60,0.607158320588,1.14488008317,1.42084806515,-0.972815342556,-0.94873960906,-0.936383531903
61,0.607158320588,1.14488008317,1.34485575258,-0.972815342556,-0.94873960906,-0.939785980516
62,0.607158320588,1.14488008317,1.34485575258,-0.972815342556,-0.94873960906,-0.939785980516
63,0.607158320588,1.14488008317,1.34485575258,-0.972815342556,-0.94873960906,-0.939785980516
64,0.607158320588,1.09190031841,1.14488008317,-0.972815342556,-0.951111703302,-0.94873960906
65,0.568389646051,0.830740846501,1.14488008317,-0.974551155277,-0.962804750308,-0.94873960906
66,0.568389646051,0.830740846501,1.14488008317,-0.974551155277,-0.962804750308,-0.94873960906
67,0.568389646051,0.830740846501,1.14488008317,-0.974551155277,-0.962804750308,-0.94873960906
68,0.568389646051,0.830740846501,1.14488008317,-0.974551155277,-0.962804750308,-0.94873960906
69,0.568389646051,0.830740846501,1.14488008317,-0.974551155277,-0.962804750308,-0.94873960906
70,0.568389646051,0.830740846501,1.14488008317,-0.974551155277,-0.962804750308,-0.94873960906
71,0.534062199223,0.830740846501,1.14488008317,-0.976088118292,-0.962804750308,-0.94873960906
72,0.450841023074,0.830740846501,1.14488008317,-0.979814229076,-0.962804750308,-0.94873960906
73,0.450841023074,0.81357232262,0.965214648894,-0.979814229076,-0.963573446749,-0.956783875473
74,0.450841023074,0.79526283588,0.965214648894,-0.979814229076,-0.964393228194,-0.956783875473
75,0.434131635248,0.79526283588,0.934152442478,-0.980562368348,-0.964393228194,-0.958174641954
76,0.434131635248,0.79526283588,0.934152442478,-0.980562368348,-0.964393228194,-0.958174641954
77,0.434131635248,0.79526283588,0.934152442478,-0.980562368348,-0.964393228194,-0.958174641954
78,0.434131635248,0.79526283588,0.934152442478,-0.980562368348,-0.964393228194,-0.958174641954
79,0.427346344927,0.781598808961,0.934152442478,-0.980866170152,-0.965005015727,-0.958174641954
80,0.427346344927,0.781598808961,0.934152442478,-0.980866170152,-0.965005015727,-0.958174641954
81,0.427346344927,0.68215551259,0.918615468992,-0.980866170152,-0.969457449063,-0.958870288027
82,0.427346344927,0.68215551259,0.918615468992,-0.980866170152,-0.969457449063,-0.958870288027
83,0.427346344927,0.68215551259,0.918615468992,-0.980866170152,-0.969457449063,-0.958870288027
84,0.355738787056,0.68215551259,0.918615468992,-0.984072297558,-0.969457449063,-0.958870288027
85,0.353915409193,0.68215551259,0.918615468992,-0.98415393673,-0.969457449063,-0.958870288027
86,0.330602776545,0.68215551259,0.918615468992,-0.985197726975,-0.969457449063,-0.958870288027
87,0.312270629049,0.68215551259,0.918615468992,-0.986018523023,-0.969457449063,-0.958870288027
88,0.310747543504,0.684559498559,0.918615468992,-0.98608671703,-0.969349813982,-0.958870288027
89,0.221047157448,0.684559498559,0.786515128104,-0.990102925299,-0.969349813982,-0.964784894471
90,0.216601600884,0.686363178983,0.786515128104,-0.990301968824,-0.969269056735,-0.964784894471
91,0.216601600884,0.674814600566,0.686363178983,-0.990301968824,-0.969786128045,-0.969269056735
92,0.216601600884,0.604275639739,0.686363178983,-0.990301968824,-0.972944410525,-0.969269056735
93,0.216601600884,0.604275639739,0.686363178983,-0.990301968824,-0.972944410525,-0.969269056735
94,0.216601600884,0.604275639739,0.686363178983,-0.990301968824,-0.972944410525,-0.969269056735
95,0.218514828559,0.604275639739,0.686363178983,-0.990216306753,-0.972944410525,-0.969269056735
96,0.218514828559,0.604275639739,0.686363178983,-0.990216306753,-0.972944410525,-0.969269056735
97,0.218514828559,0.604275639739,0.686363178983,-0.990216306753,-0.972944410525,-0.969269056735
98,0.209772259704,0.604275639739,0.686363178983,-0.990607742943,-0.972944410525,-0.969269056735
99,0.209772259704,0.571110055592,0.686363178983,-0.990607742943,-0.974429352777,-0.969269056735
