Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
22,0.078,2.146,0.003,5.134,0.0,21.772,0.00012,0.00652,0.093,2.259,0.072,5.761,0.0,15.852,0.00032,0.00829
23,0.075,2.37,0.0,4.935,0.0,18.029,0.0001,0.00906,0.089,1.693,0.073,7.534,0.0,26.875,0.00031,0.00954
24,0.066,2.211,0.006,1.859,0.0,0.0,7e-05,0.00893,0.087,1.979,0.069,7.949,0.0,34.479,0.00029,0.00869
25,0.062,2.082,0.011,1.658,0.0,10.227,7e-05,0.0102,0.082,1.991,0.092,6.501,0.125,30.385,0.00028,0.00766
26,0.063,2.504,0.0,4.221,0.0,0.0,7e-05,0.0087,0.077,2.231,0.071,7.101,0.054,22.631,0.00025,0.00846
27,0.058,1.937,0.005,7.12,0.0,0.0,6e-05,0.00631,0.074,1.785,0.06,9.808,0.0,29.659,0.00025,0.00741
28,0.058,2.279,0.012,8.301,0.0,23.75,6e-05,0.00629,0.073,1.679,0.069,7.733,0.0,34.479,0.00026,0.00912
29,0.057,1.524,0.02,8.13,0.0,21.672,6e-05,0.00795,0.068,1.688,0.09,6.334,0.033,22.812,0.00024,0.01175
30,0.051,1.878,0.024,8.357,0.0,23.864,6e-05,0.00803,0.069,1.543,0.082,7.883,0.0,11.25,0.00023,0.01265
31,0.05,1.918,0.024,8.718,0.0,25.0,6e-05,0.00863,0.067,1.157,0.086,8.642,0.0,22.5,0.00021,0.01107
32,0.049,1.834,0.023,7.918,0.0,30.134,4e-05,0.00479,0.066,1.264,0.082,7.077,0.0,0.0,0.00019,0.01132
33,0.049,1.852,0.011,6.784,0.0,42.857,3e-05,0.00355,0.062,1.342,0.085,7.634,0.0,10.227,0.00018,0.01205
34,0.048,1.694,0.023,7.049,0.118,42.187,4e-05,0.00229,0.06,1.157,0.077,9.683,0.0,11.25,0.00017,0.01136
35,0.048,1.67,0.021,8.405,0.068,40.239,4e-05,0.00212,0.06,0.999,0.083,11.644,0.0,22.5,0.00018,0.01087
36,0.046,1.032,0.012,10.147,0.0,25.406,3e-05,0.00221,0.06,1.051,0.074,11.723,0.0,0.0,0.00018,0.00861
37,0.045,1.173,0.01,9.929,0.0,20.455,3e-05,0.00221,0.058,1.079,0.086,11.683,0.0,0.0,0.00017,0.00817
38,0.043,1.518,0.01,8.206,0.0,10.227,4e-05,0.00199,0.057,1.266,0.075,11.143,0.0,0.0,0.00018,0.00957
39,0.04,1.538,0.009,7.846,0.0,23.58,4e-05,0.00196,0.054,1.226,0.074,11.009,0.0,0.0,0.00018,0.01009
40,0.038,1.544,0.012,7.043,0.0,23.58,4e-05,0.00166,0.053,1.14,0.064,9.056,0.0,8.654,0.00016,0.00974
41,0.037,1.511,0.018,6.911,0.0,28.295,3e-05,0.00183,0.051,1.252,0.059,10.096,0.0,11.25,0.00015,0.01042
42,0.036,1.393,0.018,6.589,0.0,25.142,3e-05,0.00216,0.049,1.436,0.053,10.339,0.0,21.766,0.00015,0.00898
43,0.035,1.449,0.017,6.35,0.0,14.062,3e-05,0.00154,0.049,1.413,0.04,9.845,0.0,22.29,0.00015,0.00929
44,0.035,1.615,0.025,7.044,0.0,0.0,4e-05,0.00151,0.048,1.568,0.042,11.271,0.0,15.385,0.00015,0.00956
45,0.035,1.47,0.027,6.497,0.0,0.0,3e-05,0.00273,0.048,1.6,0.036,11.368,0.0,27.771,0.00015,0.00878
46,0.032,1.368,0.038,5.754,0.0,0.0,3e-05,0.00245,0.045,1.514,0.035,11.888,0.0,27.771,0.00015,0.00987
47,0.034,1.307,0.04,7.024,0.0,8.036,3e-05,0.00375,0.044,1.542,0.045,12.877,0.054,21.766,0.00015,0.01002
48,0.031,1.212,0.04,6.186,0.0,18.263,3e-05,0.00434,0.043,1.613,0.033,13.014,0.058,30.909,0.00015,0.00811
49,0.029,1.11,0.052,6.889,0.0,34.213,2e-05,0.00467,0.043,1.513,0.037,13.232,0.0,31.25,0.00013,0.00697
50,0.028,1.147,0.054,5.952,0.0,25.142,2e-05,0.0046,0.042,1.407,0.035,12.73,0.058,25.909,0.00012,0.00866
51,0.028,1.252,0.054,6.103,0.068,32.131,2e-05,0.00475,0.042,1.273,0.037,11.726,0.0,26.25,0.00012,0.00843
52,0.026,1.507,0.041,6.219,0.205,32.888,2e-05,0.00432,0.041,1.203,0.037,11.521,0.075,32.5,0.00013,0.00826
53,0.026,1.493,0.041,6.25,0.205,35.284,2e-05,0.00477,0.039,1.129,0.059,10.025,0.075,34.479,0.00013,0.00812
54,0.025,1.464,0.041,5.979,0.143,28.295,2e-05,0.00475,0.037,1.486,0.069,7.529,0.075,32.159,0.00013,0.00981
55,0.025,1.32,0.04,6.703,0.068,33.646,2e-05,0.00382,0.037,1.393,0.069,7.731,0.158,32.917,0.00012,0.01001
56,0.025,1.601,0.036,7.148,0.152,33.646,2e-05,0.00324,0.035,1.582,0.073,8.297,0.075,30.227,0.00012,0.01031
57,0.025,1.584,0.038,8.305,0.136,29.886,2e-05,0.00282,0.034,1.635,0.075,7.144,0.068,30.436,0.00012,0.00976
58,0.025,1.588,0.034,7.774,0.075,30.303,1e-05,0.00242,0.034,1.353,0.052,8.884,0.075,31.842,0.00012,0.01049
59,0.022,1.678,0.037,7.223,0.152,35.701,1e-05,0.00234,0.034,1.408,0.057,8.087,0.113,31.842,0.00012,0.00978
60,0.022,1.637,0.039,7.833,0.0,32.888,1e-05,0.00355,0.034,1.281,0.053,8.027,0.075,31.842,0.00012,0.00959
61,0.022,1.677,0.039,8.511,0.198,34.896,1e-05,0.0036,0.032,1.265,0.053,8.193,0.0,28.092,0.00011,0.01073
62,0.022,1.73,0.04,8.044,0.0,33.646,1e-05,0.00359,0.031,1.469,0.039,7.379,0.0,20.455,0.00011,0.00913
63,0.022,1.975,0.025,8.722,0.0,33.333,1e-05,0.0033,0.031,1.525,0.032,7.48,0.0,18.881,0.0001,0.01044
64,0.022,1.841,0.017,9.083,0.0,30.303,1e-05,0.00343,0.031,1.841,0.028,6.148,0.0,0.0,0.0001,0.01046
65,0.021,1.529,0.026,7.972,0.0,25.0,0.0,0.00446,0.032,1.782,0.027,6.112,0.0,0.0,0.0001,0.01073
66,0.021,1.414,0.026,7.504,0.0,19.687,1e-05,0.00479,0.031,1.713,0.038,6.966,0.0,11.25,0.0001,0.01091
67,0.018,1.557,0.027,7.264,0.0,19.687,1e-05,0.00387,0.03,1.789,0.044,7.341,0.0,0.0,9e-05,0.01089
68,0.016,1.618,0.03,6.366,0.0,19.687,0.0,0.00391,0.029,1.764,0.023,6.381,0.0,0.0,9e-05,0.01037
69,0.015,1.397,0.038,4.9,0.0,15.0,0.0,0.00392,0.029,1.853,0.023,6.108,0.0,0.0,9e-05,0.01075
70,0.014,1.271,0.025,4.643,0.0,18.881,1e-05,0.00511,0.029,1.613,0.029,6.361,0.0,0.0,9e-05,0.01072
71,0.014,1.178,0.03,6.702,0.0,23.048,1e-05,0.00543,0.028,1.531,0.031,6.64,0.0,0.0,9e-05,0.01061
72,0.013,1.218,0.033,5.649,0.0,21.477,1e-05,0.00551,0.028,1.485,0.017,6.513,0.0,0.0,9e-05,0.01051
73,0.013,1.232,0.033,5.272,0.0,22.727,1e-05,0.00542,0.028,1.558,0.017,7.725,0.0,0.0,9e-05,0.01196
74,0.013,1.203,0.035,6.518,0.0,0.0,0.0,0.00558,0.028,1.569,0.017,8.178,0.0,0.0,9e-05,0.01194
75,0.011,1.17,0.034,5.02,0.0,0.0,0.0,0.00504,0.028,1.608,0.014,8.191,0.0,0.0,9e-05,0.012
76,0.011,1.211,0.034,7.56,0.0,0.0,0.0,0.00502,0.027,1.732,0.014,8.275,0.0,0.0,9e-05,0.01127
77,0.011,1.14,0.034,8.813,0.0,0.0,0.0,0.00543,0.026,1.587,0.02,8.978,0.0,10.227,9e-05,0.01126
78,0.011,1.077,0.035,8.997,0.0,0.0,1e-05,0.0052,0.026,1.682,0.013,9.173,0.0,12.906,9e-05,0.01189
79,0.01,0.951,0.04,9.948,0.0,0.0,1e-05,0.00551,0.025,1.678,0.014,8.759,0.0,12.906,9e-05,0.01185
80,0.009,0.999,0.047,10.605,0.0,0.0,1e-05,0.0054,0.023,1.517,0.013,8.822,0.0,10.227,9e-05,0.01172
81,0.009,1.011,0.049,11.14,0.0,0.0,0.0,0.00512,0.022,1.545,0.012,8.782,0.0,10.227,0.0001,0.01176
82,0.009,1.096,0.049,9.403,0.0,0.0,0.0,0.00509,0.022,1.739,0.013,9.536,0.0,19.602,0.0001,0.01169
83,0.008,1.08,0.051,9.65,0.0,0.0,0.0,0.00466,0.021,1.911,0.017,9.325,0.0,23.75,0.0001,0.01171
84,0.006,1.173,0.048,9.124,0.0,0.0,0.0,0.00446,0.021,1.911,0.018,9.501,0.0,23.75,9e-05,0.01315
85,0.007,1.129,0.053,9.676,0.0,0.0,0.0,0.00503,0.02,1.976,0.018,10.257,0.0,23.75,9e-05,0.0131
86,0.007,1.151,0.048,9.133,0.0,0.0,0.0,0.00506,0.019,1.749,0.018,10.382,0.0,27.159,9e-05,0.0131
87,0.006,1.018,0.044,8.473,0.0,0.0,0.0,0.00527,0.019,1.824,0.016,10.429,0.0,21.477,0.0001,0.01307
88,0.005,1.117,0.034,8.15,0.0,0.0,0.0,0.0051,0.018,1.723,0.018,10.471,0.0,23.75,9e-05,0.01319
89,0.005,1.203,0.03,8.15,0.0,0.0,0.0,0.00491,0.017,1.641,0.019,9.915,0.0,26.875,0.0001,0.01352
90,0.004,0.982,0.019,10.717,0.0,0.0,0.0,0.00488,0.017,1.716,0.02,10.058,0.0,28.011,0.0001,0.01335
91,0.003,0.516,0.025,10.81,0.0,0.0,1e-05,0.0047,0.017,1.384,0.025,10.378,0.0,26.989,0.0001,0.01322
92,0.003,0.516,0.019,10.81,0.0,0.0,1e-05,0.00469,0.017,1.384,0.022,10.684,0.0,28.295,9e-05,0.01327
93,0.003,0.515,0.019,10.087,0.0,0.0,0.0,0.00459,0.015,1.354,0.027,10.695,0.0,29.228,9e-05,0.01338
94,0.002,0.483,0.028,8.119,0.0,0.0,1e-05,0.00698,0.015,1.349,0.027,10.172,0.0,28.603,9e-05,0.01331
95,0.002,0.448,0.016,7.69,0.0,0.0,0.0,0.007,0.015,1.244,0.027,11.852,0.0,27.467,9e-05,0.0136
96,0.001,0.525,0.019,7.558,0.0,0.0,1e-05,0.00694,0.015,1.252,0.027,11.591,0.0,27.467,9e-05,0.01357
97,0.001,0.632,0.022,8.869,0.0,0.0,1e-05,0.00731,0.015,1.274,0.029,11.184,0.0,27.467,9e-05,0.0138
98,0.001,0.575,0.035,9.76,0.0,0.0,1e-05,0.00919,0.015,1.274,0.027,11.184,0.0,28.944,9e-05,0.01349
99,0.0,0.665,0.036,10.964,0.0,0.0,2e-05,0.01051,0.014,1.337,0.036,11.383,0.0,31.217,9e-05,0.01353
100,0.0,0.669,0.036,11.242,0.0,0.0,2e-05,0.01052,0.013,1.517,0.033,12.633,0.0,27.873,9e-05,0.0134
