Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
54,0.015,3.319,0.891,122.785,0.059,35.31,0.0,0.00842,0.009,1.601,0.364,68.164,0.738,68.772,2e-05,0.01078
55,0.015,3.319,0.891,107.358,0.059,35.31,0.0,0.00849,0.009,1.601,0.364,68.164,0.738,68.772,2e-05,0.01074
56,0.015,3.319,0.891,107.358,0.059,35.31,0.0,0.00847,0.009,1.601,0.364,118.211,0.687,82.624,2e-05,0.01078
57,0.015,3.319,0.891,103.717,0.01,39.364,0.0,0.00834,0.009,1.377,0.364,116.564,0.616,82.624,2e-05,0.01078
58,0.015,3.319,0.891,103.717,0.01,39.364,0.0,0.00844,0.009,1.377,0.364,116.564,0.616,82.624,2e-05,0.01075
59,0.015,3.319,0.891,103.717,0.01,39.357,0.0,0.00844,0.009,1.377,0.364,116.564,0.616,82.624,2e-05,0.0107
60,0.015,3.319,0.891,103.717,0.01,39.357,0.0,0.0085,0.009,1.377,0.364,116.564,0.616,82.624,2e-05,0.0107
61,0.015,3.319,0.753,105.554,0.01,39.357,0.0,0.0085,0.009,1.377,0.371,99.632,0.49,82.202,2e-05,0.0107
62,0.015,3.319,0.753,105.554,0.01,39.357,0.0,0.0085,0.009,1.458,0.369,90.198,0.398,78.604,2e-05,0.01064
63,0.015,3.319,0.753,117.331,0.01,39.357,0.0,0.00832,0.009,1.458,0.371,90.198,0.398,75.922,2e-05,0.01064
64,0.015,3.319,0.753,122.058,0.01,39.357,0.0,0.00797,0.009,1.458,0.371,90.198,0.398,75.922,2e-05,0.01064
65,0.015,3.319,0.753,122.058,0.01,39.357,0.0,0.008,0.009,1.458,0.364,107.13,0.398,86.215,3e-05,0.01064
66,0.015,3.319,0.792,80.554,0.01,23.247,0.0,0.008,0.006,1.889,0.219,66.003,0.398,76.324,3e-05,0.01034
67,0.015,3.319,0.792,96.123,0.01,23.247,0.0,0.00805,0.006,1.889,0.364,52.653,0.273,67.722,3e-05,0.01033
68,0.015,3.319,0.792,96.123,0.01,23.247,0.0,0.00791,0.003,1.889,0.364,75.329,0.273,72.545,3e-05,0.01033
69,0.015,3.319,0.843,96.123,0.109,26.264,0.0,0.00806,0.003,1.822,0.364,95.434,0.161,59.201,3e-05,0.01033
70,0.015,3.319,0.843,96.123,0.109,26.264,0.0,0.00806,0.003,1.822,0.364,95.434,0.161,59.201,3e-05,0.01032
71,0.012,3.348,0.879,91.682,0.01,27.022,0.0,0.00806,0.003,1.822,0.234,95.434,0.161,59.201,3e-05,0.01032
72,0.012,3.567,0.879,85.228,0.009,27.022,0.0,0.00805,0.003,1.822,0.234,95.434,0.183,56.874,3e-05,0.0099
73,0.012,3.567,0.878,87.684,0.009,27.022,0.0,0.00805,0.003,1.822,0.234,95.434,0.183,56.874,3e-05,0.0099
74,0.012,3.567,0.878,90.411,0.009,27.022,0.0,0.00805,0.003,1.822,0.234,95.434,0.276,58.888,3e-05,0.0099
75,0.012,3.567,0.878,106.723,0.009,27.022,0.0,0.00808,0.003,1.903,0.453,110.757,0.194,59.979,3e-05,0.00959
76,0.012,3.567,0.878,112.594,0.0,20.848,0.0,0.00819,0.003,1.903,0.715,114.703,0.172,61.65,3e-05,0.00881
77,0.011,3.567,0.878,112.594,0.028,20.131,0.0,0.00819,0.003,1.903,0.715,114.703,0.172,61.65,3e-05,0.00881
78,0.011,3.567,0.878,112.594,0.028,20.131,0.0,0.0082,0.003,1.903,0.715,114.703,0.172,61.65,3e-05,0.00881
79,0.011,3.567,0.878,88.677,0.028,20.131,0.0,0.00809,0.003,1.903,0.715,114.703,0.172,61.65,3e-05,0.00878
80,0.011,3.529,0.61,91.074,0.028,9.313,0.0,0.0081,0.003,1.903,0.715,114.703,0.172,61.65,3e-05,0.00878
81,0.011,3.256,0.61,88.677,0.028,9.313,0.0,0.00756,0.003,1.903,0.715,114.703,0.172,61.65,3e-05,0.00878
82,0.011,3.256,0.61,88.677,0.028,9.313,0.0,0.00756,0.003,1.903,0.715,114.703,0.166,61.65,3e-05,0.0088
83,0.011,3.256,0.61,100.929,0.028,9.313,0.0,0.00754,0.003,1.903,0.715,114.703,0.172,61.65,3e-05,0.00878
84,0.011,3.256,0.61,100.929,0.028,9.313,0.0,0.00752,0.003,1.903,0.715,114.703,0.116,61.65,3e-05,0.00877
85,0.011,3.256,0.61,89.264,0.028,9.313,0.0,0.00768,0.001,1.903,0.716,114.703,0.193,59.979,3e-05,0.00877
86,0.011,3.256,0.61,89.264,0.028,9.313,0.0,0.00764,0.001,1.903,0.716,114.703,0.193,59.979,3e-05,0.00877
87,0.011,3.256,0.61,102.889,0.028,9.313,0.0,0.00765,0.001,1.553,0.716,114.703,0.193,45.208,3e-05,0.00863
88,0.011,3.256,0.61,99.011,0.0,10.03,0.0,0.00766,0.001,1.553,0.732,113.76,0.193,45.208,3e-05,0.00862
89,0.011,3.256,0.642,84.698,0.0,10.03,0.0,0.00766,0.001,1.553,0.732,113.76,0.193,43.29,3e-05,0.00838
90,0.011,3.256,0.642,84.698,0.0,10.03,0.0,0.00766,0.001,1.553,0.732,113.76,0.193,43.29,3e-05,0.00839
91,0.011,3.256,0.642,83.269,0.0,10.03,0.0,0.00766,0.001,1.898,0.732,128.285,0.193,43.29,3e-05,0.00839
92,0.011,3.256,0.642,83.269,0.0,10.03,0.0,0.00766,0.001,1.898,0.732,126.822,0.193,43.29,3e-05,0.00837
93,0.011,3.256,0.503,83.892,0.0,10.03,0.0,0.00766,0.0,1.898,0.446,125.524,0.206,43.29,3e-05,0.00789
94,0.011,3.17,0.503,83.892,0.0,10.03,0.0,0.00753,0.0,1.898,0.446,125.524,0.206,43.29,3e-05,0.00789
95,0.01,3.17,0.458,100.129,0.0,10.03,0.0,0.00753,0.0,1.898,0.446,125.524,0.206,43.29,3e-05,0.00789
96,0.01,3.17,0.458,100.129,0.0,10.03,0.0,0.00753,0.0,1.898,0.446,125.524,0.117,43.29,3e-05,0.00787
97,0.01,3.17,0.458,100.129,0.0,10.03,0.0,0.00753,0.0,1.898,0.446,119.735,0.12,42.448,3e-05,0.0077
98,0.01,3.17,0.458,105.528,0.007,10.03,0.0,0.00753,0.0,1.898,0.446,119.735,0.12,42.448,3e-05,0.0077
99,0.01,3.17,0.458,105.528,0.007,10.03,0.0,0.00744,0.0,1.898,0.446,119.675,0.106,42.448,3e-05,0.0077
100,0.01,3.17,0.458,105.528,0.007,10.03,0.0,0.00744,0.0,1.898,0.446,119.675,0.106,42.448,3e-05,0.0077
