Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
70,0.006,0.134,0.038,1.733,0.002,0.126,0.0,0.00013,0.004,0.217,0.035,2.557,0.002,0.324,0.0,9e-05
71,0.005,0.132,0.038,1.972,0.002,0.12,0.0,0.00013,0.003,0.273,0.035,2.727,0.002,0.31,0.0,8e-05
72,0.005,0.104,0.038,1.681,0.002,0.101,0.0,0.00011,0.003,0.25,0.036,2.554,0.002,0.309,0.0,9e-05
73,0.005,0.076,0.034,1.666,0.002,0.104,0.0,0.00012,0.003,0.195,0.03,1.89,0.002,0.305,0.0,0.0001
74,0.005,0.062,0.033,1.178,0.002,0.082,0.0,0.00012,0.003,0.188,0.03,2.325,0.002,0.278,0.0,9e-05
75,0.005,0.057,0.031,1.708,0.002,0.097,0.0,0.00011,0.003,0.188,0.031,2.111,0.002,0.255,0.0,9e-05
76,0.005,0.111,0.029,2.172,0.002,0.079,0.0,0.0001,0.003,0.209,0.031,1.888,0.002,0.265,0.0,8e-05
77,0.004,0.2,0.027,2.133,0.002,0.096,0.0,0.00011,0.003,0.206,0.03,1.842,0.002,0.223,0.0,8e-05
78,0.004,0.194,0.026,2.037,0.002,0.115,0.0,0.0001,0.003,0.184,0.029,2.032,0.002,0.223,0.0,0.0001
79,0.004,0.134,0.026,2.185,0.002,0.111,0.0,0.0001,0.003,0.187,0.028,2.06,0.002,0.228,0.0,0.0001
80,0.003,0.108,0.025,2.415,0.001,0.122,0.0,9e-05,0.003,0.187,0.028,2.479,0.001,0.245,0.0,9e-05
81,0.003,0.104,0.021,2.415,0.001,0.122,0.0,9e-05,0.003,0.212,0.025,2.479,0.002,0.235,0.0,9e-05
82,0.003,0.097,0.018,2.478,0.001,0.132,0.0,8e-05,0.002,0.204,0.023,2.638,0.002,0.243,0.0,9e-05
83,0.003,0.105,0.016,2.335,0.001,0.137,0.0,8e-05,0.002,0.201,0.02,2.068,0.002,0.246,0.0,9e-05
84,0.003,0.17,0.015,2.21,0.001,0.143,0.0,8e-05,0.002,0.201,0.02,2.055,0.002,0.246,0.0,0.0001
85,0.002,0.191,0.012,2.256,0.001,0.15,0.0,9e-05,0.002,0.197,0.02,1.763,0.002,0.24,0.0,9e-05
86,0.002,0.179,0.011,2.691,0.001,0.146,0.0,9e-05,0.002,0.18,0.016,1.956,0.002,0.277,0.0,9e-05
87,0.002,0.205,0.009,2.997,0.001,0.156,0.0,0.00011,0.002,0.196,0.014,2.194,0.002,0.275,0.0,9e-05
88,0.002,0.199,0.012,3.279,0.001,0.145,0.0,9e-05,0.002,0.161,0.016,2.444,0.002,0.256,0.0,0.0001
89,0.001,0.17,0.009,2.931,0.001,0.165,0.0,9e-05,0.002,0.161,0.016,2.062,0.002,0.268,0.0,9e-05
90,0.001,0.164,0.007,3.158,0.001,0.165,0.0,9e-05,0.002,0.126,0.015,2.131,0.001,0.261,0.0,9e-05
91,0.001,0.169,0.01,3.362,0.001,0.126,0.0,9e-05,0.001,0.156,0.01,2.699,0.001,0.27,0.0,9e-05
92,0.001,0.138,0.01,3.089,0.001,0.126,0.0,9e-05,0.001,0.139,0.01,2.845,0.001,0.27,0.0,0.0001
93,0.001,0.138,0.01,2.893,0.001,0.131,0.0,8e-05,0.001,0.13,0.007,2.867,0.001,0.264,0.0,0.00011
94,0.001,0.163,0.009,2.455,0.0,0.145,0.0,9e-05,0.001,0.113,0.007,2.906,0.001,0.266,0.0,0.00011
95,0.0,0.14,0.011,2.73,0.0,0.129,0.0,8e-05,0.001,0.124,0.007,2.697,0.001,0.271,0.0,0.00011
96,0.0,0.175,0.009,2.681,0.0,0.131,0.0,9e-05,0.001,0.12,0.005,2.368,0.001,0.263,0.0,0.00011
97,0.0,0.165,0.01,2.839,0.0,0.13,0.0,9e-05,0.001,0.152,0.004,2.486,0.001,0.243,0.0,0.00011
98,0.0,0.169,0.008,2.697,0.0,0.132,0.0,9e-05,0.0,0.139,0.002,2.811,0.001,0.245,0.0,0.00011
99,0.001,0.19,0.005,2.695,0.0,0.125,0.0,9e-05,0.0,0.118,0.0,2.883,0.001,0.246,0.0,0.00011
100,0.0,0.164,0.002,1.977,0.0,0.103,0.0,0.0001,0.0,0.198,0.0,2.863,0.001,0.257,0.0,0.00011
