Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
15,0.128,5.208,0.243,7.251,0.907,30.805,0.00069,0.04973,0.152,5.266,0.319,6.286,0.651,54.061,0.00056,0.02355
16,0.111,4.611,0.229,5.38,1.0,32.827,0.00061,0.04441,0.138,4.481,0.323,6.13,0.621,34.939,0.00053,0.01899
17,0.102,4.573,0.229,8.635,0.757,51.521,0.00054,0.0412,0.134,2.89,0.309,12.102,0.612,36.993,0.00048,0.015
18,0.085,4.309,0.22,4.899,0.725,27.92,0.00044,0.03266,0.118,2.966,0.296,9.854,0.798,24.764,0.00048,0.01581
19,0.072,3.071,0.22,7.928,0.71,30.68,0.00046,0.02458,0.118,3.448,0.276,10.579,0.682,17.462,0.00041,0.01037
20,0.065,2.956,0.225,8.728,0.721,29.844,0.00039,0.0287,0.11,3.462,0.298,13.039,0.683,26.596,0.0004,0.01462
21,0.071,2.079,0.208,7.784,0.724,25.078,0.00037,0.0228,0.108,3.207,0.258,14.906,0.758,34.24,0.00036,0.00923
22,0.061,3.208,0.191,4.855,0.744,49.417,0.00033,0.02799,0.093,3.08,0.231,15.868,0.886,56.305,0.00032,0.01443
23,0.064,3.99,0.166,2.758,0.724,48.528,0.00033,0.0332,0.082,3.749,0.26,14.816,0.763,25.544,0.00031,0.0117
24,0.064,4.51,0.16,2.737,0.807,53.026,0.00033,0.0288,0.087,3.682,0.252,16.827,0.83,32.042,0.00029,0.01563
25,0.06,2.23,0.165,5.513,0.789,39.376,0.00029,0.03389,0.068,1.93,0.271,16.604,0.799,29.526,0.00029,0.01548
26,0.055,2.606,0.152,6.96,0.822,42.885,0.00027,0.0294,0.066,2.893,0.213,15.643,0.746,60.366,0.00028,0.01407
27,0.054,2.714,0.147,6.229,0.815,43.275,0.00022,0.02456,0.072,3.127,0.224,17.212,0.668,75.069,0.00027,0.01357
28,0.051,2.558,0.133,10.457,0.839,44.825,0.00022,0.02206,0.067,3.543,0.227,15.438,0.601,62.688,0.00024,0.01414
29,0.056,2.429,0.115,10.749,0.817,71.594,0.00021,0.02288,0.073,3.014,0.194,11.759,0.799,47.446,0.00024,0.01423
30,0.059,2.118,0.113,9.454,0.827,47.666,0.00021,0.02358,0.07,3.806,0.176,15.113,0.835,63.768,0.00024,0.01378
31,0.059,1.964,0.106,8.913,0.725,76.312,0.00018,0.02728,0.072,3.029,0.17,12.908,0.8,47.804,0.00023,0.00907
32,0.049,2.78,0.1,8.409,0.69,73.348,0.00018,0.02598,0.07,3.355,0.149,12.803,0.794,61.252,0.0002,0.00979
33,0.05,2.984,0.102,8.834,0.673,61.496,0.00021,0.02152,0.064,3.042,0.168,11.178,0.718,54.032,0.00018,0.00523
34,0.049,2.116,0.12,9.428,0.546,62.921,0.00023,0.02331,0.063,3.327,0.182,11.831,0.728,56.302,0.00019,0.00305
35,0.047,2.716,0.128,9.248,0.742,59.974,0.00024,0.0232,0.057,3.564,0.16,12.137,0.766,42.587,0.00018,0.00445
36,0.042,3.122,0.12,10.052,0.6,74.82,0.00025,0.02419,0.063,2.898,0.157,9.739,0.787,31.656,0.00017,0.00825
37,0.038,3.089,0.127,9.951,0.6,66.137,0.00024,0.03119,0.057,2.778,0.183,11.089,0.672,48.128,0.00016,0.00864
38,0.043,3.092,0.126,9.744,0.595,45.909,0.00024,0.03691,0.05,2.871,0.186,6.438,0.658,49.234,0.00014,0.00661
39,0.04,2.697,0.131,9.73,0.63,53.084,0.00024,0.03021,0.049,3.406,0.173,7.679,0.668,48.478,0.00013,0.00661
40,0.039,2.61,0.123,11.131,0.607,74.354,0.0002,0.02536,0.052,2.328,0.17,6.619,0.631,45.809,0.00013,0.00515
41,0.034,2.363,0.116,10.742,0.545,74.946,0.0002,0.02551,0.049,3.364,0.165,8.951,0.716,36.918,0.00014,0.00567
42,0.034,2.85,0.117,10.7,0.533,79.56,0.00016,0.02275,0.047,3.272,0.146,10.992,0.63,33.769,0.00014,0.00661
43,0.032,2.804,0.126,7.265,0.568,73.839,0.00015,0.02222,0.045,2.952,0.136,8.464,0.585,34.393,0.00012,0.00677
44,0.029,1.662,0.13,4.156,0.47,67.782,0.0001,0.01781,0.05,2.356,0.132,10.804,0.483,37.949,0.00012,0.00465
45,0.026,2.291,0.117,5.967,0.468,75.185,0.0001,0.01538,0.051,2.156,0.144,9.892,0.541,28.597,0.00013,0.00523
46,0.027,3.007,0.117,8.133,0.473,54.616,0.0001,0.01523,0.048,1.478,0.138,7.98,0.471,29.961,0.00013,0.00661
47,0.023,3.959,0.121,10.29,0.621,52.745,0.0001,0.01503,0.05,0.776,0.132,11.54,0.403,42.88,0.00013,0.00444
48,0.022,3.316,0.121,11.944,0.682,52.99,0.0001,0.01459,0.05,1.666,0.137,11.349,0.409,57.24,0.00013,0.00778
49,0.023,3.883,0.12,12.206,0.701,45.406,0.0001,0.01446,0.047,1.781,0.135,12.389,0.464,64.672,0.00013,0.00748
50,0.029,4.516,0.119,11.71,0.743,45.335,0.0001,0.01458,0.048,2.302,0.14,9.155,0.524,57.465,0.00012,0.00815
51,0.032,3.924,0.103,12.376,0.728,46.215,0.0001,0.01446,0.043,2.601,0.139,7.445,0.365,61.979,0.00011,0.00866
52,0.026,3.944,0.105,9.061,0.734,57.322,0.0001,0.0145,0.045,2.347,0.115,6.814,0.487,53.415,0.00012,0.00874
53,0.025,3.834,0.092,9.498,0.789,53.088,0.00013,0.01455,0.043,2.78,0.134,7.567,0.514,63.196,0.00012,0.00948
54,0.024,3.25,0.072,7.314,0.722,46.928,0.00012,0.0145,0.046,2.019,0.148,8.735,0.556,54.789,0.00011,0.00882
55,0.022,2.76,0.085,7.575,0.698,62.57,9e-05,0.01472,0.039,2.787,0.142,8.153,0.57,55.31,0.00011,0.00933
56,0.022,3.001,0.086,7.857,0.731,48.501,9e-05,0.01302,0.041,3.156,0.133,9.039,0.496,51.952,0.0001,0.00986
57,0.022,2.203,0.066,5.755,0.73,56.029,9e-05,0.01312,0.038,3.483,0.133,8.295,0.577,55.571,0.00012,0.00496
58,0.017,2.054,0.075,8.298,0.723,40.664,9e-05,0.014,0.038,3.663,0.128,8.062,0.478,56.652,0.00011,0.00352
59,0.017,1.91,0.081,6.496,0.636,38.07,8e-05,0.01367,0.035,3.785,0.13,9.476,0.45,70.531,0.00011,0.00732
60,0.016,1.845,0.076,7.488,0.723,40.616,7e-05,0.01477,0.031,2.234,0.129,9.35,0.454,82.745,0.00011,0.00691
61,0.017,2.347,0.071,7.329,0.664,43.974,7e-05,0.01481,0.032,2.828,0.126,8.997,0.437,79.855,0.00011,0.00686
62,0.017,2.107,0.066,8.354,0.664,23.306,7e-05,0.01519,0.031,2.494,0.111,8.176,0.415,71.944,0.00011,0.00605
63,0.017,1.78,0.07,8.515,0.755,35.816,6e-05,0.01515,0.029,2.62,0.105,8.154,0.415,55.017,0.00011,0.00882
64,0.014,1.776,0.066,8.907,0.751,40.558,6e-05,0.0142,0.025,2.697,0.109,7.602,0.427,50.167,0.00011,0.00643
65,0.015,1.957,0.049,8.135,0.713,36.266,6e-05,0.01407,0.023,2.082,0.115,7.361,0.447,54.501,0.0001,0.00511
66,0.015,1.653,0.039,8.49,0.656,34.412,6e-05,0.01378,0.021,2.056,0.112,7.192,0.431,47.273,9e-05,0.00378
67,0.013,1.401,0.034,8.187,0.692,28.924,6e-05,0.01287,0.021,1.961,0.103,6.917,0.431,48.537,0.0001,0.00671
68,0.014,1.456,0.039,8.953,0.688,27.75,5e-05,0.01361,0.022,1.939,0.099,8.844,0.431,49.196,0.00011,0.00729
69,0.019,1.664,0.027,9.097,0.698,34.359,5e-05,0.01381,0.023,2.964,0.08,5.806,0.385,39.624,0.0001,0.00677
70,0.018,1.971,0.025,9.078,0.684,27.68,5e-05,0.01378,0.025,2.85,0.074,6.453,0.444,43.351,0.0001,0.00684
71,0.012,2.068,0.012,8.908,0.698,41.177,6e-05,0.01367,0.023,2.643,0.099,5.938,0.469,44.024,0.0001,0.00648
72,0.017,1.785,0.014,6.726,0.695,42.57,5e-05,0.01369,0.022,2.561,0.082,5.359,0.47,47.2,0.0001,0.00584
73,0.021,1.95,0.01,6.384,0.748,44.55,6e-05,0.01367,0.02,2.146,0.071,4.636,0.48,45.597,9e-05,0.00534
74,0.015,1.762,0.01,7.227,0.727,46.231,5e-05,0.01451,0.019,2.009,0.072,3.318,0.474,46.196,9e-05,0.00655
75,0.014,2.095,0.014,6.736,0.661,39.86,5e-05,0.01124,0.015,2.171,0.077,3.556,0.508,50.395,0.0001,0.00741
76,0.021,1.587,0.015,5.458,0.768,41.526,4e-05,0.01114,0.015,1.941,0.077,7.306,0.48,49.965,8e-05,0.00633
77,0.018,1.565,0.009,5.951,0.807,34.934,4e-05,0.01555,0.015,1.808,0.075,6.676,0.466,48.382,8e-05,0.00636
78,0.015,1.979,0.01,7.155,0.809,41.963,4e-05,0.0156,0.019,1.797,0.078,7.797,0.466,45.974,8e-05,0.0065
79,0.015,1.717,0.008,7.326,0.813,46.856,3e-05,0.01505,0.015,1.112,0.089,7.068,0.466,46.819,8e-05,0.00655
80,0.017,1.979,0.008,6.297,0.802,31.454,3e-05,0.01487,0.016,1.258,0.084,8.513,0.475,48.552,7e-05,0.00635
81,0.017,1.695,0.003,6.387,0.799,30.774,1e-05,0.01509,0.009,1.64,0.084,6.119,0.491,47.776,7e-05,0.00639
82,0.015,1.878,0.004,7.272,0.78,26.153,1e-05,0.01439,0.009,1.645,0.086,7.35,0.491,48.316,4e-05,0.00582
83,0.016,1.68,0.004,6.542,0.793,21.363,0.0,0.01458,0.01,2.012,0.077,6.694,0.546,42.886,4e-05,0.0057
84,0.013,1.649,0.003,8.033,0.784,21.363,0.0,0.01461,0.01,2.203,0.078,6.668,0.489,37.492,6e-05,0.00579
85,0.013,1.637,0.003,8.351,0.733,19.945,0.0,0.01459,0.006,1.514,0.086,7.015,0.485,47.944,5e-05,0.00569
86,0.012,1.989,0.003,8.069,0.7,21.584,0.0,0.01459,0.006,1.548,0.084,7.136,0.502,40.104,4e-05,0.00559
87,0.013,1.583,0.0,7.984,0.673,24.047,0.0,0.01463,0.006,1.357,0.084,8.469,0.498,32.853,4e-05,0.00554
88,0.016,1.419,0.0,8.653,0.697,22.727,0.0,0.01409,0.01,1.633,0.082,7.309,0.481,27.766,4e-05,0.00606
89,0.015,1.518,0.003,7.781,0.718,21.119,0.0,0.01411,0.008,1.813,0.074,7.288,0.457,39.323,4e-05,0.00695
90,0.015,1.42,0.008,8.265,0.696,21.5,0.0,0.0141,0.004,1.848,0.079,7.898,0.471,42.176,4e-05,0.00692
91,0.017,1.435,0.003,7.761,0.696,19.228,0.0,0.01411,0.002,1.737,0.079,9.514,0.487,33.556,4e-05,0.00743
92,0.013,1.815,0.003,7.689,0.692,20.158,0.0,0.01037,0.002,1.601,0.081,9.486,0.485,33.793,4e-05,0.00749
93,0.012,1.997,0.007,7.238,0.696,28.041,0.0,0.00944,0.001,1.883,0.08,9.588,0.489,42.267,4e-05,0.0065
94,0.01,2.366,0.009,7.998,0.719,29.968,0.0,0.00946,0.001,1.928,0.08,9.588,0.492,35.698,4e-05,0.00634
95,0.009,2.345,0.011,8.791,0.686,27.899,0.0,0.00946,0.001,1.596,0.081,9.175,0.493,37.432,4e-05,0.00553
96,0.009,2.255,0.009,8.54,0.675,25.86,0.0,0.00914,0.0,1.657,0.083,10.342,0.493,41.677,4e-05,0.00568
97,0.01,1.964,0.011,9.5,0.643,29.59,0.0,0.00603,0.0,1.86,0.083,11.061,0.523,39.061,4e-05,0.00573
98,0.011,1.873,0.009,8.45,0.673,31.023,0.0,0.006,0.002,1.684,0.083,10.254,0.512,46.576,4e-05,0.00676
99,0.011,1.58,0.009,8.413,0.673,31.023,0.0,0.00601,0.002,1.684,0.083,9.311,0.494,46.047,4e-05,0.00676
100,0.01,1.391,0.02,8.288,0.669,36.314,0.0,0.00601,0.003,1.993,0.083,11.129,0.557,44.565,4e-05,0.00709
