Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
37,0.02,0.504,0.1,2.154,0.013,0.285,0.0,0.00011,0.021,0.437,0.111,2.371,0.013,0.396,0.0,6e-05
38,0.019,0.427,0.097,2.313,0.013,0.302,0.0,0.0001,0.02,0.466,0.095,2.898,0.012,0.444,0.0,6e-05
39,0.019,0.398,0.096,2.131,0.013,0.287,0.0,0.0001,0.019,0.482,0.098,3.235,0.011,0.422,0.0,5e-05
40,0.017,0.487,0.086,1.823,0.013,0.303,0.0,0.0001,0.018,0.433,0.095,3.072,0.011,0.452,0.0,7e-05
41,0.017,0.419,0.086,1.695,0.012,0.291,0.0,9e-05,0.018,0.465,0.094,2.979,0.01,0.324,0.0,5e-05
42,0.016,0.499,0.084,2.199,0.011,0.291,0.0,0.0001,0.017,0.401,0.09,2.624,0.01,0.315,0.0,5e-05
43,0.015,0.447,0.08,2.213,0.01,0.223,0.0,0.00012,0.017,0.328,0.088,2.175,0.009,0.376,0.0,6e-05
44,0.015,0.558,0.082,2.257,0.01,0.22,0.0,0.00012,0.015,0.439,0.083,1.912,0.009,0.383,0.0,6e-05
45,0.013,0.68,0.077,1.889,0.01,0.22,0.0,0.00014,0.014,0.448,0.075,2.063,0.009,0.362,0.0,7e-05
46,0.013,0.651,0.075,2.214,0.009,0.249,0.0,0.00014,0.014,0.544,0.07,2.517,0.008,0.323,0.0,4e-05
47,0.013,0.645,0.07,2.136,0.009,0.252,0.0,0.00014,0.013,0.551,0.071,2.625,0.008,0.38,0.0,4e-05
48,0.013,0.62,0.067,1.736,0.008,0.301,0.0,0.00016,0.013,0.515,0.063,2.638,0.007,0.391,0.0,4e-05
49,0.013,0.646,0.068,1.774,0.008,0.284,0.0,0.00015,0.012,0.479,0.061,2.369,0.006,0.356,0.0,6e-05
50,0.013,0.59,0.068,2.424,0.008,0.181,0.0,0.00015,0.012,0.383,0.058,2.841,0.007,0.304,0.0,3e-05
51,0.013,0.527,0.067,1.019,0.008,0.176,0.0,0.00014,0.011,0.383,0.058,3.221,0.006,0.322,0.0,4e-05
52,0.012,0.534,0.064,1.257,0.007,0.179,0.0,0.00014,0.011,0.341,0.058,3.032,0.006,0.351,0.0,7e-05
53,0.012,0.546,0.063,1.057,0.007,0.241,0.0,0.00013,0.011,0.392,0.058,2.652,0.006,0.328,0.0,6e-05
54,0.012,0.565,0.062,1.73,0.007,0.256,0.0,0.00012,0.01,0.345,0.054,2.588,0.006,0.323,0.0,7e-05
55,0.011,0.57,0.06,2.005,0.006,0.28,0.0,0.00012,0.009,0.347,0.054,2.413,0.005,0.319,0.0,7e-05
56,0.01,0.564,0.058,1.947,0.006,0.304,0.0,0.00012,0.009,0.354,0.053,2.862,0.005,0.198,0.0,6e-05
57,0.01,0.587,0.052,1.292,0.005,0.33,0.0,0.00011,0.009,0.35,0.053,2.764,0.005,0.182,0.0,6e-05
58,0.01,0.584,0.049,1.616,0.005,0.318,0.0,0.00012,0.009,0.324,0.053,2.996,0.005,0.147,0.0,7e-05
59,0.01,0.533,0.046,1.216,0.005,0.356,0.0,0.00013,0.008,0.338,0.054,2.545,0.005,0.187,0.0,6e-05
60,0.01,0.532,0.046,0.328,0.005,0.365,0.0,0.00013,0.008,0.377,0.052,2.709,0.005,0.188,0.0,6e-05
61,0.009,0.473,0.043,0.689,0.005,0.388,0.0,0.00011,0.008,0.38,0.05,2.829,0.004,0.236,0.0,6e-05
62,0.009,0.394,0.043,1.325,0.005,0.311,0.0,0.00012,0.008,0.346,0.048,2.586,0.004,0.25,0.0,7e-05
63,0.009,0.437,0.043,1.325,0.005,0.319,0.0,0.00012,0.008,0.264,0.047,2.451,0.004,0.246,0.0,9e-05
64,0.009,0.407,0.04,0.968,0.005,0.312,0.0,0.00011,0.007,0.263,0.05,2.146,0.004,0.25,0.0,8e-05
65,0.009,0.399,0.038,0.805,0.005,0.275,0.0,0.0001,0.007,0.186,0.048,2.255,0.004,0.236,0.0,9e-05
66,0.009,0.391,0.038,1.285,0.004,0.272,0.0,0.0001,0.007,0.17,0.044,1.983,0.004,0.186,0.0,0.0001
67,0.008,0.376,0.032,1.413,0.004,0.257,0.0,0.00011,0.007,0.237,0.04,1.897,0.003,0.214,0.0,0.0001
68,0.008,0.357,0.031,1.389,0.004,0.243,0.0,0.0001,0.007,0.276,0.04,1.33,0.003,0.235,0.0,0.0001
69,0.008,0.296,0.029,1.199,0.004,0.215,0.0,0.00011,0.007,0.356,0.038,1.207,0.003,0.238,0.0,0.0001
70,0.007,0.253,0.032,1.376,0.004,0.245,0.0,0.00013,0.007,0.337,0.038,1.243,0.003,0.21,0.0,9e-05
71,0.007,0.252,0.031,1.376,0.004,0.236,0.0,0.00012,0.007,0.339,0.035,1.25,0.003,0.179,0.0,9e-05
72,0.007,0.272,0.031,1.158,0.003,0.254,0.0,0.00013,0.006,0.301,0.035,1.394,0.003,0.181,0.0,8e-05
73,0.007,0.268,0.026,1.183,0.003,0.265,0.0,0.00014,0.005,0.31,0.032,1.419,0.003,0.196,0.0,0.0001
74,0.006,0.276,0.026,1.024,0.003,0.265,0.0,0.00013,0.005,0.33,0.034,1.695,0.003,0.168,0.0,0.0001
75,0.006,0.282,0.024,1.283,0.003,0.226,0.0,0.00014,0.005,0.341,0.029,2.089,0.003,0.17,0.0,0.0001
76,0.005,0.258,0.021,1.587,0.003,0.172,0.0,0.00013,0.004,0.372,0.029,2.026,0.002,0.175,0.0,0.00012
77,0.005,0.199,0.022,1.658,0.003,0.175,0.0,0.00015,0.004,0.358,0.027,1.98,0.002,0.183,0.0,0.00013
78,0.005,0.161,0.019,1.98,0.003,0.168,0.0,0.00016,0.004,0.338,0.027,2.02,0.002,0.19,0.0,0.00013
79,0.005,0.153,0.019,1.986,0.002,0.177,0.0,0.00015,0.004,0.406,0.024,2.363,0.002,0.19,0.0,0.00013
80,0.005,0.168,0.019,1.659,0.002,0.157,0.0,0.00017,0.004,0.423,0.027,2.02,0.002,0.201,0.0,0.00013
81,0.005,0.176,0.017,1.502,0.002,0.165,0.0,0.00017,0.004,0.518,0.028,2.02,0.002,0.195,0.0,0.00014
82,0.005,0.174,0.017,1.605,0.002,0.165,0.0,0.00017,0.003,0.451,0.025,2.095,0.001,0.186,0.0,0.00014
83,0.004,0.232,0.015,1.904,0.002,0.147,0.0,0.00017,0.003,0.432,0.023,2.095,0.001,0.186,0.0,0.00014
84,0.004,0.329,0.015,2.021,0.002,0.13,0.0,0.00016,0.003,0.369,0.023,1.954,0.001,0.186,0.0,0.00015
85,0.003,0.306,0.009,2.005,0.001,0.162,0.0,0.00019,0.003,0.35,0.023,1.821,0.001,0.213,0.0,0.00014
86,0.003,0.27,0.009,2.111,0.001,0.168,0.0,0.0002,0.003,0.371,0.023,1.789,0.001,0.202,0.0,0.00014
87,0.003,0.261,0.008,1.84,0.001,0.163,0.0,0.00021,0.003,0.336,0.018,1.789,0.001,0.196,0.0,0.00013
88,0.003,0.246,0.007,1.755,0.001,0.114,0.0,0.0002,0.003,0.301,0.018,1.566,0.001,0.165,0.0,0.00016
89,0.002,0.271,0.006,1.762,0.001,0.105,0.0,0.0002,0.003,0.253,0.018,1.297,0.001,0.161,0.0,0.00016
90,0.002,0.294,0.006,1.363,0.001,0.078,0.0,0.00019,0.002,0.197,0.016,1.581,0.001,0.131,0.0,0.00019
91,0.002,0.328,0.005,1.756,0.001,0.09,0.0,0.00019,0.002,0.201,0.016,1.633,0.001,0.131,0.0,0.00019
92,0.002,0.294,0.001,1.455,0.001,0.104,0.0,0.0002,0.002,0.192,0.015,1.578,0.001,0.131,0.0,0.0002
93,0.002,0.272,0.001,1.455,0.0,0.101,0.0,0.0002,0.002,0.185,0.014,1.312,0.001,0.126,0.0,0.00019
94,0.001,0.255,0.001,1.313,0.0,0.069,0.0,0.0002,0.002,0.2,0.015,1.395,0.0,0.16,0.0,0.00019
95,0.001,0.263,0.0,1.256,0.0,0.113,0.0,0.00018,0.001,0.205,0.015,1.332,0.0,0.156,0.0,0.00019
96,0.001,0.234,0.0,2.022,0.0,0.103,0.0,0.00017,0.001,0.212,0.015,1.765,0.0,0.156,0.0,0.00018
97,0.001,0.227,0.0,1.799,0.0,0.107,0.0,0.00016,0.001,0.182,0.014,1.501,0.0,0.148,0.0,0.00017
98,0.001,0.227,0.001,1.974,0.0,0.107,0.0,0.00016,0.001,0.195,0.015,1.236,0.0,0.137,0.0,0.00018
99,0.001,0.24,0.0,2.148,0.0,0.094,0.0,0.00018,0.0,0.225,0.012,1.134,0.0,0.137,0.0,0.00017
100,0.0,0.247,0.0,1.748,0.0,0.076,0.0,0.00019,0.0,0.206,0.012,1.495,0.0,0.12,0.0,0.00019
