Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
22,0.033,0.455,0.143,1.082,0.024,0.496,0.0,0.00013,0.038,1.061,0.154,1.252,0.026,0.851,0.0,0.00016
23,0.032,0.386,0.138,0.797,0.022,0.391,0.0,0.0001,0.035,1.014,0.147,1.59,0.025,0.515,0.0,0.00016
24,0.032,0.542,0.132,1.604,0.021,0.264,0.0,0.0001,0.032,1.027,0.138,2.137,0.023,0.552,0.0,0.00018
25,0.03,0.471,0.129,1.897,0.02,0.332,0.0,8e-05,0.031,1.001,0.132,1.817,0.021,0.48,0.0,0.00019
26,0.029,0.412,0.127,1.712,0.02,0.296,0.0,8e-05,0.03,0.711,0.132,1.933,0.02,0.329,0.0,0.00018
27,0.027,0.454,0.123,0.735,0.019,0.322,0.0,9e-05,0.029,0.684,0.126,2.025,0.019,0.239,0.0,0.00017
28,0.026,0.461,0.116,1.221,0.018,0.262,0.0,9e-05,0.029,0.754,0.117,1.953,0.018,0.267,0.0,0.0002
29,0.026,0.399,0.114,0.698,0.017,0.25,0.0,7e-05,0.027,0.854,0.111,1.906,0.018,0.329,0.0,0.00019
30,0.024,0.359,0.109,0.347,0.017,0.179,0.0,8e-05,0.027,0.821,0.11,1.686,0.016,0.326,0.0,0.0002
31,0.022,0.341,0.107,1.162,0.016,0.157,0.0,9e-05,0.025,0.635,0.107,1.707,0.016,0.393,0.0,0.00019
32,0.022,0.327,0.105,1.164,0.015,0.253,0.0,0.00013,0.024,0.598,0.108,2.179,0.015,0.383,0.0,0.00016
33,0.021,0.391,0.104,1.134,0.014,0.215,0.0,0.00013,0.023,0.362,0.103,2.51,0.014,0.321,0.0,0.00017
34,0.02,0.462,0.094,0.897,0.014,0.296,0.0,0.00013,0.022,0.384,0.1,2.329,0.013,0.178,0.0,0.00017
35,0.018,0.383,0.093,0.918,0.014,0.406,0.0,0.00016,0.021,0.397,0.096,2.169,0.012,0.295,0.0,0.00015
36,0.018,0.387,0.093,0.969,0.013,0.487,0.0,0.00015,0.02,0.451,0.094,2.326,0.011,0.256,0.0,0.00014
37,0.017,0.328,0.089,1.253,0.013,0.459,0.0,0.00012,0.019,0.44,0.093,2.247,0.011,0.346,0.0,0.00014
38,0.017,0.345,0.086,1.041,0.012,0.416,0.0,0.00014,0.017,0.506,0.093,1.855,0.011,0.297,0.0,0.00015
39,0.017,0.359,0.086,1.088,0.012,0.43,0.0,0.00014,0.017,0.552,0.086,1.216,0.011,0.325,0.0,0.00015
40,0.016,0.332,0.083,1.305,0.011,0.439,0.0,0.00014,0.016,0.43,0.081,1.697,0.01,0.428,0.0,0.00015
41,0.015,0.311,0.078,1.141,0.011,0.32,0.0,0.00014,0.015,0.414,0.079,1.67,0.009,0.372,0.0,0.00017
42,0.014,0.282,0.074,1.401,0.01,0.309,0.0,0.00013,0.015,0.397,0.076,1.693,0.009,0.372,0.0,0.00019
43,0.014,0.332,0.074,1.581,0.009,0.296,0.0,0.00013,0.015,0.376,0.076,1.693,0.009,0.328,0.0,0.0002
44,0.013,0.223,0.07,2.034,0.009,0.215,0.0,0.00012,0.014,0.385,0.072,1.677,0.008,0.334,0.0,0.00019
45,0.013,0.243,0.069,1.847,0.008,0.218,0.0,0.00011,0.014,0.376,0.072,2.108,0.008,0.325,0.0,0.00019
46,0.012,0.291,0.068,1.991,0.008,0.221,0.0,0.00011,0.013,0.363,0.07,1.403,0.008,0.277,0.0,0.00019
47,0.012,0.305,0.066,2.251,0.008,0.248,0.0,0.0001,0.013,0.309,0.068,1.374,0.007,0.257,0.0,0.00018
48,0.011,0.299,0.057,2.37,0.008,0.263,0.0,9e-05,0.012,0.355,0.065,1.287,0.007,0.251,0.0,0.00017
49,0.011,0.357,0.053,1.841,0.008,0.269,0.0,0.00012,0.011,0.343,0.065,0.962,0.006,0.208,0.0,0.00018
50,0.011,0.258,0.046,1.772,0.007,0.217,0.0,0.00014,0.01,0.45,0.061,0.992,0.006,0.251,0.0,0.0002
51,0.011,0.272,0.046,1.519,0.006,0.168,0.0,0.00015,0.009,0.285,0.06,1.491,0.006,0.254,0.0,0.00019
52,0.01,0.27,0.046,1.646,0.006,0.108,0.0,0.00013,0.009,0.283,0.059,1.609,0.006,0.224,0.0,0.00018
53,0.01,0.187,0.045,1.313,0.006,0.168,0.0,0.00014,0.009,0.238,0.059,1.7,0.005,0.203,0.0,0.00017
54,0.01,0.145,0.045,0.86,0.006,0.22,0.0,0.00015,0.009,0.182,0.055,1.988,0.005,0.203,0.0,0.00016
55,0.01,0.145,0.045,0.828,0.006,0.224,0.0,0.00016,0.009,0.167,0.054,1.917,0.004,0.174,0.0,0.00016
56,0.009,0.149,0.045,0.828,0.006,0.224,0.0,0.00014,0.009,0.23,0.054,2.209,0.004,0.118,0.0,0.00016
57,0.009,0.159,0.044,1.197,0.006,0.223,0.0,0.00013,0.009,0.23,0.054,2.298,0.004,0.1,0.0,0.00016
58,0.009,0.229,0.043,1.46,0.005,0.204,0.0,0.00014,0.007,0.236,0.054,2.959,0.004,0.12,0.0,0.00016
59,0.009,0.255,0.043,1.189,0.005,0.225,0.0,0.00012,0.007,0.246,0.051,2.617,0.004,0.141,0.0,0.00016
60,0.009,0.239,0.04,1.471,0.005,0.24,0.0,0.00012,0.007,0.24,0.05,2.258,0.004,0.125,0.0,0.00016
61,0.008,0.243,0.04,1.365,0.004,0.242,0.0,0.00013,0.006,0.377,0.049,2.256,0.004,0.12,0.0,0.00016
62,0.007,0.233,0.034,1.122,0.004,0.243,0.0,0.00013,0.006,0.367,0.048,2.477,0.004,0.109,0.0,0.00016
63,0.006,0.25,0.032,1.14,0.004,0.22,0.0,0.00013,0.005,0.345,0.043,2.493,0.004,0.163,0.0,0.00018
64,0.006,0.213,0.032,1.035,0.004,0.221,0.0,0.00014,0.005,0.342,0.039,2.572,0.003,0.196,0.0,0.00018
65,0.006,0.208,0.03,0.981,0.003,0.222,0.0,0.00015,0.005,0.309,0.039,2.399,0.003,0.191,0.0,0.00018
66,0.006,0.194,0.029,0.935,0.003,0.194,0.0,0.00017,0.005,0.328,0.037,2.42,0.003,0.176,0.0,0.00017
67,0.006,0.181,0.031,0.639,0.003,0.169,0.0,0.00014,0.005,0.339,0.03,2.425,0.003,0.134,0.0,0.00017
68,0.005,0.191,0.03,0.566,0.003,0.176,0.0,0.00013,0.004,0.344,0.028,2.365,0.003,0.134,0.0,0.00016
69,0.005,0.138,0.028,0.974,0.003,0.183,0.0,0.00013,0.003,0.321,0.027,2.153,0.003,0.131,0.0,0.00017
70,0.005,0.1,0.026,0.872,0.002,0.159,0.0,0.00014,0.003,0.326,0.027,2.282,0.003,0.128,0.0,0.00016
71,0.005,0.078,0.026,0.872,0.002,0.159,0.0,0.00015,0.003,0.266,0.027,2.354,0.002,0.159,0.0,0.00017
72,0.005,0.103,0.025,0.966,0.002,0.127,0.0,0.00015,0.003,0.313,0.022,2.182,0.002,0.136,0.0,0.00017
73,0.004,0.152,0.023,0.85,0.001,0.139,0.0,0.00017,0.003,0.293,0.023,1.981,0.002,0.096,0.0,0.00016
74,0.004,0.101,0.022,1.004,0.001,0.14,0.0,0.00017,0.002,0.276,0.022,2.09,0.002,0.106,0.0,0.00015
75,0.004,0.131,0.022,1.018,0.001,0.142,0.0,0.00015,0.002,0.28,0.022,1.968,0.002,0.106,0.0,0.00015
76,0.004,0.15,0.018,1.137,0.001,0.089,0.0,0.00015,0.002,0.285,0.022,2.176,0.002,0.122,0.0,0.00015
77,0.003,0.162,0.015,1.026,0.001,0.087,0.0,0.00013,0.002,0.257,0.021,2.237,0.002,0.128,0.0,0.00016
78,0.003,0.176,0.015,1.093,0.001,0.085,0.0,0.00013,0.002,0.254,0.019,2.2,0.002,0.093,0.0,0.00016
79,0.003,0.17,0.015,0.552,0.001,0.11,0.0,0.00013,0.002,0.254,0.019,1.774,0.002,0.093,0.0,0.00015
80,0.003,0.17,0.014,0.578,0.001,0.119,0.0,0.00013,0.002,0.252,0.019,1.701,0.002,0.09,0.0,0.00015
81,0.003,0.162,0.013,0.254,0.001,0.136,0.0,0.00015,0.001,0.224,0.019,0.962,0.002,0.083,0.0,0.00016
82,0.003,0.117,0.013,0.171,0.001,0.152,0.0,0.00014,0.001,0.248,0.015,0.941,0.001,0.093,0.0,0.00016
83,0.002,0.13,0.012,0.174,0.001,0.149,0.0,0.00014,0.001,0.264,0.014,0.797,0.001,0.102,0.0,0.00016
84,0.002,0.122,0.012,0.269,0.001,0.165,0.0,0.00014,0.001,0.276,0.014,0.505,0.001,0.142,0.0,0.00016
85,0.002,0.111,0.009,0.471,0.001,0.146,0.0,0.00013,0.001,0.282,0.013,0.428,0.001,0.139,0.0,0.00015
86,0.002,0.113,0.008,0.479,0.001,0.114,0.0,0.00013,0.001,0.294,0.011,0.573,0.001,0.122,0.0,0.00016
87,0.001,0.125,0.008,0.494,0.0,0.107,0.0,0.00013,0.001,0.31,0.01,0.654,0.001,0.132,0.0,0.00018
88,0.001,0.167,0.008,0.535,0.0,0.116,0.0,0.00012,0.001,0.31,0.01,0.572,0.001,0.124,0.0,0.00018
89,0.001,0.155,0.008,0.271,0.0,0.114,0.0,0.00013,0.001,0.306,0.01,0.712,0.001,0.13,0.0,0.00018
90,0.001,0.147,0.007,0.581,0.0,0.107,0.0,0.00013,0.001,0.297,0.01,0.712,0.001,0.13,0.0,0.00018
91,0.001,0.147,0.007,0.581,0.0,0.107,0.0,0.00013,0.001,0.294,0.01,0.932,0.001,0.132,0.0,0.00018
92,0.001,0.133,0.006,0.55,0.0,0.126,0.0,0.00014,0.001,0.284,0.009,0.867,0.001,0.12,0.0,0.00018
93,0.001,0.186,0.006,0.628,0.0,0.138,0.0,0.00012,0.001,0.278,0.008,0.965,0.001,0.111,0.0,0.00019
94,0.001,0.205,0.004,0.952,0.0,0.125,0.0,0.00014,0.001,0.272,0.008,0.965,0.001,0.126,0.0,0.00019
95,0.001,0.206,0.003,0.937,0.0,0.125,0.0,0.00013,0.001,0.295,0.008,1.007,0.001,0.144,0.0,0.00019
96,0.001,0.176,0.003,0.932,0.0,0.125,0.0,0.00013,0.0,0.268,0.006,1.049,0.0,0.136,0.0,0.00019
97,0.001,0.171,0.001,0.81,0.0,0.132,0.0,0.00013,0.0,0.211,0.005,1.075,0.0,0.151,0.0,0.00019
98,0.001,0.171,0.003,0.892,0.0,0.124,0.0,0.00013,0.0,0.165,0.003,1.096,0.0,0.147,0.0,0.00019
99,0.0,0.171,0.002,0.892,0.0,0.117,0.0,0.00013,0.0,0.158,0.003,1.136,0.0,0.127,0.0,0.00019
100,0.0,0.191,0.0,1.063,0.0,0.097,0.0,0.00013,0.0,0.148,0.002,0.975,0.0,0.118,0.0,0.00018
