Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
66,0.016,2.477,0.042,4.73,0.669,34.322,2e-05,0.01352,0.023,1.277,0.072,8.378,0.323,53.242,6e-05,0.01107
67,0.021,2.748,0.051,4.575,0.575,41.931,2e-05,0.01213,0.025,0.898,0.072,7.57,0.313,67.738,4e-05,0.01089
68,0.018,3.197,0.046,5.405,0.556,40.388,2e-05,0.01242,0.023,0.894,0.061,5.153,0.285,70.645,3e-05,0.01207
69,0.018,3.233,0.034,6.229,0.512,38.83,2e-05,0.01254,0.02,0.707,0.088,4.698,0.377,56.146,2e-05,0.0134
70,0.021,2.971,0.033,6.812,0.559,48.952,2e-05,0.01248,0.023,0.866,0.088,6.366,0.219,65.723,2e-05,0.01313
71,0.015,3.319,0.03,6.445,0.495,34.511,2e-05,0.0112,0.022,1.225,0.068,4.926,0.318,66.529,2e-05,0.01279
72,0.016,3.262,0.042,6.075,0.562,42.494,2e-05,0.01101,0.021,0.871,0.07,5.234,0.438,80.756,2e-05,0.01327
73,0.018,3.374,0.031,6.008,0.489,46.935,2e-05,0.01089,0.021,1.032,0.076,4.988,0.529,59.443,2e-05,0.01286
74,0.015,3.178,0.035,5.653,0.525,41.389,2e-05,0.01096,0.021,0.805,0.077,3.929,0.324,58.845,2e-05,0.00907
75,0.015,3.27,0.036,5.968,0.498,38.077,2e-05,0.01237,0.022,1.303,0.074,4.436,0.178,45.191,4e-05,0.01228
76,0.016,3.179,0.033,5.233,0.479,35.349,2e-05,0.01215,0.02,1.26,0.069,4.235,0.306,33.653,5e-05,0.01108
77,0.015,3.256,0.036,4.65,0.56,40.511,2e-05,0.01166,0.017,1.508,0.063,3.818,0.352,48.117,5e-05,0.01217
78,0.018,3.538,0.032,5.432,0.393,62.221,2e-05,0.01022,0.016,1.146,0.065,4.187,0.173,66.271,5e-05,0.01153
79,0.016,3.5,0.032,5.329,0.401,38.776,2e-05,0.01027,0.015,1.56,0.063,5.06,0.203,59.384,5e-05,0.01355
80,0.018,3.569,0.034,5.548,0.362,37.514,2e-05,0.01023,0.015,1.424,0.069,5.978,0.236,58.089,6e-05,0.01167
81,0.018,3.557,0.036,5.574,0.331,39.825,2e-05,0.00848,0.015,1.096,0.055,6.055,0.219,36.14,7e-05,0.01051
82,0.017,3.253,0.043,5.861,0.36,33.648,2e-05,0.00776,0.016,1.249,0.056,5.738,0.147,36.71,7e-05,0.01063
83,0.014,3.149,0.041,6.144,0.31,41.706,2e-05,0.0076,0.013,1.447,0.059,5.124,0.202,38.773,7e-05,0.01325
84,0.01,2.811,0.043,5.024,0.361,24.631,2e-05,0.0077,0.013,1.849,0.07,5.739,0.202,50.184,7e-05,0.01337
85,0.012,2.599,0.034,5.381,0.358,26.648,2e-05,0.00878,0.012,1.918,0.068,6.341,0.186,52.468,6e-05,0.01328
86,0.011,2.874,0.025,6.154,0.336,36.122,2e-05,0.01194,0.01,1.306,0.065,6.806,0.155,41.891,6e-05,0.0099
87,0.011,2.583,0.027,7.159,0.389,31.653,2e-05,0.01204,0.009,1.265,0.065,5.449,0.29,44.441,6e-05,0.012
88,0.014,2.618,0.032,8.947,0.392,29.978,2e-05,0.01205,0.008,1.251,0.064,5.965,0.242,44.264,5e-05,0.01194
89,0.012,2.491,0.035,7.727,0.458,50.267,2e-05,0.01203,0.01,1.672,0.049,5.13,0.345,40.416,5e-05,0.01211
90,0.011,1.884,0.041,8.096,0.46,42.878,2e-05,0.01229,0.009,1.799,0.05,4.851,0.348,46.941,4e-05,0.01213
91,0.012,1.833,0.035,8.273,0.462,61.867,2e-05,0.01537,0.009,2.074,0.047,5.245,0.303,38.251,3e-05,0.01219
92,0.009,2.129,0.028,8.778,0.414,71.044,3e-05,0.01499,0.006,1.99,0.038,5.323,0.208,50.883,3e-05,0.01221
93,0.009,2.147,0.028,8.278,0.406,68.583,3e-05,0.01304,0.008,1.031,0.036,6.538,0.166,48.328,3e-05,0.01202
94,0.006,1.958,0.016,9.085,0.512,88.966,2e-05,0.01187,0.007,1.086,0.044,6.849,0.211,55.848,3e-05,0.01203
95,0.009,2.514,0.019,8.202,0.597,94.155,0.0,0.01166,0.005,1.802,0.038,6.766,0.185,55.687,3e-05,0.01208
96,0.009,2.31,0.014,8.707,0.576,91.716,0.0,0.01184,0.002,1.978,0.046,7.835,0.169,56.538,5e-05,0.01167
97,0.01,1.989,0.009,6.669,0.327,71.765,0.0,0.0106,0.003,1.449,0.053,7.265,0.073,65.089,3e-05,0.0113
98,0.008,2.399,0.002,5.855,0.358,61.125,0.0,0.01154,0.004,1.339,0.063,6.668,0.126,90.457,3e-05,0.01211
99,0.012,2.447,0.008,4.781,0.347,73.277,0.0,0.01164,0.0,1.015,0.05,7.908,0.195,81.031,4e-05,0.01214
100,0.011,2.409,0.0,3.282,0.347,71.005,0.0,0.01048,0.0,1.478,0.049,8.0,0.069,82.291,3e-05,0.01026
