Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
53,0.011,0.301,0.057,1.901,0.007,0.14,0.0,0.00025,0.01,0.264,0.055,0.995,0.006,0.219,0.0,8e-05
54,0.009,0.305,0.055,1.9,0.007,0.112,0.0,0.00024,0.01,0.427,0.053,0.973,0.006,0.244,0.0,8e-05
55,0.009,0.387,0.054,2.337,0.007,0.136,0.0,0.00022,0.01,0.451,0.053,1.219,0.005,0.282,0.0,8e-05
56,0.009,0.348,0.05,2.158,0.007,0.104,0.0,0.00024,0.009,0.483,0.051,1.112,0.005,0.267,0.0,9e-05
57,0.009,0.32,0.049,1.853,0.006,0.131,0.0,0.00023,0.008,0.383,0.05,1.336,0.005,0.25,0.0,0.0001
58,0.009,0.32,0.049,1.663,0.006,0.185,0.0,0.00023,0.008,0.396,0.049,1.357,0.005,0.239,0.0,0.00011
59,0.008,0.334,0.047,1.508,0.005,0.179,0.0,0.00024,0.008,0.417,0.048,1.498,0.005,0.283,0.0,0.00013
60,0.008,0.298,0.047,1.416,0.005,0.157,0.0,0.00022,0.007,0.449,0.047,1.865,0.005,0.268,0.0,0.00013
61,0.008,0.298,0.046,1.39,0.005,0.208,0.0,0.00021,0.007,0.449,0.048,1.906,0.005,0.281,0.0,0.00013
62,0.008,0.299,0.045,1.072,0.004,0.227,0.0,0.00023,0.007,0.457,0.047,1.667,0.004,0.252,0.0,0.00013
63,0.007,0.282,0.043,1.036,0.004,0.223,0.0,0.00024,0.007,0.498,0.043,1.288,0.004,0.251,0.0,0.00012
64,0.007,0.301,0.043,1.062,0.004,0.21,0.0,0.00024,0.007,0.464,0.043,1.313,0.004,0.255,0.0,0.00013
65,0.007,0.315,0.041,1.325,0.004,0.191,0.0,0.00024,0.007,0.486,0.039,1.761,0.004,0.252,0.0,0.00013
66,0.007,0.287,0.041,1.418,0.004,0.205,0.0,0.00025,0.006,0.475,0.039,1.462,0.004,0.296,0.0,0.00013
67,0.006,0.236,0.035,1.171,0.004,0.219,0.0,0.00025,0.006,0.475,0.038,1.282,0.003,0.274,0.0,0.00013
68,0.006,0.255,0.033,1.472,0.003,0.178,0.0,0.00027,0.007,0.461,0.034,1.185,0.003,0.255,0.0,0.00014
69,0.006,0.254,0.032,0.606,0.003,0.197,0.0,0.00026,0.006,0.462,0.032,1.218,0.003,0.277,0.0,0.00013
70,0.005,0.192,0.032,0.759,0.003,0.148,0.0,0.00025,0.005,0.393,0.03,1.121,0.003,0.226,0.0,0.00014
71,0.005,0.185,0.031,1.17,0.003,0.166,0.0,0.00026,0.005,0.329,0.029,1.025,0.003,0.225,0.0,0.00013
72,0.005,0.195,0.029,1.143,0.003,0.145,0.0,0.00027,0.004,0.33,0.028,0.967,0.003,0.204,0.0,0.00012
73,0.005,0.241,0.026,0.581,0.003,0.152,0.0,0.00025,0.004,0.397,0.028,0.601,0.003,0.204,0.0,0.00013
74,0.005,0.196,0.025,0.654,0.002,0.193,0.0,0.00025,0.004,0.397,0.028,0.751,0.003,0.208,0.0,0.00013
75,0.005,0.215,0.023,0.762,0.002,0.175,0.0,0.00026,0.004,0.399,0.027,1.035,0.002,0.233,0.0,0.00013
76,0.005,0.221,0.023,0.767,0.002,0.147,0.0,0.00025,0.004,0.429,0.027,1.663,0.002,0.174,0.0,0.00013
77,0.005,0.213,0.023,0.79,0.001,0.139,0.0,0.00025,0.004,0.429,0.025,1.461,0.002,0.151,0.0,0.00012
78,0.004,0.217,0.023,0.697,0.001,0.13,0.0,0.00026,0.003,0.388,0.024,1.413,0.002,0.146,0.0,0.00013
79,0.004,0.321,0.019,1.008,0.001,0.13,0.0,0.00027,0.003,0.439,0.023,1.224,0.002,0.121,0.0,0.00013
80,0.004,0.29,0.018,0.998,0.001,0.143,0.0,0.00023,0.003,0.386,0.021,1.229,0.002,0.16,0.0,0.00015
81,0.004,0.29,0.016,1.066,0.001,0.135,0.0,0.00024,0.003,0.387,0.021,1.069,0.002,0.168,0.0,0.00015
82,0.004,0.277,0.015,1.255,0.001,0.135,0.0,0.00021,0.003,0.377,0.021,0.882,0.002,0.199,0.0,0.00015
83,0.004,0.28,0.015,1.735,0.001,0.108,0.0,0.00022,0.002,0.386,0.02,0.913,0.002,0.199,0.0,0.00015
84,0.004,0.28,0.015,1.873,0.001,0.105,0.0,0.00022,0.002,0.412,0.02,1.14,0.001,0.196,0.0,0.00016
85,0.004,0.318,0.015,1.927,0.001,0.09,0.0,0.00022,0.002,0.37,0.017,0.979,0.001,0.212,0.0,0.00015
86,0.004,0.314,0.014,2.06,0.001,0.064,0.0,0.00022,0.002,0.362,0.016,1.32,0.001,0.22,0.0,0.00015
87,0.003,0.295,0.014,2.068,0.001,0.039,0.0,0.00022,0.002,0.377,0.013,1.313,0.001,0.228,0.0,0.00015
88,0.003,0.298,0.014,2.079,0.001,0.038,0.0,0.00022,0.002,0.376,0.01,1.341,0.001,0.228,0.0,0.00015
89,0.003,0.283,0.014,2.003,0.001,0.033,0.0,0.00023,0.001,0.385,0.013,1.302,0.001,0.215,0.0,0.00015
90,0.002,0.199,0.012,1.918,0.001,0.043,0.0,0.00022,0.001,0.348,0.014,1.385,0.001,0.227,0.0,0.00014
91,0.002,0.222,0.012,2.291,0.001,0.056,0.0,0.00025,0.001,0.385,0.009,1.346,0.001,0.256,0.0,0.00015
92,0.002,0.263,0.012,2.107,0.001,0.042,0.0,0.00023,0.001,0.351,0.012,1.522,0.001,0.251,0.0,0.00016
93,0.002,0.261,0.012,2.107,0.0,0.039,0.0,0.00024,0.001,0.388,0.012,1.568,0.001,0.253,0.0,0.00015
94,0.002,0.182,0.011,2.018,0.0,0.032,0.0,0.00023,0.001,0.388,0.012,1.568,0.001,0.253,0.0,0.00015
95,0.001,0.159,0.011,2.099,0.0,0.03,0.0,0.00023,0.0,0.389,0.009,1.431,0.001,0.255,0.0,0.00015
96,0.001,0.162,0.009,1.953,0.0,0.049,0.0,0.00024,0.0,0.436,0.008,0.901,0.001,0.249,0.0,0.00015
97,0.001,0.197,0.009,1.953,0.0,0.053,0.0,0.00024,0.0,0.405,0.007,0.518,0.0,0.252,0.0,0.00016
98,0.001,0.237,0.007,1.84,0.0,0.061,0.0,0.00023,0.0,0.386,0.005,0.675,0.0,0.251,0.0,0.00016
99,0.001,0.229,0.007,1.956,0.0,0.055,0.0,0.00024,0.0,0.377,0.003,0.682,0.0,0.263,0.0,0.00016
100,0.001,0.226,0.007,1.956,0.0,0.055,0.0,0.00025,0.0,0.338,0.0,1.058,0.0,0.267,0.0,0.00016
