Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
26,0.036,0.344,0.137,2.569,0.02,0.402,0.0,0.00012,0.028,0.892,0.128,1.882,0.017,0.411,0.0,0.00015
27,0.035,0.458,0.134,2.683,0.019,0.388,0.0,0.00014,0.027,0.986,0.119,2.17,0.017,0.276,0.0,0.00013
28,0.033,0.37,0.133,3.167,0.017,0.496,0.0,0.0001,0.026,0.798,0.116,2.726,0.016,0.184,0.0,0.00013
29,0.031,0.488,0.132,3.278,0.016,0.503,0.0,0.00011,0.024,0.682,0.113,2.986,0.015,0.273,0.0,0.00014
30,0.03,0.322,0.129,3.306,0.016,0.544,0.0,9e-05,0.023,0.791,0.112,2.278,0.015,0.328,0.0,0.00017
31,0.03,0.323,0.125,2.729,0.016,0.509,0.0,9e-05,0.022,0.7,0.109,2.238,0.014,0.272,0.0,0.00016
32,0.028,0.455,0.123,2.408,0.015,0.487,0.0,5e-05,0.022,0.688,0.108,2.639,0.014,0.373,0.0,0.00016
33,0.028,0.458,0.123,2.285,0.015,0.387,0.0,6e-05,0.021,0.561,0.108,2.739,0.013,0.325,0.0,0.00016
34,0.027,0.234,0.118,1.923,0.014,0.404,0.0,8e-05,0.021,0.561,0.105,2.796,0.012,0.291,0.0,0.00016
35,0.026,0.303,0.114,1.942,0.014,0.375,0.0,7e-05,0.019,0.549,0.103,2.21,0.012,0.285,0.0,0.00017
36,0.025,0.38,0.112,2.013,0.014,0.407,0.0,7e-05,0.019,0.456,0.095,1.939,0.011,0.274,0.0,0.00017
37,0.024,0.252,0.107,2.051,0.014,0.467,0.0,6e-05,0.017,0.335,0.092,1.796,0.011,0.217,0.0,0.00016
38,0.023,0.222,0.105,2.179,0.013,0.439,0.0,0.00012,0.016,0.415,0.087,1.877,0.01,0.179,0.0,0.00017
39,0.023,0.273,0.102,2.292,0.013,0.418,0.0,0.00014,0.016,0.521,0.084,1.83,0.01,0.185,0.0,0.00014
40,0.021,0.243,0.102,2.333,0.012,0.475,0.0,0.00013,0.015,0.406,0.08,1.888,0.009,0.199,0.0,0.00013
41,0.021,0.208,0.102,2.216,0.012,0.453,0.0,0.00014,0.014,0.277,0.08,1.603,0.009,0.215,0.0,0.00015
42,0.02,0.184,0.1,2.413,0.011,0.417,0.0,0.00016,0.014,0.18,0.079,1.11,0.009,0.19,0.0,0.00015
43,0.02,0.21,0.096,2.812,0.01,0.323,0.0,0.0002,0.013,0.139,0.075,1.609,0.008,0.188,0.0,0.00016
44,0.019,0.236,0.094,2.828,0.009,0.35,0.0,0.00023,0.012,0.179,0.075,1.398,0.007,0.129,0.0,0.00019
45,0.018,0.304,0.095,2.536,0.009,0.336,0.0,0.0002,0.012,0.228,0.07,1.174,0.007,0.144,0.0,0.0002
46,0.018,0.278,0.093,2.538,0.009,0.239,0.0,0.00022,0.012,0.197,0.067,1.299,0.007,0.125,0.0,0.00021
47,0.017,0.383,0.088,2.139,0.009,0.2,0.0,0.00025,0.012,0.227,0.067,0.828,0.006,0.131,0.0,0.0002
48,0.016,0.237,0.085,2.311,0.008,0.21,0.0,0.00022,0.011,0.206,0.066,1.722,0.006,0.165,0.0,0.00018
49,0.015,0.184,0.082,2.33,0.008,0.107,0.0,0.00022,0.01,0.282,0.061,1.248,0.006,0.28,0.0,0.00019
50,0.015,0.214,0.078,2.163,0.008,0.058,0.0,0.0002,0.01,0.343,0.059,1.295,0.006,0.257,0.0,0.00021
51,0.014,0.224,0.078,1.752,0.007,0.121,0.0,0.00017,0.01,0.327,0.052,1.589,0.005,0.258,0.0,0.00022
52,0.014,0.259,0.075,1.535,0.007,0.137,0.0,0.00014,0.01,0.305,0.052,1.589,0.005,0.201,0.0,0.00024
53,0.014,0.337,0.074,1.174,0.007,0.16,0.0,0.00014,0.009,0.282,0.051,1.641,0.005,0.188,0.0,0.00024
54,0.014,0.375,0.071,1.38,0.007,0.115,0.0,0.00013,0.009,0.304,0.049,1.777,0.005,0.172,0.0,0.00024
55,0.013,0.378,0.07,1.476,0.006,0.067,0.0,0.00012,0.008,0.316,0.048,1.508,0.005,0.161,0.0,0.00023
56,0.013,0.431,0.069,1.463,0.006,0.112,0.0,0.00014,0.008,0.261,0.048,1.389,0.005,0.19,0.0,0.00023
57,0.012,0.411,0.067,1.494,0.005,0.169,0.0,0.00014,0.008,0.216,0.046,0.889,0.005,0.157,0.0,0.0002
58,0.012,0.464,0.066,1.395,0.005,0.165,0.0,0.00015,0.008,0.182,0.046,1.228,0.005,0.129,0.0,0.0002
59,0.011,0.509,0.065,1.497,0.005,0.171,0.0,0.00016,0.008,0.189,0.044,1.455,0.004,0.12,0.0,0.00019
60,0.011,0.413,0.064,1.748,0.005,0.157,0.0,0.00016,0.007,0.114,0.044,1.146,0.004,0.126,0.0,0.00019
61,0.01,0.329,0.06,1.873,0.005,0.151,0.0,0.00015,0.007,0.161,0.042,1.658,0.004,0.157,0.0,0.00018
62,0.01,0.335,0.057,1.586,0.005,0.135,0.0,0.00015,0.007,0.126,0.04,0.949,0.004,0.157,0.0,0.00018
63,0.01,0.338,0.056,1.517,0.005,0.106,0.0,0.00015,0.007,0.12,0.039,0.996,0.003,0.141,0.0,0.00017
64,0.01,0.329,0.056,1.366,0.005,0.125,0.0,0.00015,0.007,0.083,0.037,0.913,0.003,0.141,0.0,0.00017
65,0.009,0.328,0.055,1.354,0.005,0.112,0.0,0.00013,0.006,0.087,0.035,0.962,0.003,0.147,0.0,0.00018
66,0.008,0.35,0.054,1.397,0.004,0.15,0.0,0.00012,0.006,0.083,0.032,0.967,0.003,0.153,0.0,0.00016
67,0.008,0.317,0.05,1.328,0.004,0.127,0.0,0.00014,0.006,0.18,0.031,1.047,0.002,0.171,0.0,0.0002
68,0.007,0.264,0.047,1.139,0.004,0.163,0.0,0.00011,0.006,0.197,0.029,1.007,0.002,0.175,0.0,0.00016
69,0.007,0.169,0.044,1.192,0.004,0.163,0.0,0.00011,0.005,0.224,0.029,1.171,0.002,0.138,0.0,0.00016
70,0.007,0.173,0.045,1.973,0.004,0.171,0.0,0.00012,0.005,0.223,0.027,1.428,0.002,0.155,0.0,0.00018
71,0.007,0.277,0.047,2.12,0.004,0.203,0.0,0.00014,0.005,0.182,0.026,1.513,0.002,0.188,0.0,0.00018
72,0.006,0.256,0.043,1.624,0.003,0.199,0.0,0.00015,0.005,0.186,0.025,1.56,0.002,0.18,0.0,0.00018
73,0.005,0.248,0.039,1.065,0.003,0.192,0.0,0.00013,0.004,0.267,0.024,1.333,0.002,0.174,0.0,0.00017
74,0.005,0.22,0.039,1.243,0.003,0.187,0.0,0.00015,0.004,0.257,0.021,1.409,0.002,0.162,0.0,0.00018
75,0.005,0.212,0.038,1.283,0.003,0.131,0.0,0.00013,0.004,0.249,0.021,1.535,0.002,0.18,0.0,0.00019
76,0.005,0.22,0.038,1.321,0.003,0.158,0.0,0.00014,0.004,0.232,0.021,1.862,0.002,0.178,0.0,0.00019
77,0.005,0.236,0.033,1.671,0.003,0.128,0.0,0.00015,0.004,0.232,0.021,1.445,0.002,0.174,0.0,0.00017
78,0.005,0.259,0.032,1.957,0.003,0.119,0.0,0.00014,0.004,0.323,0.021,0.982,0.002,0.158,0.0,0.00018
79,0.004,0.241,0.027,1.968,0.002,0.134,0.0,0.00013,0.004,0.333,0.02,0.982,0.002,0.155,0.0,0.00018
80,0.004,0.218,0.027,1.945,0.002,0.142,0.0,0.00013,0.003,0.321,0.019,1.121,0.002,0.157,0.0,0.00017
81,0.004,0.221,0.025,2.038,0.002,0.142,0.0,0.00011,0.003,0.306,0.018,1.077,0.002,0.155,0.0,0.00018
82,0.004,0.245,0.023,2.121,0.002,0.162,0.0,9e-05,0.003,0.296,0.018,1.133,0.001,0.148,0.0,0.00019
83,0.004,0.213,0.023,1.911,0.002,0.177,0.0,7e-05,0.003,0.263,0.016,1.133,0.001,0.136,0.0,0.0002
84,0.004,0.221,0.023,1.633,0.002,0.177,0.0,7e-05,0.003,0.286,0.013,0.936,0.001,0.14,0.0,0.0002
85,0.004,0.212,0.021,1.251,0.002,0.192,0.0,7e-05,0.003,0.284,0.013,1.004,0.001,0.151,0.0,0.00019
86,0.004,0.197,0.019,0.919,0.002,0.217,0.0,6e-05,0.003,0.275,0.013,1.277,0.001,0.151,0.0,0.00019
87,0.004,0.204,0.018,0.967,0.002,0.2,0.0,6e-05,0.003,0.28,0.011,1.375,0.001,0.134,0.0,0.00021
88,0.004,0.171,0.018,0.913,0.002,0.159,0.0,5e-05,0.002,0.258,0.01,1.49,0.001,0.138,0.0,0.00021
89,0.004,0.187,0.016,0.691,0.001,0.132,0.0,6e-05,0.001,0.207,0.01,1.615,0.001,0.114,0.0,0.00021
90,0.004,0.208,0.016,0.844,0.001,0.129,0.0,6e-05,0.001,0.186,0.009,1.573,0.001,0.111,0.0,0.00019
91,0.003,0.206,0.015,0.844,0.001,0.142,0.0,9e-05,0.001,0.203,0.007,1.382,0.001,0.096,0.0,0.00019
92,0.003,0.261,0.015,1.078,0.001,0.154,0.0,0.0001,0.001,0.184,0.005,1.382,0.001,0.087,0.0,0.0002
93,0.003,0.296,0.015,1.078,0.001,0.157,0.0,9e-05,0.001,0.189,0.003,1.341,0.001,0.084,0.0,0.00021
94,0.003,0.258,0.013,1.289,0.001,0.17,0.0,0.0001,0.0,0.192,0.003,1.388,0.0,0.1,0.0,0.00023
95,0.003,0.294,0.013,1.323,0.001,0.161,0.0,0.0001,0.0,0.208,0.001,1.456,0.0,0.118,0.0,0.0002
96,0.003,0.275,0.013,1.574,0.001,0.163,0.0,9e-05,0.0,0.226,0.0,1.525,0.0,0.134,0.0,0.00021
97,0.002,0.302,0.012,1.586,0.001,0.124,0.0,0.0001,0.0,0.233,0.0,1.6,0.0,0.127,0.0,0.00022
98,0.002,0.302,0.013,1.586,0.001,0.131,0.0,9e-05,0.0,0.245,0.0,1.848,0.0,0.126,0.0,0.00022
99,0.002,0.279,0.013,1.586,0.0,0.132,0.0,8e-05,0.0,0.245,0.0,1.924,0.0,0.118,0.0,0.00022
100,0.002,0.283,0.014,1.495,0.0,0.135,0.0,7e-05,0.0,0.184,0.0,2.092,0.0,0.121,0.0,0.00022
