Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
41,0.016,0.483,0.08,2.212,0.008,0.49,0.0,0.00023,0.017,0.732,0.09,1.808,0.011,0.44,0.0,4e-05
42,0.016,0.496,0.076,2.356,0.008,0.484,0.0,0.00022,0.017,0.67,0.086,1.555,0.011,0.401,0.0,5e-05
43,0.016,0.577,0.073,2.765,0.007,0.485,0.0,0.00022,0.016,0.694,0.079,0.938,0.01,0.377,0.0,8e-05
44,0.015,0.551,0.073,2.758,0.007,0.451,0.0,0.0002,0.015,0.723,0.077,1.571,0.01,0.363,0.0,8e-05
45,0.013,0.536,0.072,2.119,0.007,0.438,0.0,0.00022,0.013,0.662,0.077,1.232,0.009,0.267,0.0,9e-05
46,0.013,0.559,0.072,1.872,0.007,0.402,0.0,0.00022,0.013,0.563,0.074,0.971,0.009,0.177,0.0,9e-05
47,0.013,0.566,0.064,2.067,0.007,0.397,0.0,0.00023,0.013,0.587,0.071,1.207,0.009,0.171,0.0,0.00012
48,0.013,0.649,0.064,2.566,0.007,0.325,0.0,0.0002,0.013,0.563,0.069,1.772,0.008,0.232,0.0,0.00013
49,0.012,0.564,0.066,2.703,0.007,0.293,0.0,0.00018,0.012,0.536,0.067,1.798,0.008,0.295,0.0,0.00012
50,0.012,0.536,0.058,2.606,0.007,0.295,0.0,0.00016,0.012,0.567,0.067,1.825,0.008,0.329,0.0,0.00013
51,0.012,0.473,0.052,3.087,0.007,0.336,0.0,0.00017,0.011,0.513,0.066,1.808,0.007,0.316,0.0,0.00013
52,0.011,0.389,0.052,3.424,0.006,0.341,0.0,0.00021,0.011,0.466,0.067,2.091,0.007,0.275,0.0,0.00013
53,0.011,0.287,0.055,2.784,0.006,0.289,0.0,0.00023,0.01,0.42,0.064,3.092,0.007,0.284,0.0,0.00013
54,0.01,0.223,0.051,3.289,0.006,0.354,0.0,0.00021,0.01,0.392,0.061,3.062,0.007,0.31,0.0,0.00013
55,0.01,0.197,0.053,3.792,0.006,0.388,0.0,0.00024,0.01,0.4,0.061,2.842,0.007,0.316,0.0,9e-05
56,0.009,0.231,0.053,3.922,0.005,0.393,0.0,0.00024,0.009,0.392,0.058,3.203,0.007,0.333,0.0,0.0001
57,0.008,0.283,0.048,3.411,0.005,0.378,0.0,0.00024,0.009,0.349,0.053,3.626,0.006,0.327,0.0,0.0001
58,0.008,0.272,0.044,3.698,0.004,0.425,0.0,0.00024,0.008,0.387,0.047,3.118,0.006,0.326,0.0,0.0001
59,0.008,0.251,0.044,3.549,0.004,0.42,0.0,0.00027,0.008,0.306,0.044,3.114,0.006,0.319,0.0,0.0001
60,0.007,0.266,0.042,3.535,0.004,0.375,0.0,0.00027,0.008,0.301,0.044,3.567,0.006,0.289,0.0,0.0001
61,0.007,0.337,0.042,3.096,0.003,0.378,0.0,0.00028,0.007,0.366,0.045,2.976,0.006,0.314,0.0,0.00011
62,0.007,0.348,0.03,2.978,0.003,0.389,0.0,0.00031,0.007,0.294,0.045,2.899,0.006,0.319,0.0,0.0001
63,0.007,0.36,0.029,2.626,0.003,0.343,0.0,0.0003,0.007,0.324,0.048,2.799,0.005,0.298,0.0,0.00012
64,0.007,0.393,0.026,2.699,0.003,0.341,0.0,0.0003,0.007,0.363,0.043,2.517,0.005,0.295,0.0,0.00012
65,0.007,0.361,0.026,2.598,0.003,0.343,0.0,0.00031,0.007,0.299,0.043,2.517,0.005,0.298,0.0,0.00011
66,0.006,0.374,0.026,2.623,0.002,0.338,0.0,0.00031,0.007,0.303,0.042,2.252,0.005,0.295,0.0,0.00011
67,0.006,0.409,0.024,2.351,0.002,0.338,0.0,0.00028,0.006,0.249,0.042,2.188,0.005,0.287,0.0,0.0001
68,0.006,0.385,0.023,2.369,0.002,0.336,0.0,0.00029,0.006,0.222,0.042,2.187,0.005,0.256,0.0,0.00012
69,0.005,0.367,0.021,2.445,0.002,0.356,0.0,0.00029,0.005,0.205,0.042,2.285,0.005,0.256,0.0,0.00011
70,0.005,0.32,0.02,2.903,0.002,0.358,0.0,0.00028,0.005,0.224,0.042,2.859,0.005,0.271,0.0,0.0001
71,0.005,0.351,0.015,3.074,0.002,0.343,0.0,0.00027,0.005,0.247,0.038,2.896,0.004,0.216,0.0,8e-05
72,0.005,0.432,0.015,2.76,0.002,0.333,0.0,0.00027,0.005,0.248,0.036,2.922,0.004,0.232,0.0,9e-05
73,0.005,0.444,0.015,3.05,0.002,0.344,0.0,0.00027,0.005,0.265,0.036,3.048,0.004,0.245,0.0,8e-05
74,0.005,0.455,0.015,2.69,0.001,0.322,0.0,0.00028,0.005,0.278,0.033,3.096,0.004,0.239,0.0,7e-05
75,0.004,0.445,0.012,2.69,0.001,0.32,0.0,0.00029,0.005,0.286,0.031,2.365,0.003,0.25,0.0,6e-05
76,0.004,0.476,0.012,2.703,0.001,0.322,0.0,0.00029,0.004,0.26,0.028,2.412,0.003,0.207,0.0,8e-05
77,0.003,0.447,0.01,2.976,0.002,0.301,0.0,0.00029,0.004,0.243,0.027,2.48,0.003,0.203,0.0,8e-05
78,0.003,0.461,0.011,2.89,0.002,0.221,0.0,0.00027,0.004,0.245,0.022,2.225,0.002,0.188,0.0,9e-05
79,0.003,0.473,0.011,2.957,0.001,0.224,0.0,0.00029,0.004,0.219,0.021,2.266,0.002,0.184,0.0,0.0001
80,0.003,0.463,0.01,2.826,0.001,0.214,0.0,0.0003,0.004,0.219,0.021,2.303,0.002,0.182,0.0,7e-05
81,0.003,0.413,0.01,2.921,0.001,0.222,0.0,0.00024,0.004,0.219,0.017,2.504,0.002,0.182,0.0,7e-05
82,0.002,0.439,0.01,2.099,0.001,0.215,0.0,0.00022,0.004,0.203,0.016,2.316,0.002,0.142,0.0,7e-05
83,0.002,0.367,0.01,2.055,0.001,0.222,0.0,0.00022,0.004,0.201,0.016,2.353,0.002,0.108,0.0,8e-05
84,0.002,0.32,0.008,2.055,0.001,0.24,0.0,0.00024,0.003,0.126,0.016,2.35,0.002,0.152,0.0,7e-05
85,0.002,0.32,0.008,1.956,0.001,0.24,0.0,0.00025,0.003,0.125,0.015,2.26,0.001,0.158,0.0,9e-05
86,0.002,0.326,0.008,1.608,0.001,0.227,0.0,0.00025,0.003,0.15,0.015,2.124,0.001,0.149,0.0,0.0001
87,0.002,0.391,0.008,1.569,0.001,0.234,0.0,0.00023,0.003,0.166,0.01,2.206,0.001,0.154,0.0,0.0001
88,0.002,0.374,0.008,1.386,0.001,0.233,0.0,0.00026,0.003,0.163,0.01,2.036,0.001,0.149,0.0,9e-05
89,0.002,0.374,0.008,1.551,0.001,0.215,0.0,0.00025,0.003,0.226,0.008,2.052,0.001,0.16,0.0,8e-05
90,0.002,0.394,0.006,1.735,0.001,0.224,0.0,0.00023,0.003,0.306,0.007,2.024,0.001,0.161,0.0,8e-05
91,0.001,0.38,0.004,2.192,0.001,0.216,0.0,0.00025,0.003,0.321,0.005,1.818,0.001,0.134,0.0,9e-05
92,0.001,0.342,0.004,2.206,0.001,0.198,0.0,0.00025,0.003,0.334,0.005,1.911,0.001,0.152,0.0,9e-05
93,0.0,0.311,0.004,1.546,0.001,0.167,0.0,0.00026,0.002,0.313,0.003,1.874,0.001,0.123,0.0,0.0001
94,0.0,0.294,0.003,1.508,0.001,0.178,0.0,0.00025,0.002,0.297,0.003,1.893,0.001,0.13,0.0,0.00011
95,0.0,0.294,0.003,1.752,0.001,0.153,0.0,0.00024,0.002,0.307,0.002,2.17,0.001,0.135,0.0,9e-05
96,0.0,0.298,0.003,1.73,0.001,0.145,0.0,0.00023,0.001,0.31,0.003,2.347,0.0,0.122,0.0,0.0001
97,0.0,0.291,0.002,2.19,0.001,0.146,0.0,0.00023,0.001,0.306,0.003,2.079,0.0,0.126,0.0,8e-05
98,0.0,0.286,0.002,2.234,0.001,0.144,0.0,0.00022,0.001,0.306,0.003,2.124,0.0,0.128,0.0,9e-05
99,0.0,0.286,0.002,2.234,0.001,0.148,0.0,0.00022,0.001,0.299,0.003,2.124,0.0,0.132,0.0,9e-05
100,0.0,0.256,0.002,2.234,0.0,0.145,0.0,0.00023,0.001,0.295,0.0,2.047,0.0,0.131,0.0,0.0001
