Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
27,0.038,0.626,0.128,2.696,0.017,0.313,0.0,0.00015,0.04,1.317,0.134,3.22,0.02,0.506,0.0,4e-05
28,0.035,0.499,0.128,2.245,0.017,0.311,0.0,0.00013,0.034,1.235,0.131,3.338,0.019,0.697,0.0,5e-05
29,0.034,0.559,0.122,2.465,0.016,0.339,0.0,0.00012,0.033,0.989,0.124,3.331,0.018,0.566,0.0,5e-05
30,0.033,0.77,0.118,1.814,0.016,0.262,0.0,0.00012,0.031,1.229,0.119,3.107,0.017,0.519,0.0,5e-05
31,0.032,0.658,0.116,1.289,0.015,0.272,0.0,0.0001,0.03,1.174,0.117,2.073,0.016,0.384,0.0,6e-05
32,0.03,0.538,0.112,1.845,0.015,0.284,0.0,0.0001,0.029,1.104,0.114,2.339,0.015,0.395,0.0,5e-05
33,0.029,0.611,0.112,1.43,0.014,0.225,0.0,0.0001,0.028,1.005,0.111,2.711,0.014,0.206,0.0,5e-05
34,0.028,0.582,0.108,1.537,0.014,0.272,0.0,9e-05,0.027,1.009,0.107,2.742,0.013,0.183,0.0,4e-05
35,0.027,0.533,0.106,2.15,0.013,0.285,0.0,9e-05,0.026,0.69,0.106,2.37,0.012,0.202,0.0,5e-05
36,0.025,0.441,0.102,1.864,0.013,0.219,0.0,0.0001,0.025,0.667,0.104,2.284,0.012,0.196,0.0,4e-05
37,0.025,0.513,0.1,2.27,0.012,0.282,0.0,9e-05,0.022,0.447,0.101,2.907,0.011,0.136,0.0,6e-05
38,0.024,0.595,0.091,2.715,0.012,0.263,0.0,0.00011,0.02,0.469,0.097,3.052,0.01,0.156,0.0,6e-05
39,0.024,0.579,0.087,2.905,0.011,0.232,0.0,0.0001,0.019,0.483,0.09,2.695,0.009,0.17,0.0,7e-05
40,0.023,0.695,0.084,2.753,0.011,0.296,0.0,0.00011,0.019,0.433,0.086,2.755,0.009,0.196,0.0,7e-05
41,0.022,0.804,0.081,2.77,0.01,0.275,0.0,0.00012,0.019,0.377,0.085,3.153,0.009,0.211,0.0,6e-05
42,0.021,0.82,0.08,2.782,0.01,0.287,0.0,0.00014,0.018,0.491,0.085,2.92,0.009,0.193,0.0,7e-05
43,0.021,0.646,0.077,2.745,0.01,0.238,0.0,0.00014,0.018,0.552,0.08,2.919,0.009,0.142,0.0,6e-05
44,0.019,0.627,0.077,2.871,0.009,0.26,0.0,0.00016,0.017,0.579,0.079,2.685,0.008,0.09,0.0,6e-05
45,0.017,0.68,0.076,2.205,0.009,0.265,0.0,0.00017,0.017,0.629,0.078,3.005,0.008,0.074,0.0,8e-05
46,0.017,0.717,0.075,2.373,0.009,0.222,0.0,0.00017,0.016,0.508,0.078,2.912,0.008,0.154,0.0,9e-05
47,0.017,0.795,0.072,2.368,0.008,0.13,0.0,0.00015,0.015,0.493,0.075,2.883,0.007,0.133,0.0,9e-05
48,0.016,0.913,0.071,2.367,0.008,0.113,0.0,0.00016,0.015,0.394,0.067,2.828,0.007,0.127,0.0,9e-05
49,0.016,0.942,0.07,2.508,0.007,0.155,0.0,0.00016,0.015,0.247,0.066,2.973,0.007,0.117,0.0,0.0001
50,0.016,0.976,0.069,2.707,0.007,0.211,0.0,0.00017,0.014,0.26,0.065,2.789,0.007,0.1,0.0,0.0001
51,0.014,0.976,0.067,2.158,0.007,0.157,0.0,0.00019,0.014,0.118,0.065,3.051,0.006,0.162,0.0,0.00011
52,0.014,1.018,0.063,1.627,0.007,0.123,0.0,0.00018,0.014,0.273,0.062,3.142,0.006,0.161,0.0,0.00011
53,0.014,0.831,0.062,1.673,0.007,0.059,0.0,0.0002,0.014,0.382,0.057,2.862,0.005,0.202,0.0,0.0001
54,0.013,0.708,0.062,1.414,0.006,0.128,0.0,0.0002,0.013,0.475,0.055,2.876,0.005,0.216,0.0,0.0001
55,0.013,0.698,0.062,1.667,0.006,0.136,0.0,0.00018,0.013,0.475,0.052,2.691,0.005,0.22,0.0,0.0001
56,0.012,0.612,0.062,2.357,0.006,0.134,0.0,0.00017,0.012,0.486,0.05,2.325,0.005,0.217,0.0,9e-05
57,0.012,0.628,0.059,1.984,0.006,0.162,0.0,0.00015,0.012,0.46,0.048,2.185,0.005,0.212,0.0,0.0001
58,0.012,0.705,0.055,2.086,0.005,0.106,0.0,0.00015,0.011,0.45,0.048,1.825,0.005,0.224,0.0,0.00011
59,0.01,0.689,0.055,1.376,0.005,0.125,0.0,0.00016,0.011,0.497,0.045,1.886,0.005,0.217,0.0,0.00011
60,0.01,0.682,0.055,1.448,0.005,0.126,0.0,0.00014,0.011,0.49,0.045,1.502,0.004,0.214,0.0,0.00012
61,0.01,0.631,0.054,1.353,0.005,0.11,0.0,0.00013,0.009,0.38,0.04,1.457,0.004,0.197,0.0,0.00013
62,0.009,0.665,0.048,1.602,0.005,0.089,0.0,0.00011,0.009,0.435,0.038,1.853,0.004,0.254,0.0,0.00014
63,0.009,0.648,0.045,1.436,0.005,0.117,0.0,0.00011,0.009,0.405,0.035,1.997,0.004,0.241,0.0,0.00014
64,0.008,0.591,0.043,1.387,0.005,0.14,0.0,0.00012,0.008,0.411,0.034,1.765,0.004,0.209,0.0,0.00015
65,0.008,0.676,0.043,1.43,0.004,0.16,0.0,0.00013,0.008,0.419,0.033,1.603,0.004,0.205,0.0,0.00016
66,0.008,0.676,0.043,1.467,0.004,0.16,0.0,0.00012,0.008,0.42,0.032,1.528,0.004,0.217,0.0,0.00016
67,0.008,0.672,0.042,1.538,0.004,0.176,0.0,0.00014,0.007,0.473,0.03,1.779,0.003,0.196,0.0,0.00015
68,0.007,0.63,0.041,1.396,0.003,0.179,0.0,0.00014,0.007,0.516,0.028,1.882,0.003,0.192,0.0,0.00014
69,0.007,0.542,0.039,1.279,0.003,0.176,0.0,0.00013,0.006,0.509,0.027,1.721,0.003,0.162,0.0,0.00015
70,0.007,0.606,0.039,1.281,0.003,0.118,0.0,0.00014,0.005,0.518,0.027,2.431,0.003,0.149,0.0,0.00015
71,0.007,0.602,0.036,1.255,0.003,0.117,0.0,0.00015,0.005,0.466,0.026,2.365,0.003,0.127,0.0,0.00014
72,0.006,0.575,0.034,1.276,0.003,0.132,0.0,0.00017,0.005,0.465,0.024,2.16,0.003,0.124,0.0,0.00014
73,0.006,0.568,0.033,1.029,0.003,0.192,0.0,0.00017,0.005,0.474,0.024,2.175,0.003,0.105,0.0,0.00014
74,0.005,0.647,0.03,1.502,0.003,0.199,0.0,0.00015,0.005,0.494,0.022,2.174,0.003,0.109,0.0,0.00015
75,0.005,0.678,0.029,1.566,0.002,0.156,0.0,0.00015,0.005,0.474,0.02,2.226,0.003,0.087,0.0,0.00015
76,0.005,0.68,0.027,1.743,0.002,0.121,0.0,0.00014,0.005,0.46,0.019,2.363,0.002,0.069,0.0,0.00015
77,0.005,0.68,0.027,2.193,0.002,0.123,0.0,0.00014,0.004,0.466,0.018,2.019,0.002,0.051,0.0,0.00016
78,0.005,0.661,0.027,2.197,0.002,0.112,0.0,0.00013,0.004,0.466,0.018,1.905,0.002,0.072,0.0,0.00016
79,0.005,0.615,0.027,2.129,0.002,0.112,0.0,0.00013,0.004,0.466,0.017,1.905,0.002,0.072,0.0,0.00016
80,0.004,0.606,0.027,2.157,0.002,0.123,0.0,0.00014,0.004,0.525,0.017,1.905,0.002,0.072,0.0,0.00016
81,0.004,0.611,0.026,1.996,0.002,0.159,0.0,0.00014,0.004,0.547,0.017,1.865,0.002,0.079,0.0,0.00016
82,0.004,0.515,0.025,2.001,0.002,0.165,0.0,0.00015,0.004,0.604,0.017,1.986,0.002,0.082,0.0,0.00016
83,0.003,0.52,0.025,1.827,0.002,0.164,0.0,0.00015,0.004,0.629,0.017,2.23,0.002,0.073,0.0,0.00015
84,0.003,0.484,0.023,1.607,0.002,0.152,0.0,0.00015,0.004,0.646,0.017,2.44,0.002,0.106,0.0,0.00015
85,0.003,0.484,0.023,1.381,0.002,0.155,0.0,0.00015,0.004,0.646,0.017,2.306,0.002,0.106,0.0,0.00015
86,0.002,0.502,0.02,1.162,0.001,0.166,0.0,0.00015,0.004,0.668,0.014,1.528,0.001,0.113,0.0,0.00015
87,0.002,0.516,0.02,1.132,0.001,0.162,0.0,0.00015,0.004,0.665,0.014,1.645,0.001,0.109,0.0,0.00015
88,0.002,0.535,0.02,0.998,0.001,0.172,0.0,0.00014,0.003,0.625,0.011,1.85,0.001,0.11,0.0,0.00014
89,0.002,0.534,0.02,0.998,0.001,0.162,0.0,0.00013,0.003,0.62,0.009,2.119,0.001,0.093,0.0,0.00014
90,0.002,0.5,0.02,0.973,0.001,0.154,0.0,0.00013,0.002,0.62,0.008,2.378,0.001,0.082,0.0,0.00014
91,0.001,0.503,0.018,0.96,0.001,0.158,0.0,0.00012,0.001,0.585,0.007,2.448,0.001,0.094,0.0,0.00014
92,0.001,0.486,0.017,0.94,0.001,0.158,0.0,0.00013,0.001,0.577,0.007,2.001,0.001,0.146,0.0,0.00013
93,0.001,0.456,0.017,0.961,0.001,0.155,0.0,0.00012,0.001,0.594,0.005,2.006,0.001,0.092,0.0,0.00013
94,0.001,0.522,0.016,0.971,0.001,0.167,0.0,0.00012,0.001,0.578,0.004,2.251,0.001,0.098,0.0,0.00013
95,0.001,0.5,0.013,0.978,0.001,0.167,0.0,0.00011,0.001,0.521,0.002,2.152,0.001,0.093,0.0,0.00013
96,0.001,0.483,0.013,0.917,0.001,0.163,0.0,0.00013,0.001,0.472,0.002,1.94,0.001,0.091,0.0,0.00013
97,0.001,0.496,0.012,0.878,0.0,0.165,0.0,0.0001,0.001,0.384,0.001,1.94,0.001,0.081,0.0,0.00013
98,0.001,0.484,0.012,0.878,0.0,0.186,0.0,0.00013,0.001,0.384,0.001,1.991,0.001,0.09,0.0,0.00013
99,0.001,0.44,0.011,0.888,0.0,0.185,0.0,0.0001,0.0,0.376,0.0,1.747,0.0,0.1,0.0,0.00013
100,0.001,0.443,0.011,0.774,0.0,0.188,0.0,0.0001,0.0,0.359,0.0,1.63,0.0,0.125,0.0,0.00014
