Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
14,0.068,1.73,0.215,1.951,0.031,0.7,0.0,0.00017,0.071,1.18,0.225,4.59,0.034,0.738,0.0,0.0001
15,0.063,1.222,0.212,1.285,0.028,0.496,0.0,0.00014,0.068,1.308,0.221,4.436,0.032,0.678,0.0,0.00012
16,0.06,0.811,0.205,2.195,0.026,0.421,0.0,0.00015,0.066,1.244,0.212,3.839,0.03,0.842,0.0,0.0001
17,0.056,1.335,0.203,1.713,0.025,0.421,0.0,0.00019,0.062,1.34,0.2,3.57,0.028,0.736,0.0,0.00012
18,0.056,0.84,0.196,1.204,0.024,0.294,0.0,0.00017,0.055,1.252,0.182,3.713,0.027,0.66,0.0,0.00012
19,0.052,0.91,0.187,0.873,0.023,0.258,0.0,0.00018,0.053,0.963,0.177,3.692,0.027,0.57,0.0,0.00016
20,0.049,0.94,0.178,1.075,0.022,0.181,0.0,0.00016,0.049,0.35,0.168,3.548,0.024,0.298,0.0,0.00017
21,0.044,0.778,0.17,1.523,0.02,0.07,0.0,0.00015,0.047,0.772,0.164,3.556,0.022,0.411,0.0,0.00017
22,0.044,0.647,0.168,1.093,0.02,0.215,0.0,0.00012,0.045,0.803,0.163,4.253,0.022,0.329,0.0,0.00016
23,0.044,0.923,0.162,1.758,0.018,0.252,0.0,0.00016,0.044,0.534,0.153,4.183,0.021,0.38,0.0,0.00015
24,0.039,0.731,0.157,1.623,0.017,0.259,0.0,0.00019,0.042,0.73,0.144,4.278,0.021,0.39,0.0,0.00014
25,0.037,0.938,0.153,1.857,0.016,0.38,0.0,0.00018,0.038,0.642,0.133,4.689,0.02,0.338,0.0,0.00013
26,0.036,0.933,0.149,1.748,0.015,0.426,0.0,0.00018,0.036,0.514,0.13,4.457,0.019,0.271,0.0,0.00015
27,0.035,0.981,0.147,2.313,0.015,0.433,0.0,0.00017,0.035,0.461,0.134,4.389,0.018,0.299,0.0,0.00013
28,0.033,0.846,0.144,2.243,0.014,0.361,0.0,0.00018,0.034,0.242,0.129,4.391,0.017,0.253,0.0,0.00013
29,0.03,1.021,0.137,2.243,0.014,0.354,0.0,0.00016,0.032,0.439,0.127,4.193,0.016,0.2,0.0,0.00013
30,0.029,1.169,0.13,1.997,0.013,0.353,0.0,0.00019,0.031,0.467,0.126,3.981,0.015,0.261,0.0,0.00013
31,0.028,1.147,0.125,1.778,0.013,0.406,0.0,0.00018,0.03,0.455,0.122,4.314,0.015,0.323,0.0,0.00012
32,0.026,1.201,0.121,1.862,0.012,0.41,0.0,0.00018,0.029,0.392,0.122,3.836,0.014,0.338,0.0,0.00011
33,0.024,1.118,0.11,2.762,0.012,0.384,0.0,0.00019,0.028,0.478,0.118,4.279,0.014,0.327,0.0,0.00012
34,0.023,1.177,0.11,2.096,0.011,0.425,0.0,0.00018,0.026,0.464,0.114,4.008,0.013,0.281,0.0,0.00014
35,0.023,0.704,0.107,1.674,0.01,0.197,0.0,0.00021,0.025,0.265,0.112,3.187,0.012,0.258,0.0,0.00013
36,0.022,0.806,0.106,1.583,0.01,0.14,0.0,0.0002,0.025,0.248,0.112,3.34,0.012,0.269,0.0,0.00014
37,0.021,0.797,0.098,1.573,0.009,0.197,0.0,0.0002,0.024,0.294,0.111,3.287,0.011,0.277,0.0,0.00013
38,0.02,0.874,0.096,2.151,0.009,0.205,0.0,0.00018,0.023,0.373,0.106,3.299,0.011,0.25,0.0,0.00012
39,0.019,0.748,0.094,1.864,0.009,0.21,0.0,0.00018,0.023,0.565,0.099,3.439,0.01,0.293,0.0,0.00015
40,0.018,0.8,0.093,1.938,0.008,0.166,0.0,0.00017,0.022,0.5,0.096,3.12,0.01,0.323,0.0,0.00016
41,0.017,0.737,0.09,2.451,0.008,0.146,0.0,0.00019,0.022,0.498,0.095,2.903,0.01,0.317,0.0,0.00017
42,0.017,0.721,0.088,2.072,0.008,0.206,0.0,0.00019,0.02,0.405,0.095,2.501,0.01,0.287,0.0,0.00015
43,0.017,0.708,0.086,2.223,0.008,0.222,0.0,0.00018,0.02,0.383,0.092,2.836,0.01,0.317,0.0,0.00014
44,0.017,0.7,0.084,2.675,0.008,0.183,0.0,0.00019,0.019,0.434,0.092,3.093,0.009,0.313,0.0,0.00014
45,0.015,0.945,0.081,2.018,0.007,0.224,0.0,0.00019,0.018,0.44,0.091,3.159,0.009,0.261,0.0,0.00014
46,0.015,1.02,0.078,2.064,0.007,0.295,0.0,0.00021,0.017,0.405,0.087,3.185,0.008,0.309,0.0,0.00013
47,0.014,0.97,0.076,1.579,0.007,0.227,0.0,0.00018,0.017,0.423,0.082,2.395,0.008,0.288,0.0,0.00013
48,0.013,0.953,0.073,1.763,0.006,0.242,0.0,0.0002,0.016,0.41,0.079,2.419,0.007,0.25,0.0,0.00013
49,0.012,0.918,0.072,1.983,0.006,0.218,0.0,0.00021,0.016,0.438,0.076,2.347,0.007,0.18,0.0,0.00013
50,0.011,0.839,0.071,1.906,0.006,0.218,0.0,0.00022,0.015,0.462,0.076,2.139,0.006,0.264,0.0,0.00015
51,0.011,0.738,0.068,1.813,0.005,0.216,0.0,0.0002,0.015,0.381,0.071,1.749,0.006,0.266,0.0,0.00016
52,0.011,0.753,0.066,1.802,0.005,0.219,0.0,0.00022,0.014,0.363,0.068,1.531,0.006,0.297,0.0,0.00016
53,0.009,0.725,0.063,1.567,0.005,0.172,0.0,0.00019,0.014,0.347,0.065,1.48,0.006,0.317,0.0,0.00015
54,0.009,0.654,0.061,1.357,0.005,0.157,0.0,0.00019,0.013,0.386,0.063,1.0,0.005,0.257,0.0,0.00014
55,0.008,0.634,0.061,1.056,0.005,0.173,0.0,0.00019,0.013,0.392,0.058,1.1,0.005,0.28,0.0,0.00015
56,0.008,0.609,0.058,1.313,0.004,0.186,0.0,0.00019,0.012,0.395,0.057,0.987,0.004,0.33,0.0,0.00018
57,0.008,0.554,0.056,1.075,0.004,0.196,0.0,0.00017,0.011,0.347,0.056,1.04,0.004,0.331,0.0,0.00018
58,0.008,0.512,0.053,1.307,0.004,0.241,0.0,0.00015,0.011,0.408,0.053,0.804,0.004,0.341,0.0,0.00016
59,0.007,0.547,0.053,1.522,0.004,0.242,0.0,0.00016,0.01,0.478,0.052,0.87,0.004,0.304,0.0,0.00016
60,0.007,0.547,0.053,1.475,0.004,0.241,0.0,0.00016,0.009,0.484,0.05,0.707,0.004,0.307,0.0,0.00015
61,0.007,0.514,0.053,1.859,0.003,0.215,0.0,0.00014,0.009,0.417,0.047,0.48,0.004,0.302,0.0,0.00014
62,0.007,0.525,0.051,1.555,0.003,0.198,0.0,0.00017,0.009,0.454,0.044,0.551,0.003,0.273,0.0,0.00013
63,0.007,0.354,0.048,1.103,0.003,0.229,0.0,0.00018,0.009,0.403,0.045,0.551,0.003,0.199,0.0,0.00014
64,0.006,0.33,0.045,1.171,0.003,0.219,0.0,0.00018,0.009,0.385,0.043,0.732,0.003,0.21,0.0,0.00014
65,0.006,0.255,0.042,1.19,0.003,0.201,0.0,0.0002,0.009,0.28,0.043,0.885,0.003,0.164,0.0,0.00012
66,0.006,0.255,0.042,1.24,0.003,0.207,0.0,0.00022,0.008,0.276,0.041,0.653,0.003,0.178,0.0,0.0001
67,0.005,0.263,0.038,1.566,0.003,0.142,0.0,0.00021,0.008,0.304,0.041,0.313,0.003,0.159,0.0,0.0001
68,0.004,0.26,0.038,1.312,0.003,0.146,0.0,0.00018,0.008,0.309,0.039,0.554,0.003,0.161,0.0,8e-05
69,0.004,0.268,0.038,1.413,0.003,0.146,0.0,0.00017,0.008,0.324,0.038,0.474,0.003,0.155,0.0,7e-05
70,0.004,0.217,0.032,1.507,0.002,0.116,0.0,0.00018,0.008,0.329,0.037,0.402,0.003,0.159,0.0,8e-05
71,0.004,0.193,0.032,1.644,0.002,0.13,0.0,0.00018,0.008,0.32,0.037,0.467,0.003,0.168,0.0,8e-05
72,0.004,0.236,0.03,1.613,0.002,0.098,0.0,0.00018,0.008,0.278,0.037,0.568,0.003,0.183,0.0,7e-05
73,0.003,0.25,0.028,1.914,0.002,0.083,0.0,0.00018,0.008,0.285,0.037,0.506,0.003,0.199,0.0,6e-05
74,0.003,0.278,0.027,1.872,0.002,0.1,0.0,0.00017,0.007,0.33,0.035,1.081,0.003,0.186,0.0,6e-05
75,0.003,0.27,0.024,1.871,0.002,0.102,0.0,0.00018,0.007,0.314,0.033,1.268,0.002,0.186,0.0,8e-05
76,0.003,0.263,0.023,1.871,0.002,0.088,0.0,0.00017,0.007,0.302,0.033,1.389,0.002,0.175,0.0,0.0001
77,0.003,0.268,0.023,2.034,0.002,0.069,0.0,0.00018,0.007,0.299,0.031,1.445,0.002,0.193,0.0,0.0001
78,0.003,0.256,0.023,2.22,0.002,0.089,0.0,0.00018,0.007,0.292,0.031,1.35,0.002,0.184,0.0,0.0001
79,0.003,0.216,0.023,1.816,0.002,0.114,0.0,0.00016,0.006,0.287,0.03,0.895,0.002,0.183,0.0,9e-05
80,0.003,0.244,0.023,1.794,0.002,0.095,0.0,0.00016,0.006,0.243,0.027,1.114,0.002,0.171,0.0,0.00012
81,0.002,0.276,0.023,1.871,0.002,0.093,0.0,0.00014,0.006,0.262,0.026,0.514,0.002,0.186,0.0,0.00013
82,0.002,0.307,0.023,1.768,0.002,0.095,0.0,0.00015,0.006,0.308,0.026,0.632,0.002,0.193,0.0,0.00013
83,0.002,0.314,0.023,1.669,0.002,0.102,0.0,0.00014,0.005,0.206,0.023,0.381,0.002,0.213,0.0,0.00015
84,0.002,0.286,0.022,2.081,0.002,0.104,0.0,0.00016,0.005,0.193,0.022,0.56,0.002,0.187,0.0,0.00015
85,0.002,0.247,0.018,1.965,0.002,0.123,0.0,0.00014,0.005,0.199,0.022,0.53,0.002,0.204,0.0,0.00014
86,0.001,0.238,0.016,1.926,0.001,0.121,0.0,0.00014,0.004,0.269,0.021,0.286,0.002,0.225,0.0,0.00014
87,0.001,0.197,0.013,1.694,0.001,0.099,0.0,0.00012,0.004,0.32,0.02,0.395,0.001,0.211,0.0,0.00014
88,0.001,0.159,0.01,2.212,0.001,0.098,0.0,0.00012,0.004,0.337,0.019,0.61,0.001,0.191,0.0,0.00014
89,0.001,0.118,0.01,2.02,0.001,0.102,0.0,0.00014,0.003,0.279,0.017,0.79,0.001,0.18,0.0,0.00014
90,0.001,0.093,0.01,2.02,0.001,0.111,0.0,0.00014,0.002,0.218,0.015,0.764,0.001,0.181,0.0,0.00015
91,0.001,0.151,0.009,2.252,0.001,0.114,0.0,0.00014,0.002,0.236,0.016,0.841,0.001,0.191,0.0,0.00014
92,0.001,0.15,0.009,2.202,0.001,0.079,0.0,0.00014,0.002,0.264,0.013,0.862,0.001,0.194,0.0,0.00014
93,0.001,0.156,0.009,2.234,0.001,0.094,0.0,0.00014,0.002,0.274,0.013,0.888,0.001,0.216,0.0,0.00014
94,0.001,0.138,0.009,2.049,0.001,0.077,0.0,0.00017,0.001,0.276,0.012,0.915,0.001,0.22,0.0,0.00013
95,0.0,0.165,0.007,2.049,0.001,0.09,0.0,0.00016,0.001,0.27,0.012,0.665,0.001,0.22,0.0,0.00014
96,0.0,0.156,0.007,1.876,0.001,0.049,0.0,0.00017,0.001,0.216,0.008,1.146,0.0,0.193,0.0,0.00014
97,0.0,0.212,0.006,1.702,0.0,0.052,0.0,0.00018,0.001,0.19,0.006,1.003,0.0,0.208,0.0,0.00015
98,0.0,0.173,0.003,1.654,0.0,0.056,0.0,0.00015,0.0,0.175,0.006,1.155,0.0,0.211,0.0,0.00015
99,0.0,0.159,0.0,1.803,0.0,0.073,0.0,0.00015,0.0,0.179,0.006,0.952,0.0,0.204,0.0,0.00015
100,0.0,0.175,0.0,1.386,0.0,0.08,0.0,0.00017,0.0,0.145,0.007,0.895,0.0,0.194,0.0,0.00015
