Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
48,0.062,3.849,0.004,2.51,0.0,14.423,0.0030301,1.53218389,0.96848282,4.71819503,0.67349193,89.43143442,0.065,5.835,0.012,2.185,0.63,14.137,0.01414647,2.2319885,0.94869221,1.30049732,0.61765534,83.35377912
49,0.062,3.977,0.006,2.636,0.0,23.558,0.0010719,1.4986235,0.96848282,4.71997466,0.62940539,89.43143442,0.065,5.815,0.012,2.223,0.675,18.601,0.01314457,2.14543336,0.950442,1.30049732,0.55158068,81.81280561
50,0.062,3.977,0.006,2.636,0.0,23.558,0.0010719,1.52378279,0.96848282,4.72033677,0.62940539,82.10963316,0.067,6.306,0.012,1.851,0.675,17.857,0.01336805,2.19675666,0.95044276,1.29995105,0.55158068,93.23518069
51,0.049,3.739,0.01,2.647,0.125,37.775,0.00101717,1.5829732,0.96848297,4.61761045,0.61278799,85.4263236,0.056,5.299,0.012,2.798,0.608,19.172,0.01319516,2.11785579,0.95050978,1.29975142,0.53632991,92.8325398
52,0.049,3.739,0.01,2.786,0.125,70.312,0.00103436,1.54584164,0.96849006,4.60970426,0.36619386,63.62499076,0.055,4.889,0.011,1.845,0.625,58.929,0.01388488,2.12277282,0.95051633,1.29704174,0.61155102,66.13337489
53,0.048,3.522,0.011,2.786,0.125,71.429,0.00103436,1.52985174,0.96849006,4.60969342,0.53352931,75.81387344,0.056,5.112,0.01,1.756,0.647,58.929,0.01463003,2.10654247,0.95255699,1.41179913,0.6639263,56.84823792
54,0.049,3.693,0.007,2.484,0.0,73.377,0.00058527,1.62161243,0.96850399,4.59528849,0.62486763,74.25835639,0.054,4.443,0.01,1.235,0.647,60.491,0.01400192,2.01986345,0.9525611,1.41179913,0.65093391,65.31260355
55,0.048,4.249,0.007,2.564,0.0,80.682,0.00068947,1.57908518,0.96871336,4.59522273,0.56820086,38.63706896,0.051,3.606,0.01,3.113,0.647,40.179,0.01350818,2.18980094,0.95552892,1.94471961,0.4582157,96.6860082
56,0.035,7.571,0.007,2.568,0.0,74.432,0.00068947,1.659529,0.96941989,4.59536974,0.5132092,52.57291059,0.054,2.499,0.008,3.041,0.647,21.429,0.01431826,2.29822269,0.95553288,1.94469408,0.45089661,102.90447284
57,0.035,7.571,0.007,2.059,0.125,78.125,0.00084381,1.75523271,0.96941989,4.59443505,0.34404649,72.23087629,0.051,3.74,0.008,3.18,0.647,21.429,0.015628,2.19968352,0.95571917,1.94443874,0.6169774,111.81549574
58,0.035,6.925,0.007,2.017,0.125,80.966,0.00098386,1.57676332,0.96942015,4.28034847,0.1657075,60.96699927,0.054,3.847,0.007,2.921,0.692,58.78,0.00876265,2.01679121,0.96100067,2.35249587,0.58220588,105.182475
59,0.035,6.965,0.007,1.605,0.125,80.966,0.00062047,1.53217297,0.96942023,4.28034461,0.25717534,66.38812854,0.05,3.833,0.009,2.696,0.625,32.143,0.00868238,2.06604764,0.96100858,2.35244093,0.68709743,105.40100468
60,0.037,6.945,0.01,65.448,0.125,89.962,0.00098535,1.39569177,0.97604761,4.77530949,0.39494766,31.97609962,0.047,3.833,0.009,3.19,0.625,32.143,0.00962938,2.05000294,0.96572859,2.00751495,0.98093498,87.4296538
61,0.035,6.981,0.007,131.883,0.0,67.548,0.00079022,0.95335081,0.97604761,4.77529788,0.36392202,97.03463926,0.045,3.741,0.017,2.857,0.647,21.429,0.00975786,2.05000294,0.96576867,2.00913519,0.73044946,127.01417288
62,0.032,7.073,0.012,132.439,0.0,67.548,0.00170828,0.85568994,0.9760478,4.77371247,0.36062878,115.77124817,0.045,4.069,0.017,1.87,0.692,33.185,0.00975786,2.03591658,0.96576867,2.00796063,0.81876993,124.95767512
63,0.032,7.116,0.012,132.439,0.0,67.548,0.00170258,0.914435,0.97604783,4.77365908,0.26818064,118.26768891,0.045,3.987,0.014,1.48,0.714,34.201,0.00975786,1.98407585,0.96576867,2.01938043,0.79546453,138.29239288
64,0.032,7.116,0.012,132.439,0.0,67.548,0.00170258,0.914435,0.97604783,4.77365908,0.26818064,118.26780754,0.042,4.23,0.014,1.455,0.714,36.384,0.009466,1.84146554,0.96576867,2.01932859,0.66572601,120.45952843
65,0.032,7.073,0.012,132.439,0.0,67.548,0.00135822,1.01383977,0.97604783,4.77363586,0.22847371,118.26768891,0.045,3.933,0.012,1.592,0.692,50.595,0.0089219,1.8790731,0.96612125,2.55513052,0.68270876,112.86544804
66,0.032,7.016,0.012,132.431,0.0,73.798,0.00144649,0.97607428,0.97604825,4.77316001,0.27897361,107.39750624,0.045,3.933,0.012,1.534,0.692,47.991,0.00868897,1.90593608,0.96612125,2.53803913,0.78074994,100.94858025
67,0.029,6.929,0.011,132.476,0.114,80.682,0.00144649,0.96573092,0.97604825,4.77337434,0.42386382,105.57672459,0.045,5.076,0.014,1.795,0.848,41.369,0.01085078,1.88836747,0.97259854,2.68849895,0.68044016,96.06462818
68,0.029,6.898,0.014,132.465,0.114,67.127,0.00189352,0.96818198,0.97606021,4.01005236,0.42386382,98.18170328,0.045,4.522,0.014,1.926,0.786,32.589,0.00976582,2.11626244,0.97259854,2.68849895,0.65964398,123.35287454
69,0.029,6.374,0.012,132.484,0.0,66.558,0.00189352,0.9220185,0.97608723,4.01005236,0.43659863,96.10181761,0.045,4.798,0.014,2.235,0.728,31.473,0.00891374,2.09251948,0.97259854,2.68832253,0.62092617,105.35201832
70,0.029,6.374,0.012,132.276,0.0,60.877,0.00189352,1.19690631,0.97608723,4.0071299,0.5311882,76.58426184,0.043,4.522,0.014,2.362,0.799,30.134,0.00897466,2.05998156,0.97832614,2.5748163,0.62092617,103.57883153
71,0.031,6.601,0.011,132.158,0.114,103.606,0.0,1.27049414,0.97608724,3.84234407,0.7616934,68.98300893,0.043,4.339,0.017,2.384,0.758,29.018,0.00834551,2.05998156,0.97860006,2.5748163,0.62092617,87.14984616
72,0.03,11.905,0.011,257.031,0.0,123.678,0.00089613,1.21600141,0.97608724,3.8342545,0.71285325,95.09942887,0.043,3.571,0.017,2.259,0.841,25.67,0.00508194,2.12555948,0.97860006,2.57571308,0.66638634,80.65460383
73,0.03,11.281,0.011,257.028,0.0,126.803,0.00089613,1.24544823,0.97608808,3.8342545,0.59619676,103.73646457,0.043,3.571,0.017,2.276,0.841,25.67,0.00508194,2.13094381,0.97860006,2.57571308,0.71762757,66.56238721
74,0.03,11.231,0.011,257.02,0.0,126.803,0.00139948,1.28705317,0.97611276,3.83439842,0.63296925,104.95676673,0.043,3.72,0.017,2.279,0.841,25.67,0.00658813,2.18395937,0.97860006,2.57571308,0.5834747,93.70245272
75,0.03,11.231,0.011,257.02,0.0,126.803,0.00139948,1.27654425,0.97611284,3.83446109,0.63741384,96.69932775,0.039,2.597,0.017,6.498,0.946,36.012,0.00252957,2.41220834,0.97860225,2.74126028,0.5834747,85.14122764
76,0.03,11.361,0.011,256.782,0.0,125.0,0.00139948,1.22228496,0.97611338,3.83274337,0.56323477,77.26498403,0.033,2.011,0.017,6.352,0.908,54.167,0.0039248,2.3120385,0.9786024,2.74340744,0.72197591,105.55166972
77,0.03,11.361,0.011,256.782,0.0,125.0,0.00139948,1.14304295,0.97611338,3.96393446,0.56292486,97.21443785,0.033,1.946,0.02,6.376,0.908,31.845,0.0039248,2.28507714,0.9786024,2.74438005,0.72197591,102.85240324
78,0.031,11.411,0.011,256.68,0.0,73.661,0.00139948,1.07671892,0.97612262,4.15699162,0.59130317,74.31174323,0.033,1.946,0.02,6.376,0.908,31.845,0.0039248,2.28507714,0.9786024,2.74438005,0.72197591,102.85240324
79,0.031,11.301,0.011,256.578,0.0,83.333,0.00139948,1.02718679,0.97612262,4.15699162,0.70781742,86.80499834,0.037,2.142,0.01,5.937,0.982,47.396,0.00335566,2.35911351,0.98262123,1.9774284,0.79770173,91.51559296
80,0.031,11.411,0.011,256.68,0.0,68.452,0.00139948,1.08323838,0.97612262,4.15699162,0.61133274,74.38140543,0.037,2.736,0.01,5.98,1.0,61.384,0.00335566,2.16011211,0.98262123,1.96796388,0.61581065,107.64305551
81,0.022,11.368,0.012,256.967,0.0,116.567,0.0035161,1.21917948,0.97612262,4.15513771,0.69153225,71.99143436,0.029,4.502,0.018,14.795,1.0,61.384,0.00335566,2.32070614,0.98262123,1.96796388,0.66039771,134.44800489
82,0.023,11.408,0.011,257.156,0.0,68.452,0.00258212,1.09797587,0.99022565,4.0340108,0.51917525,78.3270959,0.029,4.502,0.018,14.795,0.774,60.789,0.00335566,2.51656518,0.98262123,1.96795846,0.66039771,129.87842961
83,0.023,10.141,0.011,257.801,0.0,62.723,0.00265803,1.13545995,0.99025389,3.7374938,0.61746816,93.25293019,0.034,4.428,0.015,15.149,0.774,62.872,0.00335566,2.44277074,0.98262123,1.96890553,0.66039771,125.46560628
84,0.022,10.141,0.012,257.801,0.0,91.741,0.00139948,1.21438486,0.99025389,3.71318563,0.61746816,93.25293019,0.03,4.655,0.02,15.034,0.774,65.476,0.00286337,2.40901583,0.98262153,1.96890553,0.75270651,116.82108093
85,0.023,10.141,0.011,257.801,0.0,75.074,0.00139948,1.11572154,0.99025389,3.71338293,0.61559155,96.50886192,0.032,3.955,0.018,16.02,0.714,87.674,0.00541246,2.49192125,0.98609176,1.96903475,0.7586228,111.09211795
86,0.008,10.168,0.013,257.031,0.0,100.074,0.00421481,1.22851656,0.99025389,3.71128452,0.50453241,95.67251133,0.03,4.316,0.058,54.401,0.635,114.347,0.00614512,2.17640426,0.98755613,2.8700984,0.93528235,88.73216805
87,0.008,10.496,0.013,256.419,0.0,100.074,0.00272875,1.22461962,0.99401661,3.71127988,0.53703151,85.02025512,0.026,4.29,0.056,54.659,0.635,114.347,0.00638077,2.17640426,0.98755613,2.87128765,0.93528235,75.59986423
88,0.008,10.496,0.013,256.419,0.0,100.074,0.00272875,1.27811808,0.99401661,3.71127988,0.55811805,77.88843374,0.026,4.572,0.056,54.659,0.635,122.159,0.00537468,2.17640426,0.98755614,2.87128765,0.93528235,75.59986423
89,0.008,11.026,0.013,256.419,0.0,101.19,0.0026538,1.34247451,0.99401661,3.71128065,0.59832063,77.90386045,0.011,8.482,0.016,67.548,0.0,67.46,0.00537468,2.1598063,0.99253539,2.92402577,0.65536449,81.59664543
90,0.009,11.077,0.015,256.838,0.0,69.196,0.00217651,1.32696856,0.99401728,3.69443763,0.53223024,98.69183884,0.011,8.482,0.016,67.548,0.0,67.46,0.00537468,2.1598063,0.99253995,2.92402577,0.6554228,81.59664543
91,0.009,11.077,0.013,257.123,0.0,69.196,0.00217651,1.28862542,0.99401728,3.69508139,0.56482492,104.04046534,0.016,8.681,0.016,67.765,0.357,111.538,0.00467529,1.58405317,0.99727355,2.42353476,0.45859096,95.91992165
92,0.009,11.087,0.018,258.184,0.0,53.571,0.00220875,1.44653277,1.0,2.79650922,0.74381919,80.06261783,0.016,8.552,0.016,67.507,0.357,111.538,0.00462112,1.58405317,0.99727355,2.42353476,0.45859096,96.68259454
93,0.015,12.416,0.018,258.184,0.0,53.571,0.00220875,1.6518465,1.0,2.79650922,0.67191666,103.96480306,0.016,8.423,0.016,67.248,0.357,111.538,0.00387566,1.21483294,0.99727355,2.41312548,0.30027742,78.96423371
94,0.022,12.416,0.011,258.184,0.0,53.571,0.00220875,1.81962331,1.0,2.79650922,0.82482167,100.80357712,0.015,8.784,0.018,66.131,0.25,104.396,0.00511406,1.47409451,0.99727355,2.41312548,0.51872867,127.29503096
95,0.023,12.416,0.011,258.184,0.0,53.571,0.00195252,1.81962331,1.0,2.79650613,0.85709089,100.80784728,0.015,8.813,0.018,67.248,0.25,104.396,0.00460346,1.46907717,0.99727355,2.41312548,0.53162373,127.29503096
96,0.0,11.224,0.011,258.184,0.0,0.0,0.00215309,1.86994105,1.0,2.79650613,0.90839953,62.74592836,0.015,8.931,0.018,67.466,0.25,104.396,0.00517369,1.46907717,0.99727355,2.23514796,0.59049838,131.03273457
97,0.0,11.224,0.011,258.092,0.0,0.0,0.00237054,1.97890557,1.0,3.18730628,0.82460279,65.59862709,0.015,8.931,0.018,67.466,0.0,104.396,0.0048757,1.27155181,0.99765936,2.23993207,0.59049838,146.14861969
98,0.0,12.189,0.011,258.092,0.0,0.0,0.00320774,2.05241323,1.0,3.18346074,0.76808021,68.94118468,0.016,9.078,0.016,67.967,0.0,104.396,0.0048757,1.38105956,0.99765936,2.2399429,0.56097177,146.14861969
99,0.0,12.189,0.011,258.092,0.0,0.0,0.00320774,2.14298516,1.0,3.18346074,0.76808021,68.95317716,0.015,9.097,0.018,68.209,0.0,104.396,0.0048757,1.28556315,0.99765936,2.2399429,0.60872721,146.14861969
100,0.0,12.189,0.011,258.092,0.0,0.0,0.00320774,2.16901158,1.0,3.18346074,0.76808021,68.9559879,0.012,9.097,0.023,68.311,0.0,104.396,0.00352196,1.2825037,0.99765936,2.2399429,0.51174435,150.78515428
