Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
27,0.004,0.457,0.019,3.87,0.003,0.245,0.00095595,0.13555669,0.81437481,26.1210532,0.22073296,31.21798473,0.003,0.979,0.054,7.116,0.001,0.213,0.00057592,0.16198516,0.82545108,19.64049862,0.10350047,37.73975272
28,0.002,0.461,0.013,3.87,0.002,0.261,0.00061506,0.11440417,0.81437481,26.18405306,0.20054908,25.91184726,0.003,0.979,0.054,7.116,0.001,0.213,0.00057592,0.16198516,0.82545108,19.64049862,0.19922713,46.0049506
29,0.001,0.416,0.006,3.047,0.002,0.131,0.00061506,0.0892301,0.81437481,26.18405306,0.21472663,34.21923262,0.003,0.92,0.054,9.264,0.001,0.304,0.00021974,0.13866192,0.87136606,12.54570206,0.07926674,48.86462526
30,0.001,0.38,0.004,1.476,0.002,0.181,0.00061506,0.07209412,0.81480132,26.15427703,0.23906933,19.9872621,0.003,0.918,0.054,8.699,0.001,0.209,0.00021974,0.11811127,0.87136606,12.52515049,0.07926674,45.00747981
31,0.001,0.293,0.004,1.476,0.002,0.205,0.00061506,0.05889608,0.81480132,26.14888347,0.27192451,25.95176752,0.003,0.918,0.054,8.699,0.001,0.209,0.00021974,0.11811127,0.87136606,12.52515049,0.15588642,45.72260204
32,0.001,0.293,0.0,2.006,0.002,0.257,0.00066957,0.05508148,0.81480202,26.14888347,0.27737271,25.46335883,0.003,0.918,0.054,8.699,0.001,0.209,0.00021974,0.11811127,0.87136606,12.52515049,0.15588642,50.51735906
33,0.001,0.293,0.0,2.191,0.002,0.211,0.00077275,0.03777546,0.815999,26.14888347,0.35061544,27.51658874,0.003,0.918,0.054,8.699,0.001,0.209,0.00021974,0.11811127,0.87136606,12.52515049,0.15588642,49.82596554
34,0.001,0.293,0.0,2.191,0.002,0.211,0.00077275,0.03777546,0.815999,26.14888347,0.35061544,27.51658874,0.003,0.841,0.05,7.116,0.001,0.227,0.00021974,0.13040828,0.87136606,12.71155793,0.19098294,44.83308568
35,0.001,0.292,0.002,2.191,0.002,0.191,0.00077275,0.03777546,0.815999,26.07981055,0.35255516,31.7602687,0.003,0.918,0.055,6.974,0.001,0.209,0.00021974,0.12448217,0.89058827,11.55518842,0.18503301,48.89932011
36,0.001,0.293,0.002,2.191,0.002,0.174,0.00077275,0.03777546,0.815999,26.07981055,0.35255516,33.80125816,0.003,0.918,0.055,6.974,0.001,0.209,0.00021974,0.12448217,0.89058827,11.55518842,0.18503301,48.89932011
37,0.001,0.293,0.002,2.191,0.002,0.174,0.00077275,0.03777546,0.815999,26.07981055,0.35255516,33.80125816,0.002,0.349,0.041,6.705,0.001,0.159,4.079e-05,0.10389875,0.89058827,11.55518842,0.18503301,48.89932011
38,0.001,0.293,0.002,2.191,0.002,0.174,0.00077275,0.03777546,0.815999,26.07981055,0.27523031,38.04254068,0.002,0.349,0.041,6.705,0.001,0.159,4.079e-05,0.10248216,0.89058827,11.23127867,0.15905861,48.89932011
39,0.001,0.293,0.002,2.191,0.002,0.174,0.00077275,0.03777546,0.815999,26.07981055,0.27523031,38.04254068,0.002,0.349,0.041,6.705,0.001,0.159,4.079e-05,0.10248216,0.89058827,11.23127867,0.15905861,48.89932011
40,0.001,0.293,0.008,2.126,0.002,0.246,0.00070674,0.03922537,0.815999,26.05758388,0.39501261,38.53108891,0.001,0.349,0.047,6.705,0.001,0.178,1.803e-05,0.10248216,0.89058827,11.23116202,0.15905861,48.89932011
41,0.001,0.355,0.013,3.604,0.002,0.227,0.00060101,0.0559568,0.90787435,26.6752696,0.2429348,38.027649,0.001,0.291,0.051,6.328,0.001,0.181,1.803e-05,0.10141344,0.89065568,11.23116203,0.07324038,51.43940357
42,0.001,0.323,0.013,3.97,0.002,0.279,0.00060101,0.05205595,0.90787435,26.67526173,0.2429348,38.027649,0.001,0.291,0.051,6.328,0.001,0.181,1.803e-05,0.10141344,0.89065568,11.23116203,0.07324038,51.43940357
43,0.001,0.28,0.013,3.773,0.002,0.302,0.00060101,0.05205595,0.90787435,26.67526173,0.3194372,37.2076896,0.001,0.291,0.051,6.328,0.001,0.181,1.803e-05,0.10141344,0.89065568,11.23116203,0.0,51.43940357
44,0.001,0.313,0.02,4.182,0.002,0.34,0.00064244,0.09686362,0.90817751,24.6324974,0.368753,29.40317077,0.001,0.291,0.051,6.328,0.001,0.181,1.803e-05,0.10141344,0.89065568,11.23116203,0.07324038,51.43940357
45,0.001,0.334,0.015,3.438,0.002,0.267,0.00064244,0.08708779,0.91305092,24.6324974,0.368753,19.68743362,0.001,0.279,0.042,6.157,0.001,0.27,1.803e-05,0.10631559,0.89065568,11.23116328,0.02364125,51.72485976
46,0.001,0.334,0.015,4.063,0.002,0.267,0.00064244,0.08708779,0.91305092,24.6324974,0.35492251,35.54544458,0.001,0.279,0.042,6.157,0.001,0.27,1.803e-05,0.10631559,0.89065568,11.23116328,0.1216847,65.72326926
47,0.001,0.334,0.015,4.063,0.002,0.267,0.00064244,0.08708779,0.91305092,24.6324974,0.35492251,35.54544458,0.001,0.279,0.042,6.157,0.001,0.27,1.803e-05,0.10631559,0.89065568,11.23116328,0.1216847,69.14420151
48,0.001,0.307,0.017,3.962,0.002,0.222,0.00060047,0.08817638,0.91305092,24.6324974,0.35923007,44.13107603,0.001,0.279,0.042,6.157,0.001,0.27,1.803e-05,0.10631559,0.89065568,11.23116328,0.1216847,76.24976616
49,0.001,0.328,0.017,4.353,0.002,0.291,0.00060047,0.10741795,0.94389889,21.04612866,0.38413226,35.07418832,0.001,0.279,0.042,6.157,0.001,0.27,1.803e-05,0.10631559,0.89065568,11.23116328,0.1216847,63.45795577
50,0.001,0.328,0.017,4.82,0.002,0.269,0.00060047,0.10741795,0.94532961,21.04612866,0.42515944,35.07418832,0.001,0.27,0.042,5.8,0.0,0.291,1.226e-05,0.10631559,0.89066922,11.23116328,0.22310112,45.64270902
51,0.001,0.24,0.013,3.665,0.0,0.21,0.00045665,0.08312959,0.94532961,20.90632098,0.27684766,36.15126693,0.001,0.263,0.042,5.001,0.0,0.291,3.912e-05,0.1051269,0.89066922,11.23116328,0.22310112,45.64270902
52,0.001,0.24,0.013,3.665,0.0,0.21,0.00045665,0.08312959,0.94532961,20.90632098,0.27684766,36.15126693,0.001,0.246,0.042,5.001,0.0,0.292,3.912e-05,0.10270458,0.89066922,11.24886136,0.22310112,44.97902117
53,0.001,0.24,0.013,3.665,0.0,0.21,0.00045665,0.08312959,0.94532961,20.90632098,0.27684766,36.15126693,0.001,0.292,0.03,5.805,0.0,0.292,3.912e-05,0.10461447,0.89066922,11.21341217,0.22310112,32.40090357
54,0.001,0.24,0.013,3.665,0.0,0.21,0.00045665,0.08312959,0.94532961,20.90632098,0.27684766,36.15126693,0.001,0.292,0.03,5.805,0.0,0.292,0.0,0.11796283,0.91447539,11.71838357,0.17280845,32.40090357
55,0.001,0.24,0.013,3.665,0.0,0.192,0.00045665,0.08312959,0.94532961,20.90632098,0.34700658,39.99002064,0.001,0.292,0.044,7.629,0.0,0.292,0.0,0.11796283,0.94075179,10.29339485,0.22811277,47.88696327
56,0.001,0.24,0.013,4.88,0.0,0.192,0.00045665,0.08312959,0.94532961,20.90948998,0.34700658,48.46948454,0.002,0.292,0.044,8.252,0.0,0.292,7.13e-06,0.11796283,0.94075179,10.29339485,0.1869658,29.79263776
57,0.001,0.143,0.013,4.176,0.0,0.186,0.00045665,0.08598588,0.94532961,8.82352629,0.34700658,41.55941193,0.001,0.324,0.024,7.361,0.0,0.191,7.13e-06,0.07061108,0.94075179,10.29339485,0.15923763,35.65070309
58,0.001,0.332,0.017,5.723,0.0,0.177,0.00039041,0.07750915,0.9659198,8.21963411,0.35000379,28.74250181,0.001,0.299,0.024,7.361,0.0,0.193,7.13e-06,0.07061108,0.94075179,10.29339485,0.15923763,38.25739905
59,0.001,0.332,0.017,5.723,0.0,0.177,0.00039041,0.07750915,0.9659198,8.21963411,0.35000379,28.74250181,0.001,0.299,0.024,7.361,0.0,0.193,7.13e-06,0.07061108,0.94075179,10.29339485,0.15923763,38.30947723
60,0.001,0.332,0.017,5.723,0.0,0.177,0.00039041,0.07750915,0.9659198,8.21963411,0.35000379,28.74250181,0.001,0.299,0.024,5.695,0.0,0.239,7.13e-06,0.07337111,0.94075179,10.29339485,0.16500186,22.344669
61,0.001,0.332,0.017,5.723,0.0,0.177,0.00039041,0.07750915,0.9659198,8.21963411,0.35000379,28.74250181,0.001,0.299,0.02,5.204,0.0,0.239,7.13e-06,0.07337111,0.95241619,9.48454576,0.16500186,22.344669
62,0.001,0.194,0.017,5.623,0.0,0.161,0.00034854,0.0578809,0.9659198,8.21983067,0.33715164,28.81779692,0.001,0.299,0.02,5.204,0.0,0.239,7.13e-06,0.07337111,0.95241619,9.48454576,0.16500186,22.344669
63,0.001,0.191,0.017,5.156,0.0,0.202,0.00034854,0.0594854,0.9659198,8.21983067,0.33715164,25.37194735,0.001,0.299,0.02,5.204,0.0,0.239,7.13e-06,0.07337111,0.95241619,9.48454576,0.16500186,22.344669
64,0.001,0.191,0.017,5.156,0.0,0.202,0.00034854,0.0594854,0.9659198,8.21983067,0.33715164,25.37194735,0.001,0.299,0.02,5.204,0.0,0.239,7.13e-06,0.07337111,0.95241619,9.48454576,0.16500186,22.344669
65,0.001,0.191,0.017,5.156,0.0,0.202,0.00032894,0.0395138,0.9659198,8.03788627,0.29858883,25.64123632,0.001,0.299,0.02,5.204,0.0,0.239,7.13e-06,0.07337111,0.95241619,9.48454576,0.16500186,22.344669
66,0.001,0.191,0.017,5.156,0.0,0.202,0.00032894,0.0395138,0.9659198,8.03788627,0.29858883,25.64123632,0.001,0.299,0.02,5.204,0.0,0.171,7.13e-06,0.07042524,0.95241619,9.48454576,0.15923763,23.03311192
67,0.001,0.191,0.017,5.156,0.0,0.202,0.00032894,0.0395138,0.9659198,8.03788627,0.29858883,25.64123632,0.001,0.299,0.02,5.204,0.0,0.171,7.13e-06,0.07042524,0.95241619,9.48454576,0.15923763,23.03311192
68,0.001,0.191,0.017,5.156,0.0,0.202,0.00032894,0.0395138,0.9659198,8.03788627,0.29858883,25.64123632,0.001,0.299,0.02,5.204,0.0,0.171,7.13e-06,0.07042524,0.95241619,9.48454576,0.15923763,23.03311192
69,0.001,0.191,0.017,5.156,0.0,0.202,0.00032894,0.0395138,0.9659198,8.03788627,0.29858883,25.64123632,0.001,0.299,0.02,5.204,0.0,0.171,7.13e-06,0.07042524,0.95241619,9.48454576,0.15923763,23.03311192
70,0.001,0.191,0.019,5.506,0.0,0.22,0.00031589,0.04036569,0.9659198,8.03788568,0.32544721,26.49837365,0.001,0.29,0.036,4.703,0.0,0.172,7.13e-06,0.04776272,0.9524227,9.48454576,0.1869658,19.24387733
71,0.001,0.191,0.019,5.506,0.0,0.22,0.00031589,0.04036569,0.9659198,8.03788568,0.32544721,26.49837365,0.001,0.29,0.036,4.703,0.0,0.172,7.13e-06,0.04776272,0.9524227,9.48454576,0.1869658,19.24387733
72,0.001,0.191,0.019,5.506,0.0,0.22,0.00031589,0.04036569,0.9659198,8.03788568,0.32544721,26.49837365,0.001,0.29,0.036,4.703,0.0,0.172,7.13e-06,0.04776272,0.9524227,9.48454576,0.1869658,19.24387733
73,0.001,0.166,0.019,5.276,0.0,0.22,0.00031589,0.04149505,0.96592001,8.03788564,0.36895113,34.02284128,0.0,0.209,0.03,4.122,0.0,0.121,7.13e-06,0.04542776,0.9524227,9.48454576,0.24583793,19.78245701
74,0.002,0.331,0.019,6.845,0.001,0.24,0.00034854,0.06181541,0.96592001,8.65012669,0.48184963,45.0177396,0.0,0.209,0.03,4.122,0.0,0.121,7.13e-06,0.04542776,0.9524227,9.48454576,0.24479637,19.78245701
75,0.002,0.331,0.019,6.845,0.001,0.24,0.00034854,0.06181541,0.96592001,8.65012669,0.48829163,39.6207107,0.0,0.209,0.03,4.122,0.0,0.121,7.13e-06,0.04542776,0.9524227,9.48454576,0.24479637,19.78245701
76,0.002,0.331,0.019,6.845,0.001,0.24,0.00034854,0.06181541,0.96592001,8.65012669,0.48184963,39.09429787,0.0,0.209,0.03,5.296,0.0,0.121,7.13e-06,0.04542776,0.95242503,9.48454576,0.24479637,19.78245701
77,0.002,0.331,0.019,6.965,0.0,0.24,0.00034854,0.06407137,0.96592001,8.65012669,0.48829163,39.09429787,0.0,0.209,0.03,5.296,0.0,0.121,7.13e-06,0.04542776,0.95242503,9.48454576,0.24479637,19.78245701
78,0.002,0.331,0.019,6.965,0.0,0.24,0.00034854,0.06407137,0.96592001,8.65012669,0.48184963,38.95737225,0.0,0.186,0.018,5.481,0.0,0.121,7.13e-06,0.04618615,0.95242503,9.51834884,0.23122555,20.13768224
79,0.002,0.354,0.016,6.965,0.0,0.237,0.00036182,0.06407137,0.96592001,8.65012669,0.43952529,39.75844412,0.0,0.186,0.018,5.064,0.0,0.121,7.13e-06,0.04618615,0.95242543,9.51834884,0.23122555,20.13768224
80,0.002,0.354,0.016,6.965,0.0,0.237,0.00035426,0.06407137,0.96592001,8.65012669,0.46174459,43.53478969,0.0,0.186,0.021,5.037,0.0,0.288,0.00013161,0.08837755,0.95491393,10.31523993,0.23122555,20.13768224
81,0.002,0.331,0.013,6.998,0.001,0.237,0.00036796,0.06407137,0.96592001,8.65012669,0.39125889,52.01397102,0.0,0.186,0.021,5.037,0.0,0.288,0.00013161,0.08837755,0.95491393,10.31523993,0.23122555,20.13768224
82,0.002,0.331,0.013,6.998,0.001,0.237,0.00036796,0.06407137,0.96592001,8.65012669,0.3848169,52.01397102,0.0,0.202,0.018,5.481,0.0,0.121,0.00013161,0.06926669,0.96774882,11.97406418,0.23122555,20.13768224
83,0.002,0.356,0.017,6.562,0.001,0.237,0.00036796,0.06377266,0.96592001,8.65012669,0.39125889,59.8675509,0.0,0.202,0.018,5.481,0.0,0.121,0.00013161,0.06926669,0.96774882,11.97406418,0.29142741,20.28240634
84,0.001,0.357,0.017,7.115,0.001,0.277,0.000371,0.06377266,0.96592001,8.65012669,0.3848169,49.97053623,0.0,0.202,0.018,5.481,0.0,0.121,0.00013161,0.06926669,0.96774882,11.97406418,0.29142741,20.28240634
85,0.001,0.36,0.02,7.115,0.001,0.277,0.000371,0.06555766,0.96674244,8.65012669,0.39125889,44.80221193,0.0,0.202,0.018,5.481,0.0,0.121,0.00013161,0.06926669,0.96774882,11.97406418,0.29142741,20.28240634
86,0.001,0.36,0.02,7.115,0.001,0.277,0.000371,0.06931255,0.97038756,5.93550136,0.3829512,36.15339849,0.0,0.202,0.018,5.481,0.0,0.121,0.00013161,0.06926669,0.96774882,11.97406418,0.29142741,20.28240634
87,0.001,0.36,0.02,7.115,0.001,0.277,0.000371,0.06931255,0.97038756,5.93550136,0.3829512,36.47549814,0.0,0.975,0.032,8.857,0.0,0.596,0.00013161,0.34661071,0.96774882,11.97406418,0.30275612,35.662495
88,0.001,0.36,0.02,7.274,0.001,0.277,0.000371,0.07069629,0.97038756,5.93550136,0.3829512,36.15339849,0.0,0.975,0.032,8.857,0.0,0.596,0.00013161,0.33335291,0.96774882,11.97406418,0.30275612,34.3517301
89,0.001,0.36,0.02,7.274,0.001,0.277,0.000371,0.07069629,0.97038756,5.93550136,0.37137187,36.01978477,0.001,1.148,0.032,11.142,0.001,0.718,0.00031253,0.41342824,0.98436887,29.7205672,0.31521215,29.32240628
90,0.001,0.36,0.02,7.274,0.001,0.277,0.000371,0.07069629,0.97038756,5.93550136,0.3829512,35.07866893,0.006,1.264,0.072,10.995,0.004,0.722,0.0020027,0.43062482,0.99856894,26.91750461,0.42811332,31.74120949
91,0.001,0.327,0.02,6.788,0.001,0.237,0.00034724,0.05615088,0.97038756,5.93550136,0.3829512,53.19397811,0.006,1.219,0.07,10.863,0.004,0.719,0.0020027,0.42889541,0.99856894,26.91750461,0.42888636,30.2701951
92,0.001,0.327,0.02,6.788,0.001,0.237,0.00034724,0.05615088,0.97038756,5.93550136,0.30804179,49.18399335,0.006,1.203,0.069,10.863,0.004,0.708,0.00195837,0.42889541,0.99856894,26.91750461,0.40054884,29.9978469
93,0.001,0.327,0.02,6.788,0.001,0.237,0.00034724,0.05615088,0.97038756,5.93550136,0.38239766,52.85826373,0.006,1.203,0.071,10.554,0.004,0.708,0.00195837,0.4297471,0.99856894,26.91750461,0.45056523,35.13668919
94,0.001,0.327,0.02,6.788,0.001,0.237,0.00034724,0.05615088,0.97038756,5.93550136,0.30804179,48.7652641,0.006,1.19,0.072,10.319,0.004,0.699,0.00221527,0.42721231,1.0,26.91750461,0.63070152,36.29536053
95,0.001,0.327,0.02,6.788,0.001,0.237,0.00034724,0.05615088,0.97038756,5.93550136,0.36480109,52.85826373,0.006,1.19,0.072,10.074,0.004,0.69,0.00220043,0.43012418,1.0,26.91750461,0.64365904,38.92078303
96,0.001,0.322,0.018,6.788,0.002,0.237,0.00034724,0.07987482,0.97038756,5.93550136,0.2058231,48.16517888,0.001,1.018,0.042,10.016,0.001,0.715,0.00053792,0.40907005,1.0,26.90010342,0.48973051,39.07886297
97,0.001,0.327,0.017,6.788,0.001,0.237,0.00034724,0.07603407,0.97038756,5.93550136,0.36202137,48.71386305,0.001,1.055,0.042,9.533,0.001,0.672,0.0005807,0.3953492,1.0,26.86663295,0.4606162,39.07886297
98,0.001,0.327,0.017,6.788,0.001,0.237,0.00034724,0.07603407,0.97038756,5.93550136,0.29316036,48.16517888,0.001,1.022,0.042,9.427,0.001,0.631,0.0005807,0.39400009,1.0,26.86663295,0.45931659,38.73932275
99,0.001,0.327,0.017,5.951,0.001,0.244,0.00034724,0.07603407,0.97038756,5.93550136,0.35930895,48.71386305,0.001,1.019,0.042,9.427,0.001,0.625,0.0005807,0.384367,1.0,26.86663295,0.45221939,39.493817
100,0.001,0.325,0.017,6.788,0.001,0.237,0.00034724,0.07702801,0.97054659,5.93550136,0.29316036,48.89737405,0.002,1.061,0.042,10.002,0.001,0.646,0.0005807,0.38823645,1.0,26.83896375,0.49501106,39.36081049
