Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
18,0.014,2.291,0.005,4.084,0.018,4.462,0.11856077,5.32045133,0.99994364,0.00176477,0.77248045,64.09578449,0.058,4.893,0.011,4.51,0.055,3.546,0.13450734,9.07307761,0.99980485,0.02013801,0.82482534,28.71724519
19,0.015,6.724,0.0,0.893,0.023,3.791,0.11441525,4.2312448,0.99996017,0.00237972,0.61780453,31.7541123,0.024,5.272,0.009,11.172,0.045,2.565,0.11311598,5.68357076,0.99983157,0.01766481,0.69967384,30.57987046
20,0.022,5.251,0.004,6.692,0.027,3.134,0.10109128,5.62160433,0.99996505,0.00206347,0.79345383,42.17768849,0.073,6.366,0.022,9.108,0.041,2.549,0.10912067,5.9833656,0.99986806,0.01055071,0.71237346,38.88821898
21,0.001,1.585,0.007,5.105,0.029,2.407,0.09932099,6.03306071,0.9999786,0.0022391,0.69812838,36.21772817,0.05,9.046,0.029,6.651,0.031,1.94,0.09631041,5.08601199,0.99990901,0.00952659,0.58773107,33.8584241
22,0.019,2.99,0.011,3.524,0.025,2.914,0.09640195,5.29841279,0.99998273,0.00173286,0.80168553,43.75089894,0.028,5.354,0.068,9.681,0.034,3.734,0.08828122,4.56172042,0.99993287,0.00854183,0.63596459,46.17540125
23,0.024,2.559,0.015,5.906,0.029,3.691,0.0860781,4.43559078,0.99998365,0.0020109,0.62624787,49.19708633,0.02,3.785,0.042,5.45,0.037,3.025,0.07641139,2.46874121,0.99996282,0.00468139,0.53087606,41.01267477
24,0.019,3.002,0.018,7.914,0.025,3.574,0.0691184,3.73267806,0.99998654,0.00154727,0.88264853,46.68807154,0.07,6.603,0.028,5.241,0.015,2.721,0.06765607,1.29336462,0.99996661,0.00470388,0.74335204,19.25888134
25,0.007,3.667,0.033,7.871,0.018,2.356,0.06844363,3.56463527,0.99998941,0.00105539,1.0,36.17037845,0.041,9.085,0.034,8.668,0.019,2.16,0.0668825,2.62489678,0.99997015,0.00334956,0.62393916,34.25607917
26,0.014,5.456,0.013,5.641,0.009,2.59,0.06903091,4.29979462,0.99999009,0.00093959,0.86631788,46.63290392,0.023,3.181,0.018,6.459,0.024,2.353,0.06530652,1.37053084,0.99997148,0.00351274,0.59569094,29.847349
27,0.006,2.32,0.025,4.669,0.021,1.761,0.05428791,3.69780236,0.9999915,0.00049737,0.7067739,57.815666,0.032,7.025,0.025,5.69,0.014,2.26,0.05574917,1.72047557,0.99998013,0.00185551,0.53335155,58.56054763
28,0.016,2.505,0.029,4.577,0.018,2.379,0.0447628,3.48416906,0.9999921,0.00035879,0.60199982,52.30713863,0.016,4.461,0.018,6.2,0.019,1.938,0.05292232,1.61629015,0.99998627,0.0010282,0.47527612,34.63919698
29,0.009,2.759,0.03,4.166,0.02,2.52,0.04517821,3.91865621,0.99999434,0.00041485,0.73548406,41.41499657,0.028,5.05,0.013,5.87,0.024,2.269,0.05230009,1.09219475,0.99998941,0.00063652,0.61985939,36.28317686
30,0.017,4.466,0.025,3.164,0.011,2.462,0.05164851,2.69379975,0.99999537,0.00039788,0.74118466,55.70243662,0.024,5.248,0.011,4.318,0.016,1.523,0.05082215,1.16090379,0.99999085,0.00056601,0.55349096,46.2983006
31,0.018,4.289,0.028,3.527,0.018,2.171,0.04502873,2.14556477,0.99999619,0.00043896,0.77750859,48.00413031,0.017,5.355,0.013,5.7,0.017,1.163,0.05108089,1.0544295,0.99999179,0.00039556,0.47866257,17.33324351
32,0.03,3.59,0.012,4.11,0.008,1.815,0.04089043,1.89724803,0.99999748,0.00031464,0.6910161,37.55944935,0.012,2.064,0.018,2.411,0.015,0.903,0.0457663,0.95781462,0.99999379,0.00031394,0.51408886,21.472648
33,0.025,4.535,0.015,4.009,0.008,1.833,0.03728747,2.00945993,0.99999766,0.000323,0.4718544,50.56734541,0.019,1.646,0.023,2.964,0.015,0.831,0.04839117,2.01855728,0.9999942,0.00028458,0.55282885,34.43180496
34,0.039,5.69,0.008,3.347,0.004,1.107,0.02828869,1.56046892,0.99999782,0.00028279,0.59967727,43.60509449,0.022,2.536,0.023,4.02,0.015,1.141,0.04672789,1.40137178,0.99999564,0.00019936,0.57698811,21.97765813
35,0.023,3.775,0.02,3.662,0.002,0.939,0.02603905,1.20388214,0.99999814,0.00024452,0.53051308,41.18156769,0.026,2.393,0.022,2.996,0.013,0.545,0.03877941,1.18605079,0.99999588,0.00021837,0.42786131,27.72850084
36,0.031,3.965,0.025,3.489,0.001,1.395,0.024491,1.2220378,0.99999845,0.00020081,0.61029113,32.80989316,0.014,1.096,0.026,2.981,0.011,1.232,0.03135851,1.05981568,0.99999648,0.00017862,0.38930323,26.2781237
37,0.022,5.245,0.02,3.91,0.004,1.169,0.02189275,1.60750728,0.99999885,0.00019053,0.51756613,28.79417654,0.016,2.227,0.025,3.835,0.01,0.656,0.02603993,0.93663668,0.99999726,0.00013015,0.34047884,35.34906312
38,0.0,5.924,0.024,3.558,0.014,1.449,0.02111532,2.40812003,0.99999895,0.00016252,0.53373764,14.99151938,0.02,1.376,0.031,4.21,0.009,0.808,0.02363418,0.55265711,0.9999975,0.00014904,0.35579317,51.61343612
39,0.006,4.099,0.016,3.503,0.009,1.716,0.01990983,1.81397588,0.99999909,0.00016251,0.52615623,12.29733468,0.024,1.608,0.021,1.663,0.01,0.942,0.02222946,0.60620803,0.99999767,0.00013451,0.34004115,34.1378578
40,0.022,2.237,0.029,3.236,0.007,0.891,0.01842463,1.61163311,0.99999916,0.00014027,0.59842613,50.74651656,0.022,1.872,0.02,1.116,0.006,0.705,0.0203401,0.57519477,0.99999808,0.00013707,0.27416548,45.91352486
41,0.013,1.701,0.03,3.194,0.0,0.79,0.01514715,1.989884,0.99999928,0.00010807,0.49285826,29.79026914,0.023,2.902,0.015,0.697,0.007,0.654,0.02011912,0.45678908,0.99999823,0.00012444,0.50306699,42.80735888
42,0.013,2.223,0.024,3.1,0.004,0.389,0.0127691,1.36769357,0.99999939,0.0001019,0.50888851,25.56712294,0.016,1.727,0.016,2.034,0.007,0.906,0.01930782,0.60285905,0.99999833,0.00011017,0.32994525,34.26269493
43,0.022,2.418,0.02,2.415,0.003,0.767,0.01286164,1.46480369,0.99999945,8.751e-05,0.43342675,20.06663457,0.009,1.706,0.01,1.079,0.005,0.844,0.0168482,0.55111322,0.99999872,0.00012275,0.44419813,44.05642845
44,0.017,1.835,0.021,2.136,0.002,0.695,0.01069628,1.19806019,0.99999953,6.288e-05,0.46615116,15.69570724,0.018,1.535,0.021,2.332,0.007,0.854,0.01488955,0.85750154,0.99999884,7.682e-05,0.26199298,9.24571156
45,0.011,1.347,0.013,1.976,0.003,0.468,0.00982388,0.8581162,0.99999958,4.853e-05,0.46167775,42.35678397,0.02,0.834,0.011,2.282,0.008,0.662,0.01574947,0.65111114,0.999999,7.124e-05,0.37402522,49.1970401
46,0.018,1.625,0.013,2.122,0.002,0.22,0.00862252,0.85253916,0.99999962,4.275e-05,0.35349398,22.80069629,0.015,1.531,0.012,1.612,0.005,0.683,0.01612483,0.51805789,0.9999991,6.794e-05,0.39245171,46.07410089
47,0.013,1.01,0.015,1.912,0.002,0.318,0.00847997,0.60298247,0.99999967,3.713e-05,0.29952771,19.81865951,0.011,1.651,0.002,1.958,0.006,0.33,0.01608225,0.74088861,0.9999993,9.912e-05,0.39468271,50.04884517
48,0.017,0.821,0.015,1.662,0.002,0.197,0.00820898,0.48706419,0.9999997,3.142e-05,0.39988115,21.84188955,0.013,2.566,0.008,1.749,0.006,0.634,0.01213297,0.74146346,0.99999941,8.325e-05,0.26379441,54.18489915
49,0.016,0.469,0.01,1.058,0.002,0.319,0.00690913,0.65399733,0.99999973,2.256e-05,0.36818772,28.66830683,0.022,2.75,0.013,1.966,0.005,0.216,0.01088404,0.76970616,0.99999947,5.478e-05,0.27277807,47.58555548
50,0.014,1.057,0.011,0.822,0.002,0.099,0.00661706,0.82359419,0.99999976,2.018e-05,0.38910414,16.10259791,0.004,2.014,0.015,1.697,0.006,0.274,0.01202542,0.88203929,0.99999949,5.996e-05,0.39336122,43.11419129
51,0.014,1.386,0.009,0.877,0.002,0.224,0.00643041,0.81710038,0.9999998,1.812e-05,0.5456868,44.72084059,0.009,1.698,0.013,1.795,0.007,0.446,0.01146963,0.90212442,0.99999957,4.919e-05,0.40338326,19.17662934
52,0.012,0.989,0.008,0.96,0.002,0.476,0.00522586,0.6075822,0.99999982,1.587e-05,0.37995139,17.28205785,0.014,0.731,0.011,1.388,0.006,0.424,0.01167604,0.71231127,0.99999961,4.586e-05,0.4712582,26.12132551
53,0.014,0.907,0.007,0.915,0.002,0.256,0.00483076,0.65604998,0.99999983,1.508e-05,0.44519889,32.13901468,0.013,1.167,0.014,1.326,0.005,0.431,0.01116089,0.99799992,0.99999965,4.037e-05,0.42507922,40.2505365
54,0.015,1.262,0.008,1.196,0.002,0.278,0.00418627,0.43328237,0.99999985,1.016e-05,0.43881495,33.7427464,0.014,1.492,0.014,1.699,0.004,0.331,0.00808712,0.65215966,0.99999974,4.038e-05,0.4923211,43.20790509
55,0.013,1.161,0.007,0.906,0.002,0.258,0.00398533,0.45747194,0.99999985,8.88e-06,0.45030616,30.05729248,0.01,1.367,0.016,1.081,0.005,0.382,0.00857252,0.70202182,0.99999975,3.687e-05,0.60572534,34.42732199
56,0.013,0.826,0.006,0.817,0.002,0.127,0.00372721,0.47723646,0.99999986,8.68e-06,0.42228669,48.16946042,0.011,1.398,0.013,0.939,0.005,0.187,0.00785298,0.46591958,0.99999977,3.147e-05,0.4751195,45.07823067
57,0.014,1.197,0.006,0.923,0.002,0.141,0.00344763,0.70069987,0.99999988,8.12e-06,0.36608524,68.64565183,0.009,1.251,0.014,0.952,0.005,0.304,0.00702434,0.41735608,0.99999981,2.992e-05,0.51079119,58.72768156
58,0.013,0.995,0.008,0.72,0.002,0.113,0.00356484,0.49861477,0.9999999,7.69e-06,0.41620966,64.40711997,0.01,0.864,0.009,0.837,0.004,0.376,0.0059514,0.36715421,0.99999984,2.31e-05,0.45620755,25.57199836
59,0.014,1.456,0.007,0.908,0.002,0.153,0.00291382,0.33391847,0.9999999,7.33e-06,0.36159009,11.36476869,0.01,1.329,0.012,0.416,0.002,0.487,0.00576897,0.40058233,0.99999985,2.329e-05,0.4261347,46.34271078
60,0.015,0.805,0.009,0.564,0.001,0.109,0.00283968,0.21221001,0.99999991,7.86e-06,0.36373525,23.77951062,0.009,1.213,0.009,1.213,0.002,0.505,0.00671885,0.55465088,0.99999987,1.974e-05,0.54288052,36.063902
61,0.013,0.913,0.009,0.677,0.002,0.158,0.00262325,0.21444615,0.99999992,7e-06,0.35620731,25.71235581,0.011,1.095,0.015,1.106,0.002,0.421,0.00618004,0.50966069,0.99999989,1.853e-05,0.53237326,48.94942341
62,0.013,1.13,0.007,0.76,0.002,0.168,0.00289096,0.5047336,0.99999993,4.3e-06,0.40218465,67.22547922,0.01,1.393,0.011,0.858,0.003,0.388,0.00535053,0.37385809,0.9999999,1.463e-05,0.48229158,31.59647148
63,0.013,0.742,0.007,0.584,0.002,0.071,0.00269639,0.39001632,0.99999993,4e-06,0.39790926,18.79834188,0.01,0.929,0.007,0.793,0.002,0.374,0.00402432,0.45763404,0.99999991,1.388e-05,0.41698191,25.18868578
64,0.013,0.678,0.005,0.811,0.001,0.137,0.00255702,0.22660352,0.99999994,3.6e-06,0.3786255,32.88017285,0.008,0.77,0.007,0.8,0.002,0.393,0.00302542,0.45463346,0.99999992,1.191e-05,0.40870183,8.90607253
65,0.013,0.687,0.005,0.411,0.001,0.126,0.00242197,0.26816226,0.99999995,3.97e-06,0.42408084,32.31387477,0.009,0.707,0.008,0.462,0.002,0.289,0.00253445,0.3856556,0.99999992,1.12e-05,0.46893262,27.03855492
66,0.012,0.657,0.007,0.656,0.002,0.195,0.00231455,0.16056824,0.99999995,3.93e-06,0.39705191,22.59092652,0.011,0.429,0.009,0.384,0.002,0.265,0.00308621,0.42243678,0.99999993,1.123e-05,0.41522171,21.03092292
67,0.012,0.63,0.005,0.704,0.001,0.177,0.00174241,0.31679367,0.99999995,4.67e-06,0.46334686,33.30615415,0.011,0.917,0.01,0.503,0.002,0.292,0.00391285,0.76588136,0.99999993,1.062e-05,0.49348237,43.80141935
68,0.012,0.61,0.005,0.646,0.001,0.146,0.00236046,0.49429868,0.99999995,5.16e-06,0.48837434,60.30986285,0.013,0.631,0.007,0.778,0.002,0.127,0.00243452,0.33918352,0.99999994,1.018e-05,0.51566436,35.41366582
69,0.012,0.527,0.005,0.629,0.001,0.123,0.00143862,0.45884605,0.99999996,4.46e-06,0.40403968,50.40929923,0.011,1.094,0.006,1.161,0.002,0.15,0.00250765,0.46225547,0.99999995,9.66e-06,0.52821952,35.62755332
70,0.012,0.451,0.004,0.661,0.001,0.11,0.00154147,0.43234613,0.99999996,3.96e-06,0.43633188,18.08556471,0.013,0.562,0.005,1.118,0.002,0.196,0.00192551,0.29810275,0.99999996,9.57e-06,0.33645187,11.73547984
71,0.01,0.281,0.007,0.59,0.001,0.093,0.00139795,0.47303613,0.99999996,3.64e-06,0.44074598,23.38524453,0.013,0.428,0.005,0.724,0.001,0.228,0.0011938,0.34434808,0.99999996,9.64e-06,0.35300517,12.25502878
72,0.009,0.143,0.005,0.601,0.001,0.104,0.00114299,0.18111287,0.99999997,3.04e-06,0.35257789,6.29210647,0.011,0.515,0.005,0.917,0.001,0.189,0.00093222,0.20788258,0.99999996,8.89e-06,0.32844558,3.84791909
73,0.01,0.059,0.005,0.725,0.001,0.115,0.00136839,0.16640498,0.99999997,3.06e-06,0.35690053,12.64512485,0.011,0.6,0.006,0.717,0.002,0.137,0.00102046,0.18731557,0.99999997,8.49e-06,0.36845926,10.75899369
74,0.009,0.292,0.006,0.454,0.001,0.135,0.00173735,0.20203584,0.99999997,2.78e-06,0.3782008,26.95250517,0.011,0.579,0.005,0.648,0.002,0.101,0.00076726,0.17400464,0.99999997,8.06e-06,0.32438468,10.99526538
75,0.01,0.381,0.006,0.515,0.001,0.083,0.00161881,0.57291438,0.99999997,2.64e-06,0.33874556,55.85987805,0.011,0.559,0.006,0.455,0.002,0.097,0.00086208,0.1664265,0.99999998,7.52e-06,0.32042798,12.39176136
76,0.01,0.487,0.006,0.498,0.001,0.12,0.00116209,0.19758384,0.99999997,2.52e-06,0.37733111,7.55663226,0.011,0.676,0.007,0.492,0.002,0.154,0.0007932,0.15652796,0.99999998,7.42e-06,0.31832666,12.57647879
77,0.01,0.52,0.007,0.308,0.0,0.134,0.00124166,0.20006381,0.99999997,2.48e-06,0.4178779,16.13269782,0.01,0.398,0.007,0.587,0.002,0.096,0.00088139,0.14255962,0.99999998,7.15e-06,0.32025626,13.26274214
78,0.011,0.397,0.007,0.42,0.001,0.129,0.00158598,0.28563422,0.99999998,2.67e-06,0.45943763,29.93406352,0.009,0.612,0.007,0.561,0.002,0.097,0.00089263,0.15460316,0.99999998,6.86e-06,0.39794509,16.29732172
79,0.011,0.359,0.006,0.466,0.001,0.085,0.00106365,0.20869557,0.99999998,2.59e-06,0.41335663,24.40483659,0.008,0.667,0.007,0.378,0.002,0.141,0.00084795,0.14399124,0.99999998,6.84e-06,0.3750561,13.65486087
80,0.009,0.453,0.006,0.439,0.001,0.054,0.00099318,0.19990854,0.99999998,2.78e-06,0.4068295,13.38993791,0.007,0.568,0.006,0.542,0.001,0.109,0.00080853,0.11609339,0.99999998,6.29e-06,0.34792933,7.48567576
81,0.011,0.632,0.006,0.325,0.001,0.069,0.001373,0.34816081,0.99999998,2.44e-06,0.38931307,30.05637503,0.009,0.361,0.007,0.482,0.001,0.121,0.00078681,0.11373239,0.99999998,6.05e-06,0.38792296,8.71813802
82,0.01,0.557,0.007,0.353,0.001,0.051,0.00127376,0.33075189,0.99999998,2.24e-06,0.40210861,12.44165937,0.01,0.173,0.007,0.594,0.001,0.173,0.00075479,0.11398402,0.99999998,5.74e-06,0.39057224,13.57975764
83,0.01,0.642,0.006,0.203,0.0,0.114,0.00080088,0.19690211,0.99999998,2.1e-06,0.39605459,7.18468372,0.01,0.235,0.007,0.441,0.001,0.129,0.00080752,0.10909653,0.99999998,5.68e-06,0.38451281,6.02593668
84,0.009,0.712,0.006,0.18,0.001,0.074,0.00065733,0.15557887,0.99999998,2.02e-06,0.37978502,10.26601007,0.009,0.307,0.007,0.414,0.001,0.144,0.00090911,0.10352771,0.99999998,5.1e-06,0.38291218,9.46393097
85,0.01,0.574,0.006,0.201,0.001,0.1,0.00044476,0.10224514,0.99999998,1.82e-06,0.34456855,7.65172574,0.009,0.333,0.007,0.46,0.001,0.18,0.00063253,0.10725939,0.99999998,4.92e-06,0.37695276,12.99222425
86,0.009,0.688,0.006,0.209,0.0,0.105,0.00037206,0.08336465,0.99999998,1.79e-06,0.35176718,1.7316758,0.009,0.415,0.008,0.423,0.001,0.179,0.00052222,0.11511481,0.99999998,4.69e-06,0.34876958,8.03019477
87,0.009,0.374,0.006,0.186,0.001,0.08,0.0004796,0.07376812,0.99999998,1.92e-06,0.36797276,12.5959298,0.008,0.378,0.007,0.567,0.0,0.143,0.00049161,0.11835746,0.99999998,4.89e-06,0.29150203,8.4604455
88,0.009,0.261,0.006,0.157,0.001,0.086,0.00030254,0.08168293,0.99999999,1.98e-06,0.40190287,4.80462587,0.009,0.471,0.006,0.494,0.0,0.129,0.00034799,0.11016575,0.99999999,4.62e-06,0.32120478,5.33226813
89,0.01,0.459,0.005,0.223,0.001,0.089,0.00041794,0.10292919,0.99999999,1.9e-06,0.36044108,3.96887032,0.01,0.376,0.006,0.516,0.001,0.159,0.0003638,0.09276744,0.99999999,4.11e-06,0.33885956,7.7422969
90,0.011,0.244,0.005,0.254,0.001,0.035,0.00050498,0.07822859,0.99999999,1.93e-06,0.43717428,12.20077019,0.008,0.292,0.005,0.406,0.001,0.091,0.00028049,0.08191569,0.99999999,3.63e-06,0.37617164,6.1776506
91,0.011,0.245,0.006,0.203,0.001,0.121,0.00031931,0.05953124,0.99999999,1.83e-06,0.40229273,10.83357763,0.01,0.47,0.005,0.301,0.001,0.13,0.00017991,0.06465415,0.99999999,3.12e-06,0.38674993,11.67532585
92,0.009,0.385,0.006,0.226,0.001,0.122,0.00022592,0.04676129,0.99999999,1.97e-06,0.36351355,8.42987252,0.008,0.469,0.005,0.279,0.001,0.131,0.00022506,0.08169606,0.99999999,2.8e-06,0.37675502,10.78326624
93,0.01,0.39,0.006,0.293,0.0,0.13,0.00039511,0.05063489,0.99999999,2e-06,0.37766445,12.51494368,0.009,0.445,0.005,0.256,0.001,0.132,0.00011762,0.0963546,0.99999999,2.47e-06,0.41764673,13.13507001
94,0.011,0.515,0.006,0.073,0.001,0.082,0.00039268,0.05876793,0.99999999,2e-06,0.39815609,9.02254514,0.009,0.495,0.005,0.259,0.001,0.088,0.000127,0.10462085,0.99999999,2.21e-06,0.40968533,13.26886575
95,0.01,0.56,0.006,0.265,0.001,0.107,0.00033884,0.05228278,0.99999999,2.01e-06,0.39986204,10.93036127,0.008,0.45,0.005,0.266,0.001,0.117,0.00013017,0.0614037,0.99999999,2.08e-06,0.39117649,7.24668099
96,0.009,0.738,0.008,0.209,0.0,0.072,0.00031717,0.15072914,0.99999999,1.83e-06,0.41709777,10.57836922,0.008,0.298,0.005,0.243,0.001,0.118,6.469e-05,0.07281187,0.99999999,2.02e-06,0.39741114,9.69116319
97,0.009,0.836,0.007,0.296,0.0,0.095,0.00027871,0.11407417,0.99999999,1.86e-06,0.38143746,60.23081404,0.008,0.302,0.006,0.404,0.001,0.031,0.00010986,0.0814843,1.0,2.03e-06,0.41636143,14.78698544
98,0.009,0.474,0.006,0.231,0.0,0.074,0.00015147,0.12972782,0.99999999,1.96e-06,0.41691469,17.16876261,0.008,0.392,0.006,0.316,0.0,0.055,3.158e-05,0.08332687,1.0,2e-06,0.39463794,9.29660145
99,0.009,0.6,0.006,0.332,0.0,0.066,0.00045051,0.12974196,0.99999999,1.87e-06,0.37893851,19.93103203,0.008,0.407,0.005,0.355,0.001,0.059,2.981e-05,0.04829606,1.0,1.87e-06,0.38554904,9.75341025
100,0.007,0.747,0.006,0.332,0.001,0.105,0.0004987,0.17434375,1.0,2.2e-06,0.46109496,17.43413026,0.007,0.135,0.005,0.285,0.001,0.112,0.0,0.04802015,1.0,1.83e-06,0.40849268,7.64500258
