Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
12,1183.023,1226.841,29.568,3.721,6559.451,5528.97,10538.086488,7572.63203551,1.31281874255e+13,5.89780365608e+11,0.60096466,0.35645398,1686.568,1717.188,29.423,8.012,13335.772,30705.178,14617.8739939,25421.0267793,1.29473963847e+13,2.56048556198e+11,0.64842043,0.34917956,37.1,38.3
13,1220.532,1302.838,26.186,4.783,6445.156,3748.447,7732.69300602,5648.47231666,1.32650812278e+13,2.85072613047e+11,0.63578261,0.34972835,1219.354,924.378,27.206,10.807,6584.605,6690.819,9798.18985092,14222.0539529,1.31720617279e+13,1.61711881338e+11,0.4344887,0.54857415,40.3,41.0
14,881.985,583.06,26.931,8.219,4494.219,3341.595,8498.31698241,5318.32998606,1.31444094199e+13,3.19713896588e+11,0.59934968,0.4770629,960.716,508.861,29.324,6.754,5988.13,6018.049,7739.83967395,11669.5517201,1.31396365626e+13,5.13916617528e+11,0.68094818,0.16332136,43.3,44.2
15,1099.892,608.549,26.637,11.028,9372.407,8920.828,8579.26547595,11174.901813,1.30972758866e+13,4.72160099956e+11,0.62347725,0.5122352,2366.928,1533.404,33.063,8.048,9619.343,4724.955,9913.51848254,15267.5959426,1.27059025645e+13,1.49921977831e+11,0.7156176,0.23821255,46.3,47.4
16,1659.562,837.291,30.463,8.071,7082.815,4245.856,9843.71756029,7083.39325248,1.30904216364e+13,4.62419413584e+11,0.64476056,0.33320961,1633.304,1012.396,29.261,8.133,8489.934,4316.706,10567.8837214,8569.36300506,1.31553208804e+13,3.39678809507e+11,0.39800375,0.39735663,49.6,50.3
17,867.183,1183.355,34.39,5.226,6282.023,8629.384,7747.49662744,5320.33502924,1.32540158587e+13,4.43412964491e+11,0.69437528,0.50581126,1110.62,547.321,26.276,7.708,12004.346,11394.908,11129.0008847,13329.6734675,1.31318222009e+13,7.06654623507e+11,0.44415882,0.25461858,52.6,53.5
18,1426.295,1374.622,30.377,8.517,9392.336,11707.969,15914.6856415,12643.4029335,1.31085670696e+13,5.62359141363e+11,0.71640457,0.46111726,1458.655,1105.13,31.941,5.964,11283.819,8584.186,13814.3747178,10927.5357933,1.31276311189e+13,4.79473002914e+11,0.53058502,0.46736771,55.7,56.7
19,1826.275,759.481,32.465,7.42,8737.541,4814.566,11335.1207984,10230.4610112,1.26222616989e+13,6.49837554945e+11,0.70029483,0.43350667,1327.838,735.989,29.797,7.562,7960.788,5854.627,12485.2447184,8382.99433448,1.31314681598e+13,5.4661187406e+11,0.43116953,0.37308231,58.4,60.0
20,1172.0,1102.503,23.614,14.787,5397.546,6597.736,9054.49307312,5761.47904499,1.32225778037e+13,4.0637318009e+11,0.62770625,0.31101354,1469.5,2121.493,29.305,10.584,8505.127,22089.501,17778.1995763,28767.115826,1.31091260892e+13,2.03532572733e+11,0.84817172,0.24630043,61.6,63.3
21,1179.119,707.737,31.759,4.054,9002.578,7240.747,10400.0258015,11108.8689238,1.29117411297e+13,5.33396460529e+11,0.69767407,0.21555874,1503.163,930.598,27.319,12.052,6510.707,4810.647,9062.14454508,6070.14924907,1.28737122359e+13,5.7611901413e+11,0.63986768,0.49040981,64.7,66.6
22,1172.479,899.545,26.266,8.022,6400.197,6403.247,10900.0677937,7306.32187503,1.30406933843e+13,2.9767471219e+11,0.57351047,0.21104639,1215.393,756.39,34.057,11.263,8376.777,8524.361,10406.9501818,10093.5472388,1.30030169354e+13,5.28023381813e+11,0.57332196,0.2914353,67.5,69.7
23,1578.256,1185.065,33.106,8.899,10072.604,4925.204,12069.472551,5407.68584595,1.29682136081e+13,4.40822331486e+11,0.5128167,0.20087276,1172.113,751.603,34.073,6.947,7177.351,3805.006,10352.7369885,10223.2785639,1.31872233274e+13,5.20513139987e+11,0.70722384,0.30379536,70.9,72.8
24,1726.264,1226.598,30.892,5.175,9691.063,11587.703,9778.8569141,8387.05431958,1.30945181887e+13,6.61142122576e+11,0.83940184,0.47431689,1751.526,679.651,30.62,8.036,8209.566,6795.708,10681.045447,6940.39152807,1.31356955475e+13,6.43567610988e+11,0.61409433,0.26585185,74.3,76.5
25,1879.872,1817.644,34.149,10.625,14116.303,11975.024,17000.9935802,10124.466463,1.28636225802e+13,8.33397888123e+11,0.68052491,0.24735064,1362.003,1136.674,28.012,9.687,8440.095,8087.785,9961.71295098,9324.23729993,1.30793331905e+13,6.25074314252e+11,0.64432015,0.32066536,77.5,79.6
26,1420.133,1214.033,28.238,6.138,6856.149,8521.437,10634.3010066,5698.35833375,1.32188522316e+13,5.70463938415e+11,0.67195148,0.35623705,1732.916,962.054,32.674,9.227,9650.872,8808.605,11648.7153887,15248.8057996,1.28915690991e+13,4.07229237248e+11,0.69492665,0.20194785,80.7,83.1
27,1117.676,833.679,27.687,6.76,5566.199,9523.091,9986.3629213,8650.92113163,1.31179852598e+13,3.11912483288e+11,0.70395594,0.44560871,1505.474,835.146,34.119,14.433,6797.601,4768.911,9404.99181758,9021.75386805,1.29860125229e+13,5.52664190902e+11,0.6011244,0.46451869,84.0,86.4
28,2118.327,1081.721,35.367,7.737,10931.837,6990.561,19659.4070058,12081.8546938,1.30619567332e+13,7.007702194e+11,0.6664972,0.15255616,1819.925,754.162,29.257,5.36,14195.594,6987.037,14838.36673,7127.64056137,1.3110238856e+13,6.49222178936e+11,0.7496306,0.31564063,87.5,89.9
29,1331.537,448.309,29.294,4.008,5271.746,8612.283,6260.35186149,13636.0511074,1.29530559334e+13,3.65121532754e+11,0.67177904,0.52707576,1714.844,1612.602,31.161,11.009,11330.821,12845.047,13811.0226015,13089.2856708,1.29584784782e+13,3.43544923331e+11,0.63046887,0.42897573,90.4,93.5
30,1341.239,482.322,30.336,6.08,7610.942,3237.575,9309.50124047,2544.52069796,1.30046486975e+13,3.24746302418e+11,0.50876697,0.35074748,1669.788,474.846,28.826,7.217,10033.341,4844.068,9758.52829678,5880.50201186,1.30397418625e+13,3.22906932378e+11,0.62916536,0.29068473,93.3,96.5
31,1430.07,547.096,30.665,6.252,7886.117,6870.261,10860.4040848,6955.984119,1.31421856399e+13,2.67824139623e+11,0.69016914,0.24544329,2057.551,2458.175,29.571,6.343,11373.221,14736.825,13164.7110281,15081.2528497,1.28752116748e+13,8.33310430985e+11,0.52488886,0.55198839,96.4,99.3
32,2196.936,914.817,33.168,9.531,19347.204,7150.201,25715.7690025,13595.4988224,1.28395275805e+13,7.67430936995e+11,0.63092542,0.24845762,995.484,653.394,30.515,8.435,6362.151,1772.341,8738.73118889,10713.3199444,1.3171955512e+13,5.8489249446e+11,0.5510771,0.38126827,99.8,102.7
33,1447.161,848.138,30.719,6.056,7943.33,6494.43,9762.71661294,7621.40566545,1.31517545811e+13,3.42526144408e+11,0.48207094,0.37128555,1699.79,1089.153,30.765,5.691,7635.732,7833.147,12767.7402971,8238.57785221,1.3199818174e+13,5.38927014621e+11,0.60684384,0.22535825,102.8,105.8
34,1500.669,867.702,30.638,8.258,7785.156,19848.225,11705.1525061,15487.9499764,1.30653484648e+13,3.68687651129e+11,0.36316892,0.19837885,1562.376,559.902,31.015,9.2,7590.874,8386.694,16293.107088,12901.9099466,1.29825385609e+13,6.53516415539e+11,0.83507482,0.40271181,105.7,109.0
35,1406.804,1748.823,32.294,6.778,10143.96,17199.55,14497.048417,15804.5911049,1.31846074381e+13,6.0096646285e+11,0.61371871,0.25197837,1444.515,715.374,30.561,6.997,10190.504,10531.527,13715.0051766,5023.04736003,1.29197977747e+13,3.46075742178e+11,0.68016767,0.37708626,109.0,112.5
36,2470.823,997.717,33.695,9.313,13607.877,13263.846,18667.2257474,19166.9098366,1.27588600364e+13,5.0714799423e+11,0.59002052,0.30690232,1640.409,728.454,31.143,4.669,7824.097,11915.44,7832.77496651,13195.8765078,1.29153669467e+13,3.25540654085e+11,0.57197242,0.30100084,111.8,115.3
37,1502.815,1130.962,33.26,9.408,5998.978,6384.905,8812.38658664,8552.98680898,1.30383514562e+13,4.01492364204e+11,0.6079299,0.26850399,1797.907,785.055,32.883,11.96,10381.328,14553.693,20926.3762423,17510.2595322,1.28804841987e+13,4.36228571248e+11,0.88447871,0.22191183,115.3,118.3
38,924.034,827.174,30.408,9.639,5522.858,5219.528,9109.03237326,8601.82934326,1.32377446998e+13,4.94572200537e+11,0.78625577,0.30214544,1875.338,586.944,33.307,10.317,10558.77,3099.114,10649.090067,2450.96720079,1.27585533762e+13,2.84545596492e+11,0.69382083,0.19141046,118.4,121.5
39,1276.596,723.486,27.246,7.789,10559.028,8603.524,11044.6084574,6722.06154047,1.30865943716e+13,4.3424603994e+11,0.58011598,0.36574286,1512.577,2025.023,31.843,4.215,7681.305,7962.952,7835.78660732,15541.9877344,1.30216116831e+13,5.85116640327e+11,0.62313816,0.41437199,122.0,124.7
40,1179.591,1379.227,29.868,15.957,7185.68,7394.257,14018.1490343,14779.548855,1.30163101847e+13,5.76797667143e+11,0.57533137,0.36799127,1154.987,1572.457,27.062,8.859,7879.258,4036.71,12537.6346095,5528.47304238,1.3037398661e+13,3.23741594516e+11,0.72620563,0.08118034,125.2,128.2
41,1299.795,770.835,29.034,5.876,5007.159,11344.978,11336.2021801,11946.7683599,1.33464529942e+13,3.3246549003e+11,0.53925619,0.31096452,886.525,1114.775,29.136,8.854,9287.605,4219.294,12182.3651902,10449.6535632,1.31758723955e+13,3.03841942646e+11,0.58157124,0.50776802,128.8,131.1
42,1555.955,1457.344,28.534,10.848,9120.892,10605.748,11004.8868352,7458.5693616,1.31580205439e+13,7.7671656601e+11,0.55581212,0.35512189,1301.714,518.234,29.648,7.45,5564.1,7535.561,8102.89536859,12135.3253608,1.32166293181e+13,6.26226595737e+11,0.55453412,0.20566234,131.6,134.4
43,1918.052,1156.077,30.155,7.525,10754.53,7750.361,15034.2930484,9601.12786992,1.30455434479e+13,3.10649543631e+11,0.7543502,0.19521295,1234.843,761.935,30.31,11.395,10763.576,5346.764,13971.7280096,10398.1599248,1.30603174824e+13,3.34295784984e+11,0.66443211,0.29977151,134.9,137.8
44,1095.482,926.3,29.467,7.151,4929.92,4855.878,9811.99865755,4926.8588672,1.31975807192e+13,3.03148591252e+11,0.67784892,0.60625455,1495.183,447.082,32.928,6.505,10472.816,3191.907,10512.7778779,4177.08987047,1.32329886769e+13,5.35480578858e+11,0.58637246,0.23468755,138.2,141.1
45,1244.096,625.71,28.209,5.613,6648.077,6184.27,10224.4099381,6081.25034585,1.3099372401e+13,1.49138285702e+11,0.73137604,0.18118094,1320.17,944.318,29.212,6.423,7669.688,7771.841,9135.16014476,4919.79653654,1.31622886855e+13,1.88228550023e+11,0.54616078,0.43400668,141.4,144.5
46,1337.199,378.542,29.811,8.181,6992.852,9775.34,11736.6049383,12363.6688807,1.31334112112e+13,4.13773950536e+11,0.52299325,0.27332306,1944.462,1802.189,34.726,8.23,10669.346,11162.738,13807.3316199,7482.97553059,1.31604178115e+13,4.93903977464e+11,0.57337333,0.24762141,144.8,147.6
47,1666.135,805.224,29.672,7.326,9738.039,13441.247,14093.7097079,11708.1096574,1.30045387696e+13,6.54232061324e+11,0.51578219,0.3144568,1440.934,409.902,28.048,2.916,10661.662,7573.673,16124.0067743,10982.6467161,1.29753829279e+13,3.99365446812e+11,0.49655315,0.45200458,147.8,150.5
48,1338.699,1747.682,31.347,10.759,7424.239,8352.0,8499.26464583,6326.33131126,1.30067487928e+13,5.28316682798e+11,0.49739551,0.23237652,1525.329,1122.108,26.04,4.737,6942.244,6561.596,8468.45848188,6566.39958139,1.30119800241e+13,4.09624883788e+11,0.53911755,0.13386798,150.9,153.7
49,1172.6,921.678,27.629,6.274,9715.967,12903.969,10845.1217902,9450.78189331,1.32842621167e+13,3.2699171025e+11,0.39450577,0.31398575,1200.949,1462.191,30.331,8.916,7106.627,7175.416,12584.2113511,11190.024455,1.33079382143e+13,7.83214632012e+11,0.80804399,0.62514808,153.7,156.7
50,2253.062,2610.474,30.23,10.794,13198.012,17427.987,17047.4377568,24957.4675754,1.28201450115e+13,7.96163386439e+11,0.62400422,0.3356451,1662.016,1106.241,29.575,7.214,7361.236,8424.019,8377.00714118,8184.33601559,1.30007782817e+13,4.53017229273e+11,0.61142578,0.52603544,156.6,159.5
51,1513.12,331.911,31.552,9.484,9559.192,7472.695,10224.6315962,7683.06509464,1.2877973492e+13,2.62991039276e+11,0.58091624,0.46699782,1449.643,1414.835,28.749,12.751,5617.858,13824.367,11683.9374243,7619.11012212,1.32540751069e+13,8.10858348818e+11,0.72366198,0.37200216,159.4,162.8
52,1370.897,1029.161,28.106,8.551,5053.699,6132.013,10247.134097,18605.1236618,1.31755358631e+13,2.93118029968e+11,0.65524839,0.53265536,1426.151,577.607,36.116,7.396,13356.947,5219.541,16120.1931282,22520.0343653,1.29970795882e+13,4.88171395839e+11,0.60947592,0.30027063,162.7,166.5
53,1234.465,1342.444,31.178,10.617,8332.962,10740.617,11419.0701616,11800.4373802,1.30699630903e+13,4.46031023744e+11,0.44518601,0.4286736,2111.749,1498.715,30.631,5.095,8459.896,5805.841,11167.7872971,7875.50974154,1.30219884081e+13,6.73261670137e+11,0.59358534,0.41810925,165.8,170.3
54,1195.305,306.295,26.888,8.707,5723.122,2944.515,8683.64629394,12688.2442086,1.3065756233e+13,4.07571600172e+11,0.83016968,0.42199349,1627.667,858.277,28.979,10.804,7144.94,10947.086,9157.0044079,5245.90031552,1.28008754036e+13,4.63638031257e+11,0.7297385,0.26152696,168.6,173.4
55,865.903,790.984,31.415,9.39,7348.577,4956.34,8771.84730496,25601.8739926,1.3214682932e+13,73349877392.3,0.77101186,0.41124644,1802.961,1437.699,32.08,6.049,6404.56,5066.169,7503.04775743,26692.2763096,1.29976793309e+13,4.98974005241e+11,0.8261766,0.34298462,171.9,176.6
56,1229.491,996.494,28.278,7.046,5612.002,5797.408,14409.5875959,12111.1097194,1.31775772064e+13,1.97643862733e+11,0.85304378,0.38945946,1736.159,1036.438,35.112,11.497,8732.899,5329.85,13307.9763911,4951.96331067,1.30113813545e+13,5.30315120476e+11,0.73608303,0.27508795,175.3,179.8
57,1217.603,1181.925,30.398,8.85,9799.826,5344.198,12715.0331997,9597.09946232,1.31616091859e+13,6.12336211472e+11,0.51099485,0.30905471,1214.991,1118.563,25.864,13.592,9485.905,2351.666,11501.0483653,10138.410027,1.31692984231e+13,6.08384773692e+11,0.73429298,0.36137016,178.6,182.8
58,1794.002,733.162,31.358,3.898,8432.495,8113.239,14923.6368586,13230.9978055,1.30035441257e+13,5.3965189415e+11,0.47231159,0.63441651,1939.088,908.843,35.265,7.087,11375.191,10849.383,16565.4991737,11472.6434949,1.27456515194e+13,3.04222780637e+11,0.73696184,0.21850194,181.6,186.0
59,1485.004,1017.073,29.639,6.029,6729.762,5763.711,7241.38703754,6818.27183036,1.29332735969e+13,4.64952628648e+11,0.45412479,0.27723496,1911.485,1499.274,31.145,8.774,9252.613,4278.116,19169.2930159,13974.9434246,1.30443815022e+13,2.73294064129e+11,0.71997179,0.30121398,184.6,189.3
60,994.358,813.991,26.285,6.976,6639.689,6018.3,8956.85351915,14114.0666827,1.30049621722e+13,3.68969264419e+11,0.70012974,0.23872506,1007.629,591.415,24.088,5.441,7079.475,7630.559,11341.3179508,13369.8009806,1.32803291219e+13,2.55503953584e+11,0.69588009,0.61797553,187.7,192.4
61,1181.777,1004.987,28.781,6.881,9446.843,6881.408,12305.012163,7669.48202624,1.31859192218e+13,5.5395912473e+11,0.71520808,0.37494057,2114.319,1560.13,34.425,8.319,12322.108,29431.555,11551.8293763,24964.1209037,1.28140713573e+13,4.6810720694e+11,0.62725689,0.22116841,191.1,195.3
62,1346.449,2019.329,32.559,14.731,5693.532,14026.025,16185.2341813,15354.834802,1.31878608351e+13,7.49594532095e+11,0.73512302,0.2267816,1347.127,757.93,30.319,13.19,7831.514,9060.471,11366.7501951,9114.3213663,1.30911413808e+13,2.77591607828e+11,0.51834679,0.37380696,194.4,198.1
63,1445.716,797.891,32.146,7.669,6961.255,6905.735,8894.12602227,5827.92455012,1.2987036145e+13,6.88313544036e+11,0.44933639,0.35101841,1181.021,740.906,31.354,5.873,6065.521,1964.192,7952.34241939,4192.93163093,1.31642423729e+13,3.8198065057e+11,0.63631998,0.53243882,197.7,201.2
64,1365.861,902.863,30.836,4.578,9157.989,9044.563,10189.4147161,3233.39885242,1.31099215394e+13,5.24817407008e+11,0.62248099,0.24510802,1622.306,1721.694,31.864,8.383,7660.129,13366.283,15968.9893944,10851.2843532,1.30787305969e+13,4.78836754758e+11,0.65640162,0.2052834,200.6,204.4
65,1491.181,1167.884,30.484,8.088,10544.637,11938.263,12782.6541676,8128.51000949,1.31931582575e+13,6.05270283097e+11,0.79080399,0.27092737,1054.919,1191.138,26.554,8.103,4284.328,10289.184,6352.94180566,10335.564005,1.32137876661e+13,3.83167428944e+11,0.5254892,0.51396054,203.5,206.9
66,1237.278,1030.887,27.412,3.167,9851.456,8358.408,11881.050604,6624.31783877,1.3029849773e+13,3.35985853518e+11,0.57956488,0.31913487,1103.044,453.498,26.159,5.537,8769.221,4665.118,9379.68974957,4564.56205387,1.31074237037e+13,3.24399541961e+11,0.54815601,0.43413997,207.2,209.8
67,1757.936,1774.946,32.551,8.183,8166.407,6012.136,10701.5761766,5651.16210437,1.32198994966e+13,5.30063205018e+11,0.58015949,0.17138753,1916.714,931.652,32.531,6.493,14008.508,12761.616,17736.3140369,15391.2314383,1.30374831414e+13,2.28975414119e+11,0.58726095,0.40988566,210.1,213.0
68,936.55,1037.559,27.164,8.689,6346.009,18503.425,10905.3327857,14627.8151444,1.31000312338e+13,5.46913793737e+11,0.76198087,0.53884756,1747.194,1848.078,29.761,4.443,9046.963,8442.304,9436.67889287,6909.60574618,1.29484135127e+13,4.09551869082e+11,0.52791595,0.47404933,213.1,215.8
69,1126.949,709.154,30.242,8.118,10214.014,11517.378,11639.4554789,9236.13807829,1.29665779665e+13,2.42366606483e+11,0.6658877,0.54994087,1287.24,651.016,29.507,6.53,11673.704,9802.857,12667.8862945,11523.8709219,1.28892877945e+13,6.18293543736e+11,0.59156042,0.31497096,216.4,219.0
70,1962.45,839.608,30.64,6.765,10637.346,2648.132,10066.6577644,9412.55891096,1.31626019055e+13,6.98281893052e+11,0.57317441,0.27388903,1277.032,1661.763,29.115,9.686,8224.855,6407.072,10633.6480964,10150.2496592,1.313473355e+13,2.36472584771e+11,0.50389781,0.42983364,219.5,222.5
71,1284.478,1455.048,26.957,9.771,8390.852,6691.086,11154.0448859,13134.4332385,1.33269961701e+13,9.21292291125e+11,0.57834655,0.31535432,1262.191,1625.631,30.504,5.845,9180.553,8866.57,14269.4024707,13391.7334794,1.30556410521e+13,4.98271722862e+11,0.77605107,0.45399193,222.7,225.9
72,1732.209,529.499,32.365,8.051,12618.573,8686.228,16473.8755183,8035.318116,1.29613690332e+13,6.66011582619e+11,0.53988132,0.41953983,1459.104,1449.178,28.471,6.143,9361.4,8314.623,11250.1494169,3805.96416916,1.32267790329e+13,3.31129273036e+11,0.61924621,0.46951916,225.8,229.4
73,1069.174,665.854,25.691,6.043,5525.779,4418.523,7962.71077714,2464.82542896,1.3274141343e+13,2.72677369386e+11,0.64990745,0.24029703,1468.204,1012.83,28.539,8.079,10892.112,8234.714,11369.6069749,7010.17924185,1.30936370138e+13,5.74577100826e+11,0.63793007,0.47003173,228.9,232.7
74,2331.494,1126.326,31.574,7.429,12798.881,11358.155,14109.6450259,10684.959852,1.31173192829e+13,4.58943776528e+11,0.46176994,0.36671851,1223.853,2148.922,29.004,10.47,10653.61,10777.045,13730.9483054,25772.509612,1.30438191864e+13,3.02835508257e+11,0.5456258,0.55044099,232.3,235.7
75,1178.223,751.048,29.764,7.65,5039.917,7459.039,12917.7861621,17319.7374194,1.3098766526e+13,7.82630004939e+11,0.54166509,0.55111479,1315.03,1691.45,26.963,9.942,9660.756,5184.203,11789.5259962,6646.69028131,1.30386259613e+13,8.08783345299e+11,0.81456915,0.12808308,235.6,238.8
76,1515.025,783.171,35.094,9.318,8153.911,3865.425,13235.1421025,8645.81102839,1.32750867868e+13,2.86970179268e+11,0.62758538,0.24189163,1991.9,2001.342,36.318,12.087,13856.386,11632.984,21828.7859805,12449.3556949,1.28734038667e+13,5.56842254012e+11,0.76113999,0.17212134,238.8,242.4
77,1611.614,1270.056,31.465,9.998,9876.676,6511.054,16243.318633,23057.2032252,1.28492423426e+13,7.86187071788e+11,0.79814678,0.30814156,1455.687,802.65,30.161,6.922,6501.138,11826.312,14301.019023,16230.8364677,1.3444954515e+13,3.11246044465e+11,0.49587176,0.29086098,242.1,245.5
78,1912.145,1401.96,32.701,5.98,11315.965,8352.081,10818.0049869,10626.4738434,1.28646770913e+13,4.69576654501e+11,0.71850854,0.46487208,2234.158,1682.453,33.71,6.699,14509.705,9532.509,17297.4738705,17815.9968178,1.29687025495e+13,3.97996021111e+11,0.53726047,0.33712896,245.3,248.6
79,1284.507,780.045,29.614,4.586,9378.92,6173.175,10133.213555,4850.77725276,1.28735433009e+13,5.51277735993e+11,0.73121468,0.24545971,1216.284,814.949,26.917,4.514,9827.649,6546.109,11047.9127618,9448.76123411,1.31814969879e+13,2.56148395714e+11,0.44505028,0.20540767,248.6,251.7
80,1466.493,1087.513,31.776,14.522,9686.16,4661.355,11276.294976,4973.66474045,1.29289918674e+13,5.73509355789e+11,0.50453492,0.11086696,880.319,452.875,28.928,4.655,5124.894,7922.834,12129.0039852,11954.1420632,1.31454589681e+13,2.27884229668e+11,0.73010372,0.61819516,252.6,254.9
81,1941.661,1887.66,30.735,8.171,10848.103,4527.575,16688.5259792,12697.190834,1.3046349977e+13,4.99110578217e+11,0.64077744,0.32638362,1372.5,576.903,27.897,7.144,9410.577,14644.909,11211.974592,10853.3222299,1.31019197664e+13,5.44238457421e+11,0.55796638,0.40213733,255.8,258.0
82,1781.378,1435.682,31.048,15.119,12740.921,18380.974,11736.3481773,22384.7717887,1.31510556926e+13,5.2363959936e+11,0.59927661,0.66467986,1229.525,1380.341,29.71,9.413,6292.229,18696.288,11261.5365555,21353.4643311,1.29926188837e+13,5.03663331463e+11,0.68562693,0.43673639,258.7,261.0
83,1687.911,845.026,30.107,8.172,6123.025,6454.75,7051.81772463,11607.2242539,1.32685619332e+13,6.77067511723e+11,0.24506532,0.35226214,2210.612,1183.022,31.757,4.328,9296.074,7024.381,14384.9516398,15844.2075249,1.31181867748e+13,4.75391595478e+11,0.36842226,0.70403405,261.7,263.9
84,905.24,441.128,24.41,8.386,4978.428,7853.764,7257.57651697,8203.62306638,1.29780317207e+13,4.6559287447e+11,0.69309922,0.37408292,1796.629,662.202,30.271,4.663,7293.778,9327.831,7660.49221114,7981.75752442,1.33140533918e+13,6.61001815985e+11,0.55909949,0.4259137,264.6,267.0
85,1641.693,971.606,32.038,4.127,7846.221,7383.786,9243.13588419,6491.49339396,1.29132689758e+13,5.04582844476e+11,0.67712387,0.30695636,1015.05,841.075,27.677,3.806,6120.359,5134.882,11203.9276498,13698.930488,1.33144115401e+13,5.59896955149e+11,0.7344735,0.14456821,267.9,270.4
