Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
40,19.276,56.068,8.989,4.278,53.667,196.451,33.88040284,284.23508405,1.53122972479e+13,18643352559.9,0.58743177,0.3041909,33.7,51.849,8.641,4.271,74.063,157.367,72.78200667,254.68020706,1.53259318102e+13,39351317471.8,0.7916226,0.29744087,3680.0,3680.0
41,19.276,55.805,8.989,4.219,53.667,194.511,33.88040284,266.00243163,1.53122972479e+13,18643352559.9,0.58743177,0.3123664,25.856,51.347,8.527,4.202,74.063,151.131,72.78200667,257.25863579,1.53259318102e+13,39351317471.8,0.7916226,0.32626815,3772.0,3772.0
42,19.276,54.193,8.989,4.344,47.67,187.766,31.39951801,260.30907801,1.53122972479e+13,18640739338.9,0.58743177,0.31289949,25.856,48.457,8.527,4.151,74.063,138.276,72.78200667,252.03813131,1.53286296364e+13,49576673326.6,0.7916226,0.33445264,3864.0,3864.0
43,19.276,53.264,8.989,4.305,47.67,181.568,31.39951801,259.70014623,1.53122972479e+13,18640739338.9,0.58743177,0.31580074,25.856,47.057,8.527,4.151,74.063,136.053,72.78200667,239.84054835,1.53286296364e+13,49576673326.6,0.7916226,0.33756544,3956.0,3956.0
44,18.217,40.843,8.989,3.881,47.67,131.653,25.06862808,181.23878008,1.53122972479e+13,19556741854.5,0.58743177,0.24610619,25.856,46.733,8.527,4.124,75.401,132.916,72.78200667,227.1946335,1.53286296364e+13,49575878607.7,0.7916226,0.32726467,4048.0,4048.0
45,18.486,40.832,9.575,3.912,46.614,131.295,25.06862808,176.91154766,1.53122975534e+13,19556741854.5,0.56566934,0.2237952,19.729,41.077,8.337,3.369,72.193,127.598,53.11586729,203.92582081,1.53286456034e+13,49575878607.7,0.7916226,0.33641948,4140.0,4140.0
46,16.775,8.365,8.687,3.548,42.264,20.4,21.21487676,15.09825345,1.53122975534e+13,13356161128.5,0.56566934,0.08013768,19.729,41.634,8.337,3.349,72.193,124.461,53.11586729,194.50017214,1.53286456034e+13,49481515947.8,0.7916226,0.34100104,4232.0,4232.0
47,15.923,6.227,7.967,2.824,39.044,16.671,20.24515612,10.82414579,1.53122975713e+13,13356161128.5,0.56566934,0.08013768,19.729,41.634,8.337,3.328,72.193,118.863,53.11586729,194.28644711,1.53286456034e+13,49481515947.8,0.7916226,0.33872914,4324.0,4324.0
48,15.293,4.313,7.967,2.824,39.044,16.671,20.24515612,10.82414579,1.53122975713e+13,13356161128.5,0.58743177,0.07868235,19.729,40.147,8.337,3.286,72.193,120.873,53.11586729,193.50547963,1.53286456034e+13,49481515947.8,0.7916226,0.35279557,4416.0,4416.0
49,15.293,4.313,7.967,2.803,39.194,16.671,20.24515612,14.29556442,1.53122975713e+13,13350053170.6,0.57956935,0.07868235,19.729,40.147,8.337,3.286,72.193,118.881,53.11586729,193.50547963,1.53286456034e+13,49481515947.8,0.7916226,0.35533026,4508.0,4508.0
50,15.293,4.313,7.967,2.803,39.194,16.671,20.24515612,14.29556442,1.53122975713e+13,13350053170.6,0.57956935,0.07868235,19.729,37.751,8.337,3.286,72.193,112.572,53.11586729,194.02537829,1.53286456034e+13,49481515947.8,0.7916226,0.3377099,4600.0,4600.0
51,15.293,4.313,7.967,2.803,39.194,16.671,20.24515612,14.29556442,1.53122975713e+13,13350053170.6,0.57956935,0.07868235,16.037,34.99,8.269,3.286,72.193,108.756,53.11586729,189.94768886,1.53286456034e+13,49481515947.8,0.7916226,0.33425278,4692.0,4692.0
52,15.293,3.599,7.881,2.803,39.194,11.979,19.21586273,12.36868876,1.53122975713e+13,13350053170.6,0.60317201,0.11619485,16.037,33.12,8.269,3.286,72.193,104.264,53.11586729,165.95431311,1.53286456034e+13,49481515947.8,0.7916226,0.32617742,4784.0,4784.0
53,15.923,3.058,7.826,2.704,36.716,11.811,18.50361253,4.70861518,1.53131287517e+13,8837760647.52,0.6295939,0.22598902,16.037,32.67,8.269,3.26,72.193,104.264,53.11586729,164.37272817,1.53286456034e+13,49481515947.8,0.7916226,0.33327214,4876.0,4876.0
54,15.293,3.629,7.998,2.704,35.67,17.246,18.28238278,5.59728912,1.53131287517e+13,8838298299.86,0.58590665,0.21624599,16.037,31.531,8.269,3.139,72.193,103.711,53.11586729,163.23895861,1.53286456034e+13,49481515947.8,0.7916226,0.3333921,4968.0,4968.0
55,15.293,3.629,7.998,2.704,35.67,17.246,18.28238278,5.59728912,1.53131287517e+13,8838298299.86,0.58590665,0.21624599,16.037,30.47,8.269,3.111,72.193,104.264,39.74150467,160.85472606,1.53286456034e+13,49481515947.8,0.69300327,0.32469638,5060.0,5060.0
56,15.293,3.629,7.998,2.704,35.67,17.246,18.28238278,5.59728912,1.53131287517e+13,8838298299.86,0.58590665,0.20956647,16.037,30.201,8.269,3.111,72.193,101.806,39.74150467,160.85472606,1.53286456034e+13,49481515947.8,0.69058805,0.32469638,5152.0,5152.0
57,15.293,3.629,7.998,2.704,35.67,17.246,18.28238278,5.43517895,1.53131287517e+13,8838349124.45,0.58590665,0.19497319,16.037,30.201,8.269,3.111,72.193,101.806,39.74150467,160.85472606,1.53286456034e+13,49481515947.8,0.69918494,0.32469638,5244.0,5244.0
58,15.293,3.629,7.998,2.704,35.67,17.246,18.28238278,5.43517895,1.53131287517e+13,8838349124.45,0.58590665,0.17516718,15.782,30.776,8.128,3.111,72.193,101.017,39.74150467,162.52548467,1.53286456034e+13,49481515947.8,0.7384767,0.31614946,5336.0,5336.0
59,15.293,3.629,7.998,2.704,35.67,17.246,18.28238278,5.43517895,1.53131287517e+13,8838349124.45,0.58590665,0.176366,16.43,30.776,8.128,2.665,63.648,98.384,39.48321918,152.71869027,1.53286456034e+13,49480499225.4,0.7478735,0.38176946,5428.0,5428.0
60,15.293,3.629,7.998,2.704,35.67,17.246,17.06000781,5.4794463,1.53131287517e+13,8838349124.45,0.58590665,0.18648636,16.43,30.776,8.128,2.602,63.648,97.259,39.48321918,152.71869027,1.53286456034e+13,49480499225.4,0.74689998,0.37094947,5520.0,5520.0
61,15.293,3.599,7.998,2.645,35.67,15.25,16.58059933,5.4794463,1.53131287517e+13,8838349124.45,0.58590665,0.21941231,16.43,28.143,8.128,2.597,63.648,96.144,39.48321918,142.31795557,1.53286456034e+13,49480499225.4,0.73993458,0.35713109,5612.0,5612.0
62,15.293,3.599,7.998,2.645,35.67,14.706,15.66270294,5.10043952,1.53131287517e+13,8838878977.15,0.6295939,0.24211774,16.43,25.707,8.315,2.553,63.648,93.46,39.48321918,137.41452456,1.53286456034e+13,49480499225.4,0.69776655,0.33641839,5704.0,5704.0
63,15.21,3.499,7.998,2.676,35.981,13.897,15.66270294,5.07498099,1.53131287537e+13,8838878977.15,0.70509094,0.24026677,16.43,24.82,8.315,2.39,63.648,88.756,39.48321918,130.6370403,1.53286456034e+13,49480499225.4,0.70201357,0.33551344,5796.0,5796.0
64,14.723,3.907,7.998,2.676,35.981,16.87,14.84684518,13.07526108,1.53177525067e+13,25584788648.9,0.6295939,0.29143201,16.43,23.938,8.315,2.39,63.648,83.971,39.48321918,120.36482819,1.53286456034e+13,49480499225.4,0.69987141,0.31921915,5888.0,5888.0
65,14.723,3.907,7.998,2.676,35.981,16.87,14.84684518,13.07526108,1.53177525067e+13,25584788648.9,0.6295939,0.28661654,16.43,23.938,8.315,2.321,63.648,83.971,39.48321918,120.36482819,1.53286456034e+13,49480499225.4,0.71803717,0.34268041,5980.0,5980.0
66,14.723,3.907,7.998,2.676,35.981,16.87,14.84684518,13.07526108,1.53177525067e+13,25584788648.9,0.6295939,0.29024488,14.366,23.938,8.315,2.283,53.809,83.971,38.80971354,123.22752938,1.53286456034e+13,42164388202.8,0.71803717,0.37521884,6072.0,6072.0
67,14.723,3.847,8.155,2.391,37.845,10.346,15.66270294,12.57214253,1.5317797746e+13,23674305731.4,0.66678352,0.28609093,14.366,23.325,8.315,2.137,53.809,83.971,37.86888559,123.22752938,1.53286456034e+13,42164388202.8,0.7163703,0.37030514,6164.0,6164.0
68,14.723,3.847,8.155,2.391,37.845,10.346,15.66270294,12.57214253,1.5317797746e+13,23674305731.4,0.66678352,0.25019643,13.795,24.097,8.315,2.365,36.402,82.703,30.28653711,113.16656561,1.53286456034e+13,35821633565.4,0.81270282,0.37782199,6256.0,6256.0
69,14.723,3.847,8.155,2.391,37.845,10.346,15.66270294,13.16785732,1.5317797746e+13,25662308087.8,0.66678352,0.25705915,13.795,24.097,8.315,2.311,36.402,82.703,30.28653711,113.16656561,1.53286456034e+13,35821633565.4,0.81533242,0.38206815,6348.0,6348.0
70,14.723,3.847,8.155,2.391,37.845,10.346,15.66270294,13.16785732,1.5317797746e+13,25662308087.8,0.66678352,0.28950035,13.795,23.854,8.315,2.311,36.402,81.405,30.28653711,102.95185985,1.53286456034e+13,35821633565.4,0.7950587,0.39450576,6440.0,6440.0
71,14.534,3.692,8.155,2.391,35.981,16.869,15.27535021,13.07526108,1.5317798141e+13,25662308087.8,0.66910521,0.24315608,13.795,23.854,8.315,2.186,36.402,81.405,30.28653711,102.95185985,1.53286456034e+13,35821633565.4,0.79336297,0.3773015,6532.0,6532.0
72,14.398,3.692,8.155,2.391,35.981,15.171,14.76336772,13.07600501,1.53180772909e+13,25662308087.8,0.70050129,0.29009339,13.795,23.372,8.315,2.186,36.402,81.405,30.28653711,102.95185985,1.53286456034e+13,35821633565.4,0.79268832,0.36302181,6624.0,6624.0
73,14.398,3.668,8.062,2.391,35.682,15.171,15.47771197,13.15388529,1.53180772909e+13,25660911625.2,0.6986445,0.24185342,13.795,22.43,8.315,2.137,36.402,80.787,30.28653711,100.51898585,1.53286456034e+13,35821633565.4,0.79771802,0.37958588,6716.0,6716.0
74,14.398,3.668,8.062,2.391,35.682,15.171,15.47771197,13.15388529,1.53180772909e+13,25660911625.2,0.70050129,0.24240478,13.795,22.43,8.275,2.494,36.402,80.787,30.28653711,100.51898585,1.53287242953e+13,35821633565.4,0.77950464,0.36831393,6808.0,6808.0
75,14.398,3.668,8.062,2.163,35.682,15.171,15.47771197,12.53752457,1.53180772909e+13,25660911625.2,0.68634529,0.24240478,13.795,22.43,8.275,2.494,36.402,80.787,30.28653711,100.79977354,1.53287242953e+13,35821633565.4,0.77950464,0.36998375,6900.0,6900.0
76,14.398,3.668,8.062,2.163,35.682,15.171,15.47771197,12.53752457,1.53180772909e+13,25660911625.2,0.68167277,0.24185342,13.795,22.43,8.275,2.531,36.402,80.04,30.28653711,99.65119133,1.53287242953e+13,35821633565.4,0.77950464,0.37273828,6992.0,6992.0
77,14.398,3.668,8.062,2.163,35.682,15.171,15.47771197,12.53752457,1.53180772909e+13,25660911625.2,0.68634529,0.24507388,13.795,22.43,8.275,2.487,36.402,78.203,30.28653711,99.09768738,1.53287242953e+13,35821633565.4,0.77950464,0.35136068,7084.0,7084.0
78,14.398,3.668,8.062,2.163,35.682,15.171,14.57688891,13.04630085,1.53234322667e+13,29264211021.5,0.59250965,0.26328249,13.795,22.43,8.275,2.487,36.402,78.203,30.28653711,95.73397036,1.53287242953e+13,35821633565.4,0.77950464,0.37491146,7176.0,7176.0
79,14.398,3.668,8.062,2.163,35.682,15.171,14.57688891,13.04630085,1.53234322667e+13,29264211021.5,0.59250965,0.26036916,13.795,22.43,8.275,2.487,36.402,78.203,30.28653711,97.59182639,1.53287242953e+13,35821633565.4,0.77950464,0.32907302,7268.0,7268.0
80,14.398,3.668,8.062,2.163,35.682,15.171,14.57688891,13.04630085,1.53234322667e+13,29264211021.5,0.59250965,0.27415972,13.795,22.43,8.275,2.487,36.402,76.417,30.28653711,95.81862761,1.53287242953e+13,35821633565.4,0.77950464,0.33862192,7360.0,7360.0
81,14.398,3.856,8.062,2.14,35.682,15.171,14.2424702,13.04630085,1.5323432267e+13,29264211021.5,0.63330044,0.29293378,13.795,22.43,8.275,2.487,36.402,75.856,30.28653711,100.62479475,1.53287242953e+13,35821633565.4,0.77950464,0.33414722,7452.0,7452.0
82,14.398,3.856,8.062,2.14,35.682,15.171,14.2424702,13.04630085,1.5323432267e+13,29264211021.5,0.63330044,0.29483823,13.795,22.43,8.275,2.487,36.402,74.608,30.28653711,99.24691896,1.53287242953e+13,35821633565.4,0.77950464,0.3500794,7544.0,7544.0
83,14.398,3.88,7.969,2.14,35.981,15.171,14.2424702,12.89401666,1.53323693629e+13,25704756429.1,0.63330044,0.31492607,13.872,21.897,8.344,2.944,36.402,72.733,29.32555713,98.14906659,1.53287244982e+13,35828770277.0,0.75018039,0.36059382,7636.0,7636.0
84,14.54,4.273,7.969,2.316,35.981,14.429,14.2424702,12.56172518,1.5332369522e+13,25704756429.1,0.63330044,0.30591099,13.872,21.897,8.344,2.944,36.402,69.697,29.32555713,95.21564409,1.53287244982e+13,35828770277.0,0.75018039,0.35155147,7728.0,7728.0
85,14.54,4.273,7.969,2.316,35.981,14.429,14.2424702,12.56172518,1.5332369522e+13,25704756429.1,0.63330044,0.3267776,13.545,21.031,8.344,2.944,36.402,67.047,29.32555713,94.26041239,1.53287244982e+13,35828770277.0,0.75085453,0.2665648,7820.0,7820.0
86,14.54,4.16,7.969,2.14,35.514,14.152,14.69345225,13.13188812,1.53323844911e+13,25704535652.7,0.63330044,0.29757626,13.545,21.031,8.344,2.944,36.402,67.047,29.32555713,94.26041239,1.53287244982e+13,35828770277.0,0.75085453,0.29679489,7912.0,7912.0
87,14.54,4.16,7.969,2.14,35.514,14.152,14.69345225,13.13188812,1.53323844911e+13,25704535652.7,0.63330044,0.29892425,13.545,21.031,8.344,2.944,36.402,67.047,29.32555713,94.26041239,1.53287244982e+13,35828770277.0,0.75085453,0.26965329,8004.0,8004.0
88,14.54,4.16,7.969,2.14,35.514,14.152,14.69345225,13.13188812,1.53323844911e+13,25704535652.7,0.63330044,0.30054637,13.545,21.031,8.344,2.927,36.402,67.047,29.32555713,94.26041239,1.53287244982e+13,35828770277.0,0.75085453,0.2707081,8096.0,8096.0
89,13.747,4.16,7.969,1.501,35.514,15.734,14.69345225,12.55950971,1.53335895367e+13,22026774973.1,0.7020769,0.27503103,13.168,20.836,8.344,2.935,36.316,67.047,29.32555713,95.11937605,1.53287244982e+13,35825783728.5,0.75085453,0.26493914,8188.0,8188.0
90,13.747,4.16,7.969,1.501,35.514,15.734,14.69345225,12.55950971,1.53335895367e+13,22026774973.1,0.7018815,0.27382171,13.168,20.276,8.344,2.935,36.316,67.047,29.32555713,91.5283085,1.53287244982e+13,35825783728.5,0.75085453,0.27536912,8280.0,8280.0
91,13.747,4.16,7.969,1.501,35.514,15.734,14.69345225,12.55950971,1.53335895367e+13,22026774973.1,0.7020769,0.28411069,13.168,21.022,8.344,2.916,36.316,58.284,22.84320741,85.16258559,1.53295868401e+13,25109241000.8,0.75085453,0.27892866,8372.0,8372.0
92,13.747,4.16,7.969,1.501,35.514,15.734,14.69345225,12.55950971,1.53335895367e+13,22026774973.1,0.7020769,0.28124438,13.168,20.63,8.344,2.916,36.316,60.934,22.84320741,89.77653385,1.53295868401e+13,25109241000.8,0.75085453,0.3086267,8464.0,8464.0
93,13.747,4.16,7.969,1.501,35.514,15.734,14.65855359,12.67637909,1.53335895367e+13,22025948977.4,0.73807818,0.30397795,13.168,20.119,8.344,2.916,36.316,57.821,22.84320741,89.63795925,1.53295868401e+13,25109241000.8,0.75085453,0.30052199,8556.0,8556.0
94,13.747,4.16,7.969,1.501,35.514,15.734,14.65855359,12.67637909,1.53335895367e+13,22025948977.4,0.73807818,0.30197016,13.168,20.119,8.344,2.916,36.316,57.821,22.84320741,89.81230563,1.53295868401e+13,25109241000.8,0.75085453,0.29213195,8648.0,8648.0
