Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
12,1301.036,985.163,31.441,4.484,12867.182,10622.44,17147.4355516,4310.45598625,1.45630067733e+13,3.57372159184e+11,0.45349524,0.41744007,1401.118,675.796,27.601,5.308,10063.81,5570.165,10816.3523749,6334.59215956,1.4511995527e+13,5.62855234183e+11,0.69387757,0.14831908,38.1,37.8
13,1158.967,1809.555,30.221,3.927,8028.976,5927.24,12219.2895471,7866.10222263,1.4566310571e+13,4.39767823782e+11,0.43101405,0.32123715,1239.355,733.941,29.641,5.841,10477.607,8626.773,11447.6425975,7890.20073304,1.46778709443e+13,3.98820169504e+11,0.67607559,0.52757019,41.1,41.3
14,1181.808,924.234,28.846,5.108,10416.371,4691.422,13003.9974029,4809.20597245,1.4618991674e+13,3.42208157562e+11,0.54903836,0.32251026,1373.588,676.959,30.918,12.389,8032.349,6110.588,12868.3277382,5426.94952029,1.47093641687e+13,8.52025089751e+11,0.66966033,0.21523599,44.3,44.8
15,1570.642,818.628,30.887,3.993,11669.592,7742.704,13797.3066742,7849.97663754,1.43668194224e+13,4.50269435084e+11,0.30920068,0.57760107,1406.482,788.271,29.088,13.349,7269.493,4624.001,7980.53458781,7539.65759887,1.45531163929e+13,2.94314568221e+11,0.6954895,0.25637194,46.9,48.0
16,1274.804,1225.037,30.996,6.158,8891.998,8164.123,11992.9632532,7835.97429081,1.43858717724e+13,2.10441970851e+11,0.71545516,0.26334022,1121.909,783.664,28.177,10.593,9077.87,5063.547,10252.9368124,20539.9277666,1.45504503428e+13,5.79287469639e+11,0.69049526,0.29241256,50.1,51.1
17,932.214,1606.248,30.131,13.898,5192.22,4110.56,7832.09276225,12930.5674972,1.4678682722e+13,2.68739782985e+11,0.70273599,0.15255168,1228.025,1320.439,29.663,1.564,9148.406,5410.134,10836.7547933,6702.65045963,1.44079788184e+13,2.93101509669e+11,0.75637542,0.46525841,53.4,54.2
18,1687.874,873.405,33.747,6.573,7592.371,9335.97,14585.9756336,10793.5596676,1.4591575541e+13,8.77635270335e+11,0.55433494,0.52149446,1642.864,1233.876,31.684,6.652,9927.401,12860.655,12644.1514186,17458.4597462,1.44742331919e+13,5.41171081975e+11,0.73806254,0.24042098,56.6,57.6
19,1516.94,1623.341,26.969,9.529,6327.338,13695.782,9735.31589994,17744.6428901,1.47192812927e+13,3.18810081487e+11,0.670942,0.46497974,1080.226,322.373,27.006,14.441,7429.352,4311.102,8066.4649979,6550.04481008,1.4684845341e+13,1.22992948346e+11,0.59999763,0.50646777,59.5,60.7
20,1734.225,1144.317,30.927,10.834,9690.902,13159.283,16666.8940714,12983.0397101,1.44849192406e+13,3.67622789584e+11,0.78258881,0.19379608,1949.116,2254.31,33.285,4.142,11075.933,21191.429,13990.9190257,37242.215176,1.44210522668e+13,5.52259268209e+11,0.34886262,0.32293427,62.8,63.8
21,1229.431,523.877,29.158,3.961,11511.087,7971.751,11491.7467603,7476.3885361,1.42972484253e+13,4.91263423821e+11,0.6599492,0.40421899,1142.848,1033.06,30.739,5.747,7464.268,7382.479,11177.9787788,8572.09292744,1.44358380653e+13,5.70614696196e+11,0.533673,0.31865626,65.8,67.2
22,980.111,470.242,28.707,3.451,7550.331,7737.034,9010.84732543,7220.16962381,1.44745125669e+13,3.07583529116e+11,0.51658752,0.38833417,1558.144,1239.952,29.5,9.63,12222.261,8911.881,15999.6628126,7626.65831333,1.44114026814e+13,7.7467811402e+11,0.72472192,0.22950696,68.9,70.6
23,1833.651,1433.764,30.71,10.998,10814.486,10855.759,15975.1038527,11990.6219268,1.46475836132e+13,2.18449298515e+11,0.35148451,0.23923423,1441.775,801.106,30.16,10.966,7294.265,6663.816,9511.01162796,15013.6941146,1.44582246211e+13,5.75657259891e+11,0.60416132,0.22492747,72.3,73.6
24,1576.067,1520.772,29.907,7.748,4834.773,10090.464,10971.9579743,11867.0150001,1.45775725844e+13,4.32863176897e+11,0.75504998,0.24189238,1057.702,1404.092,27.394,6.538,7668.028,12643.528,10268.2377184,12296.5149519,1.47166109234e+13,5.54918680519e+11,0.40089025,0.51448574,75.5,76.1
25,1540.811,894.209,29.057,13.06,13931.867,13889.979,14814.0793368,11169.8982827,1.45144395879e+13,8.37992575068e+11,0.46299355,0.30099496,909.967,344.833,26.588,5.957,7986.373,7135.192,12239.5527798,7805.6337181,1.46987675014e+13,4.22511664914e+11,0.54502757,0.41909799,78.5,79.6
26,1886.98,997.78,33.339,5.547,12050.102,14819.047,17038.8308016,5148.22570126,1.43155544984e+13,3.21073673403e+11,0.47294471,0.56306881,1448.05,909.274,32.176,6.292,7405.626,20516.761,18668.3951492,24165.3240993,1.43307443819e+13,3.50652387176e+11,0.6861683,0.18508092,81.6,82.7
27,1300.378,324.721,31.503,10.345,7672.236,5557.2,9623.98105417,8195.69714236,1.44440764781e+13,3.87975241897e+11,0.56429752,0.22258556,1271.605,856.174,33.244,6.706,8480.517,5313.712,12208.336052,6384.07238996,1.45141378806e+13,4.79912189378e+11,0.44889611,0.43658894,85.1,85.7
28,1356.701,974.128,29.894,6.029,7022.778,9443.777,8892.76863355,15728.609679,1.44904937944e+13,2.37326768576e+11,0.70884795,0.37988973,1196.421,670.149,27.914,5.946,5807.532,3759.045,7498.94326236,8239.41333415,1.44501870867e+13,1.14685110648e+11,0.76260526,0.2660086,88.7,88.9
29,964.357,354.975,28.652,6.703,5465.958,5815.976,10220.975778,8396.693971,1.46761711934e+13,3.43445114144e+11,0.82637178,0.6509677,1509.547,1222.846,31.924,17.973,9968.233,9996.092,16072.0223526,13013.4243349,1.46190229854e+13,4.56621257406e+11,0.61622304,0.32093983,92.1,91.8
30,1620.531,939.429,27.522,8.981,16920.823,13612.442,17793.5286066,14778.0250668,1.45648479385e+13,4.25609095489e+11,0.55895889,0.52169041,2051.33,1154.277,34.725,15.523,11241.175,9076.625,13880.5409227,9196.05540733,1.44881621344e+13,3.78296300178e+11,0.74280408,0.26101707,95.1,95.0
31,1486.297,604.939,40.652,10.112,14167.368,7010.187,14282.2030036,9789.21493796,1.45710517411e+13,3.07317901771e+11,0.56250502,0.29261106,1494.226,1970.29,29.654,6.988,8321.66,15133.692,17029.2124324,33535.5299579,1.43005745309e+13,7.89103108917e+11,0.76721525,0.67007451,98.1,98.1
32,1080.903,845.133,31.952,12.798,7487.855,2553.834,9696.51100917,5905.92052929,1.47123570899e+13,5.94617669643e+11,0.65606104,0.57335159,1431.232,1578.584,30.383,9.722,7595.733,11580.309,13136.9573214,10385.7393358,1.44432268151e+13,4.60289804867e+11,0.69027029,0.15297392,101.1,101.2
33,1255.103,860.766,27.821,10.97,7040.835,1882.985,8680.58089346,5304.71594803,1.45242660666e+13,6.15634717582e+11,0.55268962,0.30223565,1693.73,1279.724,38.464,13.819,12868.77,9118.66,16504.9441311,10474.8287187,1.43165345429e+13,3.37383908944e+11,0.63182052,0.24710903,103.9,104.2
34,1913.055,1352.207,33.096,6.308,12405.198,8229.518,14540.302105,7169.44447743,1.42514227187e+13,6.90818798945e+11,0.6952567,0.3139599,1257.815,422.765,28.853,5.367,7030.377,6032.063,9077.2066374,8247.67947911,1.44547738492e+13,4.91957276388e+11,0.63247021,0.35439669,107.4,107.6
35,970.514,658.686,30.623,6.642,4843.956,4371.654,10583.9010548,7746.78313687,1.44625487944e+13,2.47868194875e+11,0.76522335,0.30666879,1148.163,406.624,28.506,8.049,4873.493,3110.852,5989.79818991,5598.14296597,1.46728585894e+13,2.75666243812e+11,0.58544496,0.3909954,110.8,110.4
36,1301.809,688.204,27.883,9.125,8342.022,6991.598,8317.83537964,6101.64866274,1.47526289952e+13,7.41812172468e+11,0.60459516,0.22011669,1736.973,587.853,29.771,4.651,12502.783,10462.293,13549.4072526,11714.7504781,1.44758146168e+13,4.29282898504e+11,0.59481393,0.29488755,114.3,113.7
37,1258.703,408.407,31.268,9.559,7959.598,5338.136,16795.1332236,11727.5836522,1.44474684374e+13,2.90489095246e+11,0.61538118,0.4586438,1094.995,406.914,29.807,11.072,4620.434,8193.211,12686.6482402,12195.2879457,1.44955366952e+13,3.99555551838e+11,0.67200072,0.37340188,117.8,116.7
38,1337.799,1006.055,28.604,6.497,6615.663,4550.008,7358.91792168,8065.75207138,1.46886795452e+13,2.67452465149e+11,0.61891766,0.14911072,1392.746,729.788,29.337,2.631,7945.36,3748.211,9770.89769224,7357.52112021,1.44609837549e+13,3.62071937806e+11,0.68930629,0.3501198,121.2,119.7
39,1583.68,1169.137,30.022,7.734,9075.613,6134.336,11841.8608494,8365.0513916,1.4547995465e+13,6.3854159805e+11,0.72618886,0.24208615,1205.239,424.972,30.594,10.328,6875.872,4691.508,8708.759814,5726.49520367,1.44864903244e+13,5.20780946218e+11,0.63983498,0.41118284,124.3,122.9
40,1120.383,1345.211,29.53,2.641,11589.096,6032.124,12441.1236203,6047.37333295,1.46106880617e+13,2.10992998548e+11,0.47921957,0.41627694,904.285,862.931,26.701,6.026,5300.013,3363.474,9013.38742616,6346.1314358,1.46061908543e+13,3.03370219581e+11,0.67434844,0.22608118,127.5,126.0
41,1397.241,588.691,25.833,11.527,6860.002,5983.768,26619.5633529,32927.8959386,1.45448597215e+13,5.80944856729e+11,0.9034213,0.38239096,1058.855,483.136,29.814,4.106,4774.113,3164.227,7417.69521371,3674.44780374,1.45144865894e+13,5.51953360388e+11,0.65605654,0.20587796,131.0,129.2
42,1188.314,409.548,28.96,2.515,9414.119,5389.321,11416.7887496,6296.74253251,1.45165883418e+13,4.47815060841e+11,0.86587221,0.49143835,1058.433,970.2,30.467,7.374,8524.182,6786.905,8260.51696851,4675.4731622,1.45206375845e+13,6.65640485329e+11,0.53055266,0.49623361,134.1,132.5
43,1494.904,945.351,30.631,4.665,9573.566,5119.464,11113.7110718,10353.7122287,1.41613322951e+13,4.46860183264e+11,0.82942081,0.17168667,1137.232,1028.258,30.181,6.992,5960.598,8581.631,7890.54762742,21543.999628,1.45913361654e+13,4.47088607984e+11,0.6822965,0.36313536,137.3,135.8
44,1814.799,1423.694,31.802,5.931,10189.253,11136.864,12506.3335487,10296.5684134,1.41914912907e+13,5.88792264964e+11,0.65197755,0.31250268,1622.337,738.391,35.497,6.171,9432.525,5090.329,10564.2551708,13658.4135241,1.42923668819e+13,3.55281500842e+11,0.66430413,0.16504339,140.5,138.9
45,1099.125,1277.037,27.018,9.853,7736.401,10431.679,13627.4332358,19075.5585534,1.46725905573e+13,3.75477779328e+11,0.71400056,0.56848665,1129.523,864.53,29.855,5.447,10283.51,6874.688,13205.5794714,8988.15799822,1.44796854209e+13,3.81340364706e+11,0.74933064,0.30793002,144.1,142.1
46,1993.334,1374.415,30.567,12.111,8137.488,9742.411,14478.9688404,13642.8891282,1.46316498557e+13,5.33459489956e+11,0.62477952,0.17918189,1401.799,1091.761,26.231,12.018,6763.734,5383.862,13082.5989481,7546.01026712,1.45327044224e+13,3.49319452648e+11,0.60319447,0.45493567,147.7,145.2
47,1705.011,1132.943,31.222,7.327,8646.982,11141.029,9289.73208104,8646.28588858,1.45344215923e+13,9.45060549543e+11,0.67807246,0.32658887,1271.18,1846.003,27.959,7.596,8386.444,10166.846,9057.10145326,12379.3447439,1.47452461534e+13,5.3857599118e+11,0.5124713,0.33503556,151.1,148.4
48,1134.101,1094.508,29.67,9.744,7300.787,5824.714,11254.8534723,7453.95424128,1.45190918524e+13,7.37278568435e+11,0.7890651,0.28859645,980.224,1493.228,27.881,11.012,5648.469,11732.109,6983.34736949,9004.38613591,1.47268766888e+13,3.49491358556e+11,0.4889971,0.38773117,154.5,151.4
49,1500.576,660.955,27.845,8.53,8139.454,2497.689,9664.00899542,2579.14936646,1.44562282277e+13,6.65332521092e+11,0.6469517,0.12951246,1392.204,744.945,31.283,4.663,5077.324,2471.431,6733.86199189,6545.11892695,1.45860333512e+13,4.21450593787e+11,0.85016032,0.4057647,157.8,154.2
50,1034.803,1175.451,33.379,3.015,7751.051,3542.91,16051.6498633,9076.0287261,1.42743927781e+13,2.69913085589e+11,0.67191297,0.43260638,1126.415,830.3,27.934,4.161,8847.258,6156.502,8279.07180266,5022.98424655,1.45628050045e+13,3.2372489815e+11,0.53363918,0.234389,160.8,157.6
51,1476.849,865.719,27.071,9.857,6460.019,8381.54,15053.2212814,13692.7666758,1.44971330245e+13,3.0818002756e+11,0.72329839,0.33874135,1148.853,1207.301,35.12,12.221,8131.273,5997.466,10305.8708597,14249.5431637,1.44439937915e+13,6.21269047838e+11,0.53237665,0.33150478,164.0,160.8
52,1156.705,1293.732,27.71,12.967,7897.313,13630.6,11978.9714275,11806.0529937,1.46453161069e+13,8.11173636966e+11,0.65498264,0.28902971,1444.067,681.901,29.913,5.802,8026.865,3443.847,11830.4687313,5975.36461922,1.44951890605e+13,2.97312651568e+11,0.58991911,0.27023865,166.9,164.2
53,1268.381,1138.537,29.044,13.285,7973.222,7523.546,9066.0109809,6099.93411908,1.45439821596e+13,5.06919779905e+11,0.63004417,0.43195894,1816.039,1197.514,31.194,7.413,9343.621,9800.446,14761.6689628,7274.44629012,1.47001286187e+13,7.81894970366e+11,0.62670969,0.26778206,169.9,167.8
54,1161.747,295.003,27.893,5.041,8069.651,2785.826,11628.0268085,6473.71332685,1.44879552338e+13,3.26838485855e+11,0.71383636,0.35122313,1151.222,407.411,32.347,14.351,6736.607,2837.036,8938.03939837,5163.77576165,1.46391340518e+13,2.19117628347e+11,0.47866261,0.36235241,172.9,170.6
55,1355.332,375.15,29.44,7.021,8359.497,2462.621,11390.0099693,11248.0980828,1.45997426448e+13,3.9789237899e+11,0.66678673,0.63401403,1752.006,1195.525,31.286,10.005,9505.808,12117.259,10742.0661025,6823.72759435,1.44978801106e+13,5.34012782509e+11,0.63583927,0.20740872,176.3,173.9
56,1239.437,363.523,26.197,4.156,7416.399,7148.949,10073.5700793,14116.4788876,1.46253545173e+13,3.63401023628e+11,0.62271413,0.30040019,1493.727,696.557,31.062,11.475,10698.301,6206.848,10794.3239866,5852.82395393,1.42948346737e+13,6.74086566366e+11,0.5813924,0.26255607,179.8,177.0
57,1387.206,942.226,34.87,4.83,9275.025,17679.661,15471.2739442,10169.8828447,1.44891718131e+13,5.07420948015e+11,0.45321553,0.36646361,1159.852,678.334,27.267,6.169,8529.45,8899.912,11623.2732587,13218.930115,1.44864666024e+13,5.30723963016e+11,0.71843686,0.20440873,183.1,180.0
58,1123.563,1039.165,31.633,8.937,8453.777,10068.436,10995.7947517,3864.88727516,1.43622811089e+13,4.57700571944e+11,0.6493041,0.37789127,1667.447,1203.578,30.322,9.505,9394.792,10661.189,15650.1937303,12353.8905459,1.43980753388e+13,5.77244595279e+11,0.61251235,0.15487524,186.1,183.3
59,1192.83,942.402,31.004,7.141,4439.552,10882.283,10597.4919452,10753.7358604,1.45439950439e+13,3.03162657661e+11,0.7961012,0.34327457,865.603,535.286,31.039,7.84,3900.36,6639.102,7569.7972173,6995.34017046,1.45625061656e+13,5.79283677275e+11,0.50024626,0.39352479,189.4,186.3
60,2030.27,1739.465,28.516,8.93,9890.89,10337.036,12847.3440353,9212.83881373,1.44717334238e+13,5.13318492912e+11,0.87404713,0.32863383,853.299,797.513,29.618,4.033,4865.397,4786.304,7370.62367575,7678.18188243,1.47651449575e+13,6.39326047604e+11,0.60255649,0.36725938,193.2,189.7
61,1542.593,584.67,30.158,5.1,8292.789,6763.004,12652.2453258,12931.6098873,1.4541976874e+13,3.39404282344e+11,0.66582464,0.30218399,1414.372,567.849,33.997,10.774,8860.067,6351.988,10043.5992065,5248.20611061,1.4292333871e+13,7.51620195407e+11,0.5502469,0.34062508,196.3,192.7
62,1392.397,787.694,30.275,5.327,7554.89,7071.29,9876.50369709,4899.30389366,1.46184189991e+13,4.07138348034e+11,0.59378449,0.25716959,1366.907,1103.435,31.674,10.579,6512.872,3559.098,12948.8194607,18179.0707549,1.45686912739e+13,6.12245621085e+11,0.70456148,0.61002609,199.9,196.2
63,1317.479,1064.762,25.735,6.834,7065.031,6173.308,8833.58061574,5879.86989724,1.4709635929e+13,4.85009683084e+11,0.6052964,0.37881286,1360.296,1039.556,27.97,8.233,9268.087,11837.673,17014.5765306,11165.6528375,1.42460057467e+13,5.20951944945e+11,0.63744843,0.28765557,202.7,199.3
64,1642.187,680.87,34.795,8.128,10809.385,6794.765,14498.4649203,10777.2574092,1.4331625849e+13,4.1459035743e+11,0.62415734,0.12779008,933.186,741.211,26.835,9.34,5979.539,5923.874,8968.71078118,8587.0855696,1.4584233377e+13,1.58077117147e+11,0.76257316,0.25913081,205.8,202.5
65,1140.996,706.106,27.832,5.254,6220.469,6272.695,9695.12015664,10988.6987243,1.4714148842e+13,6.49896765297e+11,0.80154909,0.31041042,1180.54,1001.553,29.55,11.002,7964.421,5504.866,6751.88664759,10144.7805009,1.46595695587e+13,3.90459135486e+11,0.58157824,0.44873403,209.1,205.7
66,1016.385,615.187,28.696,7.853,7403.869,7955.29,9033.39790158,7795.77178935,1.44662924495e+13,3.02744968795e+11,0.61401529,0.34828817,1232.699,530.501,30.379,3.279,9868.501,5718.392,12135.4985642,1310.3200189,1.44419441227e+13,5.84679662025e+11,0.542748,0.37734968,212.2,208.9
67,1465.802,1032.759,31.0,6.416,7903.318,5724.134,10128.3000379,9385.82511834,1.44388239099e+13,3.50210233047e+11,0.65219103,0.39805827,1359.72,996.932,31.044,7.718,7383.29,15815.105,12463.5860586,13616.0994857,1.44850322955e+13,7.30005547159e+11,0.45553332,0.43569472,215.6,211.9
68,1465.053,407.498,28.408,4.256,9735.506,5789.325,11369.6456288,7050.94014177,1.45449413612e+13,3.96375721211e+11,0.53746968,0.15365054,1671.382,1461.852,29.198,9.536,9822.508,11197.046,11041.7902444,10335.924167,1.44085373351e+13,7.80848120143e+11,0.56160116,0.44070689,218.7,215.0
69,1360.577,1159.9,31.695,6.224,7770.406,6227.066,12077.9091273,7226.46425832,1.45869541134e+13,7.96825075054e+11,0.56055657,0.57280267,1114.271,955.12,24.123,5.848,6174.124,4103.841,6373.94838551,5058.18585933,1.47159461624e+13,3.48106845571e+11,0.33195435,0.4984625,221.9,217.9
70,1613.257,823.104,31.196,3.27,11719.095,8101.846,13514.3376732,11255.1542964,1.45137266837e+13,3.16838963267e+11,0.51073114,0.35862755,1437.27,1721.633,30.086,14.443,7175.179,9154.209,12826.7356737,14808.8383835,1.4250400155e+13,7.37795901089e+11,0.74494127,0.34238242,225.4,221.2
71,1706.507,573.152,28.423,4.707,11814.049,23779.758,18824.868276,16354.0875147,1.44270874134e+13,5.60304970086e+11,0.44588173,0.31228917,1388.891,1297.668,35.58,10.147,7300.505,8764.168,10806.4664643,9295.35072732,1.45176929146e+13,4.89876310727e+11,0.61313041,0.30923736,228.5,224.5
72,1546.082,521.25,27.242,4.867,8821.322,5450.158,13863.3724147,6441.85871549,1.47297841579e+13,2.48488694057e+11,0.61238427,0.43612925,1045.431,1347.054,29.06,12.161,5522.916,6728.657,5494.36306094,6210.7662186,1.44850372244e+13,4.32085740744e+11,0.37530953,0.49924024,231.9,227.6
73,2463.527,1733.75,32.718,8.556,8121.518,13370.043,12002.1637836,10885.273642,1.45819908279e+13,3.02808751411e+11,0.6433483,0.38118066,1128.439,519.217,25.261,6.633,6423.696,5537.269,9314.53020834,4675.55916957,1.45146794048e+13,1.38213676946e+11,0.76466594,0.17897167,234.9,230.6
74,1046.556,739.112,25.559,8.062,6486.255,3500.022,9644.23755502,11232.3463286,1.4580553696e+13,3.31787962462e+11,0.70284806,0.56878402,1632.611,1076.604,29.759,5.947,7601.707,8485.656,12593.1207103,11188.1742993,1.45309964354e+13,4.12235539288e+11,0.7236766,0.46425419,238.2,233.4
75,1653.443,1015.911,27.224,11.588,10239.241,8477.463,9053.5404978,8007.3137995,1.45660860887e+13,4.18078397487e+11,0.62319912,0.27728093,1064.144,690.306,28.616,9.258,5700.609,3774.191,7534.40345598,4782.8322395,1.44498113039e+13,6.50541395229e+11,0.76137286,0.24991917,241.5,237.0
76,1084.403,203.344,28.966,2.65,6127.92,3683.622,7684.97056102,4168.27467449,1.4704165289e+13,1.27586527273e+11,0.51347354,0.2226122,870.134,928.121,27.125,9.029,6480.987,4280.662,6953.24631967,11980.5887195,1.46511924247e+13,7.55769429283e+11,0.6530298,0.27243975,245.0,240.0
77,1727.646,1396.231,28.759,2.119,11334.471,6113.544,15903.9720734,8088.64053548,1.43837539976e+13,2.04896408238e+11,0.50789327,0.45927887,1243.139,1250.626,28.915,8.029,10151.654,16893.737,19672.4821722,20564.1881104,1.45136673429e+13,3.40417651884e+11,0.34644103,0.55937686,248.6,243.0
78,1440.43,767.192,31.941,3.735,12157.347,10294.435,16838.4765975,11922.4345142,1.43725085429e+13,6.49063330938e+11,0.42116478,0.42099412,1443.662,991.021,34.168,2.086,8253.798,3004.121,13070.5561924,6856.33860574,1.4610521592e+13,4.97635725095e+11,0.44672512,0.28434888,251.9,246.3
79,1263.322,1877.876,25.876,16.404,7502.227,6604.043,7565.06469039,5942.45526963,1.46243217078e+13,9.48937051454e+11,0.51679119,0.35966471,1688.905,1085.427,27.376,9.195,10425.959,3826.071,12675.7789535,5061.31337089,1.45693183522e+13,7.51715825937e+11,0.61209042,0.46623192,254.7,249.5
80,1088.737,499.119,31.699,9.052,7455.67,12250.406,13745.8322133,11437.8037603,1.48610726062e+13,4.72260817013e+11,0.4070191,0.43314659,2046.767,1641.879,34.691,13.446,14410.696,13358.303,12251.0124164,12871.9669623,1.4050696373e+13,8.14521671056e+11,0.77395362,0.13073173,257.9,252.6
81,853.376,1302.383,27.067,10.774,5089.148,8743.911,5893.65085923,14107.1786519,1.46252783185e+13,3.96391919601e+11,0.63948525,0.22897257,1530.249,1085.863,27.095,8.478,10277.278,10026.036,16562.1872688,12303.6598366,1.44945649109e+13,6.35199288542e+11,0.51597019,0.40798677,261.2,255.8
82,1185.087,1767.667,33.47,7.857,11231.522,10034.324,14509.1100622,9209.12371668,1.4533042956e+13,2.69744957428e+11,0.54951181,0.52325427,1070.971,968.751,27.325,2.934,9588.361,12444.619,17035.4861332,15065.3980316,1.45677754542e+13,3.10551817152e+11,0.64350016,0.24804266,264.5,259.2
83,1244.544,663.951,30.855,7.183,9581.213,9868.187,11507.7069058,5922.31376603,1.43042091741e+13,3.32249302496e+11,0.61680555,0.25084365,1335.28,775.899,32.025,9.013,7385.515,14596.467,8096.49925818,12055.3633651,1.44198627827e+13,1.54486394046e+11,0.69838942,0.1554821,267.4,262.4
84,1576.735,838.722,29.756,5.0,8442.912,4227.444,16039.903114,8142.98861788,1.43830347173e+13,3.43447234219e+11,0.6855316,0.45218534,2092.196,1086.039,32.005,12.724,12673.808,6189.129,14077.1405393,6114.78663417,1.43146662672e+13,2.86645379795e+11,0.51236018,0.31418642,270.5,265.5
85,1118.06,1246.938,32.7,10.16,6859.037,3112.116,7855.73917874,1429.50790271,1.44646256381e+13,2.66306594534e+11,0.80715961,0.17199384,1230.007,645.735,29.802,6.258,7424.586,9733.682,10543.3425928,16512.89315,1.47263530587e+13,2.43285171383e+11,0.49147503,0.58220144,273.3,268.6
