Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
10,1884.95,1206.368,33.571,7.796,5977.613,6469.473,10102.357489,9974.56028049,2.66338957856e+13,1.78469106837e+12,0.4805222,0.41161401,1628.369,1291.806,27.425,6.992,13968.799,19910.231,14611.6502286,20691.5408913,2.66783840757e+13,1.07098973524e+12,0.61062997,0.26356093,31.1,31.0
11,1464.988,1444.211,34.612,7.924,7317.915,7068.911,9206.31169747,16102.2739215,2.6563294187e+13,1.26965302405e+12,0.73641247,0.176893,1705.372,1346.9,29.413,8.317,10095.546,3786.739,11226.6288951,6415.82673836,2.70730522166e+13,7.34349918202e+11,0.52832807,0.46553357,34.4,34.2
12,1480.446,1388.67,27.752,6.264,8143.121,7111.054,9797.7761181,7384.41428229,2.72986879844e+13,7.83525156574e+11,0.83256329,0.7797078,1788.713,1164.483,28.614,3.631,8295.375,5439.708,10065.9886252,5501.82317303,2.69821286451e+13,5.61225650179e+11,0.39927499,0.290205,37.4,37.4
13,1256.35,875.88,29.311,6.097,7015.878,5163.53,7541.46419096,6658.24158298,2.73131074528e+13,1.3460796334e+12,0.54752753,0.46016376,1701.036,855.89,38.542,4.3,9966.601,5240.871,12034.8274657,6982.00581771,2.65357919046e+13,3.86925813393e+11,0.62211865,0.32600172,40.8,40.9
14,1301.776,759.393,28.916,2.81,8166.328,4234.127,8244.31075405,9297.19880762,2.68012033099e+13,7.34707487844e+11,0.58133016,0.19340413,931.518,404.509,30.35,11.293,5364.354,1866.253,9274.40152781,15869.6757417,2.72436616694e+13,1.30020609839e+12,0.65346096,0.38365853,44.0,44.4
15,1294.709,382.61,29.142,8.529,10594.559,7378.505,11221.273614,5286.86837736,2.69324474221e+13,6.68842729061e+11,0.52054636,0.23919419,1613.539,404.574,31.085,6.892,11431.449,3823.861,13215.7875567,6416.13784126,2.68895875914e+13,1.48115210206e+12,0.50920995,0.23593354,47.5,48.1
16,1267.818,994.831,30.824,8.811,8154.019,13494.635,14039.3593405,7111.48733111,2.66925428752e+13,1.00499200861e+12,0.73626421,0.44299416,1233.804,533.314,30.732,10.075,9270.283,13165.487,13023.2487202,17221.2066352,2.69222621328e+13,6.85342610054e+11,0.51599599,0.26358516,50.7,51.0
17,1865.209,986.116,29.981,5.189,9727.127,10279.04,12250.2669258,15539.2602434,2.6970413698e+13,9.90945429472e+11,0.68811571,0.37842566,1911.096,242.988,33.461,10.765,10640.545,10282.839,17245.0923046,10882.395205,2.68164571533e+13,4.85661587135e+11,0.73622599,0.19669406,53.8,54.0
18,1131.282,1045.768,28.358,7.229,6189.84,5279.122,9459.43401924,3494.54302264,2.71002751824e+13,6.19973966696e+11,0.54330237,0.45376366,1651.958,1026.565,35.16,4.537,7864.225,7352.323,16905.2087634,18313.8265749,2.66563768442e+13,7.24395729334e+11,0.62000181,0.24651496,56.9,57.4
19,1294.986,790.297,33.025,11.464,5585.385,6559.328,12247.2793927,10352.7817602,2.70069941005e+13,3.88404585802e+11,0.83117951,0.43378606,1697.211,947.917,28.928,7.554,8033.211,4779.197,9317.38145758,2290.47991828,2.64005785377e+13,1.14033920732e+12,0.48911744,0.15353622,60.4,60.4
20,1047.752,901.056,31.053,13.667,13604.533,13231.369,18779.5816662,9141.59998605,2.66715859424e+13,5.26367992431e+11,0.71377698,0.18915066,1253.949,997.661,27.375,5.281,7238.489,7829.07,10325.3417805,8800.64933322,2.72136580027e+13,5.50144244037e+11,0.51562916,0.31338951,63.5,63.8
21,1589.657,1058.231,24.032,5.953,8758.253,10189.868,11170.0782178,8484.16750974,2.75011170907e+13,7.39854781587e+11,0.32283602,0.2460208,1584.216,1032.983,32.657,10.227,7520.158,5928.824,10396.9309372,22998.565824,2.65434386844e+13,6.39922083042e+11,0.70953352,0.17325396,66.7,66.7
22,1488.087,585.494,30.487,6.89,8684.499,8421.493,11527.8574607,10247.0289602,2.68302900793e+13,8.6368809535e+11,0.56111567,0.4781587,1135.301,946.734,27.503,5.324,5727.928,4815.213,8304.51313995,3853.71255559,2.72563890134e+13,6.44259742823e+11,0.7603113,0.30645554,70.4,69.7
23,1255.312,519.265,28.897,7.586,10020.113,4911.79,12844.4979072,5647.35905182,2.71336246904e+13,1.27462069035e+12,0.32967353,0.61578397,1539.352,909.354,28.596,8.767,11148.319,6908.88,17485.9871306,6014.90019957,2.69550535467e+13,9.072600746e+11,0.76438874,0.54028783,73.5,73.0
24,1255.303,1029.122,28.455,9.817,4988.557,6049.813,8639.14104546,15009.3221171,2.70289173103e+13,1.28428894571e+12,0.57735994,0.53157672,1382.417,875.804,30.915,7.071,10502.875,10269.306,9352.1903731,14480.5269382,2.70169361424e+13,9.56643830555e+11,0.56744942,0.35698964,76.7,76.6
25,1029.133,1284.451,31.29,7.076,6401.346,3686.027,9761.15949401,9420.23814459,2.67751489609e+13,6.70415846971e+11,0.73008561,0.20545046,2095.853,1544.957,30.384,5.779,11038.413,14225.969,12012.2844717,14220.7547775,2.66313773723e+13,1.06997180044e+12,0.49322815,0.37922236,80.2,79.4
26,1222.629,1154.895,31.43,5.403,10408.885,9502.527,12172.3495064,11300.3327527,2.67305353974e+13,1.10271686028e+12,0.60140689,0.43937292,1543.431,823.645,31.689,15.622,7627.75,2998.64,11220.624816,9515.57250183,2.70373204945e+13,7.85055326441e+11,0.61185614,0.38551459,83.7,82.6
27,1391.701,1443.54,29.783,7.074,7925.167,15575.667,14666.8204869,15365.7386596,2.70901278698e+13,5.00586624339e+11,0.55835405,0.49153941,1629.677,1172.264,30.14,6.168,14745.949,8608.26,14784.4818645,10779.4398965,2.68524729634e+13,1.74273450149e+12,0.46608159,0.29670508,86.9,85.9
28,1320.738,958.026,28.884,13.476,13259.17,9280.427,14266.0004624,8594.00318459,2.65678519155e+13,3.81926643737e+11,0.69704757,0.41609321,2228.054,1579.541,34.311,12.468,11501.482,15344.713,18482.0606108,14218.879851,2.68171797625e+13,9.85213509823e+11,0.72215044,0.44995823,90.1,89.1
29,1062.432,960.14,30.566,5.435,5147.883,5928.598,8390.21087441,8475.73773268,2.72012939354e+13,4.03038332187e+11,0.58675932,0.4060887,1622.593,356.066,30.367,8.967,6930.522,5893.01,9210.32748073,8782.05004579,2.70546586676e+13,4.6904913616e+11,0.60905478,0.25601298,93.1,92.4
30,1168.367,925.94,27.5,7.995,5336.746,8038.101,8689.14088231,11260.0278035,2.69185117276e+13,5.55560251185e+11,0.75813323,0.4879453,1288.279,1944.667,36.335,10.787,15268.596,13908.866,15177.2012552,17213.8793356,2.65707081992e+13,2.03549015623e+12,0.72000623,0.34122996,96.3,95.6
31,1379.014,952.389,32.251,11.769,11779.501,3850.491,11837.9089819,8550.35860235,2.6538313449e+13,9.19771736134e+11,0.6924355,0.1661533,1641.657,2222.373,31.754,9.945,6298.269,8762.97,12138.3273767,8219.26286218,2.66995588044e+13,4.15431817533e+11,0.63121891,0.37816903,99.7,99.0
32,1400.029,577.847,29.605,6.597,8075.065,12061.251,10360.7174959,10504.6916428,2.6848698e+13,4.71156273479e+11,0.4276516,0.33229689,1449.933,894.836,27.006,5.188,8512.543,6353.405,14599.7871901,11295.5125517,2.69851146306e+13,4.31087951025e+11,0.62835588,0.44939177,102.5,102.0
33,1699.813,949.061,29.649,5.376,10585.576,6925.74,14103.7321105,9996.74861267,2.65618583149e+13,7.98414330109e+11,0.80410316,0.21213774,1737.865,1590.365,28.578,12.39,9459.914,11413.325,13365.7462266,10136.570068,2.65710393351e+13,6.58971168971e+11,0.66041313,0.39102846,105.8,105.1
34,1704.673,1253.083,31.137,3.168,10612.721,9839.069,12821.9460653,9598.83516783,2.66084915395e+13,5.56993996167e+11,0.37726,0.49933391,1179.002,1219.631,28.49,7.012,3890.838,6240.243,7552.35082535,5376.61174449,2.7109884805e+13,9.89876153897e+11,0.67108645,0.29142865,108.4,108.6
35,1291.865,745.608,31.346,10.373,7062.908,9442.456,9039.26213662,10383.6392966,2.6938890367e+13,5.97158315417e+11,0.5914733,0.35782547,1410.113,1376.292,34.019,8.555,6895.448,5389.468,8974.68737603,12123.1685368,2.69320977824e+13,6.34328302464e+11,0.54366197,0.25005767,111.6,112.0
36,1478.283,283.668,31.194,8.343,6336.595,5728.201,12088.798068,6637.083362,2.73830174952e+13,1.03631655754e+12,0.48599588,0.47952211,1425.605,1398.566,32.216,8.647,8882.456,3648.606,12727.9693014,8607.05326635,2.7180082939e+13,1.01918247283e+12,0.51624348,0.40886079,115.1,115.0
37,1260.268,1126.87,30.969,13.699,9017.263,15783.149,14739.1216732,14219.8296892,2.70230315056e+13,8.88952230355e+11,0.57953925,0.26933932,1096.726,1167.549,28.397,8.402,7399.209,7310.069,9371.35805192,7098.32577403,2.68997634999e+13,7.67572332409e+11,0.59001276,0.43012246,118.4,118.0
38,1666.868,1094.015,34.737,9.05,5995.176,6361.126,7916.91866543,11443.6707112,2.62761952605e+13,1.53932039309e+12,0.70505264,0.37668331,1410.986,1132.233,28.174,9.114,6852.971,3872.97,11499.2720034,4587.66824958,2.67087880648e+13,4.28120568519e+11,0.733309,0.46021047,121.4,121.3
39,1835.315,1694.272,33.497,8.186,8248.315,9048.347,10880.4574047,17762.7767166,2.69622138386e+13,1.04231207535e+12,0.57838304,0.22953311,1410.114,870.967,29.038,6.062,7198.46,7739.499,12010.1754233,3959.05043763,2.66601599006e+13,9.25416442762e+11,0.48754915,0.52569168,124.8,124.6
40,946.92,1173.163,27.596,7.022,6955.081,6299.495,9530.56705636,8701.7170695,2.71067069279e+13,5.85391910109e+11,0.67824449,0.26580619,1634.682,1419.186,29.158,7.62,11648.599,8459.124,10728.8592647,7888.38738485,2.69174706627e+13,8.17065738957e+11,0.57658789,0.35464036,128.1,127.6
41,1177.314,1210.396,34.865,22.655,6126.736,4699.706,7296.66258091,3029.6082159,2.67750549354e+13,7.2232073559e+11,0.66119127,0.31627564,1222.344,1452.635,28.552,10.732,7755.455,4174.096,12104.4441262,4549.50639481,2.72136727802e+13,9.15333985829e+11,0.50554687,0.46552338,131.3,131.1
42,902.714,945.138,26.714,6.703,5959.929,7651.39,12523.1573404,10637.5707326,2.72682043867e+13,1.19351308167e+12,0.60639171,0.2022566,1008.567,898.76,29.751,5.229,9623.434,8764.719,13600.8470507,8049.49875502,2.70761903365e+13,6.65714553016e+11,0.54393987,0.27904588,135.3,134.5
43,1272.657,1317.059,27.892,10.02,6490.68,4240.944,7814.63389461,3974.31647747,2.70577625202e+13,7.63650006529e+11,0.55272462,0.44589258,1050.889,837.468,30.192,7.777,12883.435,9664.117,10780.2535528,9750.31640266,2.67817260886e+13,2.19081066548e+11,0.64161879,0.33187959,138.6,137.9
44,919.34,1459.717,33.879,7.562,4785.07,5376.007,9642.16211354,6715.8547772,2.70783601912e+13,7.73165225642e+11,0.6211212,0.43830816,1496.499,937.986,26.413,4.863,6192.662,8094.641,7336.8622799,6373.20205996,2.72018490389e+13,1.20107839161e+12,0.6087175,0.41620789,141.9,140.6
45,1141.907,816.278,26.459,7.942,5877.261,7118.592,8553.3015765,5697.77168086,2.74508531795e+13,8.82026316657e+11,0.64694252,0.18617122,1095.172,1051.173,28.181,8.752,9376.923,6481.609,12067.0180433,9707.83207205,2.69554544015e+13,1.29022624133e+12,0.57162825,0.34646361,145.3,144.0
46,998.55,825.529,23.735,12.479,4994.091,2825.062,7741.59217084,3376.15330963,2.75341544677e+13,4.95417621218e+11,0.672814,0.31270747,1119.929,682.252,26.98,2.615,6022.502,3918.598,12933.7381567,8605.3825556,2.74114275352e+13,7.24101891051e+11,0.49919497,0.36311328,148.3,147.4
47,1764.722,691.025,28.946,9.499,8899.495,5324.841,12791.8695892,7288.11851385,2.72931053729e+13,6.03641714051e+11,0.56779636,0.31436867,1184.005,470.928,25.741,2.554,5170.412,4057.636,10782.7171353,9560.71349785,2.68718474359e+13,7.02626646767e+11,0.84230939,0.4196405,152.0,150.6
48,1019.173,943.21,29.682,11.995,8971.683,9356.801,13234.9609385,11934.5261374,2.71880600072e+13,6.4516848998e+11,0.61998117,0.52425557,1204.064,983.092,30.415,5.808,7794.69,5928.543,11366.6858663,9680.19881005,2.72691426079e+13,4.45388401211e+11,0.47084353,0.45600764,155.1,153.5
49,1558.788,1181.503,28.653,8.684,8878.999,6628.901,11192.1615933,6463.29854288,2.70786804946e+13,3.50326444856e+11,0.76031432,0.42593279,1283.977,1380.204,30.792,12.328,6323.623,6046.777,10801.0107145,11491.7281539,2.65726720109e+13,9.26508836292e+11,0.54671706,0.18147465,158.2,156.9
50,1741.318,861.415,29.925,4.59,7183.829,6462.542,9557.87008876,5380.65963299,2.6816575994e+13,8.05511402564e+11,0.59498873,0.41928461,2015.175,1485.231,30.809,10.029,8348.437,9755.017,11615.3403761,12911.3899949,2.68004128389e+13,7.14577457958e+11,0.64884322,0.19095049,161.5,160.5
51,1058.799,620.343,28.566,4.247,5547.788,7102.94,5945.5367806,6005.24973973,2.69035408422e+13,7.06853350549e+11,0.43864062,0.33672599,1132.299,750.118,28.347,10.92,4828.027,10016.806,8541.23273513,10917.4309729,2.74640362176e+13,1.04248982263e+12,0.54982029,0.27575906,164.4,164.0
52,1554.756,820.828,30.965,11.193,8386.65,4279.237,11874.1249938,9464.91922845,2.67808678892e+13,8.18462103207e+11,0.68387979,0.37798239,1679.02,958.664,35.052,7.784,9941.161,8881.983,11673.4234069,7072.73257033,2.61070778491e+13,9.84430890057e+11,0.74340246,0.42673551,167.3,167.0
53,1044.198,698.677,27.596,6.98,4544.11,4345.578,7798.30320564,3810.23474161,2.70920166906e+13,1.05586450082e+12,0.71192177,0.28051527,1134.914,463.926,27.307,6.641,5309.131,2968.754,11557.6635076,6460.05457957,2.68577341364e+13,6.92642786489e+11,0.76106106,0.36912288,170.4,170.3
54,1666.142,1348.848,33.045,6.991,10422.207,12130.568,13862.9410526,14433.3376387,2.73044577028e+13,9.84517178511e+11,0.64018371,0.34761517,1272.2,678.506,32.143,5.538,8249.699,9316.324,11682.0840261,10787.024566,2.68888429536e+13,1.18475725612e+12,0.63186698,0.31195019,173.9,173.5
55,1126.887,910.254,30.174,5.141,5839.642,5198.821,10177.6870833,6326.5829744,2.72481875886e+13,7.83362548278e+11,0.78968741,0.4252888,1439.209,1750.883,37.475,14.879,8460.194,7208.904,10948.8385762,13063.8361319,2.69531998747e+13,8.42524096272e+11,0.75236216,0.39104593,177.0,176.8
56,1132.5,834.521,26.901,5.023,7828.769,8337.668,13135.4195298,14029.1508194,2.71753657389e+13,6.42680941161e+11,0.70637988,0.25087917,1877.037,1218.117,30.826,4.31,7043.234,11209.444,19507.4264097,9447.95922918,2.69122959866e+13,6.11292458008e+11,0.71577284,0.24250096,180.4,180.2
57,973.632,1764.474,24.959,16.962,7526.54,9962.345,7688.73661805,12317.2577564,2.69065541759e+13,1.59208323253e+12,0.57307485,0.25362702,1215.563,576.234,28.199,5.444,12617.808,10445.126,13814.9078223,12675.4251594,2.69493819021e+13,1.46898588465e+12,0.45919417,0.32369531,183.3,183.2
58,2131.414,1597.057,31.495,4.677,11252.365,7937.77,13754.6227272,18330.1247629,2.66042143456e+13,1.33829885712e+12,0.76429997,0.11021131,1947.083,1283.092,28.58,4.855,12777.561,17003.962,20697.200606,16638.4825234,2.68611535439e+13,1.03637606361e+12,0.43015262,0.64429566,186.4,186.6
59,1501.424,1019.592,28.961,2.295,8874.715,9197.53,11694.2989914,8415.59068701,2.68371946098e+13,5.68857623441e+11,0.53989936,0.35104579,1194.904,1166.294,30.202,9.545,7764.803,12037.325,11942.5826748,11971.2231945,2.70339661644e+13,1.10490251872e+12,0.68350956,0.36073935,189.2,189.6
60,1366.476,988.892,29.947,4.712,10647.42,6583.907,16851.3083411,13439.2769116,2.66207185605e+13,9.03133519179e+11,0.6307344,0.56193817,845.11,417.089,23.424,10.005,4764.436,3323.365,4882.32323778,5132.71501686,2.75048119498e+13,8.65954717278e+11,0.35737843,0.38837924,192.1,192.7
61,1147.063,644.456,29.754,6.687,9329.319,7981.567,13104.7210271,6821.95883169,2.7226680914e+13,1.17438963355e+12,0.61413065,0.2725031,1329.027,1025.278,29.121,6.456,6141.566,6812.304,7312.89319514,5520.3771548,2.70450446349e+13,6.40479986779e+11,0.64728668,0.24719123,195.6,196.0
62,1023.536,492.246,28.901,11.225,9045.089,8784.058,12281.8827645,6164.24783744,2.7198172154e+13,1.01277611151e+12,0.65757436,0.33518363,1364.587,610.062,32.218,12.867,9752.264,4875.034,11935.4922053,6486.36028724,2.707212332e+13,1.32470789813e+12,0.51353554,0.32151576,199.1,199.7
63,2019.508,968.027,30.021,8.441,10210.592,4081.123,15749.0838297,6801.11010643,2.66334747738e+13,4.86964081566e+11,0.72346959,0.30147512,1595.977,1521.855,32.497,8.642,9362.387,7974.587,17986.9054358,12311.3796815,2.65966006893e+13,7.59300654168e+11,0.78760041,0.45929519,202.4,202.6
64,1281.324,1519.38,31.076,10.983,7875.037,6578.636,18304.9376268,13246.6400288,2.7230653042e+13,8.05958819807e+11,0.48288001,0.54823545,954.838,945.067,28.636,5.311,6745.334,6721.989,7180.75776443,5359.4927862,2.7238655219e+13,8.81852671718e+11,0.62472322,0.52696485,205.2,205.8
65,1950.692,1218.538,33.194,8.997,6963.914,7875.658,12483.6019054,6658.60349261,2.67696473012e+13,8.88746165592e+11,0.78557626,0.22601735,1354.863,407.096,31.599,5.488,10623.847,6473.977,15607.3934776,9061.61651873,2.70699057248e+13,1.10645718382e+12,0.60124691,0.23882498,208.3,209.4
66,1132.694,603.729,28.754,6.739,10800.094,11116.311,11394.6592335,18234.365342,2.69639436036e+13,6.27180685061e+11,0.55489702,0.25854357,1498.684,1540.804,30.432,5.744,8898.568,2692.689,11363.5398806,6173.48686667,2.66690283818e+13,5.72303344252e+11,0.64560284,0.39765463,211.6,212.5
67,1525.388,1287.73,31.263,9.117,9934.436,9139.005,12063.0711139,12533.0555401,2.66846707975e+13,1.22284983057e+12,0.67897493,0.30345109,1475.029,542.033,28.67,3.511,7453.323,5324.382,10918.6638117,4586.98344565,2.6918558755e+13,5.04972172712e+11,0.64518357,0.38181281,214.7,216.1
68,1664.046,1305.284,32.971,7.003,10379.221,7402.306,12931.677551,8353.19450522,2.6797272718e+13,4.18681245262e+11,0.42492638,0.56595664,1279.875,1038.21,31.67,9.998,5323.799,6661.732,7000.72244261,8197.71711065,2.75298551896e+13,1.11345303626e+12,0.46503397,0.42471195,217.7,219.5
69,1505.238,1449.975,29.394,10.486,6004.993,10240.718,10796.5433045,20385.7145214,2.71266576979e+13,7.48214931612e+11,0.82079988,0.21268263,1383.431,1239.554,29.532,6.416,6742.429,4868.631,7399.84244316,3338.85149331,2.68669599589e+13,8.97033891556e+11,0.47065491,0.38907846,220.9,222.8
70,1703.163,1221.203,30.735,8.561,8943.812,4156.297,10680.5464327,8372.71557454,2.69480370509e+13,1.33227158696e+12,0.72866902,0.29859447,1836.501,1090.305,34.601,9.059,11688.99,4791.4,13827.8210578,8682.2478121,2.64627976868e+13,8.48236190604e+11,0.6755317,0.61296555,223.8,225.8
71,1602.621,1466.032,30.312,11.791,13770.058,11132.155,18053.6377182,15864.6077433,2.67175147827e+13,3.53856007841e+11,0.71699161,0.21737738,936.847,445.085,29.175,11.005,6794.996,4824.019,7724.54070634,9675.22087001,2.72900175189e+13,4.22905410626e+11,0.39220454,0.30586055,227.3,228.9
72,1465.298,1247.895,37.188,5.828,8409.148,6968.295,15116.2466819,13957.6870973,2.69054298571e+13,9.0935959113e+11,0.79436617,0.31040157,1401.608,1138.079,30.528,9.499,9564.792,10560.581,12032.251956,14025.85274,2.69645629561e+13,8.5029899802e+11,0.6937032,0.37707456,230.4,232.3
73,1084.335,958.425,28.672,7.377,7145.089,6209.062,9580.95661886,7847.92324485,2.69820034183e+13,1.29416310291e+12,0.82964581,0.27565608,1545.952,1619.61,29.73,6.831,6088.24,4619.881,7676.02804081,4920.73892553,2.72112085713e+13,8.2297806196e+11,0.52483414,0.24238589,234.0,235.5
74,1284.824,1555.159,27.331,8.053,7869.839,8297.112,12930.7363095,12668.2803409,2.7223271955e+13,9.94812463363e+11,0.53082378,0.40107307,1802.407,1142.292,30.913,3.111,10316.754,9088.736,12640.0008478,9258.98942077,2.65775978382e+13,7.79394426571e+11,0.58548944,0.43556901,237.1,238.5
75,1217.118,825.646,26.953,8.487,7714.452,6885.089,12851.0679166,9801.74337022,2.70385535998e+13,6.75296101561e+11,0.53347948,0.61637902,1249.262,813.468,28.126,4.177,6876.738,3235.496,9573.70158592,8527.0216333,2.71450304625e+13,6.47753724983e+11,0.62808735,0.36219965,240.4,241.9
76,1314.434,1126.471,31.764,7.408,6924.512,11959.504,9590.78635457,11388.4434509,2.70261935736e+13,7.29668412674e+11,0.64305873,0.39990582,1159.603,1524.314,29.785,10.567,10652.681,10669.09,11516.7095228,15695.5327096,2.68783310412e+13,7.47307326365e+11,0.68636019,0.18125199,243.7,245.4
77,1066.685,1019.583,29.787,8.306,5225.078,5682.057,8419.70940482,5057.17449039,2.70019572272e+13,8.47657575686e+11,0.73946705,0.1322493,1524.596,795.68,29.47,5.923,7589.06,6791.241,9689.35424963,7111.34630421,2.69980647755e+13,4.70938864961e+11,0.80480796,0.29627436,247.2,248.5
78,1370.336,669.975,31.582,2.877,5029.398,5613.363,10520.973901,4227.2162879,2.69998920986e+13,5.50277672492e+11,0.67190534,0.701136,1298.423,891.582,31.786,9.608,6354.693,5650.765,7744.0048928,4330.11662848,2.7263742236e+13,4.22379929911e+11,0.63926695,0.52333724,250.7,251.8
79,1232.158,860.985,28.92,10.592,7394.908,10646.437,8323.51124608,11776.7380364,2.70151841384e+13,7.07445935361e+11,0.64279004,0.47795008,1830.561,1217.642,33.646,2.575,7584.084,13157.572,9674.14774549,15486.4300072,2.67413165435e+13,1.60735720039e+12,0.52232186,0.34860838,253.7,255.0
80,1781.982,2620.211,29.77,8.343,14044.204,12606.423,17169.1490353,6344.90718531,2.64763996522e+13,2.0237665241e+12,0.88869506,0.41942509,1301.128,1383.308,31.968,14.089,10155.373,8730.331,11145.7685398,8681.33804914,2.72361104752e+13,1.17690428242e+12,0.59859271,0.28877258,256.5,257.8
81,1241.797,776.354,30.423,6.647,6045.429,4567.208,7522.38918481,4067.56044987,2.72150193096e+13,6.36249222566e+11,0.48235944,0.43377322,1333.079,1633.205,27.883,7.853,6948.987,4393.406,9769.40615087,5422.25787459,2.69909467842e+13,4.43475500878e+11,0.45224127,0.52599278,259.7,261.1
82,1459.17,949.626,30.472,9.624,6338.152,6068.498,11577.4412772,7829.26771423,2.73780370639e+13,7.11940069892e+11,0.69650001,0.41364177,1730.319,652.641,32.719,1.866,10730.131,12212.367,13839.0477394,9551.03286166,2.67759548852e+13,6.06656727e+11,0.54812584,0.22426543,263.1,264.4
83,1228.002,481.049,30.07,5.701,7063.768,6840.703,10445.2372699,7795.36989227,2.74634409353e+13,5.93745322709e+11,0.43259448,0.32207361,1671.051,1453.766,30.412,7.152,8965.705,3845.103,12535.6666583,13882.9447238,2.67725362666e+13,9.38646024792e+11,0.78576151,0.45120197,266.6,267.4
84,1425.764,393.319,27.741,9.953,7026.486,4939.41,8589.22172984,3237.61361276,2.73106320542e+13,6.1410242352e+11,0.47602726,0.5036797,1018.378,669.223,30.686,6.963,8153.104,5246.369,9705.51065026,4938.89982695,2.67597556837e+13,6.72116806633e+11,0.56892355,0.53052818,269.3,270.5
85,1349.45,659.288,31.641,6.965,15859.975,14178.267,16336.0184214,8508.99264971,2.67533705246e+13,5.4330219767e+11,0.72048139,0.51302528,1079.28,806.195,26.282,3.186,9167.859,9100.503,11847.3618531,7140.35805876,2.6919570765e+13,1.90332319981e+11,0.69956193,0.20830041,272.5,273.6
