Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
10,0.227,0.43,0.145,0.106,1.752,0.269,0.61978331,0.09925395,668.61105,23.5213,0.74858764,0.21208786,0.317,0.214,0.374,0.383,1.64,0.888,0.64543778,0.1484651,702.3672,39.3289,0.67601986,0.26583221
11,0.146,0.387,0.165,0.147,1.784,0.512,0.70331146,0.1127539,645.46065,34.127025,0.81253098,0.20197423,0.451,0.787,0.161,0.187,1.698,0.447,0.72540486,0.08570463,656.37095,40.1535,0.62294065,0.23253799
12,0.325,0.316,0.273,0.47,1.647,0.382,0.69637995,0.12363619,663.5472,65.206025,0.74953,0.06461814,0.252,0.24,0.172,0.317,1.664,0.258,0.69586603,0.02744404,650.8086,30.261775,0.74523969,0.13503649
13,0.197,0.361,0.243,0.683,1.668,0.548,0.64259493,0.09740731,689.9445,54.2051,0.68339548,0.15819374,0.374,0.299,0.476,0.441,1.677,0.589,0.69640554,0.14554593,659.8134,34.98625,0.70689324,0.18596967
14,0.261,0.653,0.22,0.155,1.517,0.45,0.6296557,0.09647741,725.88165,88.30555,0.4568054,0.10611803,0.136,0.417,0.305,0.246,1.716,0.325,0.71620797,0.0769893,640.44335,65.1647,0.76819706,0.15239264
15,0.293,0.419,0.302,0.186,1.635,0.183,0.71661744,0.10136377,669.3208,42.0003,0.71340883,0.19486615,0.498,0.601,0.176,0.623,1.745,0.569,0.6640012,0.22863635,705.55265,65.944475,0.73622509,0.23782431
16,0.101,0.488,0.102,0.434,1.918,0.536,0.62832426,0.09223867,662.5586,93.667675,0.76083877,0.27465356,0.119,0.247,0.465,0.4,1.685,0.63,0.72811741,0.12604857,713.70785,68.4883,0.67062634,0.23367193
17,0.138,0.52,0.21,0.807,1.537,0.532,0.56280126,0.14100012,665.82195,32.5809,0.76562095,0.25396657,0.316,0.207,0.154,0.183,1.686,0.95,0.68399956,0.19616055,688.95405,64.242825,0.67997352,0.23555211
18,0.324,0.766,0.138,0.274,1.777,0.293,0.69192164,0.20814112,670.85,34.88185,0.74206562,0.29099825,0.429,0.522,0.21,0.179,1.722,0.217,0.6941714,0.11873714,687.09965,47.746125,0.65867441,0.35981154
19,0.275,0.344,0.145,0.248,1.724,0.212,0.61618094,0.13155818,667.5757,63.1897,0.72505022,0.14048845,0.389,0.346,0.314,0.349,1.667,0.512,0.71738683,0.0506997,667.8627,104.07975,0.66622438,0.28662758
20,0.236,1.049,0.244,0.295,1.565,0.38,0.65038685,0.15407729,676.91335,46.597425,0.7746852,0.13846908,0.218,0.412,0.238,0.203,1.714,0.226,0.72882376,0.11306704,663.2166,37.419225,0.72354173,0.28958738
21,0.259,0.559,0.349,0.537,1.603,0.429,0.67955085,0.20492198,665.34575,89.598175,0.67409932,0.16993271,0.608,0.658,0.189,0.475,1.464,0.513,0.70513836,0.08275629,662.28315,67.4619,0.71694023,0.16182792
22,0.129,0.338,0.572,0.705,1.549,0.563,0.6322617,0.18359772,670.93655,41.369375,0.71549758,0.10028346,0.285,0.258,0.199,0.37,1.813,0.288,0.66462372,0.17559744,665.5643,30.664675,0.54604346,0.20881359
23,0.282,0.372,0.272,0.34,1.867,0.552,0.74384705,0.1431154,665.5284,97.110475,0.76708156,0.20462655,0.186,0.365,0.317,0.22,1.717,0.643,0.61153867,0.22644197,685.0402,53.07095,0.58452849,0.10541388
24,0.422,0.283,0.22,0.178,1.826,0.739,0.77037148,0.10471423,649.69655,49.534825,0.77891304,0.16201373,0.235,0.376,0.324,0.215,1.622,0.439,0.67392003,0.09899154,660.5024,25.437175,0.66584599,0.07293902
25,0.128,0.756,0.348,0.283,1.476,0.551,0.64212804,0.29441333,677.7605,35.28625,0.67599066,0.27448217,0.435,0.386,0.208,0.378,1.847,0.761,0.67961771,0.04256679,676.87665,91.077375,0.63762559,0.21049541
26,0.047,0.231,0.159,0.641,1.781,0.336,0.7118919,0.19439209,671.8751,50.499025,0.73352491,0.37361617,0.271,0.465,0.421,0.404,1.695,0.686,0.7077949,0.2187146,671.0615,81.153125,0.69757331,0.19600645
27,0.214,0.17,0.284,0.171,1.739,0.254,0.72383948,0.07171308,657.14855,43.726975,0.7608272,0.17162234,0.353,0.607,0.17,0.395,1.727,0.333,0.7242768,0.15273729,660.77585,24.52145,0.74741865,0.09488642
28,0.431,0.581,0.276,0.184,1.657,0.534,0.6977544,0.15337868,694.38565,62.419325,0.65571905,0.16296339,0.21,0.464,0.169,0.256,1.793,0.26,0.6523894,0.22726622,655.07745,40.9278,0.67814844,0.09209214
29,0.509,0.308,0.34,1.019,1.342,1.144,0.71539045,0.1282175,689.48385,38.46245,0.65549285,0.19344759,0.115,0.197,0.278,0.351,1.779,0.355,0.68169947,0.07444338,655.21935,19.039275,0.76188478,0.33211115
30,0.24,0.327,0.221,0.39,1.712,0.237,0.71013393,0.08599113,667.344,77.813525,0.62456736,0.20795708,0.215,0.381,0.154,0.353,1.709,0.251,0.70435852,0.11537262,688.20775,32.0342,0.75819531,0.26750987
31,0.327,0.756,0.243,0.265,1.432,0.615,0.63572631,0.1073028,717.58125,102.1519,0.74194073,0.24907034,0.226,0.127,0.306,0.168,1.858,0.431,0.70029291,0.06470927,650.5236,16.597925,0.74750449,0.287377
32,0.447,0.426,0.258,0.455,1.749,0.289,0.69442496,0.09942145,686.73695,64.544525,0.71809319,0.25304882,0.311,0.205,0.233,0.558,1.644,0.37,0.61052229,0.20765154,665.9488,54.008675,0.79250388,0.16624652
33,0.305,0.328,0.301,0.559,1.51,0.475,0.62993241,0.12515944,688.20715,46.044675,0.65949885,0.18650312,0.089,0.192,0.188,0.383,1.771,0.195,0.68727829,0.113713,647.85675,25.981525,0.74657564,0.30524908
34,0.304,0.309,0.31,0.329,1.708,0.168,0.7100269,0.13993163,655.69445,72.6378,0.68986965,0.13695826,0.158,0.214,0.211,0.169,1.92,0.234,0.69799482,0.17503768,647.74325,39.164275,0.76176883,0.07337108
35,0.164,0.384,0.231,0.327,1.514,0.493,0.64184997,0.12683153,680.6701,44.014,0.81984906,0.17635473,0.259,0.265,0.24,0.195,1.891,0.157,0.71619933,0.18016016,658.9635,27.900875,0.69438564,0.14659981
36,0.307,0.435,0.277,0.298,1.768,0.602,0.70701809,0.22213161,667.7866,32.146,0.82121422,0.23569496,0.212,0.362,0.589,0.205,1.56,0.253,0.7092421,0.10270146,670.6917,51.764925,0.7104668,0.08760095
37,0.527,0.826,0.213,0.362,1.622,0.605,0.63960391,0.13578689,672.83235,74.702775,0.66016383,0.1510121,0.054,0.099,0.323,0.527,1.828,0.175,0.64491557,0.24359412,660.3574,31.06375,0.78614215,0.13043466
38,0.344,0.225,0.161,0.073,1.719,0.27,0.66624455,0.11402203,672.967,34.145475,0.68700934,0.21607432,0.253,0.35,0.25,0.48,1.623,0.411,0.70452694,0.18283867,654.39265,29.708875,0.67484752,0.17530832
39,0.366,0.851,0.326,0.473,1.642,0.353,0.77758912,0.23396862,670.8016,26.565425,0.68631414,0.1039122,0.499,0.601,0.26,0.498,1.652,0.693,0.7140475,0.13899089,685.56725,64.754225,0.69659418,0.26354578
40,0.335,0.392,0.275,0.656,1.554,0.294,0.68271276,0.17903751,653.0691,25.6251,0.75083494,0.18397643,0.21,0.237,0.139,0.495,1.729,0.807,0.59183736,0.11424954,673.61425,58.73,0.68652943,0.0910824
41,0.91,0.874,0.52,0.5,1.314,1.238,0.70203132,0.10826802,709.39815,56.06245,0.65534654,0.17004341,0.299,0.302,0.282,0.464,1.647,0.356,0.7002485,0.20533813,645.3495,64.655375,0.58289794,0.3133122
42,0.381,0.261,0.201,0.419,1.648,0.372,0.75020508,0.08109927,660.9151,54.52115,0.7522446,0.1016906,0.149,0.338,0.283,0.525,1.765,0.557,0.6119386,0.22026654,669.6751,42.601025,0.73821579,0.0580469
43,0.184,0.29,0.512,0.544,1.725,0.415,0.72217937,0.06166955,667.84355,53.7523,0.75349754,0.24762438,0.178,0.332,0.156,0.373,1.719,0.437,0.64310547,0.22006021,658.7077,29.269,0.75292823,0.34389928
44,0.308,0.438,0.167,0.195,1.613,0.4,0.65965005,0.13399468,692.49575,51.911275,0.65105724,0.29849719,0.225,0.101,0.097,0.408,1.72,0.18,0.69079745,0.17777549,652.003,28.45905,0.71687927,0.29200627
45,0.349,0.688,0.227,0.32,1.653,0.326,0.69543552,0.14906685,682.6753,52.221725,0.64799013,0.19567174,0.201,0.11,0.229,0.214,1.785,0.168,0.65219894,0.11791421,655.5137,67.4298,0.7772751,0.17743135
46,0.467,0.495,0.683,0.391,1.496,0.357,0.63147419,0.15084141,723.91795,80.973325,0.56754464,0.16194916,0.407,0.404,0.145,0.208,1.674,0.27,0.68476857,0.1071926,656.00465,47.252675,0.73233066,0.18952601
47,0.177,0.613,0.251,0.374,1.631,0.22,0.67577541,0.16389337,654.22375,39.93195,0.72648436,0.17095108,0.261,0.983,0.254,0.203,1.623,0.477,0.73024491,0.08896475,650.82695,40.393475,0.65720939,0.15217846
48,0.086,0.203,0.432,0.997,1.602,0.547,0.61621361,0.18429131,704.25845,72.3808,0.63656591,0.25497156,0.254,0.64,0.366,0.328,1.763,0.424,0.68261996,0.08074875,663.56895,66.440275,0.68620844,0.27459542
49,0.622,0.842,0.233,0.249,1.647,0.608,0.68309363,0.08856146,675.7363,68.3174,0.73418259,0.28799402,0.578,0.486,0.353,0.285,1.605,0.423,0.74566661,0.16957356,691.82535,57.250325,0.66741016,0.23550598
50,0.103,0.101,0.223,0.196,1.771,0.161,0.62842331,0.07585834,667.38675,22.964175,0.75216735,0.16362996,0.162,0.29,0.252,0.299,1.584,0.211,0.67340114,0.10492263,660.4151,28.148875,0.75106406,0.25343104
51,0.149,0.24,0.222,0.478,1.589,0.255,0.61829943,0.18231713,667.48945,48.579425,0.67706422,0.2109297,0.307,0.212,0.529,0.677,1.791,0.598,0.7521836,0.2062668,669.0254,81.822325,0.67237214,0.1348142
52,0.233,0.39,0.283,0.257,1.607,0.687,0.68446366,0.13174945,674.1141,88.950525,0.713887,0.26159751,0.205,0.386,0.296,0.285,1.675,0.291,0.76650081,0.14478923,677.85395,67.201425,0.62976287,0.16926354
53,0.194,0.298,0.137,0.16,1.805,0.277,0.67416895,0.10101783,679.0169,48.454475,0.78640205,0.24933677,0.592,0.582,0.248,0.477,1.545,0.635,0.7405911,0.17285216,688.0713,83.2512,0.6974423,0.26148502
54,0.26,0.248,0.279,0.236,1.802,0.355,0.76982471,0.22786228,659.59065,90.407075,0.75951576,0.30834474,0.336,0.611,0.231,0.321,1.689,0.338,0.65237152,0.16819342,687.36325,80.296875,0.6038213,0.1978772
55,0.112,0.383,0.361,0.381,1.701,0.213,0.70099611,0.12402328,659.53965,60.990675,0.80985817,0.22423637,0.221,0.071,0.229,0.342,1.809,0.186,0.70444568,0.1888335,633.59165,55.883525,0.79464443,0.19269068
56,0.148,0.412,0.214,0.487,1.559,0.42,0.67953014,0.10617509,678.4032,43.26255,0.64064767,0.23058041,0.222,0.522,0.244,0.462,1.752,0.191,0.74042781,0.08038798,671.2169,76.455025,0.6438789,0.31884522
57,0.321,0.239,0.405,0.74,1.541,0.534,0.73374295,0.12453697,680.93345,60.484125,0.66819354,0.24459792,0.358,0.492,0.535,0.394,1.633,0.456,0.79939225,0.23621715,657.6769,59.02875,0.64121021,0.07811851
58,0.34,0.567,0.207,0.203,1.572,0.374,0.72997699,0.11352509,663.61075,64.868075,0.67520258,0.20242104,0.471,0.421,0.372,0.315,1.537,0.482,0.70571435,0.12098213,653.082,59.948125,0.77429095,0.23671395
59,0.296,0.664,0.121,0.475,1.655,0.678,0.69957409,0.1285101,661.7015,49.307125,0.75155208,0.27797427,0.185,0.372,0.542,0.358,1.674,0.42,0.66103824,0.17425003,685.42835,86.785325,0.68401318,0.10898447
60,0.286,0.219,0.598,0.496,1.657,0.307,0.77813055,0.20733679,662.12955,38.25725,0.71753396,0.16036273,0.227,0.387,0.156,0.208,1.742,0.555,0.61176805,0.13198993,700.99285,87.09075,0.76584087,0.19194714
61,0.307,0.309,0.206,0.369,1.704,0.127,0.65205628,0.21670267,657.67575,28.27645,0.74526597,0.14494447,0.115,0.184,0.199,0.25,1.753,0.351,0.73867477,0.21211459,652.5575,47.1987,0.7169658,0.19940254
62,0.569,0.595,0.192,0.326,1.623,0.668,0.69602272,0.18611851,663.6595,80.309975,0.6987048,0.14015742,0.268,0.123,0.213,0.075,1.738,0.108,0.628276,0.09814363,656.9135,64.992675,0.77380151,0.24798622
63,0.212,0.665,0.32,0.269,1.602,0.501,0.71747943,0.04820288,670.0328,31.634875,0.73917959,0.19270988,0.174,0.2,0.158,0.705,1.696,0.287,0.60922348,0.15751936,689.2788,98.83705,0.79140413,0.36059867
64,0.097,0.355,0.451,0.7,1.654,0.284,0.68533664,0.11592027,660.5062,35.30425,0.76437201,0.16104476,0.251,0.216,0.288,0.389,1.716,0.365,0.64018451,0.21117897,665.735,39.83995,0.73335954,0.16663438
65,0.365,0.291,0.095,0.103,1.767,0.389,0.65896463,0.10755546,648.6115,52.789775,0.79787535,0.22536076,0.285,0.528,0.397,0.455,1.442,0.366,0.63759516,0.10417506,682.4453,58.5107,0.70806778,0.13068709
66,0.13,0.149,0.234,0.411,1.727,0.468,0.65614269,0.14315199,643.6528,41.173,0.72408685,0.16279522,0.349,0.607,0.138,0.191,1.626,0.249,0.63483555,0.11965856,672.5807,19.660325,0.74271902,0.12767351
67,0.381,0.546,0.23,0.462,1.778,0.44,0.73301141,0.1198062,692.1121,58.8747,0.62722902,0.13079458,0.405,0.384,0.476,0.454,1.683,0.268,0.79426957,0.24826685,650.6898,71.383775,0.72171562,0.27576202
68,0.333,0.6,0.187,0.4,1.668,0.506,0.68803768,0.17332113,645.53545,59.71595,0.73118641,0.24109131,0.4,0.733,0.199,0.126,1.613,0.326,0.65094151,0.11598729,663.63915,45.875275,0.69521515,0.20953632
69,0.318,0.892,0.427,0.701,1.471,0.606,0.68274267,0.22809385,721.26875,81.654025,0.5435051,0.18357563,0.321,0.693,0.074,0.293,1.756,0.444,0.7301214,0.15652777,648.1125,42.37295,0.72619145,0.16199203
70,0.141,0.193,0.47,0.488,1.527,0.526,0.65803124,0.11608532,690.18905,50.4522,0.64915969,0.1450127,0.443,0.421,0.311,0.331,1.648,0.381,0.77614841,0.09063451,688.1383,55.469625,0.77379769,0.17559683
71,0.372,0.43,0.231,0.237,1.84,0.414,0.74283957,0.18411081,681.1978,59.021825,0.65885782,0.12879574,0.179,0.519,0.223,0.328,1.659,0.409,0.66210889,0.18110724,658.0978,40.880575,0.6912363,0.22676094
72,0.318,0.836,0.228,0.252,1.682,0.41,0.6699979,0.10320967,661.99295,36.805175,0.68369029,0.24868731,0.433,0.42,0.454,0.337,1.648,0.481,0.64821321,0.06387881,684.4489,41.47695,0.70901446,0.17834797
73,0.202,0.392,0.202,0.3,1.747,0.187,0.68121318,0.14445971,657.4945,33.115125,0.72035969,0.12931366,0.344,0.316,0.403,0.413,1.63,0.364,0.63950424,0.161488,679.80775,28.14915,0.6986525,0.09567861
74,0.347,0.315,0.292,0.605,1.731,0.308,0.66451664,0.15522465,657.978,54.632525,0.67710297,0.07234739,0.412,0.515,0.386,0.182,1.602,0.808,0.68320991,0.14448959,689.39555,67.47585,0.67749353,0.18498667
75,0.284,0.195,0.214,0.518,1.673,0.156,0.68887662,0.11691658,679.05515,47.73115,0.82855337,0.22707622,0.451,0.774,0.186,0.278,1.713,0.391,0.69522566,0.12353561,725.3908,79.900075,0.63588574,0.19453968
76,0.539,0.489,0.377,0.343,1.787,0.309,0.70293794,0.11615336,643.55555,60.30625,0.73477296,0.24763848,0.319,0.784,0.426,0.581,1.675,0.647,0.70792057,0.22581502,676.61035,63.40555,0.63229945,0.09450609
77,0.208,0.362,0.095,0.205,1.772,0.392,0.57432037,0.2340454,638.65025,46.65025,0.76120988,0.19753425,0.202,0.651,0.237,0.164,1.737,0.343,0.68498161,0.23783895,655.4387,30.302975,0.77311119,0.20491297
78,0.308,0.484,0.265,0.693,1.763,0.321,0.85001427,0.39713944,674.5207,51.281725,0.76063379,0.21209941,0.401,0.227,0.253,0.21,1.653,0.152,0.68541387,0.06916213,690.7312,56.4749,0.76795426,0.31179247
79,0.435,0.26,0.185,0.408,1.646,0.595,0.6675521,0.12592981,656.5788,35.9084,0.71044888,0.28456158,0.233,0.478,0.188,0.374,1.74,0.338,0.72076742,0.19124963,647.46905,61.07995,0.76594281,0.1526529
80,0.187,0.149,0.264,0.195,1.831,0.273,0.71102814,0.13582565,656.4623,17.821175,0.66954131,0.19952317,0.138,0.397,0.204,0.181,1.728,0.529,0.63674523,0.15472323,659.9719,58.2241,0.84934206,0.31668418
81,0.234,0.288,0.194,0.207,1.648,0.108,0.65092887,0.18094811,670.12855,31.472225,0.74421047,0.14506367,0.384,0.625,0.37,0.311,1.832,0.173,0.74169631,0.13985582,658.1952,36.040275,0.75003249,0.14298014
82,0.238,0.257,0.243,0.563,1.657,0.687,0.65909911,0.09628567,647.2557,70.617475,0.68748534,0.08685893,0.162,0.215,0.219,0.355,1.866,0.36,0.60836904,0.14270813,666.6593,37.5624,0.73760058,0.12136587
83,0.496,0.811,0.463,0.488,1.521,1.184,0.74231717,0.22788081,690.3931,53.202,0.73373295,0.2290316,0.139,0.26,0.331,0.415,1.743,0.311,0.71565235,0.20481436,688.62255,69.0045,0.70720756,0.12579345
84,0.28,0.532,0.241,0.624,1.894,1.007,0.61228166,0.22417131,656.5902,43.59765,0.73317428,0.15422059,0.385,0.52,0.246,0.504,1.522,0.781,0.68112486,0.20869544,694.88235,74.8847,0.63946808,0.26012515
85,0.517,0.351,0.24,0.223,1.652,0.524,0.68547591,0.14686933,683.01945,87.675925,0.63695137,0.16845272,0.321,0.247,0.188,0.274,1.756,0.155,0.69658658,0.16249751,658.12825,16.459625,0.72084038,0.16825378
86,0.194,0.207,0.243,0.416,1.832,0.326,0.66811981,0.18778405,660.30955,30.4256,0.71963547,0.18171119,0.524,0.79,0.219,0.62,1.483,0.676,0.7430968,0.07466783,686.23315,80.85655,0.6611827,0.21075989
87,0.227,0.347,0.25,0.49,1.756,0.31,0.67346224,0.0810679,649.15895,32.7381,0.69608068,0.09043594,0.157,0.385,0.384,0.332,1.685,0.516,0.70559033,0.20820801,680.10285,71.2763,0.63433074,0.14692317
88,0.305,0.571,0.263,0.388,1.613,0.173,0.6182358,0.14176236,666.84765,91.6038,0.71544549,0.18668264,0.415,0.601,0.311,0.192,1.628,0.353,0.63954569,0.08346722,651.586,32.1902,0.72197112,0.09037018
89,0.215,0.312,0.312,0.366,1.627,0.287,0.66827481,0.15500487,678.30365,25.233075,0.77761178,0.15265283,0.375,0.262,0.401,0.413,1.637,0.22,0.78184742,0.20892843,668.3347,37.781825,0.59819787,0.14629461
90,0.433,0.575,0.291,0.321,1.666,1.312,0.676396,0.19005568,670.87035,67.91795,0.58889823,0.18346151,0.463,0.398,0.485,0.539,1.441,0.442,0.71064585,0.08020476,690.0572,57.43925,0.62495291,0.19906035
91,0.381,0.463,0.428,0.647,1.566,0.492,0.71479596,0.12430745,708.56495,65.50975,0.63649578,0.11866397,0.364,0.298,0.198,0.587,1.693,0.596,0.73962545,0.27327345,654.38035,33.436225,0.72674003,0.06756967
92,0.182,0.326,0.446,0.421,1.774,0.806,0.59117583,0.28527239,665.10305,34.7969,0.5625236,0.04620387,0.393,0.333,0.197,0.315,1.726,0.504,0.67446544,0.11515198,680.551,28.063225,0.68464049,0.20711731
93,0.518,0.436,0.53,0.568,1.538,0.556,0.71492016,0.23592762,659.81775,32.956925,0.68329685,0.16772541,0.251,0.454,0.118,0.198,1.877,0.209,0.65366975,0.16536453,684.6419,53.170775,0.61839332,0.2501674
94,0.318,0.386,0.098,0.145,1.731,0.31,0.72628635,0.11430031,644.6729,20.4329,0.75698658,0.21471912,0.187,0.195,0.156,0.128,1.918,0.319,0.63155693,0.19040147,667.7583,56.188275,0.75054808,0.23483259
95,0.288,0.253,0.069,0.091,1.818,0.147,0.71345835,0.16554949,680.85305,82.0013,0.68232142,0.34177275,0.139,0.353,0.239,0.276,1.816,0.413,0.66702618,0.16259049,655.8816,50.68355,0.74055125,0.10440244
96,0.359,0.288,0.16,0.333,1.663,1.145,0.63376334,0.07807428,655.6337,52.61885,0.72212576,0.14827895,0.094,0.43,0.181,0.442,1.6,0.431,0.63763263,0.15150757,682.18995,53.698875,0.67553588,0.11435483
97,0.218,0.59,0.363,0.471,1.735,0.332,0.71455526,0.26484558,688.09105,79.799525,0.67761078,0.26210595,0.237,0.277,0.323,0.354,1.798,0.464,0.71244712,0.18182723,655.97875,65.78395,0.72727118,0.17418319
98,0.307,0.524,0.42,0.362,1.747,0.194,0.70890849,0.08085244,721.4147,68.521125,0.53916073,0.16377949,0.334,0.348,0.292,0.313,1.581,0.313,0.66519171,0.07644685,699.8311,50.012775,0.55951426,0.17737546
99,0.253,0.199,0.411,0.584,1.581,0.267,0.74923313,0.11662935,669.8446,31.391525,0.64013185,0.15676143,0.303,0.683,0.241,0.4,1.505,0.514,0.76718779,0.11163064,656.3147,39.798425,0.70733922,0.18146483
100,0.223,0.216,0.155,0.155,1.712,0.144,0.68109314,0.12583933,674.8254,56.094525,0.79568666,0.13033657,0.264,0.253,0.238,0.423,1.84,0.366,0.68335552,0.14190996,658.67375,35.891625,0.71810738,0.26059869
