Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
30,19.079,38.191,0.129,0.939,0.0,0.236,0.079,0.235,44.843,18.077,0.069,0.04,0.0,0.094,0.236,0.639
31,19.079,37.961,0.142,0.94,0.0,0.198,0.079,0.228,40.188,17.146,0.074,0.038,0.0,0.094,0.237,0.639
32,19.079,37.961,0.142,0.946,0.0,0.198,0.079,0.228,40.188,16.743,0.074,0.059,0.0,0.181,0.233,0.637
33,19.079,37.65,0.142,0.944,0.0,0.198,0.079,0.228,40.188,17.247,0.062,0.047,0.0,0.167,0.227,0.635
34,19.079,35.581,0.136,0.944,0.0,0.094,0.079,0.228,40.188,17.247,0.062,0.047,0.0,0.0,0.233,0.657
35,17.323,34.421,0.129,0.944,0.0,0.094,0.079,0.22,40.188,17.247,0.062,0.047,0.0,0.0,0.233,0.657
36,17.323,34.421,0.129,0.944,0.0,0.094,0.079,0.22,39.838,15.182,0.062,0.033,0.0,0.0,0.234,0.656
37,17.323,34.421,0.129,0.944,0.0,0.0,0.078,0.22,39.686,15.014,0.062,0.033,0.0,0.0,0.237,0.626
38,17.323,34.421,0.129,0.935,0.0,0.0,0.078,0.222,34.912,10.141,0.061,0.034,0.0,0.0,0.237,0.626
39,17.323,34.421,0.129,0.935,0.0,0.0,0.078,0.222,34.912,10.141,0.061,0.034,0.0,0.0,0.237,0.626
40,17.323,34.421,0.125,0.937,0.0,0.0,0.078,0.226,34.912,10.141,0.062,0.027,0.0,0.0,0.237,0.626
41,17.323,34.421,0.125,0.937,0.0,0.0,0.078,0.189,34.857,7.45,0.06,0.034,0.0,0.0,0.237,0.644
42,7.392,34.421,0.567,0.908,0.0,0.0,0.078,0.189,34.857,4.34,0.071,0.04,0.0,0.0,0.235,0.644
43,7.392,32.901,0.567,0.908,0.0,0.0,0.078,0.189,34.857,4.34,0.071,0.033,0.0,0.0,0.235,0.644
44,7.392,32.901,0.567,0.908,0.0,0.0,0.078,0.189,34.857,4.34,0.071,0.033,0.0,0.0,0.232,0.644
45,7.392,32.901,0.567,0.908,0.0,0.0,0.078,0.189,34.857,4.34,0.062,0.056,0.0,0.0,0.232,0.644
46,7.392,32.901,0.567,0.908,0.0,0.0,0.078,0.189,34.857,4.34,0.069,0.056,0.0,0.0,0.232,0.643
47,7.392,32.901,0.567,0.908,0.0,0.0,0.078,0.191,34.857,4.34,0.069,0.057,0.0,0.0,0.233,0.641
48,7.392,32.901,0.567,0.908,0.0,0.0,0.078,0.191,34.857,4.34,0.069,0.057,0.0,0.0,0.233,0.641
49,7.392,32.901,0.567,0.908,0.0,0.0,0.078,0.191,33.763,4.656,0.06,0.058,0.0,0.0,0.233,0.641
50,7.392,32.901,0.567,0.908,0.0,0.0,0.078,0.191,33.763,4.656,0.06,0.058,0.0,0.0,0.233,0.637
51,5.873,32.901,0.567,0.908,0.0,0.0,0.078,0.187,33.763,4.656,0.06,0.058,0.0,0.0,0.232,0.637
52,5.873,32.901,0.567,0.908,0.0,0.0,0.078,0.169,32.202,10.838,0.062,0.056,0.0,0.0,0.232,0.636
53,5.873,32.901,0.567,0.908,0.0,0.0,0.078,0.169,32.202,10.838,0.062,0.056,0.0,0.0,0.232,0.636
54,5.873,32.901,0.567,0.902,0.0,0.0,0.078,0.18,30.826,10.992,0.056,0.056,0.0,0.0,0.232,0.637
55,5.873,32.901,0.567,0.902,0.0,0.0,0.078,0.18,30.826,10.992,0.056,0.056,0.0,0.0,0.232,0.637
56,5.873,32.901,0.567,0.902,0.0,0.0,0.078,0.181,30.826,10.481,0.056,0.056,0.0,0.0,0.27,0.652
57,5.873,32.901,0.567,0.902,0.0,0.0,0.078,0.181,30.826,10.481,0.056,0.056,0.0,0.0,0.27,0.652
58,5.873,32.901,0.567,0.902,0.0,0.0,0.079,0.181,30.826,10.481,0.056,0.056,0.0,0.0,0.27,0.652
59,5.873,32.901,0.567,0.902,0.0,0.0,0.079,0.181,30.826,10.481,0.056,0.056,0.0,0.0,0.269,0.652
60,5.873,32.901,0.567,0.902,0.0,0.0,0.079,0.182,30.826,10.481,0.056,0.056,0.0,0.0,0.269,0.652
61,5.873,32.901,0.567,0.902,0.0,0.0,0.079,0.176,30.826,10.481,0.056,0.056,0.0,0.0,0.269,0.652
62,5.873,32.901,0.567,0.902,0.0,0.0,0.079,0.124,30.826,10.481,0.056,0.056,0.0,0.0,0.269,0.652
63,5.873,32.901,0.567,0.902,0.0,0.0,0.079,0.124,30.639,26.045,0.056,0.717,0.0,0.0,0.269,0.652
64,5.873,32.901,0.567,0.902,0.0,0.0,0.079,0.124,30.639,26.045,0.054,0.718,0.0,0.0,0.269,0.65
65,5.873,31.049,0.567,0.902,0.0,0.0,0.079,0.124,30.639,26.045,0.054,0.718,0.0,0.0,0.269,0.65
66,5.873,30.353,0.567,0.902,0.0,0.0,0.079,0.124,30.639,26.045,0.054,0.718,0.0,0.0,0.269,0.65
67,5.873,30.353,0.567,0.902,0.0,0.0,0.079,0.124,28.204,32.497,0.064,0.949,0.0,0.0,0.269,0.651
68,5.873,30.353,0.567,0.902,0.0,0.0,0.079,0.124,28.204,32.497,0.064,0.949,0.0,0.0,0.269,0.651
69,5.873,30.353,0.567,0.902,0.0,0.0,0.079,0.124,28.204,32.497,0.064,0.949,0.0,0.0,0.269,0.651
70,5.873,30.353,0.567,0.902,0.0,0.0,0.079,0.124,27.71,32.497,0.065,0.949,0.0,0.0,0.269,0.644
71,5.873,30.353,0.567,0.902,0.0,0.0,0.079,0.124,27.71,32.497,0.065,0.949,0.0,0.0,0.269,0.644
72,5.873,30.353,0.567,0.902,0.0,0.0,0.079,0.124,27.71,32.497,0.065,0.949,0.0,0.0,0.269,0.644
73,5.873,30.353,0.567,0.902,0.0,0.0,0.079,0.124,27.71,32.497,0.065,0.949,0.0,0.0,0.269,0.644
74,5.873,30.353,0.567,0.902,0.0,0.0,0.079,0.124,27.71,32.497,0.065,0.949,0.0,0.0,0.269,0.644
75,5.873,30.353,0.567,0.902,0.0,0.0,0.079,0.125,27.71,32.497,0.068,0.949,0.0,0.0,0.268,0.644
76,5.873,30.353,0.567,0.915,0.0,0.0,0.079,0.125,27.71,32.497,0.068,0.949,0.0,0.0,0.268,0.644
77,5.873,30.353,0.567,0.915,0.0,0.0,0.079,0.125,27.71,32.497,0.068,0.949,0.0,0.0,0.268,0.644
78,1.848,30.353,0.567,0.92,0.0,0.0,0.079,0.125,27.71,32.497,0.068,0.949,0.0,0.0,0.268,0.644
79,1.848,30.353,0.574,0.914,0.0,0.0,0.079,0.125,27.71,32.497,0.068,0.949,0.0,0.0,0.268,0.644
80,1.848,30.353,0.574,0.904,0.0,0.0,0.079,0.127,27.71,30.928,0.068,0.949,0.0,0.0,0.268,0.644
81,1.848,30.353,0.574,0.904,0.0,0.0,0.079,0.127,27.71,30.928,0.08,0.948,0.0,0.0,0.269,0.644
82,1.848,30.16,0.574,0.904,0.0,0.0,0.079,0.127,27.71,30.928,0.08,0.948,0.0,0.0,0.269,0.644
83,1.848,30.16,0.574,0.904,0.0,0.0,0.079,0.127,27.71,30.928,0.079,0.948,0.0,0.0,0.269,0.649
84,1.848,30.16,0.574,0.904,0.0,0.0,0.079,0.126,27.71,30.928,0.079,0.948,0.0,0.0,0.269,0.649
85,1.848,30.16,0.574,0.904,0.0,0.0,0.079,0.126,27.71,30.928,0.079,0.948,0.0,0.0,0.269,0.648
86,1.848,30.16,0.574,0.904,0.0,0.0,0.079,0.126,27.71,30.928,0.079,0.948,0.0,0.0,0.269,0.652
87,1.848,30.16,0.574,0.904,0.0,0.0,0.079,0.126,27.71,30.928,0.079,0.948,0.0,0.0,0.269,0.652
88,1.848,30.16,0.574,0.904,0.0,0.0,0.079,0.126,27.71,30.928,0.079,0.948,0.0,0.0,0.269,0.653
89,1.848,30.16,0.574,0.912,0.0,0.0,0.079,0.124,27.71,30.41,0.067,0.948,0.0,0.0,0.268,0.654
90,1.848,30.16,0.574,0.912,0.0,0.0,0.079,0.124,27.71,30.41,0.067,0.948,0.0,0.0,0.268,0.654
91,1.848,30.16,0.574,0.912,0.0,0.0,0.079,0.124,27.71,30.41,0.08,0.948,0.0,0.0,0.268,0.649
92,1.848,30.16,0.574,0.912,0.0,0.0,0.079,0.124,27.71,30.41,0.08,0.948,0.0,0.0,0.268,0.648
93,1.848,30.16,0.574,0.909,0.0,0.0,0.079,0.126,27.71,30.41,0.08,0.948,0.0,0.0,0.268,0.648
94,0.0,30.16,1.0,0.862,0.0,0.0,0.079,0.126,27.71,30.41,0.08,0.948,0.0,0.0,0.268,0.648
95,0.0,23.69,1.0,0.862,0.0,0.0,0.079,0.133,27.71,30.41,0.091,0.948,0.0,0.0,0.268,0.648
96,0.0,23.69,1.0,0.862,0.0,0.0,0.079,0.133,27.71,30.41,0.091,0.948,0.0,0.0,0.268,0.648
97,0.0,23.69,1.0,0.862,0.0,0.0,0.079,0.133,27.71,30.41,0.091,0.948,0.0,0.0,0.268,0.648
98,0.0,23.69,1.0,0.862,0.0,0.0,0.079,0.133,27.71,30.41,0.091,0.948,0.0,0.0,0.268,0.648
99,0.0,23.69,1.0,0.862,0.0,0.0,0.079,0.133,27.71,30.41,0.091,0.947,0.0,0.0,0.244,0.65
100,0.0,23.69,1.0,0.862,0.0,0.0,0.079,0.133,27.71,30.41,0.091,0.947,0.0,0.0,0.244,0.65
