Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
19,35.083,20.47,0.306,0.204,0.058,0.237,0.252,0.149,63.41,27.624,0.471,0.17,0.0,0.0,1.283,1.259
20,34.918,20.087,0.306,0.204,0.058,0.237,0.252,0.149,63.41,27.624,0.462,0.149,0.0,0.0,1.24,1.24
21,34.918,20.087,0.331,0.204,0.058,0.237,0.256,0.144,63.41,21.815,0.451,0.066,0.0,0.0,1.185,1.235
22,34.918,20.087,0.312,0.192,0.058,0.237,0.262,0.147,63.41,19.012,0.462,0.097,0.0,0.0,1.185,1.252
23,34.918,20.087,0.298,0.199,0.058,0.237,0.262,0.148,63.41,19.012,0.462,0.094,0.0,0.0,1.185,1.252
24,32.517,20.137,0.298,0.119,0.058,0.237,0.261,0.147,63.41,19.012,0.489,0.094,0.0,0.0,1.175,1.253
25,32.517,20.285,0.3,0.119,0.089,0.237,0.261,0.143,63.41,19.012,0.489,0.105,0.0,0.0,1.154,1.258
26,31.839,20.285,0.301,0.106,0.071,0.208,0.261,0.147,63.41,21.215,0.489,0.108,0.0,0.0,1.15,1.258
27,31.839,20.285,0.301,0.106,0.071,0.208,0.261,0.147,59.148,17.57,0.475,0.108,0.0,0.0,1.15,1.306
28,31.839,20.074,0.307,0.106,0.071,0.208,0.26,0.147,59.148,18.262,0.47,0.104,0.0,0.0,1.147,1.305
29,31.839,19.004,0.321,0.106,0.1,0.24,0.26,0.154,57.738,24.49,0.465,0.15,0.0,0.0,1.182,1.315
30,31.839,19.004,0.321,0.106,0.1,0.24,0.26,0.154,57.738,24.595,0.467,0.148,0.0,0.0,1.184,1.315
31,31.839,19.004,0.321,0.106,0.1,0.24,0.26,0.155,57.738,25.133,0.451,0.144,0.0,0.0,1.184,1.299
32,31.839,19.004,0.321,0.108,0.1,0.24,0.261,0.156,56.46,26.222,0.44,0.122,0.0,0.0,1.186,1.299
33,31.839,19.004,0.337,0.137,0.1,0.24,0.247,0.156,56.46,27.584,0.451,0.132,0.0,0.0,1.197,1.299
34,31.839,19.004,0.337,0.137,0.1,0.237,0.247,0.156,56.46,27.889,0.447,0.122,0.0,0.0,1.197,1.298
35,31.839,18.98,0.34,0.137,0.1,0.237,0.247,0.155,56.46,28.815,0.45,0.14,0.0,0.0,1.2,1.299
36,31.839,17.865,0.339,0.137,0.1,0.22,0.247,0.161,55.625,28.815,0.45,0.14,0.0,0.0,1.215,1.298
37,31.839,17.865,0.364,0.136,0.1,0.237,0.246,0.161,55.625,22.882,0.45,0.143,0.0,0.0,1.165,1.277
38,31.839,21.013,0.364,0.136,0.1,0.237,0.246,0.161,55.625,22.882,0.448,0.144,0.0,0.0,1.137,1.281
39,31.839,21.013,0.341,0.132,0.1,0.237,0.254,0.161,55.625,22.882,0.448,0.154,0.0,0.0,1.14,1.279
40,31.839,17.565,0.341,0.137,0.1,0.25,0.251,0.161,55.625,22.882,0.448,0.154,0.0,0.0,1.14,1.286
41,31.839,17.565,0.33,0.143,0.071,0.22,0.243,0.16,55.625,23.117,0.448,0.144,0.0,0.0,1.14,1.283
42,31.839,17.565,0.33,0.143,0.071,0.22,0.243,0.16,55.625,23.117,0.446,0.144,0.0,0.0,1.14,1.283
43,31.839,17.565,0.331,0.143,0.071,0.237,0.243,0.16,55.625,23.117,0.446,0.144,0.0,0.0,1.14,1.283
44,31.71,17.565,0.333,0.143,0.071,0.237,0.243,0.16,55.625,23.117,0.448,0.144,0.0,0.0,1.14,1.294
45,31.71,17.565,0.333,0.143,0.071,0.237,0.243,0.16,55.625,23.117,0.431,0.143,0.0,0.0,1.136,1.293
46,31.71,17.565,0.333,0.138,0.071,0.237,0.227,0.159,55.625,22.182,0.431,0.106,0.0,0.0,1.136,1.293
47,31.71,17.565,0.333,0.138,0.071,0.237,0.228,0.159,53.812,22.006,0.431,0.07,0.0,0.0,1.133,1.293
48,31.71,17.565,0.333,0.138,0.071,0.237,0.228,0.159,53.812,21.534,0.431,0.096,0.0,0.0,1.132,1.293
49,29.655,14.56,0.333,0.138,0.171,0.243,0.228,0.168,53.812,21.534,0.443,0.127,0.0,0.0,1.132,1.303
50,29.655,14.56,0.333,0.138,0.171,0.243,0.228,0.168,51.737,19.656,0.45,0.07,0.0,0.0,1.097,1.303
51,29.655,14.56,0.333,0.138,0.171,0.243,0.228,0.168,51.043,18.437,0.468,0.08,0.0,0.0,1.088,1.3
52,29.517,16.437,0.341,0.123,0.071,0.243,0.227,0.167,51.043,18.437,0.485,0.057,0.0,0.0,1.094,1.3
53,28.059,16.437,0.336,0.126,0.071,0.212,0.228,0.164,51.043,18.437,0.485,0.057,0.0,0.0,1.092,1.303
54,28.059,15.94,0.329,0.12,0.071,0.212,0.228,0.164,51.043,19.029,0.479,0.045,0.0,0.0,1.075,1.306
55,28.059,15.94,0.33,0.12,0.071,0.235,0.228,0.163,51.043,19.029,0.479,0.045,0.0,0.0,1.068,1.306
56,28.059,15.94,0.307,0.137,0.071,0.318,0.228,0.169,51.043,19.029,0.479,0.045,0.0,0.0,1.068,1.306
57,28.059,15.94,0.291,0.137,0.071,0.318,0.228,0.172,51.043,19.029,0.479,0.045,0.0,0.0,1.068,1.307
58,28.059,15.94,0.292,0.124,0.071,0.318,0.226,0.169,51.043,19.029,0.479,0.045,0.0,0.0,1.065,1.308
59,28.059,15.94,0.294,0.128,0.071,0.318,0.227,0.168,51.043,19.029,0.479,0.045,0.0,0.0,1.065,1.308
60,28.059,15.94,0.294,0.128,0.071,0.318,0.227,0.168,51.043,19.029,0.479,0.045,0.0,0.0,1.065,1.308
61,28.059,15.94,0.298,0.128,0.071,0.318,0.227,0.175,51.043,19.029,0.479,0.045,0.0,0.0,1.065,1.307
62,27.846,14.098,0.298,0.128,0.071,0.318,0.227,0.182,51.043,19.029,0.479,0.045,0.0,0.0,1.061,1.307
63,27.337,12.967,0.299,0.119,0.0,0.172,0.227,0.182,51.043,19.029,0.479,0.045,0.0,0.0,1.061,1.307
64,27.337,12.967,0.299,0.119,0.0,0.172,0.227,0.182,51.043,19.029,0.479,0.045,0.0,0.0,1.057,1.307
65,27.337,12.967,0.299,0.104,0.0,0.172,0.227,0.182,51.043,19.029,0.479,0.045,0.0,0.0,1.057,1.307
66,27.337,12.967,0.328,0.115,0.0,0.223,0.227,0.193,51.043,19.029,0.479,0.045,0.0,0.0,1.057,1.307
67,27.337,12.967,0.329,0.115,0.0,0.223,0.226,0.193,51.043,19.897,0.468,0.063,0.0,0.0,1.057,1.307
68,27.337,12.967,0.321,0.122,0.0,0.223,0.226,0.193,51.043,19.897,0.468,0.063,0.0,0.0,1.057,1.307
69,27.337,12.967,0.321,0.103,0.0,0.386,0.226,0.2,51.043,20.296,0.47,0.063,0.0,0.0,1.057,1.3
70,27.337,12.967,0.296,0.102,0.0,0.324,0.226,0.189,51.043,20.296,0.47,0.047,0.0,0.0,1.057,1.299
71,26.699,12.967,0.296,0.102,0.0,0.324,0.226,0.189,51.043,20.296,0.47,0.047,0.0,0.0,1.054,1.299
72,26.699,12.967,0.296,0.102,0.0,0.324,0.225,0.189,51.043,20.296,0.47,0.047,0.0,0.0,1.054,1.299
73,26.699,12.967,0.296,0.098,0.0,0.324,0.227,0.189,51.043,20.296,0.47,0.047,0.0,0.0,1.054,1.3
74,26.699,12.967,0.321,0.098,0.042,0.324,0.227,0.191,51.043,20.296,0.47,0.047,0.0,0.0,1.053,1.298
75,26.699,12.967,0.321,0.098,0.042,0.324,0.225,0.191,51.043,20.296,0.47,0.061,0.0,0.0,0.988,1.298
76,26.699,12.967,0.321,0.098,0.042,0.324,0.225,0.191,51.043,20.296,0.47,0.061,0.0,0.0,0.988,1.298
77,26.699,12.967,0.321,0.094,0.042,0.324,0.225,0.191,51.043,20.296,0.47,0.061,0.0,0.0,0.981,1.298
78,26.699,12.967,0.34,0.091,0.042,0.324,0.225,0.191,51.043,20.296,0.47,0.061,0.0,0.0,0.981,1.302
79,26.699,12.967,0.321,0.092,0.042,0.324,0.225,0.191,51.043,19.942,0.47,0.061,0.0,0.0,0.981,1.312
80,26.609,13.813,0.323,0.125,0.042,0.324,0.225,0.191,51.043,19.942,0.47,0.061,0.0,0.0,0.981,1.312
81,26.609,13.813,0.323,0.125,0.042,0.324,0.225,0.191,51.043,19.942,0.47,0.061,0.0,0.0,0.981,1.312
82,26.609,13.813,0.323,0.168,0.042,0.324,0.225,0.189,49.333,19.942,0.47,0.061,0.0,0.0,0.982,1.312
83,26.609,13.813,0.323,0.168,0.042,0.324,0.225,0.189,49.333,19.942,0.47,0.061,0.0,0.0,0.982,1.309
84,26.609,13.813,0.323,0.168,0.042,0.135,0.225,0.189,49.333,19.942,0.47,0.061,0.0,0.0,0.982,1.309
85,26.609,13.813,0.323,0.168,0.042,0.135,0.225,0.189,49.333,19.942,0.47,0.061,0.0,0.0,0.982,1.309
86,26.609,13.813,0.323,0.164,0.042,0.135,0.225,0.19,49.333,19.942,0.47,0.061,0.0,0.0,0.982,1.309
87,26.609,13.813,0.323,0.172,0.042,0.135,0.225,0.19,49.333,19.942,0.47,0.061,0.0,0.0,0.982,1.309
88,26.609,13.813,0.323,0.172,0.042,0.135,0.225,0.19,49.333,19.942,0.47,0.061,0.0,0.0,0.982,1.299
89,26.609,15.689,0.323,0.174,0.042,0.135,0.225,0.19,49.333,19.942,0.471,0.042,0.0,0.0,0.982,1.296
90,26.609,15.689,0.323,0.145,0.042,0.135,0.225,0.19,49.333,19.942,0.471,0.042,0.0,0.0,0.982,1.296
91,26.609,15.689,0.323,0.145,0.042,0.135,0.229,0.19,49.333,19.942,0.47,0.048,0.0,0.0,0.982,1.288
92,26.609,15.689,0.323,0.145,0.042,0.135,0.229,0.19,49.333,19.942,0.452,0.068,0.0,0.0,0.981,1.286
93,26.609,16.154,0.357,0.142,0.042,0.135,0.229,0.192,49.333,19.942,0.452,0.068,0.0,0.0,0.981,1.285
94,26.609,16.154,0.357,0.142,0.042,0.135,0.229,0.192,49.333,19.942,0.452,0.068,0.0,0.0,0.981,1.285
95,26.609,16.154,0.357,0.142,0.042,0.135,0.229,0.192,49.333,19.942,0.452,0.068,0.0,0.0,0.981,1.285
96,25.736,16.237,0.357,0.142,0.042,0.135,0.229,0.192,49.333,19.942,0.452,0.071,0.0,0.0,0.981,1.285
97,25.736,16.237,0.357,0.142,0.042,0.135,0.229,0.192,49.333,19.942,0.458,0.068,0.0,0.0,0.981,1.285
98,25.736,16.237,0.357,0.142,0.042,0.135,0.229,0.191,48.248,19.942,0.471,0.066,0.0,0.0,0.988,1.285
99,25.736,16.237,0.367,0.142,0.042,0.135,0.229,0.192,48.248,19.942,0.471,0.066,0.0,0.0,0.988,1.285
100,25.736,16.237,0.369,0.168,0.0,0.128,0.229,0.194,48.248,19.942,0.47,0.066,0.0,0.0,0.988,1.286
