Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
30,21.403,4.604,9.627,0.72,42.652,14.618,0.308,0.042,28.785,8.934,10.529,1.504,46.726,27.859,0.31,0.092
31,20.828,5.554,9.627,0.639,42.17,18.875,0.308,0.042,24.02,8.497,10.529,1.504,46.726,27.859,0.312,0.092
32,20.828,5.554,9.8,0.708,42.17,18.875,0.307,0.048,24.02,8.497,10.6,1.776,46.726,27.859,0.312,0.092
33,20.828,5.554,9.8,0.708,42.17,18.875,0.309,0.046,24.02,7.627,11.299,2.131,40.493,27.681,0.313,0.092
34,21.31,7.263,9.899,1.346,42.17,18.875,0.309,0.046,24.02,7.627,10.917,1.92,40.328,27.681,0.313,0.092
35,20.065,6.575,9.322,1.115,42.17,18.581,0.31,0.047,24.02,7.627,10.658,1.908,38.579,24.579,0.313,0.092
36,20.065,8.835,9.322,1.572,38.588,15.319,0.298,0.043,24.02,7.627,10.658,2.37,38.579,24.579,0.312,0.092
37,20.065,8.835,9.322,1.663,38.588,15.319,0.298,0.042,24.02,7.627,10.658,2.37,38.579,24.579,0.312,0.092
38,20.065,5.509,9.322,1.663,38.588,15.501,0.298,0.042,24.02,7.489,10.6,1.267,38.579,22.479,0.312,0.092
39,20.065,5.509,9.322,1.663,38.588,15.501,0.298,0.042,24.02,7.489,10.565,1.267,38.579,22.479,0.314,0.093
40,20.065,5.509,9.322,1.663,38.588,15.501,0.298,0.042,24.02,6.51,10.466,1.307,38.579,20.804,0.314,0.093
41,20.065,5.509,9.322,1.663,38.588,15.501,0.298,0.042,24.02,6.51,10.593,1.307,38.579,20.804,0.314,0.093
42,20.065,5.509,9.322,1.663,38.588,15.501,0.298,0.045,24.02,6.51,10.593,1.307,38.579,20.804,0.314,0.093
43,20.065,5.509,9.322,1.663,38.588,15.501,0.298,0.045,21.996,5.653,10.291,1.631,38.579,23.237,0.314,0.094
44,20.065,5.509,9.322,1.663,38.588,15.501,0.298,0.045,21.996,6.684,10.291,1.531,38.579,22.585,0.314,0.094
45,19.213,6.593,9.12,1.663,35.018,15.501,0.298,0.045,21.996,6.684,10.284,1.531,38.579,22.585,0.314,0.094
46,18.123,6.593,9.12,1.761,35.018,15.501,0.298,0.045,21.996,6.684,10.284,1.531,38.579,22.585,0.315,0.094
47,18.045,11.698,9.12,1.746,32.872,8.424,0.302,0.045,21.996,6.684,10.284,1.531,38.579,22.585,0.317,0.094
48,18.045,11.221,9.12,1.746,32.872,12.345,0.302,0.045,21.612,7.3,10.284,1.531,33.734,15.055,0.321,0.098
49,18.045,11.221,9.12,1.746,32.872,12.345,0.302,0.045,20.833,8.967,10.284,1.531,33.734,12.532,0.322,0.098
50,20.828,11.182,9.309,1.746,30.574,12.345,0.302,0.042,20.833,8.967,10.284,1.531,33.734,12.532,0.322,0.098
51,20.249,8.738,9.333,1.746,30.574,12.345,0.302,0.042,21.339,8.892,10.284,1.531,33.734,12.532,0.322,0.098
52,20.249,8.738,9.32,1.746,30.574,12.345,0.302,0.042,21.339,8.892,10.284,1.531,33.734,12.532,0.321,0.098
53,20.249,8.738,9.32,1.746,30.574,12.345,0.302,0.042,20.307,9.318,10.284,1.531,33.734,12.532,0.321,0.098
54,17.718,9.356,9.32,2.081,30.574,11.155,0.304,0.028,20.307,8.06,10.103,1.888,33.734,13.973,0.321,0.098
55,17.718,9.356,9.32,2.081,30.574,11.155,0.304,0.028,20.307,8.06,10.103,1.888,33.734,13.973,0.321,0.098
56,17.718,9.356,9.32,2.081,30.574,11.155,0.302,0.029,20.307,8.06,10.103,1.888,33.734,13.973,0.321,0.098
57,17.718,9.356,9.331,2.081,30.574,11.155,0.302,0.029,20.307,8.06,10.103,1.888,33.734,13.973,0.321,0.098
58,17.718,8.041,9.331,2.069,30.574,11.155,0.302,0.029,20.307,9.027,10.074,1.768,33.734,13.973,0.321,0.098
59,17.718,8.041,9.331,2.069,30.574,11.155,0.302,0.028,20.307,9.027,10.074,1.768,33.734,13.973,0.321,0.098
60,17.718,8.041,9.331,2.069,30.574,11.155,0.302,0.028,20.307,9.027,10.074,1.768,33.52,14.189,0.32,0.098
61,17.718,8.041,9.331,2.069,30.574,11.155,0.302,0.028,19.785,8.945,10.074,1.768,33.52,13.641,0.32,0.098
62,17.718,8.041,9.331,2.069,30.574,11.155,0.302,0.028,19.785,8.945,9.693,1.526,33.52,13.641,0.32,0.098
63,15.276,8.459,9.331,2.025,29.868,9.686,0.302,0.035,19.785,4.075,9.801,2.011,33.52,13.641,0.32,0.099
64,15.276,8.459,9.331,2.025,29.868,9.686,0.302,0.035,18.574,4.463,9.801,2.011,33.52,13.641,0.32,0.098
65,14.946,5.23,8.565,1.974,29.868,9.686,0.306,0.035,18.574,4.298,9.539,1.679,33.52,13.641,0.32,0.095
66,14.946,5.23,8.565,1.955,29.868,9.686,0.306,0.035,18.574,4.298,9.539,1.679,33.52,13.641,0.32,0.095
67,14.946,5.23,8.565,1.962,29.868,9.686,0.306,0.035,18.574,4.298,9.539,1.679,33.52,13.641,0.32,0.095
68,13.516,6.882,8.766,1.962,29.162,10.56,0.306,0.035,18.574,4.298,9.539,1.679,30.792,14.563,0.32,0.095
69,13.516,6.882,8.766,1.962,29.162,10.56,0.306,0.035,18.574,4.298,9.539,1.679,30.792,14.563,0.32,0.095
70,13.516,6.882,8.766,1.962,29.162,10.56,0.305,0.042,18.574,4.298,9.874,1.612,30.792,17.472,0.32,0.095
71,13.516,6.882,8.766,1.962,29.162,10.56,0.305,0.042,19.785,5.408,9.539,1.902,29.421,17.472,0.32,0.095
72,13.516,6.882,8.766,1.962,29.162,10.56,0.305,0.042,19.785,5.408,9.539,1.902,29.421,17.472,0.32,0.095
73,13.516,6.882,8.766,1.962,26.361,8.728,0.305,0.033,19.785,5.408,9.539,1.899,29.421,17.472,0.324,0.094
74,13.516,6.882,8.766,1.962,26.361,8.728,0.305,0.033,19.785,5.408,9.539,1.899,29.421,17.472,0.324,0.094
75,15.025,5.23,8.802,1.962,26.361,8.728,0.305,0.034,18.644,4.298,9.539,1.899,29.421,17.472,0.324,0.094
76,15.025,5.23,8.802,1.962,26.361,8.728,0.305,0.034,18.644,4.298,9.539,1.948,28.491,15.719,0.324,0.094
77,15.025,5.23,8.802,1.969,26.361,8.728,0.305,0.033,18.644,4.298,9.539,1.948,28.491,15.719,0.324,0.094
78,15.025,4.003,8.802,1.969,26.361,8.728,0.305,0.034,18.644,4.298,9.539,1.948,28.491,15.719,0.324,0.094
79,15.025,4.003,8.802,1.955,26.361,8.728,0.305,0.034,18.644,4.298,9.539,1.948,28.491,15.719,0.324,0.094
80,15.025,4.003,8.802,1.955,26.361,8.728,0.305,0.034,18.644,4.298,9.539,1.948,28.491,15.719,0.324,0.094
81,15.025,4.003,8.802,1.955,26.361,8.728,0.305,0.034,18.644,4.298,9.874,1.659,28.491,16.26,0.324,0.094
82,15.025,4.003,8.766,1.955,26.361,8.728,0.305,0.033,18.644,4.298,9.874,1.702,28.491,16.26,0.324,0.094
83,13.764,4.003,8.766,1.955,26.361,8.728,0.305,0.033,16.922,5.289,10.212,1.782,28.525,16.26,0.324,0.095
84,13.764,4.003,8.766,1.955,26.361,8.728,0.305,0.033,16.326,5.078,10.212,1.782,28.559,16.26,0.324,0.095
85,13.764,4.003,8.766,1.955,24.201,7.395,0.304,0.033,16.326,4.864,10.212,1.782,28.559,16.26,0.324,0.096
86,13.528,3.878,8.766,1.955,24.201,7.395,0.31,0.036,16.326,4.864,10.212,1.941,28.559,16.26,0.324,0.096
87,13.528,3.878,8.766,1.722,24.201,7.395,0.31,0.037,16.326,4.772,10.212,2.052,28.559,15.038,0.324,0.096
88,13.528,5.069,8.192,1.43,24.0,6.146,0.31,0.042,16.326,4.772,9.795,1.911,28.559,15.038,0.325,0.096
89,13.528,5.03,8.192,1.43,24.0,6.293,0.31,0.042,16.326,4.772,9.795,1.646,28.559,15.115,0.325,0.096
90,13.528,5.03,8.192,1.43,24.0,6.293,0.31,0.042,16.326,4.772,9.795,1.733,28.559,15.115,0.325,0.096
91,13.528,5.03,8.192,1.43,24.0,6.293,0.31,0.042,16.326,5.146,9.466,1.602,28.559,7.823,0.325,0.103
92,13.528,5.03,8.192,1.43,24.0,6.293,0.31,0.042,16.326,5.146,9.466,1.602,28.559,7.823,0.325,0.103
93,13.528,5.03,8.272,1.43,24.0,6.293,0.31,0.042,16.326,5.146,9.466,1.602,28.559,7.823,0.325,0.103
94,13.528,5.03,8.272,1.43,24.0,6.293,0.31,0.042,16.326,5.146,9.791,1.599,28.559,7.823,0.325,0.103
95,13.528,5.03,8.272,1.43,24.0,6.293,0.31,0.042,16.326,5.146,9.791,1.599,28.559,7.823,0.325,0.103
96,13.528,5.03,8.214,1.607,24.0,6.293,0.304,0.047,16.326,5.146,9.791,1.599,28.559,7.823,0.324,0.103
97,12.495,4.091,8.214,1.607,24.0,6.293,0.304,0.047,15.971,4.593,9.791,1.808,28.559,11.456,0.324,0.105
98,12.495,4.091,8.214,1.607,24.0,6.293,0.304,0.047,15.971,4.593,9.791,1.808,28.559,11.456,0.324,0.105
99,12.495,4.091,8.214,1.607,24.0,6.293,0.304,0.047,15.971,4.593,9.791,1.808,28.559,11.456,0.324,0.105
100,12.495,5.226,8.214,1.535,22.471,8.561,0.304,0.047,15.971,4.593,9.791,1.808,28.559,11.456,0.324,0.105
