Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
39,73.831,15.123,12.364,0.574,253.072,81.205,0.161,0.036,75.071,9.828,12.332,0.743,250.545,27.176,0.222,0.026
40,72.575,15.601,12.147,0.497,252.534,75.671,0.163,0.032,73.981,9.704,12.296,0.61,250.545,25.229,0.222,0.02
41,71.469,15.624,12.135,0.676,246.787,78.055,0.166,0.027,73.818,8.389,12.13,0.508,244.124,35.472,0.223,0.023
42,70.767,15.514,12.047,0.769,243.542,78.399,0.171,0.026,73.054,8.916,12.072,0.593,235.668,37.796,0.225,0.017
43,70.554,13.166,11.994,0.64,239.747,74.13,0.169,0.024,70.836,7.633,12.067,0.606,232.876,43.44,0.228,0.019
44,68.166,14.731,11.981,0.383,236.854,70.335,0.173,0.029,69.195,8.203,12.111,0.777,226.891,29.14,0.229,0.019
45,66.453,12.689,11.97,0.378,236.854,70.335,0.174,0.029,68.919,8.66,11.99,0.627,221.87,23.841,0.228,0.016
46,65.752,10.549,11.939,0.536,233.344,63.338,0.176,0.032,68.046,8.284,11.978,0.648,219.595,18.983,0.227,0.014
47,65.642,7.981,11.841,0.617,228.751,53.5,0.177,0.032,65.196,8.299,11.879,0.693,215.4,15.532,0.228,0.013
48,62.706,6.96,11.821,0.628,226.539,52.583,0.175,0.028,64.256,7.796,11.879,0.672,214.752,17.075,0.227,0.013
49,62.454,6.96,11.782,0.589,221.95,51.467,0.173,0.027,63.637,7.109,11.828,0.581,211.815,13.842,0.227,0.016
50,60.905,6.397,11.771,0.525,215.994,45.132,0.171,0.028,63.18,7.505,11.811,0.545,210.16,11.789,0.226,0.019
51,61.54,5.571,11.723,0.5,209.56,44.166,0.171,0.031,61.486,6.201,11.778,0.359,210.033,12.111,0.226,0.021
52,60.848,5.808,11.647,0.538,205.115,41.827,0.172,0.031,60.89,5.876,11.748,0.368,208.475,10.689,0.226,0.024
53,60.848,5.64,11.647,0.487,205.115,40.392,0.172,0.031,60.757,5.346,11.748,0.285,205.314,12.624,0.228,0.023
54,61.015,6.271,11.647,0.529,200.822,37.602,0.172,0.031,60.523,3.546,11.779,0.323,202.962,18.825,0.227,0.021
55,60.814,6.497,11.66,0.532,196.256,36.1,0.169,0.036,59.042,4.022,11.79,0.35,199.807,20.36,0.227,0.027
56,60.426,6.874,11.582,0.549,185.341,38.235,0.168,0.036,58.135,7.978,11.797,0.37,186.976,23.951,0.23,0.029
57,59.041,6.948,11.523,0.565,179.53,38.632,0.168,0.04,56.883,9.422,11.758,0.415,184.849,27.368,0.23,0.028
58,58.378,8.594,11.502,0.576,179.53,28.443,0.168,0.04,56.309,8.635,11.65,0.4,177.134,29.65,0.232,0.027
59,58.378,8.594,11.502,0.527,179.53,25.775,0.168,0.044,55.525,8.864,11.565,0.506,174.844,34.794,0.233,0.029
60,58.076,8.317,11.424,0.523,179.53,27.324,0.169,0.044,54.686,8.245,11.535,0.531,172.705,35.628,0.234,0.031
61,55.958,6.933,11.329,0.423,176.326,27.39,0.17,0.039,53.86,10.156,11.398,0.461,171.22,32.76,0.232,0.028
62,55.038,6.728,11.329,0.569,174.226,25.91,0.17,0.037,52.665,8.649,11.343,0.554,168.754,31.278,0.233,0.028
63,54.877,6.572,11.329,0.465,168.274,21.043,0.17,0.036,52.665,8.429,11.251,0.529,165.255,32.874,0.234,0.027
64,54.467,7.062,11.277,0.558,166.146,18.894,0.171,0.037,52.665,8.628,11.343,0.557,165.255,31.958,0.235,0.025
65,53.816,7.088,11.277,0.51,165.253,18.35,0.168,0.036,50.798,8.196,11.312,0.524,165.255,31.732,0.234,0.025
66,53.32,6.929,11.214,0.552,165.087,18.35,0.167,0.033,50.798,8.071,11.222,0.427,163.559,28.368,0.232,0.017
67,52.642,6.715,11.149,0.507,163.511,12.077,0.169,0.032,50.226,8.008,11.307,0.373,159.239,28.705,0.23,0.016
68,52.548,5.186,11.137,0.494,166.217,18.938,0.167,0.034,49.544,7.505,11.166,0.378,158.223,28.355,0.227,0.016
69,52.367,3.895,11.127,0.527,158.774,17.934,0.167,0.036,48.85,8.195,11.15,0.41,158.223,26.12,0.227,0.016
70,51.476,3.59,11.164,0.642,157.968,21.534,0.166,0.035,48.51,7.226,11.102,0.372,157.956,27.427,0.227,0.016
71,51.476,5.381,11.098,0.663,152.367,19.985,0.167,0.035,47.932,7.643,11.088,0.382,157.022,29.072,0.224,0.014
72,50.896,5.3,11.106,0.676,152.219,19.985,0.167,0.036,47.252,8.207,11.088,0.466,157.022,31.397,0.224,0.016
73,50.429,6.619,11.098,0.667,151.008,20.193,0.167,0.035,46.823,8.326,10.872,0.52,154.795,35.315,0.226,0.014
74,49.797,7.647,11.065,0.679,150.265,19.044,0.17,0.037,46.328,8.886,10.872,0.52,154.795,36.503,0.225,0.015
75,48.495,7.67,11.065,0.69,147.211,20.107,0.169,0.035,45.716,7.789,10.872,0.473,151.935,37.453,0.224,0.012
76,47.72,7.199,11.001,0.704,146.998,19.538,0.169,0.033,45.716,8.374,10.84,0.39,153.632,37.041,0.223,0.015
77,47.72,6.229,10.967,0.55,145.629,19.101,0.167,0.036,44.321,7.695,10.84,0.332,149.073,37.041,0.221,0.017
78,47.541,8.811,10.868,0.533,144.286,20.854,0.167,0.038,44.625,7.48,10.84,0.381,145.615,39.42,0.221,0.013
79,47.541,8.471,10.863,0.537,144.286,22.124,0.164,0.04,44.361,7.245,10.772,0.35,143.421,39.72,0.221,0.019
80,46.069,8.088,10.837,0.62,144.286,22.124,0.164,0.037,43.845,7.295,10.76,0.391,140.561,43.129,0.221,0.018
81,46.069,7.987,10.786,0.628,142.149,23.148,0.165,0.034,43.585,7.67,10.76,0.411,137.259,39.678,0.22,0.015
82,45.878,8.099,10.813,0.611,141.976,26.275,0.164,0.037,43.262,7.875,10.76,0.468,135.909,39.35,0.221,0.016
83,45.878,6.953,10.8,0.599,141.976,24.294,0.164,0.04,43.189,6.044,10.76,0.497,132.376,34.994,0.22,0.013
84,45.878,7.224,10.793,0.525,140.765,24.432,0.163,0.039,42.663,5.747,10.76,0.549,132.376,34.994,0.219,0.012
85,45.776,7.097,10.733,0.418,139.796,22.938,0.164,0.037,42.455,6.493,10.76,0.549,132.213,34.994,0.219,0.012
86,45.699,6.909,10.733,0.413,135.453,22.763,0.164,0.034,42.079,6.05,10.772,0.56,131.051,32.207,0.218,0.012
87,45.595,7.004,10.624,0.453,134.442,23.768,0.165,0.034,42.024,5.978,10.768,0.611,129.845,36.898,0.217,0.012
88,45.471,7.013,10.611,0.523,132.747,19.902,0.169,0.038,42.572,5.908,10.763,0.583,129.102,36.898,0.218,0.01
89,45.123,5.999,10.607,0.6,130.789,17.773,0.17,0.043,41.913,6.336,10.724,0.583,129.102,34.414,0.22,0.011
90,44.813,6.271,10.558,0.625,128.74,17.498,0.173,0.043,41.732,7.024,10.701,0.647,129.102,37.437,0.219,0.01
91,44.233,5.619,10.545,0.683,129.749,16.96,0.172,0.043,41.732,5.89,10.684,0.597,126.65,35.407,0.22,0.014
92,43.369,5.795,10.649,0.699,128.74,12.274,0.172,0.044,41.752,5.793,10.636,0.578,125.3,39.897,0.219,0.01
93,43.009,4.861,10.649,0.713,128.297,12.723,0.172,0.04,41.85,6.456,10.584,0.569,123.332,40.8,0.22,0.011
94,42.752,5.239,10.607,0.668,127.823,10.749,0.17,0.04,41.39,6.386,10.479,0.578,124.887,40.249,0.22,0.013
95,42.124,4.458,10.649,0.727,124.982,10.169,0.171,0.038,41.39,5.639,10.479,0.577,123.739,38.277,0.22,0.015
96,42.124,3.659,10.601,0.732,124.982,7.417,0.171,0.034,41.186,5.961,10.396,0.712,119.392,33.711,0.221,0.013
97,41.368,3.899,10.558,0.695,124.329,8.956,0.17,0.033,40.867,6.194,10.34,0.692,116.213,20.685,0.219,0.01
98,40.892,4.049,10.558,0.743,123.847,9.565,0.17,0.033,40.754,5.836,10.396,0.653,116.213,20.758,0.22,0.011
99,40.289,3.579,10.558,0.725,121.758,9.565,0.169,0.034,40.565,5.506,10.34,0.655,116.213,20.63,0.221,0.011
100,40.289,3.579,10.613,0.688,120.929,9.565,0.17,0.033,40.264,5.429,10.272,0.688,111.449,20.991,0.219,0.012
