Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
17,136.588,17.229,15.011,0.657,492.892,48.943,0.136,0.02,154.854,28.077,15.056,1.163,511.469,71.067,0.153,0.016
18,129.35,16.082,14.796,0.696,478.011,56.847,0.138,0.018,148.838,30.38,15.002,1.158,498.099,67.533,0.152,0.016
19,127.46,16.139,14.65,0.808,473.517,43.352,0.139,0.017,140.8,28.973,14.831,1.154,474.316,63.55,0.151,0.012
20,125.414,17.225,14.511,0.781,456.951,35.336,0.141,0.013,131.986,29.078,14.653,0.938,455.866,73.49,0.151,0.014
21,120.517,15.882,14.333,1.003,438.564,27.988,0.139,0.015,128.104,18.998,14.556,0.928,450.76,58.785,0.151,0.014
22,117.852,20.143,14.025,1.02,413.665,43.639,0.141,0.015,124.194,20.179,14.437,0.828,443.1,71.665,0.152,0.013
23,116.236,15.806,13.78,0.731,389.365,46.345,0.14,0.016,119.86,17.617,14.3,0.789,427.227,78.133,0.151,0.014
24,112.565,13.347,13.78,0.718,370.947,46.708,0.139,0.016,111.193,16.417,14.16,0.799,395.185,73.142,0.151,0.012
25,107.675,11.165,13.648,0.364,355.581,38.176,0.14,0.016,108.605,16.928,14.029,0.639,371.794,77.371,0.152,0.013
26,105.63,12.228,13.564,0.357,347.884,43.194,0.14,0.017,108.352,11.292,13.961,0.638,359.447,44.121,0.152,0.009
27,100.591,16.662,13.386,0.62,334.339,21.372,0.139,0.018,105.726,10.436,13.696,0.516,354.424,41.127,0.152,0.007
28,97.525,20.803,13.251,0.554,328.655,32.145,0.14,0.023,104.429,13.873,13.549,0.553,347.556,47.5,0.15,0.009
29,95.946,18.282,13.154,0.56,317.067,38.528,0.137,0.021,99.129,14.952,13.537,0.606,345.223,34.473,0.15,0.008
30,92.919,16.799,13.041,0.5,312.927,47.117,0.139,0.016,94.699,19.843,13.491,0.83,327.298,36.827,0.151,0.01
31,92.919,14.264,12.892,0.531,309.52,50.091,0.137,0.013,92.731,15.463,13.362,1.183,319.923,28.132,0.149,0.012
32,92.501,10.408,12.793,0.421,297.348,63.549,0.137,0.013,92.731,10.996,13.181,0.995,297.964,26.455,0.149,0.014
33,91.164,11.648,12.768,0.439,295.333,53.265,0.136,0.014,89.754,8.724,13.102,1.038,286.405,33.901,0.149,0.017
34,89.042,10.412,12.71,0.275,286.068,52.785,0.137,0.011,84.896,7.464,12.988,1.006,279.509,42.042,0.149,0.018
35,86.029,9.793,12.606,0.382,281.336,52.97,0.137,0.013,84.07,9.03,12.945,0.897,275.538,43.848,0.15,0.02
36,81.994,15.531,12.571,0.623,278.122,46.343,0.139,0.016,81.678,9.991,12.861,0.756,266.484,50.034,0.151,0.018
37,81.379,14.069,12.53,0.633,271.475,46.187,0.138,0.016,79.896,9.212,12.784,0.559,263.049,51.282,0.149,0.019
38,80.219,14.221,12.472,0.586,258.829,33.403,0.136,0.021,79.021,5.199,12.72,0.432,252.933,50.76,0.149,0.019
39,77.391,11.106,12.314,0.453,247.078,39.101,0.136,0.019,76.198,7.469,12.641,0.597,248.915,55.176,0.149,0.018
40,77.309,14.96,12.314,0.375,252.902,42.567,0.135,0.019,72.144,9.79,12.641,0.755,241.928,58.689,0.15,0.019
41,76.412,12.963,12.238,0.473,236.492,38.064,0.134,0.02,71.212,7.449,12.638,0.65,237.987,31.724,0.148,0.019
42,71.546,11.853,12.13,0.623,227.786,37.87,0.135,0.022,70.383,4.051,12.545,0.658,233.045,30.608,0.148,0.018
43,69.864,11.322,12.04,0.514,219.257,41.57,0.134,0.021,69.497,3.342,12.529,0.617,226.355,30.058,0.148,0.017
44,69.122,8.272,12.003,0.481,217.269,41.576,0.134,0.021,69.268,4.858,12.447,0.535,224.375,17.905,0.148,0.018
45,66.756,5.863,11.985,0.543,214.459,45.903,0.134,0.019,68.541,3.426,12.437,0.611,222.842,18.972,0.149,0.016
46,66.363,5.629,11.838,0.438,208.615,41.18,0.132,0.02,68.029,4.695,12.349,0.537,222.347,17.55,0.151,0.016
47,64.667,5.19,11.789,0.632,206.171,39.616,0.133,0.02,67.916,4.882,12.317,0.563,218.147,16.166,0.151,0.014
48,64.667,5.845,11.803,0.486,203.516,36.86,0.131,0.016,67.401,5.589,12.104,0.524,214.422,16.166,0.151,0.014
49,64.418,5.865,11.709,0.573,201.795,37.657,0.13,0.016,65.651,6.448,11.955,0.649,212.515,19.856,0.152,0.013
50,64.057,5.672,11.743,0.493,200.645,29.33,0.128,0.016,64.725,7.699,12.015,0.655,210.377,21.657,0.152,0.015
51,63.928,8.003,11.708,0.519,194.038,30.262,0.127,0.018,63.412,7.68,11.998,0.723,210.877,22.144,0.152,0.014
52,62.448,8.882,11.589,0.61,187.369,30.921,0.127,0.016,62.388,7.906,11.934,0.703,206.635,26.449,0.151,0.014
53,62.448,10.277,11.559,0.605,187.369,31.151,0.126,0.016,61.6,6.789,11.669,0.663,203.884,23.581,0.151,0.015
54,57.847,9.757,11.571,0.595,187.369,27.444,0.127,0.017,61.6,7.15,11.669,0.531,200.819,16.298,0.151,0.016
55,57.144,9.841,11.416,0.656,182.452,27.137,0.126,0.013,60.305,6.341,11.65,0.594,197.505,31.835,0.151,0.016
56,56.295,9.568,11.411,0.498,179.217,28.161,0.126,0.015,59.337,6.552,11.59,0.447,197.505,31.611,0.151,0.016
57,54.29,8.706,11.367,0.508,178.666,28.969,0.128,0.013,58.839,8.751,11.498,0.511,194.624,28.864,0.151,0.016
58,53.715,10.57,11.326,0.687,177.143,26.16,0.128,0.014,58.601,8.1,11.443,0.448,186.246,19.067,0.152,0.016
59,53.715,9.913,11.265,0.684,175.514,19.125,0.127,0.017,58.601,7.941,11.465,0.503,183.295,18.89,0.149,0.016
60,52.114,10.039,11.265,0.668,174.806,14.94,0.128,0.018,57.684,6.56,11.372,0.436,180.047,20.246,0.149,0.015
61,52.049,8.984,11.219,0.732,167.465,12.723,0.128,0.018,56.351,7.259,11.372,0.627,178.162,20.151,0.148,0.016
62,50.764,8.644,11.154,0.675,166.856,15.552,0.131,0.018,55.167,7.103,11.329,0.514,178.162,15.487,0.148,0.016
63,50.413,8.4,11.11,0.524,165.92,16.855,0.13,0.016,54.466,7.785,11.284,0.395,176.131,19.518,0.148,0.018
64,49.488,8.359,11.086,0.474,163.036,16.109,0.13,0.015,54.014,8.482,11.19,0.335,173.943,14.381,0.147,0.017
65,49.231,7.955,11.056,0.525,161.191,15.641,0.13,0.018,53.256,8.594,11.139,0.377,170.698,18.65,0.147,0.018
66,48.269,8.198,11.037,0.508,158.951,16.448,0.131,0.017,52.254,8.624,11.098,0.64,167.206,21.725,0.147,0.017
67,48.269,7.975,11.037,0.559,157.203,12.441,0.129,0.018,51.669,8.611,11.043,0.593,163.98,18.514,0.147,0.014
68,47.983,7.914,11.016,0.652,155.551,9.623,0.129,0.02,51.159,8.377,11.043,0.645,161.536,19.852,0.146,0.016
69,47.983,6.583,10.975,0.721,152.995,10.238,0.129,0.022,50.806,7.204,11.043,0.639,161.536,32.821,0.146,0.017
70,47.806,4.345,10.956,0.587,152.995,9.378,0.127,0.023,50.004,7.87,11.063,0.588,160.292,28.268,0.145,0.016
71,47.806,4.494,10.84,0.684,152.867,11.234,0.127,0.024,49.799,7.815,11.063,0.469,160.89,31.146,0.147,0.016
72,46.955,4.23,10.707,0.722,151.445,12.265,0.128,0.025,49.645,6.917,11.027,0.384,159.188,26.796,0.146,0.017
73,46.524,4.078,10.809,0.81,151.445,11.601,0.127,0.026,48.343,5.696,11.001,0.394,155.906,30.044,0.146,0.017
74,46.21,4.511,10.707,0.769,152.948,11.499,0.128,0.026,47.37,5.269,10.992,0.42,155.906,25.682,0.146,0.017
75,45.393,4.324,10.782,0.769,150.831,11.61,0.127,0.026,47.348,7.237,10.992,0.493,153.873,28.536,0.146,0.018
76,45.146,3.411,10.782,0.81,150.444,10.478,0.126,0.023,46.456,8.41,10.948,0.493,153.873,30.993,0.146,0.018
77,45.063,3.72,10.758,0.793,150.069,8.184,0.126,0.025,45.52,7.958,10.898,0.523,149.558,26.485,0.146,0.017
78,45.063,3.573,10.758,0.827,150.069,8.184,0.125,0.024,45.001,8.234,10.898,0.636,147.487,25.195,0.146,0.017
79,44.324,3.435,10.758,0.868,147.084,7.661,0.125,0.023,45.001,7.987,10.87,0.568,147.487,29.823,0.146,0.018
80,44.138,3.353,10.715,0.915,146.661,6.652,0.126,0.021,45.001,7.483,10.861,0.503,147.275,33.215,0.146,0.017
81,44.138,3.681,10.588,0.871,146.129,9.184,0.125,0.021,44.574,9.39,10.815,0.418,145.657,32.934,0.146,0.016
82,43.533,3.681,10.462,0.865,146.129,9.41,0.125,0.023,43.983,7.622,10.845,0.454,144.034,31.748,0.146,0.02
83,43.138,4.291,10.454,0.715,145.342,9.367,0.125,0.024,43.983,7.802,10.801,0.28,144.034,31.748,0.145,0.02
84,42.6,4.291,10.434,0.695,145.034,10.897,0.124,0.024,43.983,6.914,10.78,0.326,140.984,31.748,0.146,0.02
85,42.204,4.749,10.435,0.434,140.501,9.523,0.125,0.026,43.499,7.018,10.761,0.353,138.814,29.712,0.145,0.021
86,41.779,4.765,10.361,0.538,138.605,11.404,0.126,0.024,43.091,7.64,10.78,0.34,138.814,29.144,0.145,0.02
87,41.346,5.162,10.338,0.53,133.341,8.264,0.127,0.025,43.091,7.665,10.767,0.486,137.926,28.78,0.144,0.02
88,41.147,5.341,10.338,0.528,133.341,10.339,0.126,0.026,43.091,7.665,10.767,0.385,136.618,27.704,0.146,0.019
89,40.918,5.213,10.257,0.525,133.065,10.35,0.126,0.028,42.736,7.682,10.703,0.476,136.618,25.87,0.147,0.019
90,40.918,4.942,10.257,0.525,134.447,8.21,0.126,0.027,42.666,7.242,10.607,0.39,136.618,25.269,0.145,0.02
91,40.918,5.031,10.242,0.518,133.044,10.384,0.126,0.027,42.52,7.044,10.607,0.318,134.793,25.269,0.146,0.02
92,40.567,4.767,10.224,0.475,132.601,11.296,0.126,0.028,42.52,6.644,10.622,0.325,134.793,26.629,0.147,0.02
93,40.455,4.688,10.204,0.475,130.609,10.852,0.126,0.028,42.451,5.525,10.557,0.224,132.791,27.644,0.147,0.02
94,40.235,5.648,10.184,0.412,130.609,10.962,0.127,0.026,42.451,6.343,10.551,0.342,132.68,27.202,0.147,0.019
95,40.235,6.897,10.115,0.496,130.609,15.248,0.127,0.027,42.325,6.266,10.507,0.325,132.68,27.707,0.148,0.022
96,40.235,7.029,10.115,0.667,130.609,10.265,0.127,0.028,42.081,6.266,10.507,0.373,132.68,23.012,0.148,0.023
97,40.235,6.57,10.047,0.49,127.38,9.657,0.125,0.026,42.081,6.28,10.477,0.338,131.83,22.725,0.147,0.022
98,39.417,5.77,10.036,0.53,128.321,8.847,0.126,0.025,41.886,7.329,10.415,0.254,131.134,25.149,0.148,0.024
99,38.56,5.519,10.036,0.53,128.363,10.015,0.126,0.025,41.778,7.595,10.426,0.366,128.791,26.005,0.148,0.026
100,38.148,5.519,10.036,0.596,128.363,10.015,0.126,0.024,41.203,7.486,10.418,0.321,128.791,27.735,0.148,0.026
