Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
33,32.479,8.195,10.614,1.175,51.059,25.041,0.37,0.237,20.816,8.302,9.965,2.486,47.139,17.04,0.272,0.199
34,32.479,8.195,10.641,1.731,48.382,25.39,0.376,0.239,20.022,4.899,9.965,2.669,47.139,17.04,0.272,0.2
35,31.874,8.195,10.629,1.867,48.382,25.39,0.376,0.239,20.022,4.899,9.965,3.013,47.139,17.143,0.272,0.2
36,30.81,6.275,10.629,1.8,48.382,20.624,0.376,0.237,20.022,4.899,9.965,3.013,47.139,17.143,0.272,0.2
37,30.81,6.275,10.658,1.8,48.382,20.624,0.376,0.237,20.022,4.899,9.965,3.013,46.719,17.143,0.272,0.2
38,29.712,7.564,10.227,1.182,45.319,19.381,0.376,0.237,20.022,4.899,10.365,2.865,46.719,17.143,0.269,0.201
39,29.712,7.867,10.512,1.163,45.319,19.381,0.376,0.237,19.89,5.82,10.484,2.386,45.459,16.779,0.269,0.202
40,29.712,7.867,10.512,1.182,45.319,19.381,0.376,0.237,20.816,11.619,10.484,2.386,44.551,16.779,0.269,0.201
41,29.712,7.867,10.512,1.225,45.319,19.381,0.376,0.237,19.5,10.927,10.475,2.386,44.551,21.588,0.265,0.202
42,29.712,7.867,10.512,1.225,45.319,19.381,0.376,0.238,19.5,10.927,10.475,3.002,45.766,21.588,0.265,0.202
43,29.712,8.974,10.512,1.225,45.319,18.907,0.376,0.238,18.835,3.284,9.957,2.766,40.045,13.583,0.265,0.202
44,28.399,9.033,10.137,1.147,45.319,18.907,0.377,0.238,18.117,3.046,9.957,2.3,36.714,14.559,0.263,0.202
45,28.399,9.007,10.2,1.147,45.319,20.863,0.385,0.238,17.705,4.18,9.957,2.01,36.62,18.317,0.263,0.202
46,24.758,6.754,9.673,1.613,42.59,20.889,0.385,0.238,17.705,4.18,9.957,2.01,36.62,18.317,0.263,0.203
47,27.124,6.962,9.307,2.213,42.59,20.889,0.385,0.238,17.705,4.18,9.957,1.937,36.62,18.326,0.263,0.201
48,27.37,6.962,9.307,2.171,42.54,21.18,0.385,0.238,17.705,3.505,9.957,1.937,36.62,18.326,0.262,0.201
49,27.37,6.962,9.307,2.171,42.54,21.18,0.385,0.238,17.705,3.505,9.957,1.937,36.62,18.326,0.262,0.201
50,25.83,6.473,9.307,2.171,42.54,21.496,0.385,0.239,17.705,3.505,9.957,1.937,36.62,18.326,0.262,0.202
51,24.135,7.31,9.024,1.914,42.54,20.109,0.387,0.239,17.705,3.505,10.424,1.443,36.62,18.326,0.262,0.202
52,23.748,8.154,9.024,2.203,42.54,20.109,0.387,0.24,17.705,3.505,10.424,1.443,36.62,18.326,0.262,0.202
53,23.748,8.149,9.307,1.45,42.54,20.109,0.387,0.24,17.705,3.505,9.957,2.303,36.62,18.326,0.262,0.202
54,21.772,10.632,9.307,1.45,42.54,24.878,0.387,0.243,17.338,3.505,9.957,2.303,36.62,18.326,0.259,0.202
55,21.772,10.632,9.307,1.44,42.54,23.77,0.387,0.243,19.05,4.616,9.957,1.565,31.968,12.599,0.259,0.202
56,21.772,8.087,9.307,1.44,42.54,16.685,0.389,0.243,19.05,4.616,9.957,1.565,31.968,12.599,0.259,0.202
57,21.772,8.087,9.307,1.44,42.54,14.685,0.389,0.242,19.05,4.616,9.957,1.337,31.968,12.152,0.259,0.202
58,22.659,7.04,9.307,1.44,42.54,14.685,0.389,0.242,19.05,4.616,9.957,1.337,31.968,12.152,0.259,0.202
59,22.659,6.792,9.307,1.44,42.54,14.685,0.389,0.242,19.05,4.616,9.957,1.337,31.968,12.152,0.26,0.202
60,22.659,6.832,9.307,1.44,42.54,14.685,0.39,0.239,19.05,4.28,9.957,0.805,28.31,14.288,0.26,0.201
61,22.267,7.844,9.307,1.014,41.193,14.685,0.386,0.239,17.75,5.726,9.957,0.805,28.31,14.288,0.263,0.201
62,22.267,4.181,9.024,0.802,42.506,14.685,0.386,0.239,17.379,5.003,9.701,1.371,27.914,12.451,0.263,0.201
63,22.267,4.181,9.024,0.802,42.506,14.685,0.386,0.236,17.379,5.003,9.701,1.371,27.914,12.451,0.263,0.201
64,22.267,4.169,9.024,0.802,42.506,14.685,0.386,0.236,17.379,5.003,9.701,1.371,27.914,12.451,0.263,0.201
65,22.219,4.803,9.307,0.824,38.645,12.384,0.387,0.236,17.379,3.958,9.701,1.371,27.914,12.451,0.263,0.201
66,22.219,5.405,9.307,0.824,38.645,12.325,0.395,0.236,17.379,3.958,9.701,1.371,27.914,12.451,0.263,0.201
67,22.267,5.729,9.307,0.796,36.45,12.325,0.395,0.236,17.379,3.832,9.701,1.371,27.914,12.254,0.262,0.204
68,22.267,5.434,9.307,0.796,36.45,12.325,0.399,0.236,17.379,3.832,9.701,1.371,27.914,12.254,0.262,0.204
69,21.835,5.729,9.132,1.093,36.45,10.942,0.399,0.236,17.379,3.832,9.701,1.371,27.914,12.254,0.262,0.204
70,21.835,5.729,9.132,1.093,36.45,10.942,0.399,0.236,17.379,3.832,9.701,1.371,27.914,12.254,0.262,0.204
71,18.161,6.793,9.079,1.738,36.45,10.445,0.399,0.233,17.379,4.218,9.701,1.371,27.914,13.197,0.262,0.204
72,17.571,5.924,9.339,1.926,36.142,10.445,0.399,0.232,17.379,3.832,9.701,1.371,27.914,13.197,0.262,0.204
73,17.571,5.924,9.395,1.926,36.142,6.967,0.399,0.231,17.379,3.832,9.701,1.371,27.914,13.197,0.262,0.204
74,17.571,5.924,9.395,1.926,36.142,6.967,0.399,0.231,17.379,3.832,9.701,1.371,27.914,13.197,0.262,0.204
75,17.188,3.71,9.135,1.537,35.231,11.187,0.399,0.231,17.379,3.832,9.701,1.371,27.914,13.197,0.262,0.204
76,17.188,5.638,9.135,1.395,35.231,11.187,0.399,0.234,16.706,3.832,9.701,1.438,27.914,13.197,0.262,0.204
77,17.188,5.638,9.054,1.05,35.231,11.187,0.399,0.234,16.478,4.971,9.701,1.73,27.914,10.087,0.262,0.204
78,17.188,5.638,9.054,1.219,35.231,11.187,0.401,0.234,16.478,4.971,9.701,1.73,27.914,10.087,0.262,0.204
79,17.188,5.638,9.054,1.219,35.231,11.187,0.401,0.234,16.478,5.097,9.701,1.747,27.914,10.087,0.262,0.204
80,17.188,5.638,9.054,1.166,33.673,13.594,0.4,0.234,16.478,5.097,9.701,1.747,27.914,10.087,0.262,0.204
81,17.188,5.638,8.546,1.432,33.392,13.266,0.4,0.234,16.478,5.097,9.701,1.747,27.914,10.087,0.262,0.204
82,17.084,5.638,8.537,1.059,33.392,15.827,0.401,0.234,16.478,5.097,9.701,1.747,27.914,10.087,0.262,0.204
83,17.084,5.638,8.537,1.059,32.574,11.957,0.401,0.234,16.478,5.097,9.701,1.747,27.914,10.087,0.262,0.204
84,17.084,5.638,8.537,1.059,32.574,11.957,0.401,0.234,16.478,5.097,9.428,1.738,27.914,10.087,0.261,0.204
85,17.084,5.638,8.781,1.138,32.574,14.225,0.401,0.236,16.478,5.097,9.428,1.738,27.914,10.087,0.261,0.204
86,17.084,5.638,8.781,1.138,32.574,14.225,0.401,0.236,16.478,5.097,9.428,1.738,27.914,10.087,0.261,0.204
87,17.084,5.638,8.781,1.138,32.574,14.225,0.401,0.236,16.478,5.097,9.428,1.738,27.914,10.087,0.261,0.204
88,17.084,5.638,8.781,1.138,32.574,14.225,0.401,0.236,16.478,5.097,9.428,1.738,27.914,10.087,0.261,0.204
89,17.084,5.638,8.781,1.138,32.574,14.225,0.401,0.236,16.478,5.097,9.428,1.738,27.914,10.087,0.261,0.204
90,17.084,5.638,8.781,1.138,32.574,14.225,0.401,0.236,16.478,5.097,9.428,1.738,27.914,10.087,0.262,0.204
91,17.084,5.638,8.781,1.138,32.574,14.225,0.401,0.236,16.478,5.097,9.428,1.738,27.914,10.087,0.262,0.204
92,17.084,5.638,8.781,1.138,32.574,14.225,0.401,0.236,16.478,5.097,9.428,1.738,27.914,10.087,0.262,0.205
93,17.084,5.638,8.781,1.138,32.574,14.225,0.401,0.236,16.478,4.408,9.428,1.738,27.497,5.432,0.262,0.208
94,17.084,5.638,8.781,1.138,32.574,14.225,0.401,0.236,16.478,4.408,9.701,1.959,27.497,5.432,0.263,0.208
95,17.084,5.638,8.781,1.024,32.574,13.914,0.401,0.236,16.478,4.408,9.701,1.959,27.497,5.432,0.263,0.208
96,17.084,5.638,8.781,0.97,32.574,13.914,0.401,0.236,16.478,4.408,9.701,1.959,27.497,5.432,0.263,0.208
97,17.084,5.638,8.781,0.97,32.574,13.914,0.401,0.236,16.478,4.408,9.701,1.959,27.497,5.432,0.263,0.209
98,17.084,5.638,8.781,0.97,32.574,13.914,0.401,0.237,15.715,3.963,9.701,1.747,27.497,5.432,0.263,0.209
99,17.084,5.638,8.781,0.97,32.574,13.914,0.401,0.237,15.715,3.963,9.701,1.747,27.497,5.432,0.263,0.209
100,17.084,5.638,8.781,1.084,32.574,13.914,0.401,0.237,15.715,4.807,9.701,1.959,27.192,5.432,0.263,0.209
