Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
22,73.819,3.244,0.007,0.003,0.054,0.091,0.117,0.015,99.75,14.217,0.015,0.009,0.0,0.0,0.317,0.308
23,72.671,3.527,0.007,0.003,0.023,0.09,0.117,0.036,98.619,10.551,0.015,0.007,0.0,0.0,0.298,0.299
24,73.336,4.681,0.007,0.002,0.012,0.089,0.117,0.037,95.527,9.262,0.015,0.009,0.0,0.0,0.285,0.268
25,72.924,4.386,0.007,0.002,0.0,0.045,0.114,0.024,93.37,8.559,0.015,0.008,0.0,0.0,0.29,0.227
26,73.026,4.2,0.007,0.002,0.0,0.076,0.116,0.056,93.132,10.275,0.015,0.009,0.0,0.056,0.27,0.231
27,71.659,3.344,0.007,0.002,0.0,0.016,0.116,0.056,92.932,8.03,0.014,0.009,0.0,0.06,0.253,0.209
28,71.26,3.904,0.006,0.003,0.0,0.045,0.113,0.057,92.215,8.199,0.014,0.011,0.0,0.062,0.233,0.207
29,70.741,3.77,0.006,0.002,0.0,0.071,0.113,0.052,90.953,10.604,0.014,0.009,0.0,0.058,0.217,0.17
30,70.164,4.273,0.006,0.002,0.0,0.077,0.112,0.058,89.338,10.253,0.013,0.009,0.0,0.0,0.215,0.144
31,68.994,4.171,0.007,0.002,0.019,0.064,0.112,0.05,86.833,9.033,0.012,0.009,0.0,0.0,0.215,0.104
32,68.199,4.796,0.006,0.002,0.0,0.062,0.107,0.051,84.776,8.845,0.012,0.008,0.0,0.0,0.217,0.086
33,66.811,4.916,0.006,0.002,0.0,0.064,0.103,0.056,84.159,10.459,0.012,0.009,0.0,0.0,0.215,0.093
34,66.453,3.364,0.006,0.002,0.0,0.056,0.105,0.055,83.525,7.872,0.012,0.008,0.0,0.0,0.206,0.078
35,66.333,4.124,0.006,0.002,0.0,0.078,0.105,0.057,83.393,8.22,0.012,0.009,0.0,0.0,0.195,0.078
36,65.631,4.395,0.006,0.002,0.0,0.069,0.103,0.055,82.774,8.458,0.012,0.009,0.0,0.0,0.196,0.083
37,65.549,3.516,0.007,0.003,0.0,0.069,0.103,0.057,82.7,8.675,0.011,0.009,0.0,0.0,0.184,0.086
38,65.422,3.398,0.006,0.003,0.0,0.069,0.102,0.016,82.852,8.561,0.014,0.011,0.0,0.065,0.184,0.09
39,65.062,3.18,0.007,0.003,0.0,0.038,0.101,0.022,79.287,9.635,0.015,0.009,0.0,0.0,0.174,0.098
40,64.832,2.317,0.006,0.003,0.0,0.038,0.098,0.033,79.195,9.329,0.014,0.008,0.0,0.0,0.171,0.106
41,65.145,2.314,0.005,0.002,0.0,0.0,0.097,0.034,79.106,7.604,0.014,0.008,0.0,0.0,0.172,0.117
42,64.575,2.274,0.005,0.002,0.0,0.08,0.097,0.036,77.204,7.994,0.014,0.008,0.0,0.023,0.167,0.12
43,64.084,1.821,0.006,0.003,0.0,0.075,0.095,0.037,76.307,8.658,0.014,0.008,0.0,0.0,0.17,0.122
44,63.901,2.148,0.006,0.002,0.0,0.0,0.095,0.039,75.752,7.951,0.014,0.007,0.0,0.0,0.162,0.108
45,63.456,2.337,0.006,0.003,0.0,0.021,0.095,0.041,75.17,7.944,0.013,0.008,0.0,0.0,0.161,0.103
46,63.28,2.939,0.006,0.003,0.0,0.0,0.093,0.043,74.644,6.926,0.013,0.009,0.0,0.0,0.161,0.097
47,63.116,2.248,0.006,0.003,0.0,0.0,0.091,0.042,74.341,10.066,0.013,0.009,0.0,0.0,0.163,0.095
48,62.133,2.468,0.006,0.003,0.0,0.0,0.077,0.045,73.787,9.588,0.013,0.009,0.0,0.0,0.164,0.098
49,62.006,3.013,0.006,0.003,0.0,0.0,0.077,0.05,73.069,10.701,0.013,0.01,0.0,0.0,0.163,0.107
50,61.985,4.189,0.006,0.003,0.0,0.0,0.073,0.041,72.711,7.761,0.013,0.01,0.0,0.0,0.161,0.111
51,61.619,3.409,0.006,0.002,0.0,0.0,0.072,0.044,72.563,5.749,0.013,0.008,0.0,0.0,0.155,0.103
52,61.335,3.186,0.006,0.003,0.0,0.0,0.073,0.044,72.563,5.078,0.013,0.006,0.0,0.0,0.152,0.101
53,61.258,3.248,0.006,0.003,0.0,0.0,0.071,0.041,72.48,4.705,0.013,0.006,0.0,0.031,0.152,0.103
54,60.802,3.255,0.006,0.003,0.0,0.0,0.07,0.045,72.447,7.141,0.012,0.007,0.0,0.0,0.151,0.102
55,61.187,3.82,0.006,0.003,0.0,0.0,0.07,0.043,72.563,6.137,0.012,0.007,0.0,0.0,0.152,0.104
56,60.5,4.294,0.006,0.003,0.0,0.0,0.067,0.043,72.358,6.774,0.013,0.011,0.0,0.0,0.141,0.095
57,60.478,4.052,0.006,0.004,0.0,0.021,0.066,0.04,72.352,5.877,0.012,0.012,0.0,0.0,0.14,0.096
58,59.722,3.529,0.006,0.004,0.0,0.0,0.067,0.039,72.273,4.424,0.013,0.01,0.0,0.0,0.14,0.092
59,59.656,3.163,0.006,0.004,0.0,0.0,0.067,0.039,71.622,5.384,0.011,0.01,0.0,0.038,0.143,0.09
60,58.744,3.488,0.006,0.004,0.0,0.0,0.067,0.037,71.498,5.748,0.011,0.011,0.0,0.0,0.14,0.089
61,58.084,3.674,0.007,0.004,0.0,0.0,0.067,0.038,70.95,5.835,0.012,0.011,0.0,0.021,0.133,0.085
62,57.863,4.014,0.006,0.003,0.0,0.0,0.067,0.037,69.494,5.518,0.012,0.011,0.0,0.034,0.133,0.088
63,57.146,3.834,0.006,0.003,0.0,0.0,0.067,0.042,69.22,5.909,0.012,0.009,0.0,0.05,0.131,0.095
64,57.146,3.904,0.006,0.003,0.0,0.034,0.055,0.044,68.454,5.944,0.012,0.01,0.0,0.036,0.132,0.09
65,56.89,4.193,0.006,0.003,0.0,0.0,0.055,0.045,68.264,5.439,0.011,0.009,0.0,0.043,0.131,0.088
66,56.89,4.697,0.006,0.003,0.0,0.027,0.055,0.047,69.03,5.954,0.012,0.009,0.0,0.021,0.131,0.082
67,56.559,4.382,0.007,0.003,0.0,0.0,0.063,0.079,68.855,5.215,0.011,0.009,0.0,0.021,0.131,0.078
68,56.365,4.194,0.006,0.003,0.0,0.0,0.055,0.047,68.352,5.175,0.011,0.009,0.0,0.0,0.13,0.075
69,56.063,4.044,0.006,0.003,0.0,0.0,0.055,0.047,68.352,5.971,0.011,0.007,0.0,0.058,0.13,0.07
70,56.063,4.08,0.006,0.002,0.0,0.0,0.053,0.051,67.95,5.356,0.011,0.006,0.0,0.0,0.131,0.07
71,55.986,4.538,0.006,0.002,0.0,0.0,0.053,0.057,67.95,5.23,0.011,0.007,0.0,0.0,0.131,0.064
72,55.929,4.604,0.006,0.002,0.0,0.0,0.053,0.057,67.95,5.72,0.011,0.006,0.0,0.0,0.131,0.064
73,55.741,4.526,0.007,0.002,0.0,0.0,0.052,0.057,67.664,5.847,0.011,0.005,0.0,0.0,0.131,0.069
74,55.426,4.073,0.007,0.002,0.0,0.0,0.051,0.057,67.651,6.276,0.01,0.005,0.0,0.0,0.131,0.073
75,55.929,3.976,0.007,0.003,0.0,0.0,0.051,0.085,67.588,6.743,0.01,0.005,0.0,0.0,0.131,0.074
76,55.691,3.768,0.007,0.002,0.0,0.0,0.051,0.085,66.806,6.633,0.01,0.005,0.0,0.0,0.131,0.072
77,55.609,3.274,0.007,0.002,0.0,0.042,0.05,0.085,66.904,6.734,0.01,0.005,0.0,0.0,0.129,0.07
78,55.333,3.062,0.007,0.002,0.0,0.042,0.05,0.084,66.083,6.6,0.01,0.006,0.0,0.0,0.129,0.071
79,55.333,3.062,0.007,0.002,0.0,0.0,0.052,0.083,64.742,6.881,0.01,0.006,0.0,0.0,0.129,0.071
80,55.576,3.232,0.007,0.002,0.0,0.0,0.05,0.083,64.056,6.77,0.009,0.006,0.0,0.0,0.129,0.07
81,55.47,3.794,0.007,0.002,0.0,0.0,0.05,0.082,64.056,6.193,0.009,0.006,0.0,0.0,0.13,0.067
82,55.442,3.794,0.007,0.001,0.0,0.0,0.05,0.085,63.628,6.133,0.01,0.006,0.0,0.0,0.13,0.079
83,55.684,3.572,0.007,0.001,0.0,0.0,0.05,0.085,63.574,6.406,0.009,0.006,0.0,0.0,0.13,0.077
84,55.47,2.996,0.007,0.001,0.0,0.0,0.05,0.085,63.431,6.375,0.009,0.006,0.0,0.0,0.13,0.076
85,55.636,3.165,0.007,0.001,0.0,0.0,0.049,0.085,63.376,7.094,0.009,0.006,0.0,0.0,0.128,0.073
86,55.39,3.125,0.007,0.001,0.0,0.0,0.05,0.084,63.339,7.146,0.009,0.007,0.0,0.0,0.128,0.076
87,55.39,3.153,0.007,0.002,0.0,0.0,0.05,0.085,63.17,6.093,0.009,0.006,0.0,0.0,0.129,0.076
88,54.813,3.002,0.007,0.002,0.0,0.0,0.05,0.085,63.065,4.335,0.01,0.008,0.0,0.0,0.13,0.07
89,54.697,2.947,0.008,0.002,0.0,0.0,0.05,0.087,62.513,4.309,0.01,0.007,0.0,0.0,0.128,0.071
90,53.834,3.112,0.008,0.002,0.0,0.0,0.05,0.084,62.435,3.94,0.01,0.007,0.0,0.0,0.128,0.078
91,53.622,3.658,0.008,0.002,0.0,0.0,0.049,0.084,62.435,3.614,0.01,0.007,0.0,0.0,0.127,0.079
92,53.485,3.547,0.008,0.002,0.0,0.0,0.049,0.088,62.344,3.515,0.01,0.007,0.0,0.0,0.127,0.078
93,53.234,3.838,0.009,0.002,0.0,0.0,0.049,0.093,62.087,3.82,0.01,0.007,0.0,0.049,0.13,0.078
94,53.174,3.41,0.009,0.002,0.0,0.0,0.049,0.093,62.087,3.727,0.011,0.006,0.0,0.021,0.13,0.078
95,52.255,3.389,0.009,0.002,0.0,0.0,0.049,0.094,61.663,2.734,0.011,0.005,0.0,0.0,0.13,0.075
96,52.474,3.268,0.009,0.003,0.0,0.042,0.049,0.095,61.663,2.853,0.011,0.005,0.0,0.0,0.136,0.07
97,52.474,3.252,0.009,0.003,0.0,0.06,0.049,0.095,61.431,2.78,0.011,0.004,0.0,0.061,0.136,0.076
98,52.207,3.09,0.009,0.003,0.0,0.038,0.049,0.096,61.385,2.659,0.011,0.006,0.0,0.06,0.124,0.082
99,52.207,3.396,0.009,0.003,0.0,0.072,0.049,0.096,61.385,2.765,0.011,0.006,0.0,0.021,0.124,0.075
100,52.147,3.519,0.009,0.003,0.0,0.025,0.049,0.095,61.204,2.883,0.011,0.006,0.0,0.0,0.124,0.075
