Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
10,0.076,2.136,0.063,4.71,0.172,40.815,0.07567251,2.7494418,0.9381581,2.31844683,-0.01309325,0.02725669,0.132,3.125,0.153,6.627,0.0,46.619,0.1434807,2.42920353,0.89590281,4.05728792,-0.01336592,0.01750152
11,0.07,1.565,0.074,3.76,0.204,55.763,0.0661222,1.29885277,0.93926995,2.52027457,-0.01310611,0.02055137,0.108,1.84,0.146,8.923,0.23,56.075,0.11049154,1.35168448,0.90567736,3.15173486,-0.013391,0.02196163
12,0.061,1.067,0.067,1.662,0.172,46.063,0.04702864,2.673374,0.93932618,2.3731324,-0.01305967,0.02302929,0.094,1.369,0.12,5.735,0.279,37.132,0.09370522,1.73762299,0.92137619,2.94638503,-0.01339626,0.02723249
13,0.055,0.286,0.046,2.087,0.154,39.185,0.04293443,3.23488111,0.94156804,2.36631647,-0.01304377,0.03558793,0.088,1.938,0.098,6.172,0.313,38.997,0.08167417,3.08048059,0.92407214,2.77386437,-0.01334417,0.01633964
14,0.05,0.63,0.04,2.496,0.186,44.895,0.04240684,2.40915843,0.94581339,1.70160037,-0.01310065,0.0307307,0.078,1.32,0.104,4.739,0.214,13.831,0.06650735,2.38721553,0.92491714,2.42128957,-0.01334133,0.02207087
15,0.047,0.322,0.042,3.089,0.058,33.178,0.03264434,2.19133325,0.94732546,1.45499768,-0.01322075,0.05255591,0.076,1.352,0.09,4.507,0.172,33.321,0.06259765,2.39145609,0.92562877,2.09913621,-0.01333362,0.02126671
16,0.045,0.461,0.034,2.023,0.094,43.094,0.0258993,1.83547377,0.94768997,1.46968796,-0.01327961,0.05653263,0.064,0.578,0.077,3.743,0.094,17.021,0.04972625,2.58207309,0.92910388,1.60368534,-0.01318147,0.01934387
17,0.042,0.67,0.027,1.902,0.136,37.21,0.02017736,1.6432964,0.94769392,1.4662386,-0.01328142,0.03108078,0.061,1.029,0.075,3.425,0.136,39.295,0.04673019,2.5769443,0.93660257,2.00021088,-0.01337644,0.01848909
18,0.04,0.668,0.027,2.528,0.058,23.209,0.02075611,1.25992163,0.95182033,1.79127519,-0.01327769,0.04507762,0.058,0.712,0.061,2.459,0.175,38.759,0.04077124,2.48420051,0.94556422,2.31218734,-0.01332021,0.01438371
19,0.038,0.649,0.028,2.637,0.076,25.399,0.01508832,1.10156623,0.95638847,1.53361695,-0.01340349,0.032536,0.055,0.492,0.049,2.892,0.101,29.401,0.03878483,2.60512928,0.94567298,2.32318248,-0.01341725,0.01304115
20,0.036,0.655,0.03,2.194,0.058,28.447,0.014433,0.98137441,0.9571991,1.57725777,-0.01338754,0.02833259,0.053,0.615,0.043,2.738,0.058,38.942,0.0363531,2.2563927,0.95375565,0.70183823,-0.01341138,0.03136894
21,0.035,0.771,0.023,2.176,0.043,20.669,0.01721131,1.12847246,0.96143585,2.29190737,-0.0133719,0.03120428,0.05,0.7,0.038,1.664,0.115,45.745,0.03370294,2.66966547,0.95397195,0.70094465,-0.01336446,0.02141306
22,0.035,0.506,0.018,2.048,0.058,30.063,0.01531087,1.10131801,0.96143585,2.27391952,-0.01334658,0.02372049,0.048,1.406,0.027,1.738,0.029,42.078,0.03850518,2.69167323,0.95409871,0.86263538,-0.01333215,0.01786468
23,0.033,0.718,0.019,1.422,0.068,21.379,0.01344704,0.63276085,0.96147504,1.70950753,-0.0134169,0.02445746,0.047,0.801,0.025,1.384,0.154,40.283,0.03136615,2.19046388,0.95427251,0.74426064,-0.01332445,0.02451028
24,0.031,0.831,0.018,1.755,0.175,37.405,0.01193868,0.58762379,0.96165505,1.69805665,-0.01340368,0.0211266,0.047,1.085,0.023,1.354,0.154,18.875,0.02747562,2.82296523,0.95514096,0.62197967,-0.01328613,0.02654306
25,0.031,0.863,0.014,1.833,0.166,19.449,0.012124,0.71093249,0.96223082,1.69635565,-0.01334402,0.02188775,0.045,1.167,0.025,1.241,0.229,37.484,0.02350931,1.93498593,0.95518741,0.61628444,-0.01344236,0.02620239
26,0.03,0.948,0.014,1.677,0.293,43.244,0.01125912,0.62275172,0.96224035,1.70285234,-0.01343387,0.02291914,0.044,1.061,0.02,1.568,0.263,50.014,0.01967225,1.4552579,0.95518811,0.62536787,-0.01342606,0.02513079
27,0.027,0.874,0.011,2.14,0.293,38.531,0.01161824,0.24967912,0.96483218,2.32660312,-0.01350224,0.02604,0.045,1.186,0.018,1.46,0.245,43.925,0.01960732,1.13762847,0.95610526,0.99425189,-0.01344806,0.01973375
28,0.026,0.823,0.009,2.209,0.263,41.857,0.01154927,0.43792444,0.96486259,2.32634542,-0.01337665,0.03177061,0.041,1.287,0.018,1.324,0.269,56.305,0.01796818,1.0207518,0.95793331,0.92792525,-0.01341474,0.02194085
29,0.027,0.716,0.008,2.084,0.154,35.373,0.00995766,0.51914479,0.96486427,2.40888507,-0.01339756,0.03420535,0.039,1.297,0.015,1.066,0.254,41.861,0.01846589,0.86070264,0.95793331,0.92855515,-0.01346939,0.01848056
30,0.027,0.728,0.006,2.003,0.172,14.053,0.0099992,0.76327619,0.96493653,2.40888507,-0.01342677,0.03465282,0.038,1.281,0.015,1.134,0.239,37.317,0.0178049,1.41640641,0.95915347,0.92887961,-0.0134214,0.01181507
31,0.027,0.979,0.006,1.921,0.115,13.605,0.00975311,0.92650581,0.9649394,2.40988307,-0.01344182,0.03307662,0.038,1.31,0.015,1.581,0.323,48.2,0.01740634,1.05633577,0.95915347,0.8051643,-0.01348753,0.01451514
32,0.027,0.946,0.007,1.942,0.136,27.082,0.00966674,0.82577206,0.96495804,2.40982079,-0.01342084,0.01693638,0.034,1.735,0.014,1.737,0.323,32.05,0.01760999,1.11602381,0.95915353,0.80328093,-0.01344095,0.02413394
33,0.027,0.656,0.004,1.605,0.058,11.661,0.00941165,0.60351185,0.96498551,2.42425709,-0.01338343,0.02017893,0.034,1.197,0.011,1.248,0.431,37.987,0.01601946,1.06793552,0.95915404,0.79717844,-0.01349198,0.02427695
34,0.026,0.38,0.006,1.395,0.197,42.516,0.01024346,0.2366167,0.96498587,2.42405383,-0.01341593,0.02794881,0.033,1.086,0.009,1.298,0.217,26.17,0.01592525,1.3754636,0.9591542,1.02554453,-0.01348565,0.01499295
35,0.025,0.607,0.004,1.47,0.175,42.758,0.0097252,0.37060632,0.96669681,2.40085111,-0.01339967,0.03631406,0.033,1.03,0.008,1.389,0.106,31.875,0.01446097,1.47861596,0.95915423,1.0769672,-0.01345039,0.01905158
36,0.026,0.391,0.004,1.293,0.097,36.539,0.01085022,0.54560406,0.96669681,2.40084327,-0.01338334,0.02593637,0.032,1.053,0.007,1.116,0.377,40.685,0.01436381,1.52380478,0.95916334,1.07696571,-0.0134679,0.0231728
37,0.026,0.496,0.005,1.323,0.193,37.317,0.00906495,0.35384546,0.96704154,2.38415551,-0.01336141,0.01980706,0.031,0.486,0.008,1.189,0.247,46.257,0.01360546,1.33000019,0.95916334,1.07696422,-0.01348688,0.02012778
38,0.026,0.467,0.005,0.852,0.122,34.596,0.00881317,0.36872828,0.97586917,3.21691358,-0.01338007,0.02120134,0.028,0.45,0.009,1.072,0.377,65.433,0.01244295,1.2036331,0.95986195,0.90390875,-0.01341153,0.01937891
39,0.025,0.571,0.004,1.058,0.097,26.433,0.00924875,0.30903056,0.97587127,3.2044509,-0.0134613,0.02764309,0.027,0.402,0.008,1.001,0.431,62.593,0.01263325,1.21829944,0.96025354,0.90345973,-0.01343331,0.03322937
40,0.023,0.624,0.002,1.251,0.115,17.315,0.01001281,0.20310282,0.97592079,3.2786698,-0.01347546,0.03403265,0.027,0.21,0.007,0.901,0.413,59.872,0.01037805,1.01678367,0.96030925,0.90356751,-0.01349674,0.02787712
41,0.022,0.763,0.001,0.66,0.115,18.212,0.01088781,0.22428074,0.97592434,3.29249633,-0.01340448,0.0218209,0.026,0.267,0.006,0.976,0.431,24.28,0.01069165,1.19253356,0.96031649,0.90359101,-0.01351025,0.02815964
42,0.022,0.853,0.002,0.672,0.154,19.599,0.01046521,0.27698338,0.97592434,3.29249559,-0.01339721,0.02607058,0.026,0.393,0.005,0.87,0.384,44.408,0.00919041,1.15058129,0.96031649,0.90410604,-0.01350694,0.02878065
43,0.02,0.602,0.003,0.421,0.058,23.535,0.00938581,0.28934592,0.97593234,3.2924665,-0.01347929,0.01480326,0.024,0.42,0.006,0.794,0.468,22.345,0.00780671,0.93485742,0.9603207,0.90412693,-0.01353421,0.02614399
44,0.022,0.579,0.003,0.597,0.058,15.372,0.01020311,0.38747147,0.97593234,3.2924665,-0.01350507,0.0108467,0.023,1.277,0.007,0.67,0.504,21.314,0.00793043,1.08195466,0.96129376,0.90387332,-0.01361045,0.02116683
45,0.022,0.623,0.002,0.911,0.076,13.605,0.00967882,0.39478371,0.97593629,3.62575859,-0.01347568,0.01234797,0.024,1.733,0.007,1.154,0.577,36.197,0.00864312,1.17499768,0.96131809,0.90387519,-0.01358911,0.02575166
46,0.021,0.765,0.001,1.124,0.076,31.583,0.00967466,0.30881367,0.97595661,3.62573509,-0.01343752,0.00763484,0.025,1.567,0.005,0.922,0.468,35.043,0.00929371,1.3270644,0.96145756,0.90407732,-0.01352848,0.02548917
47,0.02,0.807,0.002,0.695,0.136,14.502,0.00838306,0.30835169,0.97599993,3.62572017,-0.0134652,0.01332877,0.024,1.725,0.005,0.933,0.431,38.183,0.00917653,1.35574103,0.96145769,0.90360816,-0.01354615,0.0195081
48,0.019,0.823,0.002,0.664,0.097,29.154,0.00764623,0.47152382,0.97599993,3.62572017,-0.01347535,0.0097101,0.023,1.73,0.004,1.167,0.323,32.652,0.00961695,1.19355462,0.96184666,0.97392792,-0.01354842,0.0313218
49,0.018,1.004,0.002,0.697,0.058,36.0,0.00755958,0.49421939,0.97599993,3.62657832,-0.01345857,0.01192757,0.023,1.631,0.004,0.824,0.468,28.074,0.00883503,1.13069428,0.96291384,0.97392792,-0.0136009,0.02881225
50,0.017,1.009,0.002,0.68,0.076,36.0,0.00847476,0.47297886,0.97599993,3.62682782,-0.01346417,0.01244586,0.022,1.708,0.004,0.94,0.504,26.752,0.00889186,0.96000807,0.96291427,0.9736333,-0.01362153,0.02249156
51,0.017,1.002,0.002,0.818,0.239,16.984,0.00717254,0.52196729,0.97600006,3.55859282,-0.01348749,0.01763445,0.021,1.516,0.004,0.872,0.332,35.536,0.00858387,0.91393564,0.96296389,0.97352701,-0.01366812,0.02262735
52,0.017,0.958,0.001,0.725,0.263,44.313,0.00713594,0.3383408,0.97600506,3.55490104,-0.01346461,0.01651186,0.021,1.4,0.004,0.866,0.413,49.141,0.00779288,0.91291046,0.96296704,0.97172307,-0.01364796,0.01921681
53,0.016,0.932,0.001,0.603,0.214,21.768,0.00655955,0.35811406,0.97600506,3.55510802,-0.01347275,0.01665413,0.022,1.749,0.003,0.99,0.395,69.114,0.00746636,0.76587462,0.96449268,1.15511916,-0.01362593,0.01436608
54,0.015,1.036,0.002,0.697,0.179,21.768,0.00592755,0.25468952,0.97601533,3.54142656,-0.01349721,0.01797667,0.022,1.654,0.004,0.712,0.395,61.123,0.00749062,0.7337454,0.96449497,1.15511916,-0.01364076,0.01714616
55,0.016,1.012,0.001,0.49,0.2,13.605,0.00605557,0.28000042,0.97613164,3.54137883,-0.01352449,0.01109349,0.021,1.285,0.003,0.969,0.395,55.79,0.00777589,0.84995474,0.96677978,1.50685745,-0.0136011,0.01407764
56,0.016,0.995,0.0,0.626,0.193,22.969,0.00567564,0.44647048,0.9765839,3.54147206,-0.01352212,0.01089963,0.021,1.278,0.003,0.684,0.208,53.199,0.00645654,0.75889525,0.96678239,1.50684514,-0.01359645,0.02133247
57,0.016,0.911,0.001,0.745,0.214,28.517,0.00517986,0.51246941,0.9765839,3.54086155,-0.01352106,0.0095342,0.021,1.108,0.003,0.897,0.304,57.011,0.00660966,0.69653747,0.96689031,1.50667955,-0.01362673,0.02346721
58,0.016,0.919,0.001,0.621,0.175,30.558,0.00567261,0.52504399,0.97658408,3.33065301,-0.01350812,0.01014047,0.021,1.125,0.002,0.624,0.395,68.942,0.00795082,0.68044756,0.97096263,1.75493998,-0.01363241,0.01927411
59,0.015,1.062,0.001,0.841,0.136,47.052,0.00413744,0.64049803,0.97658412,3.33065114,-0.01350252,0.00927978,0.021,1.28,0.003,0.47,0.359,50.284,0.00757432,0.57035606,0.97096643,1.75487658,-0.01359426,0.01249394
60,0.015,1.083,0.001,0.824,0.214,41.053,0.0039038,0.5812817,0.98272902,3.67599231,-0.01351716,0.01196371,0.021,1.273,0.003,0.595,0.292,50.014,0.00777375,0.78855474,0.97452066,1.46157157,-0.01356741,0.01980412
61,0.015,1.109,0.001,1.135,0.175,38.721,0.00384789,0.56739416,0.98272902,3.67598672,-0.01350746,0.00750326,0.021,1.072,0.003,0.624,0.292,58.631,0.00765564,0.87530163,0.97455195,1.46266467,-0.01357512,0.01276184
62,0.015,0.959,0.001,1.065,0.224,37.683,0.00272425,0.79530607,0.98272916,3.67495628,-0.01351223,0.01404576,0.02,0.959,0.002,0.68,0.268,48.2,0.00812475,1.12203953,0.97455195,1.46209854,-0.01360241,0.02210635
63,0.013,0.804,0.001,1.066,0.214,41.053,0.00292511,0.79131022,0.98272917,3.674916,-0.01350402,0.01471823,0.02,0.976,0.002,0.779,0.299,50.014,0.0086603,1.16474394,0.97455195,1.47067626,-0.01358609,0.01342709
64,0.013,0.831,0.0,0.797,0.263,54.906,0.00277374,0.87796061,0.98272917,3.674916,-0.01356509,0.01535492,0.019,1.268,0.002,0.626,0.359,57.734,0.00814491,1.02672511,0.97455195,1.47066246,-0.0135869,0.01403901
65,0.013,0.843,0.0,0.977,0.161,56.947,0.0027208,0.90558095,0.98272917,3.6748981,-0.01353123,0.01251059,0.018,1.216,0.002,0.779,0.229,57.734,0.00780073,1.03878534,0.97487924,1.9445068,-0.01359674,0.01776696
66,0.012,0.814,0.001,0.958,0.239,59.04,0.00247293,0.83331737,0.98272938,3.67465568,-0.0135348,0.01114776,0.019,1.259,0.002,0.642,0.284,49.117,0.00730932,0.97157002,0.97487924,1.93548342,-0.01355338,0.0264591
67,0.011,0.937,0.001,1.28,0.268,51.628,0.00288955,0.86195839,0.98272938,3.67494919,-0.0135411,0.01625387,0.018,1.056,0.002,0.759,0.263,67.701,0.00822205,0.95533514,0.97930744,2.01479039,-0.01353907,0.02393343
68,0.01,0.775,0.002,1.188,0.154,56.947,0.00235562,0.76853356,0.98273515,3.09456437,-0.01358398,0.01373868,0.017,0.974,0.001,0.915,0.438,63.619,0.00667885,0.87989769,0.97930744,2.01479039,-0.01352717,0.02830815
69,0.01,0.876,0.001,1.284,0.097,40.783,0.00245818,0.85957113,0.9827507,3.09456437,-0.01355999,0.01199838,0.015,0.931,0.001,0.885,0.375,64.113,0.00753613,1.03970578,0.97930744,2.01470573,-0.01356813,0.01985558
70,0.01,0.855,0.001,1.291,0.058,36.853,0.00195445,0.89894588,0.9827507,3.09315576,-0.01352228,0.00950869,0.015,0.996,0.002,1.008,0.334,62.169,0.00771809,1.05312834,0.98403822,1.93071309,-0.01360533,0.02054057
71,0.011,1.186,0.001,1.439,0.058,25.094,0.00192204,0.92177233,0.98275072,2.97196192,-0.01352614,0.01170117,0.017,1.006,0.002,1.124,0.318,64.437,0.00708192,0.97849585,0.9842528,1.93071309,-0.01356377,0.02659497
72,0.011,1.154,0.001,1.419,0.058,27.038,0.00209647,0.91108728,0.98275072,2.96802923,-0.01352681,0.01229629,0.017,0.953,0.002,1.137,0.338,65.757,0.00700846,0.8514032,0.9842528,1.93140863,-0.0134953,0.01879061
73,0.011,1.225,0.001,1.318,0.058,39.574,0.00196778,0.90849145,0.98275128,2.96802923,-0.01351956,0.01322503,0.016,0.947,0.002,1.134,0.272,69.968,0.00652184,0.69052846,0.9842528,1.93140863,-0.01353551,0.0146303
74,0.011,1.24,0.001,1.274,0.058,17.268,0.00207152,0.94454939,0.98276348,2.96812992,-0.01355324,0.01375763,0.016,0.89,0.002,0.986,0.239,69.968,0.00436191,0.65564962,0.9842528,1.93140863,-0.013546,0.01876319
75,0.01,1.311,0.002,1.295,0.097,28.085,0.00193458,0.94849323,0.98276352,2.96815901,-0.01356546,0.01618711,0.015,1.047,0.002,0.775,0.362,68.025,0.00487763,0.72822461,0.98425385,2.11209341,-0.01360623,0.01995333
76,0.01,1.324,0.001,1.247,0.058,24.295,0.00222561,0.92684724,0.98276392,2.96733219,-0.01353742,0.01975552,0.014,1.028,0.002,1.039,0.347,48.071,0.00473949,0.67184298,0.98425393,2.11332338,-0.01361423,0.01693927
77,0.01,1.07,0.001,1.312,0.058,38.191,0.00255655,0.93599603,0.98276392,3.05805835,-0.01350242,0.00785318,0.014,0.968,0.001,1.129,0.268,52.088,0.00487916,0.72593766,0.98425393,2.11379217,-0.01359779,0.01827695
78,0.009,1.18,0.001,1.377,0.058,27.987,0.00230052,0.80364743,0.98277028,3.19156307,-0.01351338,0.01027301,0.015,1.065,0.001,1.254,0.347,49.885,0.00437521,0.5675377,0.98425393,2.11379217,-0.01356157,0.01618232
79,0.009,1.124,0.002,1.372,0.058,16.685,0.00225475,0.75588578,0.98277028,3.19156307,-0.01353818,0.01253357,0.014,1.07,0.002,1.045,0.323,42.299,0.00429947,0.59544016,0.98725822,1.52660634,-0.01359166,0.02333896
80,0.009,1.006,0.002,1.377,0.058,16.685,0.00267681,0.76214597,0.98277028,3.19156307,-0.01353033,0.01425178,0.014,1.037,0.002,1.153,0.402,43.783,0.00436686,0.56333605,0.98725822,1.53861104,-0.01359414,0.01905327
81,0.008,1.03,0.002,1.834,0.058,45.502,0.00276332,0.83452083,0.98277028,3.19025478,-0.01354737,0.02046626,0.013,1.079,0.002,0.805,0.431,40.815,0.00452363,0.49199796,0.98725822,1.53861104,-0.01356771,0.0159573
82,0.007,1.278,0.003,2.064,0.029,11.923,0.00285248,0.87982234,0.99354088,3.09980349,-0.01349396,0.0114212,0.013,1.194,0.002,1.159,0.431,41.764,0.00326113,0.46788801,0.98725822,1.5386185,-0.01356445,0.01561148
83,0.006,1.298,0.003,2.122,0.058,20.569,0.00225979,0.88708388,0.99355682,2.87769355,-0.01347226,0.01202312,0.012,1.247,0.003,1.226,0.476,51.24,0.00261672,0.51016383,0.98725822,1.53915107,-0.01354366,0.01651857
84,0.007,1.475,0.004,2.957,0.0,44.864,0.00273744,0.85584365,0.99355682,2.85867339,-0.01349888,0.01418001,0.013,1.127,0.003,0.988,0.549,62.123,0.0020607,0.56057539,0.98725836,1.53908953,-0.01356571,0.01835988
85,0.005,1.482,0.004,3.249,0.0,44.864,0.00230161,0.84093005,0.99355682,2.85879944,-0.01350944,0.02435531,0.012,1.179,0.003,1.071,0.549,56.746,0.00172888,0.55803804,0.98940276,1.53917978,-0.01357769,0.02244123
86,0.004,1.57,0.004,3.349,0.0,58.242,0.00281178,0.77365204,0.99355682,2.85747363,-0.01351061,0.0206995,0.012,1.164,0.004,1.146,0.595,62.123,0.00167584,0.4989632,0.99130405,2.1493718,-0.0135893,0.01888808
87,0.004,1.567,0.003,3.183,0.0,57.109,0.00254893,0.71627384,0.99559536,2.85747176,-0.01351935,0.02449296,0.011,1.189,0.003,1.224,0.476,53.183,0.00209397,0.4417484,0.99130405,2.14994539,-0.01359934,0.02411327
88,0.004,1.581,0.004,3.277,0.0,100.418,0.00296981,0.70178433,0.99559536,2.85747176,-0.01352189,0.02418119,0.011,1.268,0.003,1.211,0.476,54.685,0.00176458,0.37347765,0.99130405,2.14994539,-0.01358816,0.02855351
89,0.002,1.62,0.005,3.365,0.0,120.825,0.0031149,0.63285362,0.99559536,2.85747213,-0.01349574,0.02264845,0.009,1.215,0.004,1.377,0.416,47.246,0.00185894,0.26212323,0.99458984,2.23734861,-0.01358012,0.02581222
90,0.002,1.684,0.005,3.439,0.058,107.447,0.00333837,0.62567335,0.99559586,2.84730866,-0.01349735,0.02220854,0.009,1.187,0.004,1.322,0.54,60.251,0.00187094,0.21500463,0.99459303,2.23734861,-0.01359326,0.02659324
91,0.002,1.704,0.005,4.118,0.058,120.825,0.00369438,0.59844024,0.99559586,2.84771293,-0.01349222,0.02225919,0.009,1.109,0.003,0.903,0.459,60.339,0.00194627,0.33948285,0.99810995,1.83748522,-0.0135272,0.02162315
92,0.002,1.759,0.005,4.204,0.058,116.116,0.00345391,0.7109524,1.0,2.15462174,-0.01346869,0.02420735,0.008,1.162,0.003,0.851,0.284,63.943,0.00184491,0.27451874,0.99810995,1.83748522,-0.0135418,0.02732337
93,0.002,1.718,0.005,5.072,0.058,116.116,0.00350013,0.7102017,1.0,2.15462174,-0.01346448,0.03062029,0.008,1.285,0.004,0.831,0.284,68.025,0.00129348,0.2110043,0.99810995,1.8304377,-0.01357933,0.0233652
94,0.002,1.713,0.005,5.503,0.058,108.581,0.00370572,0.64600461,1.0,2.15462174,-0.0135162,0.0262649,0.005,1.277,0.004,1.03,0.284,68.025,0.00106465,0.22681054,0.99810995,1.8304377,-0.01353873,0.02569847
95,0.001,1.702,0.005,4.581,0.058,108.581,0.00359456,0.6793922,1.0,2.15462025,-0.01352306,0.02757559,0.005,1.154,0.005,1.025,0.284,68.025,0.00061823,0.29697113,0.99810995,1.8304377,-0.01350569,0.02643032
96,0.001,1.725,0.005,4.988,0.058,121.784,0.00349928,0.61166143,1.0,2.15462025,-0.01350599,0.028494,0.005,1.14,0.005,0.753,0.268,68.025,0.00041051,0.32069051,0.99810995,1.71007031,-0.01351514,0.02105081
97,0.001,1.794,0.005,5.064,0.058,121.635,0.00334233,0.58294921,1.0,2.42497874,-0.01349702,0.02383489,0.005,1.084,0.005,0.84,0.378,68.025,0.0,0.29443075,0.99836258,1.71377513,-0.013541,0.01935165
98,0.001,2.091,0.005,6.469,0.058,121.635,0.00166476,0.70004684,1.0,2.42307187,-0.01353073,0.02666742,0.005,1.084,0.005,0.937,0.431,65.757,0.00059273,0.3182945,0.99836258,1.71378147,-0.01353069,0.02368692
99,0.0,2.438,0.005,17.816,0.058,120.501,0.00159539,0.63615946,1.0,2.42307187,-0.01352922,0.02852588,0.004,0.976,0.004,0.838,0.459,58.372,0.00042454,0.31497062,0.99836258,1.71378147,-0.01358395,0.02130377
100,0.0,2.64,0.005,18.034,0.058,128.217,0.00145354,0.63537858,1.0,2.42307187,-0.01354656,0.03082425,0.003,0.845,0.004,0.972,0.468,63.49,0.00024354,0.28890259,0.99836258,1.71378147,-0.01362108,0.02379798
