Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
19,0.072,1.828,0.062,6.727,0.139,34.135,0.00017,0.02129,0.137,2.07,0.176,12.228,0.0,0.0,0.00093,0.04555
20,0.066,0.887,0.058,6.028,0.04,45.688,0.0002,0.01589,0.134,1.027,0.195,9.375,0.0,0.0,0.00089,0.04275
21,0.066,0.885,0.045,4.778,0.252,33.519,0.00016,0.01169,0.137,2.538,0.195,9.799,0.0,0.0,0.00082,0.04211
22,0.063,0.94,0.038,5.073,0.224,38.01,0.00015,0.00277,0.134,3.559,0.152,6.72,0.0,0.0,0.00082,0.0398
23,0.059,1.022,0.029,4.789,0.097,37.556,0.00015,0.0081,0.122,3.552,0.151,8.471,0.0,0.0,0.00067,0.03793
24,0.061,1.356,0.025,4.265,0.05,36.978,0.00015,0.00838,0.121,2.866,0.154,7.471,0.0,0.0,0.00064,0.04357
25,0.06,1.27,0.024,3.546,0.0,18.783,0.00014,0.00472,0.117,3.389,0.177,11.615,0.0,0.0,0.00054,0.04483
26,0.06,1.216,0.028,3.351,0.0,31.704,0.00015,0.0121,0.115,3.209,0.163,12.917,0.0,0.0,0.00054,0.04655
27,0.057,0.968,0.029,4.32,0.0,6.783,0.00015,0.01207,0.112,3.336,0.186,9.779,0.0,0.0,0.00052,0.03611
28,0.055,1.131,0.017,4.386,0.0,18.783,0.00014,0.01279,0.109,3.416,0.194,7.47,0.0,0.0,0.00049,0.03527
29,0.054,1.092,0.015,3.926,0.0,29.333,0.00014,0.01165,0.108,3.633,0.142,5.436,0.0,0.0,0.0005,0.03399
30,0.052,1.238,0.015,3.241,0.0,31.933,0.00014,0.01253,0.102,3.399,0.153,5.209,0.0,0.0,0.0004,0.03496
31,0.049,1.208,0.024,3.586,0.08,26.619,0.00014,0.01093,0.1,2.912,0.17,6.661,0.0,0.0,0.0004,0.0273
32,0.046,1.389,0.02,3.117,0.0,25.876,0.00013,0.01114,0.101,2.329,0.15,6.079,0.0,0.0,0.00039,0.02832
33,0.042,1.424,0.021,3.149,0.0,26.743,0.00012,0.01251,0.098,2.573,0.159,6.365,0.0,0.0,0.00039,0.03057
34,0.041,0.974,0.021,2.934,0.0,23.143,0.00012,0.01224,0.094,2.437,0.162,10.461,0.0,0.0,0.00037,0.0294
35,0.041,1.194,0.021,3.393,0.0,32.314,0.00012,0.0127,0.093,2.686,0.155,8.445,0.0,0.0,0.00037,0.027
36,0.039,1.273,0.022,3.68,0.0,28.6,0.00012,0.01222,0.087,2.101,0.153,7.321,0.0,0.0,0.00036,0.02646
37,0.039,1.018,0.027,4.518,0.0,28.6,0.00012,0.01281,0.088,2.034,0.146,6.814,0.0,0.0,0.00035,0.02267
38,0.038,0.984,0.019,4.382,0.0,28.714,0.00012,0.0032,0.086,2.187,0.154,8.143,0.0,0.0,0.00033,0.02396
39,0.037,0.921,0.024,5.027,0.0,16.0,0.00011,0.00492,0.086,2.416,0.133,8.294,0.0,0.0,0.00033,0.02299
40,0.037,0.671,0.014,4.643,0.0,15.714,0.00011,0.00689,0.082,2.663,0.137,9.34,0.0,0.0,0.00034,0.02321
41,0.038,0.67,0.0,4.024,0.0,0.0,0.00011,0.00708,0.081,2.332,0.152,9.219,0.0,0.0,0.00036,0.01551
42,0.036,0.659,0.002,3.634,0.0,33.203,0.00011,0.00767,0.079,2.743,0.154,6.436,0.0,0.0,0.00033,0.01522
43,0.035,0.527,0.008,5.043,0.0,31.314,0.0001,0.00789,0.072,2.634,0.159,6.342,0.0,0.0,0.00033,0.01636
44,0.034,0.622,0.008,3.314,0.0,0.0,0.0001,0.00811,0.067,2.795,0.16,10.197,0.0,0.0,0.00033,0.01284
45,0.033,0.677,0.01,5.077,0.0,8.667,0.0001,0.00872,0.066,2.833,0.156,10.661,0.0,0.0,0.00032,0.0123
46,0.032,0.851,0.011,5.535,0.0,0.0,0.0001,0.00911,0.064,2.908,0.144,9.843,0.0,0.0,0.00032,0.01267
47,0.032,0.651,0.011,5.881,0.0,0.0,9e-05,0.00884,0.064,2.854,0.157,7.572,0.0,0.0,0.00032,0.0137
48,0.029,0.715,0.01,5.189,0.0,0.0,6e-05,0.01017,0.062,2.144,0.158,7.282,0.0,0.0,0.00031,0.01698
49,0.029,0.873,0.013,4.659,0.0,0.0,6e-05,0.01128,0.061,2.404,0.152,6.675,0.0,0.0,0.00032,0.01874
50,0.028,1.213,0.011,4.625,0.0,0.0,5e-05,0.00919,0.06,2.93,0.159,7.225,0.0,0.0,0.00031,0.01771
51,0.027,0.987,0.017,4.331,0.0,0.0,5e-05,0.00988,0.059,2.723,0.157,8.495,0.0,0.0,0.00029,0.01688
52,0.027,0.923,0.016,4.561,0.0,0.0,5e-05,0.00982,0.06,2.771,0.166,10.132,0.0,0.0,0.00029,0.01471
53,0.026,0.941,0.016,4.731,0.0,0.0,5e-05,0.00923,0.06,2.725,0.161,11.767,0.0,0.0,0.00029,0.01445
54,0.025,0.943,0.016,5.19,0.0,0.0,5e-05,0.00999,0.058,2.817,0.165,11.3,0.0,0.0,0.00029,0.01444
55,0.026,1.106,0.018,5.202,0.0,0.0,5e-05,0.00953,0.055,3.008,0.16,11.14,0.0,0.0,0.00029,0.01438
56,0.024,1.244,0.018,5.864,0.0,0.0,4e-05,0.00994,0.051,3.144,0.155,10.869,0.0,0.0,0.00029,0.01379
57,0.024,1.174,0.019,6.584,0.0,8.667,4e-05,0.00902,0.049,3.289,0.152,12.53,0.0,0.0,0.00029,0.01628
58,0.022,1.022,0.017,6.781,0.0,0.0,4e-05,0.00899,0.047,3.316,0.152,13.426,0.0,0.0,0.00029,0.01401
59,0.022,0.916,0.016,6.765,0.0,0.0,4e-05,0.00895,0.047,3.228,0.139,11.677,0.0,0.0,0.00029,0.01408
60,0.019,1.01,0.02,6.254,0.0,0.0,4e-05,0.00862,0.047,3.376,0.144,13.256,0.0,0.0,0.00029,0.01177
61,0.017,1.064,0.023,6.699,0.0,0.0,4e-05,0.00872,0.046,2.354,0.133,11.568,0.0,0.0,0.00028,0.01215
62,0.017,1.163,0.02,6.05,0.0,0.0,4e-05,0.00864,0.046,2.889,0.127,12.603,0.0,0.0,0.00028,0.01076
63,0.014,1.11,0.022,4.703,0.0,0.0,4e-05,0.00972,0.045,2.95,0.129,11.17,0.0,0.0,0.00028,0.01083
64,0.014,1.131,0.02,5.525,0.0,14.182,2e-05,0.0101,0.045,3.035,0.129,12.958,0.0,0.0,0.00028,0.01132
65,0.014,1.214,0.02,4.991,0.0,0.0,2e-05,0.01023,0.044,2.69,0.124,14.511,0.0,0.0,0.00028,0.01358
66,0.014,1.36,0.018,5.88,0.0,11.143,2e-05,0.01085,0.043,2.501,0.135,13.6,0.0,0.0,0.00028,0.0142
67,0.013,1.269,0.023,5.337,0.0,0.0,3e-05,0.01834,0.042,2.148,0.114,14.863,0.0,0.0,0.00028,0.0157
68,0.012,1.215,0.021,4.733,0.0,0.0,2e-05,0.01079,0.042,2.159,0.112,15.816,0.0,0.0,0.00028,0.01622
69,0.011,1.171,0.018,4.877,0.0,0.0,2e-05,0.01077,0.042,1.851,0.117,17.308,0.0,0.0,0.00028,0.01598
70,0.011,1.182,0.019,4.11,0.0,0.0,1e-05,0.0117,0.04,1.866,0.117,16.025,0.0,0.0,0.00028,0.0156
71,0.011,1.314,0.019,3.944,0.0,0.0,1e-05,0.01304,0.039,1.54,0.116,13.874,0.0,0.0,0.00028,0.01558
72,0.011,1.334,0.02,3.152,0.0,0.0,1e-05,0.01309,0.039,1.468,0.118,13.153,0.0,0.0,0.00028,0.01569
73,0.01,1.311,0.028,4.037,0.0,0.0,1e-05,0.01308,0.038,1.587,0.124,16.132,0.0,0.0,0.00028,0.0166
74,0.009,1.18,0.026,3.894,0.0,0.0,1e-05,0.01304,0.038,1.499,0.118,17.183,0.0,0.0,0.00028,0.01971
75,0.011,1.152,0.026,4.749,0.0,0.0,1e-05,0.0196,0.036,1.403,0.107,18.963,0.0,0.0,0.00028,0.02004
76,0.01,1.091,0.026,3.24,0.0,0.0,1e-05,0.0196,0.036,1.403,0.104,20.404,0.0,0.0,0.00028,0.01988
77,0.01,0.948,0.034,4.019,0.0,17.333,0.0,0.0196,0.036,1.862,0.125,18.875,0.0,0.0,0.00028,0.01996
78,0.009,0.887,0.038,3.774,0.0,17.333,0.0,0.01941,0.036,1.873,0.129,19.005,0.0,0.0,0.00028,0.01973
79,0.009,0.887,0.034,3.084,0.0,0.0,1e-05,0.01936,0.035,2.139,0.122,20.704,0.0,0.0,0.00026,0.01839
80,0.01,0.936,0.035,3.084,0.0,0.0,0.0,0.01925,0.032,2.0,0.118,19.102,0.0,0.0,0.00024,0.02009
81,0.01,1.099,0.038,2.904,0.0,0.0,1e-05,0.0191,0.032,1.958,0.125,19.301,0.0,0.0,0.00024,0.02045
82,0.01,1.099,0.038,2.341,0.0,0.0,0.0,0.01947,0.032,1.962,0.125,17.726,0.0,0.0,0.00024,0.0204
83,0.01,1.034,0.032,2.432,0.0,0.0,0.0,0.01964,0.032,1.846,0.12,19.095,0.0,0.0,0.00024,0.02025
84,0.01,0.868,0.039,1.551,0.0,0.0,0.0,0.01961,0.032,1.832,0.125,18.383,0.0,0.0,0.00024,0.02026
85,0.01,0.917,0.038,2.102,0.0,0.0,0.0,0.01966,0.032,1.832,0.124,16.812,0.0,0.0,0.00024,0.02009
86,0.009,0.905,0.038,2.336,0.0,0.0,0.0,0.01941,0.032,1.804,0.124,17.793,0.0,0.0,0.00024,0.0199
87,0.009,0.913,0.038,2.759,0.0,0.0,0.0,0.01966,0.031,1.773,0.124,18.235,0.0,0.0,0.00024,0.01988
88,0.008,0.869,0.038,4.155,0.0,0.0,0.0,0.01945,0.03,1.84,0.13,17.153,0.0,0.0,0.00024,0.0203
89,0.007,0.854,0.047,3.341,0.0,0.0,0.0,0.01999,0.028,1.848,0.135,15.174,0.0,0.0,0.00024,0.0207
90,0.005,0.901,0.055,3.042,0.0,0.0,0.0,0.01935,0.027,1.806,0.139,14.945,0.0,0.0,0.00024,0.02066
91,0.004,1.059,0.055,2.907,0.0,0.0,0.0,0.01929,0.027,1.562,0.182,14.824,0.0,0.0,0.00024,0.02124
92,0.004,1.027,0.055,3.791,0.0,0.0,0.0,0.02008,0.028,1.439,0.182,14.161,0.0,0.0,0.00024,0.01869
93,0.003,1.112,0.058,3.943,0.0,0.0,0.0,0.02131,0.026,1.432,0.178,14.588,0.0,0.0,0.00024,0.01876
94,0.003,0.988,0.063,3.676,0.0,0.0,0.0,0.02135,0.026,1.393,0.191,13.935,0.0,0.0,0.00024,0.01886
95,0.0,0.981,0.064,4.099,0.0,0.0,0.0,0.02161,0.025,1.551,0.194,13.523,0.0,0.0,0.00024,0.01952
96,0.001,0.946,0.063,5.217,0.0,17.333,0.0,0.02175,0.025,1.391,0.178,13.342,0.0,0.0,0.00024,0.01937
97,0.001,0.942,0.063,5.525,0.0,25.0,0.0,0.02177,0.024,1.522,0.191,13.585,0.0,0.0,0.00024,0.0188
98,0.0,0.895,0.067,5.638,0.0,15.6,0.0,0.02202,0.024,1.563,0.212,14.356,0.0,0.0,0.00024,0.02115
99,0.0,0.984,0.071,5.05,0.0,29.782,0.0,0.02194,0.024,1.612,0.2,12.653,0.0,0.0,0.00023,0.02112
100,0.0,1.019,0.07,4.939,0.0,10.4,0.0,0.02164,0.024,1.572,0.21,13.587,0.0,0.0,0.00023,0.02101
