Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
45,0.004,0.49,0.044,3.781,0.001,0.117,0.0,0.00057,0.003,0.493,0.11,7.269,0.001,0.132,0.0,0.00032
46,0.002,0.39,0.044,5.128,0.001,0.117,0.0,0.00057,0.002,0.652,0.11,7.559,0.001,0.095,0.0,0.00031
47,0.002,0.39,0.044,4.756,0.001,0.117,0.0,0.00058,0.002,0.649,0.1,7.746,0.001,0.087,0.0,0.00031
48,0.002,0.39,0.044,4.756,0.001,0.117,0.0,0.00057,0.002,0.692,0.1,7.746,0.001,0.091,0.0,0.00031
49,0.002,0.39,0.044,4.756,0.001,0.117,0.0,0.00058,0.002,0.692,0.1,7.746,0.001,0.091,0.0,0.00031
50,0.002,0.405,0.044,4.756,0.001,0.117,0.0,0.00058,0.002,0.649,0.1,7.746,0.001,0.091,0.0,0.00031
51,0.002,0.361,0.04,4.479,0.001,0.113,0.0,0.00058,0.002,0.649,0.1,7.746,0.001,0.091,0.0,0.00031
52,0.003,0.346,0.04,4.279,0.001,0.1,0.0,0.00058,0.002,0.649,0.1,7.746,0.001,0.091,0.0,0.00031
53,0.003,0.346,0.04,4.279,0.001,0.1,0.0,0.00058,0.002,0.658,0.092,10.054,0.001,0.091,0.0,0.0003
54,0.003,0.346,0.04,4.279,0.001,0.1,0.0,0.00058,0.002,0.658,0.092,10.054,0.001,0.091,0.0,0.0003
55,0.003,0.346,0.04,4.279,0.001,0.1,0.0,0.00058,0.002,0.606,0.057,5.797,0.001,0.083,0.0,0.0003
56,0.003,0.346,0.04,4.279,0.001,0.1,0.0,0.00058,0.002,0.606,0.057,5.365,0.001,0.083,0.0,0.0003
57,0.003,0.346,0.051,4.834,0.001,0.1,0.0,0.00061,0.001,0.628,0.057,5.365,0.001,0.083,0.0,0.0003
58,0.003,0.346,0.051,5.221,0.001,0.112,0.0,0.00061,0.001,0.628,0.057,5.365,0.001,0.083,0.0,0.0003
59,0.003,0.346,0.051,2.894,0.001,0.085,0.0,0.00062,0.001,0.628,0.057,5.365,0.0,0.102,0.0,0.0003
60,0.003,0.346,0.051,2.894,0.001,0.085,0.0,0.00062,0.001,0.681,0.064,5.27,0.0,0.102,0.0,0.00031
61,0.003,0.346,0.051,2.894,0.001,0.085,0.0,0.00062,0.001,0.733,0.057,5.761,0.0,0.102,0.0,0.00031
62,0.002,0.346,0.051,2.444,0.001,0.094,0.0,0.00062,0.001,0.625,0.057,5.761,0.0,0.102,0.0,0.00034
63,0.002,0.346,0.051,2.759,0.001,0.094,0.0,0.00062,0.001,0.625,0.057,5.761,0.0,0.102,0.0,0.00034
64,0.002,0.346,0.051,2.759,0.001,0.094,0.0,0.00062,0.001,0.625,0.057,5.761,0.0,0.102,0.0,0.00034
65,0.002,0.346,0.051,2.759,0.001,0.094,0.0,0.00062,0.001,0.625,0.057,6.383,0.0,0.104,0.0,0.00033
66,0.002,0.346,0.051,2.759,0.001,0.094,0.0,0.00063,0.001,0.625,0.057,6.383,0.0,0.104,0.0,0.00032
67,0.002,0.219,0.051,2.759,0.001,0.094,0.0,0.00063,0.001,0.625,0.074,5.962,0.0,0.117,0.0,0.00032
68,0.002,0.219,0.051,2.759,0.001,0.094,0.0,0.00063,0.001,0.625,0.074,6.662,0.0,0.117,0.0,0.00032
69,0.002,0.219,0.051,2.759,0.001,0.094,0.0,0.00063,0.001,0.625,0.077,6.662,0.0,0.094,0.0,0.0003
70,0.002,0.219,0.051,2.759,0.001,0.094,0.0,0.00063,0.001,0.625,0.077,6.662,0.0,0.094,0.0,0.0003
71,0.002,0.219,0.051,2.759,0.001,0.094,0.0,0.00063,0.001,0.625,0.077,6.662,0.0,0.094,0.0,0.00029
72,0.002,0.219,0.051,2.759,0.001,0.094,0.0,0.00063,0.001,0.625,0.077,6.662,0.0,0.094,0.0,0.00029
73,0.002,0.219,0.051,2.759,0.001,0.094,0.0,0.00064,0.001,0.625,0.077,6.662,0.0,0.094,0.0,0.00029
74,0.002,0.219,0.051,2.759,0.001,0.094,0.0,0.00064,0.001,0.616,0.077,6.236,0.0,0.094,0.0,0.00029
75,0.002,0.219,0.051,2.759,0.001,0.094,0.0,0.00064,0.001,0.616,0.077,6.236,0.0,0.094,0.0,0.00029
76,0.002,0.219,0.051,2.759,0.001,0.094,0.0,0.00064,0.001,0.616,0.077,6.236,0.0,0.094,0.0,0.00029
77,0.002,0.219,0.051,2.759,0.001,0.094,0.0,0.00064,0.001,0.625,0.062,6.506,0.0,0.114,0.0,0.00029
78,0.001,0.272,0.044,6.113,0.0,0.096,0.0,0.00062,0.001,0.642,0.077,7.589,0.0,0.119,0.0,0.0003
79,0.001,0.27,0.044,6.113,0.0,0.096,0.0,0.00062,0.001,0.642,0.077,7.589,0.0,0.119,0.0,0.0003
80,0.001,0.27,0.044,6.113,0.0,0.096,0.0,0.00062,0.001,0.642,0.077,7.589,0.0,0.119,0.0,0.0003
81,0.001,0.27,0.034,5.982,0.0,0.102,0.0,0.00062,0.001,0.556,0.051,7.727,0.0,0.119,0.0,0.0003
82,0.001,0.34,0.021,7.68,0.0,0.067,0.0,0.00063,0.001,0.556,0.051,7.727,0.0,0.119,0.0,0.0003
83,0.001,0.34,0.021,7.68,0.0,0.067,0.0,0.00063,0.001,0.556,0.051,7.727,0.0,0.119,0.0,0.0003
84,0.001,0.34,0.021,7.68,0.0,0.067,0.0,0.00063,0.001,0.556,0.051,7.727,0.0,0.119,0.0,0.0003
85,0.001,0.34,0.021,7.68,0.0,0.067,0.0,0.00063,0.001,0.514,0.049,7.92,0.0,0.12,0.0,0.0003
86,0.001,0.34,0.021,7.571,0.0,0.067,0.0,0.00062,0.001,0.514,0.049,7.92,0.0,0.12,0.0,0.0003
87,0.001,0.34,0.004,6.377,0.0,0.067,0.0,0.00062,0.001,0.514,0.049,7.92,0.0,0.12,0.0,0.0003
88,0.001,0.323,0.004,6.377,0.0,0.071,0.0,0.00062,0.001,0.514,0.049,7.92,0.0,0.12,0.0,0.0003
89,0.001,0.282,0.013,6.377,0.0,0.033,0.0,0.00062,0.001,0.344,0.049,7.996,0.0,0.12,0.0,0.00027
90,0.001,0.282,0.013,6.377,0.0,0.033,0.0,0.00062,0.001,0.344,0.049,7.996,0.0,0.12,0.0,0.00027
91,0.001,0.282,0.013,6.377,0.0,0.033,0.0,0.00062,0.001,0.344,0.049,7.996,0.0,0.12,0.0,0.00027
92,0.001,0.282,0.013,6.377,0.0,0.033,0.0,0.00062,0.001,0.335,0.049,7.105,0.0,0.106,0.0,0.00024
93,0.001,0.282,0.013,6.377,0.0,0.033,0.0,0.00062,0.001,0.335,0.049,7.191,0.0,0.106,0.0,0.00024
94,0.001,0.282,0.013,6.377,0.0,0.033,0.0,0.00062,0.001,0.335,0.049,7.191,0.0,0.106,0.0,0.00024
95,0.001,0.282,0.013,6.377,0.0,0.033,0.0,0.00062,0.001,0.335,0.049,7.191,0.0,0.106,0.0,0.00024
96,0.0,0.294,0.013,6.129,0.0,0.035,0.0,0.00062,0.001,0.335,0.049,7.191,0.0,0.106,0.0,0.00024
97,0.0,0.294,0.013,6.129,0.0,0.035,0.0,0.00062,0.001,0.335,0.049,7.191,0.0,0.106,0.0,0.00024
98,0.0,0.294,0.013,6.129,0.0,0.035,0.0,0.00062,0.001,0.335,0.049,7.191,0.0,0.106,0.0,0.00024
99,0.0,0.294,0.013,6.129,0.0,0.035,0.0,0.00062,0.0,0.313,0.049,7.191,0.0,0.106,0.0,0.00024
100,0.0,0.294,0.0,6.669,0.0,0.035,0.0,0.00062,0.0,0.389,0.023,7.32,0.0,0.069,0.0,0.00027
