Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
14,0.071,0.778,0.27,2.472,0.06,1.362,0.0,0.00014,0.076,0.51,0.272,2.736,0.064,0.498,0.0,3e-05
15,0.066,1.124,0.259,1.89,0.055,0.664,0.0,0.00019,0.069,0.897,0.26,2.501,0.059,0.793,0.0,4e-05
16,0.06,0.885,0.25,2.212,0.053,0.666,0.0,0.00019,0.064,0.716,0.243,2.994,0.055,0.937,0.0,3e-05
17,0.058,0.575,0.233,4.21,0.048,0.952,0.0,0.00017,0.059,0.934,0.232,3.487,0.052,0.609,0.0,3e-05
18,0.058,0.607,0.232,3.185,0.047,1.122,0.0,0.00017,0.056,0.787,0.223,3.786,0.05,0.895,0.0,2e-05
19,0.053,0.922,0.214,2.453,0.044,0.951,0.0,0.00015,0.052,1.055,0.213,4.17,0.045,0.734,0.0,3e-05
20,0.048,0.816,0.211,2.588,0.04,0.924,0.0,0.00016,0.048,0.636,0.204,3.562,0.042,0.546,0.0,5e-05
21,0.047,1.053,0.208,1.554,0.038,0.525,0.0,0.00015,0.047,0.231,0.194,2.357,0.04,0.701,0.0,6e-05
22,0.046,0.655,0.2,1.297,0.036,0.526,0.0,0.00018,0.046,0.368,0.187,2.532,0.038,0.849,0.0,6e-05
23,0.043,0.518,0.193,0.968,0.034,0.4,0.0,0.00019,0.043,0.299,0.183,1.925,0.034,0.937,0.0,6e-05
24,0.04,0.485,0.186,1.652,0.031,0.344,0.0,0.00021,0.041,0.654,0.176,2.394,0.032,0.881,0.0,6e-05
25,0.038,0.472,0.183,2.635,0.03,0.106,0.0,0.00021,0.04,0.708,0.168,2.272,0.031,0.903,0.0,5e-05
26,0.035,0.41,0.173,2.124,0.029,0.246,0.0,0.0002,0.039,1.26,0.162,1.52,0.03,0.918,0.0,4e-05
27,0.032,0.536,0.168,2.953,0.027,0.585,0.0,0.0002,0.035,1.299,0.16,1.689,0.028,0.771,0.0,4e-05
28,0.03,0.42,0.17,3.443,0.025,0.577,0.0,0.00022,0.033,1.091,0.154,1.237,0.027,0.789,0.0,4e-05
29,0.03,0.441,0.167,4.464,0.023,0.415,0.0,0.00021,0.032,1.148,0.15,1.199,0.028,0.799,0.0,3e-05
30,0.029,0.495,0.159,3.828,0.022,0.42,0.0,0.00021,0.03,1.207,0.147,0.882,0.027,0.865,0.0,3e-05
31,0.028,0.576,0.149,3.519,0.022,0.351,0.0,0.00023,0.027,1.102,0.14,1.039,0.024,0.553,0.0,4e-05
32,0.028,0.434,0.147,3.549,0.021,0.484,0.0,0.00023,0.027,1.237,0.138,2.061,0.024,0.966,0.0,4e-05
33,0.026,0.422,0.133,3.459,0.019,0.72,0.0,0.00025,0.025,1.135,0.127,2.278,0.023,0.906,0.0,5e-05
34,0.026,0.492,0.131,2.795,0.019,0.545,0.0,0.00026,0.024,1.066,0.128,2.069,0.021,0.9,0.0,4e-05
35,0.025,0.504,0.13,2.871,0.017,0.633,0.0,0.00025,0.022,1.041,0.127,2.425,0.021,1.041,0.0,3e-05
36,0.023,0.424,0.127,2.516,0.016,0.54,0.0,0.00025,0.022,0.829,0.114,1.977,0.02,0.925,0.0,4e-05
37,0.022,0.447,0.122,2.721,0.015,0.535,0.0,0.00026,0.022,0.903,0.118,2.048,0.019,0.903,0.0,5e-05
38,0.022,0.393,0.117,2.755,0.013,0.46,0.0,0.00026,0.021,1.032,0.114,2.272,0.018,0.823,0.0,5e-05
39,0.021,0.356,0.112,2.618,0.012,0.339,0.0,0.00027,0.019,1.032,0.11,2.259,0.018,0.697,0.0,5e-05
40,0.019,0.43,0.109,2.597,0.012,0.282,0.0,0.00028,0.019,1.02,0.108,2.089,0.017,0.748,0.0,6e-05
41,0.019,0.491,0.104,1.907,0.012,0.293,0.0,0.00026,0.018,0.903,0.104,1.587,0.017,0.788,0.0,5e-05
42,0.019,0.476,0.103,1.929,0.012,0.29,0.0,0.00028,0.018,0.952,0.103,1.682,0.016,0.793,0.0,6e-05
43,0.018,0.438,0.098,1.851,0.012,0.285,0.0,0.00026,0.018,0.893,0.101,1.499,0.016,0.748,0.0,6e-05
44,0.016,0.36,0.097,1.808,0.012,0.342,0.0,0.00027,0.017,0.945,0.1,1.606,0.016,0.788,0.0,4e-05
45,0.016,0.255,0.097,1.902,0.011,0.34,0.0,0.00029,0.017,0.817,0.096,1.397,0.015,0.788,0.0,6e-05
46,0.015,0.3,0.091,2.362,0.011,0.381,0.0,0.00029,0.015,0.725,0.094,1.274,0.014,0.813,0.0,6e-05
47,0.014,0.327,0.089,2.406,0.01,0.34,0.0,0.00028,0.015,0.702,0.093,1.551,0.014,0.766,0.0,7e-05
48,0.014,0.237,0.086,2.785,0.01,0.38,0.0,0.00028,0.015,0.645,0.087,1.823,0.014,0.777,0.0,8e-05
49,0.013,0.227,0.085,2.566,0.01,0.429,0.0,0.00027,0.015,0.624,0.086,1.929,0.013,0.698,0.0,7e-05
50,0.013,0.26,0.083,2.209,0.009,0.261,0.0,0.0003,0.015,0.602,0.084,1.974,0.013,0.611,0.0,7e-05
51,0.012,0.299,0.078,2.509,0.009,0.343,0.0,0.00031,0.015,0.692,0.084,1.974,0.013,0.613,0.0,6e-05
52,0.011,0.222,0.075,2.655,0.009,0.264,0.0,0.00031,0.014,0.711,0.084,2.074,0.013,0.696,0.0,5e-05
53,0.011,0.271,0.071,2.823,0.009,0.316,0.0,0.00029,0.013,0.712,0.083,1.976,0.012,0.785,0.0,5e-05
54,0.011,0.235,0.067,2.507,0.009,0.277,0.0,0.00029,0.013,0.776,0.081,2.338,0.012,0.653,0.0,4e-05
55,0.011,0.289,0.069,1.673,0.009,0.26,0.0,0.00028,0.013,0.826,0.078,3.04,0.011,0.69,0.0,4e-05
56,0.01,0.352,0.07,1.607,0.008,0.263,0.0,0.00028,0.012,0.646,0.077,3.147,0.01,0.682,0.0,5e-05
57,0.009,0.313,0.068,1.73,0.008,0.252,0.0,0.00029,0.012,0.607,0.074,4.027,0.009,0.665,0.0,5e-05
58,0.01,0.336,0.069,1.965,0.007,0.28,0.0,0.00029,0.012,0.574,0.07,4.027,0.008,0.67,0.0,5e-05
59,0.01,0.317,0.069,2.057,0.007,0.28,0.0,0.00029,0.011,0.513,0.073,4.334,0.008,0.502,0.0,5e-05
60,0.009,0.32,0.06,1.285,0.007,0.274,0.0,0.00028,0.01,0.497,0.069,4.487,0.008,0.403,0.0,5e-05
61,0.009,0.409,0.06,1.442,0.007,0.35,0.0,0.00028,0.01,0.512,0.067,4.791,0.008,0.461,0.0,5e-05
62,0.009,0.492,0.06,1.579,0.007,0.338,0.0,0.00028,0.01,0.56,0.064,5.111,0.007,0.436,0.0,6e-05
63,0.009,0.476,0.06,1.477,0.007,0.377,0.0,0.00027,0.009,0.537,0.066,4.398,0.007,0.45,0.0,4e-05
64,0.008,0.51,0.059,1.86,0.007,0.376,0.0,0.00029,0.008,0.456,0.066,4.965,0.007,0.316,0.0,6e-05
65,0.008,0.513,0.058,2.242,0.007,0.37,0.0,0.0003,0.008,0.455,0.061,5.37,0.006,0.329,0.0,7e-05
66,0.007,0.497,0.059,1.947,0.006,0.39,0.0,0.00031,0.008,0.516,0.059,4.812,0.006,0.321,0.0,5e-05
67,0.007,0.531,0.058,2.17,0.006,0.409,0.0,0.00032,0.008,0.563,0.059,5.018,0.005,0.333,0.0,7e-05
68,0.007,0.425,0.055,2.075,0.005,0.426,0.0,0.00033,0.007,0.532,0.059,5.206,0.005,0.378,0.0,6e-05
69,0.006,0.409,0.055,1.883,0.005,0.409,0.0,0.00034,0.007,0.528,0.054,5.201,0.005,0.378,0.0,6e-05
70,0.006,0.431,0.053,1.946,0.005,0.374,0.0,0.00034,0.007,0.509,0.05,5.4,0.005,0.342,0.0,6e-05
71,0.006,0.431,0.051,1.803,0.005,0.374,0.0,0.00034,0.006,0.537,0.046,5.84,0.005,0.353,0.0,7e-05
72,0.006,0.43,0.048,1.971,0.004,0.364,0.0,0.00034,0.006,0.537,0.048,5.54,0.004,0.352,0.0,9e-05
73,0.005,0.43,0.046,1.924,0.004,0.355,0.0,0.00034,0.006,0.532,0.048,5.54,0.004,0.316,0.0,9e-05
74,0.005,0.409,0.046,1.874,0.004,0.302,0.0,0.00035,0.006,0.533,0.048,4.798,0.004,0.316,0.0,8e-05
75,0.005,0.431,0.045,1.874,0.004,0.288,0.0,0.00034,0.006,0.523,0.048,5.122,0.004,0.298,0.0,7e-05
76,0.005,0.431,0.045,1.806,0.004,0.288,0.0,0.00034,0.006,0.55,0.049,4.967,0.004,0.346,0.0,7e-05
77,0.005,0.383,0.043,1.806,0.004,0.272,0.0,0.00033,0.006,0.546,0.04,4.79,0.004,0.358,0.0,8e-05
78,0.005,0.41,0.048,1.687,0.003,0.257,0.0,0.00034,0.006,0.555,0.038,4.284,0.004,0.331,0.0,9e-05
79,0.004,0.355,0.044,1.687,0.003,0.236,0.0,0.00033,0.006,0.557,0.045,3.801,0.003,0.387,0.0,9e-05
80,0.004,0.338,0.042,1.619,0.003,0.254,0.0,0.00036,0.006,0.562,0.034,3.387,0.003,0.369,0.0,8e-05
81,0.004,0.324,0.041,1.136,0.003,0.281,0.0,0.00034,0.005,0.651,0.038,3.43,0.003,0.368,0.0,9e-05
82,0.004,0.351,0.04,0.783,0.003,0.199,0.0,0.00037,0.005,0.611,0.041,3.995,0.003,0.362,0.0,9e-05
83,0.004,0.343,0.039,0.852,0.003,0.203,0.0,0.00037,0.005,0.645,0.032,2.897,0.003,0.355,0.0,9e-05
84,0.004,0.398,0.039,1.114,0.002,0.186,0.0,0.00036,0.005,0.625,0.03,2.989,0.002,0.162,0.0,9e-05
85,0.003,0.376,0.039,0.864,0.002,0.13,0.0,0.00036,0.005,0.637,0.026,3.232,0.002,0.154,0.0,0.0001
86,0.003,0.399,0.039,0.8,0.002,0.118,0.0,0.00037,0.005,0.616,0.026,3.283,0.002,0.154,0.0,9e-05
87,0.003,0.336,0.037,0.77,0.002,0.118,0.0,0.00037,0.004,0.539,0.026,3.463,0.002,0.16,0.0,8e-05
88,0.003,0.336,0.035,0.666,0.002,0.122,0.0,0.00036,0.004,0.528,0.024,2.988,0.002,0.179,0.0,9e-05
89,0.002,0.324,0.035,1.566,0.001,0.092,0.0,0.00036,0.003,0.501,0.021,2.896,0.002,0.192,0.0,7e-05
90,0.002,0.349,0.034,1.426,0.001,0.11,0.0,0.00036,0.003,0.525,0.017,2.323,0.002,0.218,0.0,8e-05
91,0.001,0.426,0.035,1.99,0.001,0.162,0.0,0.00037,0.003,0.47,0.014,2.323,0.002,0.158,0.0,8e-05
92,0.001,0.442,0.034,2.236,0.001,0.162,0.0,0.00036,0.002,0.499,0.014,2.402,0.002,0.178,0.0,8e-05
93,0.001,0.437,0.031,2.13,0.001,0.169,0.0,0.00037,0.002,0.499,0.014,2.656,0.002,0.167,0.0,8e-05
94,0.001,0.437,0.027,2.389,0.001,0.155,0.0,0.00036,0.002,0.464,0.011,2.759,0.001,0.162,0.0,8e-05
95,0.001,0.412,0.027,2.357,0.001,0.153,0.0,0.00036,0.001,0.455,0.009,2.701,0.001,0.126,0.0,8e-05
96,0.0,0.463,0.027,2.322,0.001,0.165,0.0,0.00033,0.001,0.395,0.012,2.723,0.001,0.12,0.0,9e-05
97,0.0,0.461,0.023,2.368,0.001,0.149,0.0,0.00032,0.001,0.409,0.01,2.72,0.001,0.114,0.0,0.0001
98,0.0,0.511,0.02,2.308,0.001,0.157,0.0,0.00034,0.0,0.409,0.01,2.798,0.001,0.12,0.0,0.0001
99,0.0,0.511,0.02,2.308,0.001,0.131,0.0,0.00033,0.0,0.428,0.003,2.811,0.0,0.12,0.0,9e-05
100,0.0,0.496,0.018,1.981,0.001,0.146,0.0,0.00032,0.0,0.404,0.0,2.811,0.0,0.096,0.0,0.0001
