Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
19,0.029,1.475,0.284,106.382,0.495,149.672,0.0,0.00183,0.051,3.062,0.484,108.221,0.206,57.705,2e-05,0.011
20,0.029,1.475,0.258,105.2,0.289,149.672,0.0,0.00183,0.039,2.464,0.481,94.146,0.0,43.279,2e-05,0.011
21,0.026,1.422,0.258,105.2,0.289,149.672,0.0,0.00339,0.036,2.464,0.481,86.137,0.0,57.705,2e-05,0.011
22,0.026,1.516,0.57,121.744,0.289,149.672,0.0,0.00279,0.036,2.386,0.481,58.018,0.0,57.705,2e-05,0.01103
23,0.026,1.516,0.57,126.748,0.289,144.262,0.0,0.00279,0.036,2.386,0.481,58.018,0.0,68.525,2e-05,0.01096
24,0.019,1.606,0.678,148.378,0.649,138.251,0.0,0.0011,0.035,1.721,0.612,58.018,0.0,68.525,2e-05,0.01116
25,0.019,2.02,0.678,146.085,0.649,138.251,0.0,0.00109,0.035,1.49,0.625,58.876,0.0,68.525,2e-05,0.0102
26,0.019,1.557,0.57,135.382,0.289,144.262,0.0,0.00097,0.035,1.49,0.625,68.449,0.0,57.705,2e-05,0.0102
27,0.016,1.292,0.724,141.685,0.0,144.262,0.0,0.00097,0.032,1.697,0.733,51.111,0.0,57.705,2e-05,0.00992
28,0.016,1.292,0.724,142.004,0.0,144.262,0.0,0.00085,0.032,1.716,0.733,42.511,0.289,60.796,2e-05,0.00974
29,0.016,1.292,0.724,142.004,0.0,144.262,0.0,0.00085,0.032,2.118,0.651,51.111,0.289,60.796,2e-05,0.00974
30,0.016,1.292,0.724,142.004,0.0,144.262,0.0,0.00085,0.023,3.196,0.656,72.738,0.289,79.859,2e-05,0.00974
31,0.016,1.324,0.724,139.042,0.0,144.262,0.0,0.00092,0.017,2.917,0.656,72.519,0.0,79.859,2e-05,0.00993
32,0.015,1.604,0.38,132.813,0.0,144.262,0.0,0.00106,0.017,2.917,0.656,72.519,0.0,79.859,2e-05,0.00993
33,0.015,1.604,0.38,132.813,0.0,144.262,0.0,0.00106,0.017,2.917,0.656,73.134,0.0,79.859,2e-05,0.0092
34,0.015,1.604,0.38,132.813,0.0,144.262,0.0,0.00106,0.017,3.565,0.818,56.0,0.309,79.859,2e-05,0.0092
35,0.012,1.458,0.434,134.962,0.0,144.262,0.0,0.00105,0.017,3.565,0.818,56.0,0.361,120.483,2e-05,0.0092
36,0.012,1.554,0.434,137.936,0.0,141.257,0.0,0.00103,0.017,3.527,0.921,51.58,0.361,120.483,1e-05,0.00921
37,0.012,1.554,0.434,137.936,0.0,141.257,0.0,0.001,0.017,3.527,0.921,51.58,0.289,117.907,1e-05,0.00921
38,0.012,1.554,0.434,134.962,0.0,141.257,0.0,0.00101,0.017,3.581,0.921,61.891,0.289,117.907,1e-05,0.00874
39,0.012,1.554,0.154,138.246,0.0,141.257,0.0,0.00101,0.017,3.581,0.921,61.891,0.289,117.907,1e-05,0.00874
40,0.012,1.554,0.261,137.607,0.0,134.426,0.0,0.00099,0.017,3.581,0.921,61.891,0.289,117.907,1e-05,0.00871
41,0.012,1.554,0.261,137.607,0.0,134.426,0.0,0.00099,0.017,3.581,0.921,61.891,0.289,117.907,1e-05,0.00871
42,0.012,1.29,0.261,137.607,0.0,134.426,0.0,0.00099,0.017,3.581,0.921,61.891,0.289,117.907,1e-05,0.00871
43,0.009,1.29,0.261,137.607,0.0,134.426,0.0,0.001,0.017,3.581,0.863,63.864,0.289,117.907,1e-05,0.00835
44,0.009,1.218,0.261,151.357,0.0,134.426,0.0,0.00056,0.017,3.611,0.802,63.864,0.0,52.295,1e-05,0.00827
45,0.009,1.218,0.258,151.357,0.0,134.426,0.0,0.00056,0.017,3.611,0.802,63.864,0.0,52.295,1e-05,0.00812
46,0.009,0.8,0.386,159.489,0.0,132.24,0.0,0.00056,0.017,3.611,0.757,72.598,0.0,43.279,1e-05,0.00814
47,0.009,0.8,0.383,158.889,0.0,132.24,0.0,0.00056,0.017,3.611,0.757,72.598,0.0,43.279,1e-05,0.00814
48,0.009,0.8,0.383,158.889,0.09,90.164,0.0,0.00058,0.011,3.679,0.757,72.598,0.0,43.279,1e-05,0.00797
49,0.009,0.762,0.0,142.616,0.09,90.164,0.0,0.00059,0.006,3.679,0.757,72.598,0.0,43.279,1e-05,0.00796
50,0.009,0.762,0.19,151.455,0.09,90.164,0.0,0.00059,0.006,3.08,0.757,72.598,0.0,108.197,1e-05,0.00796
51,0.009,0.762,0.19,151.455,0.09,90.164,0.0,0.00059,0.006,3.08,0.757,71.807,0.0,108.197,1e-05,0.00796
52,0.009,0.762,0.19,151.455,0.09,90.164,0.0,0.00059,0.006,3.08,0.757,71.807,0.0,108.197,1e-05,0.00803
53,0.009,0.762,0.318,151.712,0.09,90.164,0.0,0.00071,0.006,3.06,0.578,75.188,0.0,43.279,1e-05,0.00762
54,0.009,0.762,0.318,151.712,0.09,90.164,0.0,0.00071,0.006,3.06,0.578,69.275,0.0,53.583,1e-05,0.00762
55,0.009,0.762,0.318,151.712,0.09,90.164,0.0,0.00072,0.006,3.06,0.578,69.275,0.0,53.583,1e-05,0.00765
56,0.009,0.78,0.318,152.508,0.09,90.164,0.0,0.0007,0.006,3.06,0.578,69.275,0.0,53.583,1e-05,0.00765
57,0.009,0.78,0.318,152.508,0.09,102.732,0.0,0.0007,0.006,3.06,0.578,69.275,0.0,53.583,1e-05,0.00765
58,0.009,0.78,0.19,152.252,0.09,102.732,0.0,0.0007,0.006,3.06,0.651,69.275,0.0,53.583,1e-05,0.00765
59,0.009,0.78,0.19,152.252,0.09,102.732,0.0,0.0007,0.006,3.06,0.649,69.275,0.0,53.583,1e-05,0.00765
60,0.009,0.78,0.19,152.252,0.09,102.732,0.0,0.0007,0.006,3.06,0.649,69.275,0.0,53.583,1e-05,0.00768
61,0.009,0.78,0.19,152.252,0.0,102.732,0.0,0.0007,0.006,3.06,0.692,64.521,0.0,53.583,1e-05,0.0077
62,0.009,0.78,0.19,152.252,0.0,102.732,0.0,0.0007,0.006,3.06,0.692,64.521,0.0,53.583,1e-05,0.0077
63,0.009,0.78,0.376,142.823,0.0,102.732,0.0,0.00069,0.006,3.06,0.742,68.367,0.0,53.583,1e-05,0.00778
64,0.009,0.78,0.376,142.823,0.0,102.732,0.0,0.00066,0.006,3.06,0.742,68.367,0.0,53.583,1e-05,0.00778
65,0.009,0.78,0.376,122.739,0.0,102.732,0.0,0.00066,0.006,3.06,0.72,69.092,0.0,53.583,1e-05,0.00777
66,0.009,0.961,0.376,112.357,0.0,102.732,0.0,0.00081,0.006,2.951,0.72,62.059,0.206,60.109,1e-05,0.00769
67,0.009,0.961,0.376,112.357,0.0,102.732,0.0,0.00081,0.006,2.951,0.72,62.059,0.206,60.109,1e-05,0.00769
68,0.009,0.961,0.376,112.357,0.0,102.732,0.0,0.00081,0.006,2.951,0.705,62.258,0.206,60.109,1e-05,0.00769
69,0.009,1.469,0.54,105.186,0.0,88.16,0.0,0.001,0.006,2.951,0.705,62.258,0.206,60.109,1e-05,0.00769
70,0.009,1.469,0.54,105.186,0.0,88.16,0.0,0.001,0.003,3.086,0.705,62.504,0.206,60.109,1e-05,0.00769
71,0.007,1.423,0.668,120.813,0.0,88.16,0.0,0.00098,0.003,3.086,0.705,62.504,0.206,62.514,1e-05,0.0077
72,0.007,1.423,0.668,120.813,0.0,88.16,0.0,0.00098,0.003,3.086,0.785,62.504,0.206,62.514,1e-05,0.00767
73,0.007,1.35,0.668,127.316,0.0,87.359,0.0,0.00098,0.0,3.203,0.713,57.248,0.206,62.514,1e-05,0.00767
74,0.007,1.35,0.668,127.316,0.0,87.359,0.0,0.00098,0.0,3.203,0.855,62.504,0.206,62.514,1e-05,0.00767
75,0.007,1.35,0.668,127.316,0.0,87.359,0.0,0.00098,0.0,3.203,0.855,63.065,0.206,62.514,1e-05,0.00767
76,0.007,1.35,0.668,127.316,0.0,87.359,0.0,0.00098,0.0,3.203,0.89,65.458,0.206,62.514,1e-05,0.00761
77,0.007,1.35,0.668,127.316,0.0,87.359,0.0,0.00098,0.0,3.203,0.89,65.458,0.206,62.514,1e-05,0.00761
78,0.007,1.35,0.668,127.316,0.0,87.359,0.0,0.00098,0.0,3.203,0.89,65.458,0.206,62.514,1e-05,0.00761
79,0.007,1.35,0.668,127.316,0.0,87.359,0.0,0.00098,0.0,3.203,0.89,69.848,0.206,62.514,1e-05,0.00761
80,0.007,1.35,0.668,127.316,0.0,86.557,0.0,0.00094,0.0,3.203,0.89,62.14,0.289,70.128,1e-05,0.0076
81,0.007,1.35,0.668,127.316,0.0,86.557,0.0,0.00094,0.0,3.203,0.89,69.376,0.289,70.128,1e-05,0.00759
82,0.007,1.35,0.668,127.316,0.0,86.557,0.0,0.00094,0.0,3.208,0.89,69.376,0.289,70.128,1e-05,0.00759
83,0.007,1.35,0.668,127.316,0.0,86.557,0.0,0.00094,0.0,3.208,0.89,69.376,0.289,70.128,1e-05,0.00759
84,0.007,1.35,0.668,127.316,0.0,86.557,0.0,0.00094,0.0,3.208,0.89,81.457,0.289,70.128,1e-05,0.00759
85,0.005,1.35,0.689,125.487,0.0,86.557,0.0,0.00094,0.0,3.208,0.89,81.457,0.289,70.128,1e-05,0.00756
86,0.005,1.35,0.689,125.487,0.0,86.557,0.0,0.00094,0.0,3.208,0.89,81.457,0.289,70.128,1e-05,0.00756
87,0.005,1.35,0.689,125.487,0.0,86.557,0.0,0.00094,0.0,3.009,0.89,60.678,0.289,70.128,1e-05,0.00754
88,0.005,1.35,0.689,125.487,0.0,86.557,0.0,0.00094,0.0,3.009,0.89,60.678,0.216,62.514,1e-05,0.00754
89,0.005,1.35,0.719,126.734,0.0,86.557,0.0,0.00094,0.0,3.009,0.89,60.678,0.216,62.514,1e-05,0.00754
90,0.005,1.401,0.979,122.8,0.0,86.557,0.0,0.00094,0.0,3.009,0.89,60.678,0.216,62.514,1e-05,0.00754
91,0.005,1.401,0.979,122.8,0.0,86.557,0.0,0.00094,0.0,2.64,0.89,61.06,0.0,58.907,1e-05,0.00754
92,0.005,1.401,0.979,131.064,0.0,86.557,0.0,0.00083,0.0,2.64,0.89,61.06,0.0,70.128,1e-05,0.00754
93,0.005,1.401,1.0,131.064,0.0,86.557,0.0,0.00083,0.0,2.64,0.89,61.06,0.0,70.128,1e-05,0.00754
94,0.005,1.401,1.0,131.064,0.0,86.557,0.0,0.00083,0.0,2.64,0.89,61.06,0.0,70.128,1e-05,0.00754
95,0.002,1.416,1.0,131.064,0.0,86.557,0.0,0.00083,0.0,2.64,0.89,61.06,0.0,70.128,1e-05,0.00754
96,0.002,1.416,1.0,131.064,0.0,86.557,0.0,0.00083,0.0,2.64,0.89,61.06,0.0,70.128,1e-05,0.00754
97,0.002,1.416,1.0,131.064,0.0,86.557,0.0,0.00083,0.0,2.64,0.89,61.06,0.0,54.098,1e-05,0.00754
98,0.002,1.416,1.0,131.064,0.0,86.557,0.0,0.00083,0.0,2.64,0.89,62.129,0.0,54.098,1e-05,0.00754
99,0.002,1.416,1.0,131.064,0.0,86.557,0.0,0.00083,0.0,2.64,0.89,62.129,0.0,54.098,1e-05,0.00754
100,0.002,1.416,1.0,131.064,0.0,86.557,0.0,0.00083,0.0,2.64,0.867,61.414,0.0,54.098,1e-05,0.00756
